序号,代码,名称,买入日,买入价,卖出日,卖出价,净收益率,毛收益率,持有交易日,卖出原因
1,000001,平安银行,2024-10-10,10.667,2024-10-23,10.857,1.6722%,1.7740%,9,到期
2,000002,万科Ａ,2024-10-10,8.904,2024-10-17,9.995,12.1350%,12.2472%,5,止盈
3,000002,万科Ａ,2024-10-18,9.055,2024-10-31,9.105,0.4618%,0.5624%,9,到期
4,000004,国华退,2023-07-11,14.827,2023-07-13,15.772,6.2650%,6.3713%,2,止盈
5,000004,国华退,2023-07-20,19.75,2023-07-24,17.291,-12.5358%,-12.4483%,2,止损
6,000004,国华退,2024-02-29,11.276,2024-03-04,12.784,13.2604%,13.3737%,2,止盈
7,000004,国华退,2024-06-21,9.995,2024-06-26,9.245,-7.5924%,-7.5000%,3,止损
8,000004,国华退,2024-10-10,15.608,2024-10-14,17.111,9.5243%,9.6339%,2,止盈
9,000004,国华退,2024-12-18,18.379,2024-12-20,19.61,6.5912%,6.6978%,2,止盈
10,000006,深振业Ａ,2022-04-08,4.987,2022-04-13,4.613,-7.6073%,-7.5148%,3,止损
11,000006,深振业Ａ,2022-12-06,5.939,2022-12-08,5.173,-12.9775%,-12.8904%,2,止损
12,000006,深振业Ａ,2022-12-21,5.369,2022-12-26,5.593,4.0779%,4.1820%,3,止盈
13,000006,深振业Ａ,2022-12-30,6.199,2023-01-06,5.963,-3.9045%,-3.8083%,4,止损
14,000006,深振业Ａ,2023-08-15,5.063,2023-08-17,5.637,11.2397%,11.3510%,2,止盈
15,000006,深振业Ａ,2023-11-24,5.073,2023-11-28,4.678,-7.8768%,-7.7846%,2,止损
16,000006,深振业Ａ,2024-10-10,4.892,2024-10-14,5.637,15.1070%,15.2221%,2,止盈
17,000006,深振业Ａ,2024-10-31,9.335,2024-11-04,8.396,-10.1478%,-10.0578%,2,止损
18,000006,深振业Ａ,2025-10-16,11.176,2025-10-20,12.664,13.2022%,13.3155%,2,止盈
19,000007,全新好,2024-07-05,5.013,2024-07-09,5.387,7.3698%,7.4773%,2,止盈
20,000007,全新好,2024-10-14,6.463,2024-10-24,6.857,5.9798%,6.0858%,8,止盈
21,000007,全新好,2026-05-13,14.707,2026-05-15,12.724,-13.5744%,-13.4879%,2,止损
22,000008,神州高铁,2021-12-28,2.831,2021-12-30,2.629,-7.2528%,-7.1600%,2,止损
23,000008,神州高铁,2024-03-14,2.671,2024-03-26,2.429,-9.1706%,-9.0797%,8,止损
24,000008,神州高铁,2024-10-10,2.281,2024-10-23,2.299,0.6756%,0.7764%,9,到期
25,000008,神州高铁,2024-12-10,3.372,2024-12-16,3.118,-7.6034%,-7.5109%,4,止损
26,000009,中国宝安,2021-08-27,26.438,2021-09-06,22.034,-16.7419%,-16.6586%,6,止损
27,000009,中国宝安,2024-10-10,9.565,2024-10-14,8.866,-7.4030%,-7.3103%,2,止损
28,000010,ST美丽,2022-05-18,3.252,2022-05-20,3.478,6.8630%,6.9699%,2,止盈
29,000010,ST美丽,2023-07-28,2.551,2023-08-01,3.168,24.0653%,24.1895%,2,止盈
30,000010,ST美丽,2023-08-24,3.032,2023-08-28,3.478,14.6220%,14.7367%,2,止盈
31,000010,ST美丽,2023-08-30,3.252,2023-09-07,2.929,-10.0263%,-9.9363%,6,止损
32,000010,ST美丽,2023-09-21,3.192,2023-09-28,3.418,6.9958%,7.1029%,5,止盈
33,000010,ST美丽,2023-10-23,3.472,2023-10-25,4.328,24.5345%,24.6591%,2,止盈
34,000010,ST美丽,2024-06-26,1.581,2024-07-02,1.719,8.6432%,8.7520%,4,止盈
35,000010,ST美丽,2024-10-10,2.011,2024-10-23,2.069,2.7793%,2.8821%,9,到期
36,000010,ST美丽,2025-07-17,3.402,2025-07-21,3.188,-6.3640%,-6.2702%,2,止损
37,000011,深物业A,2022-04-08,11.613,2022-04-12,10.762,-7.4224%,-7.3297%,2,止损
38,000011,深物业A,2022-12-15,11.193,2022-12-21,10.382,-7.3367%,-7.2440%,4,止损
39,000011,深物业A,2024-08-13,8.284,2024-08-19,7.616,-8.1549%,-8.0630%,4,止损
40,000011,深物业A,2024-10-10,8.644,2024-10-17,9.575,10.6581%,10.7688%,5,止盈
41,000011,深物业A,2024-10-18,8.754,2024-10-23,9.225,5.2749%,5.3803%,3,止盈
42,000011,深物业A,2025-10-27,10.275,2025-10-29,11.314,10.0037%,10.1138%,2,止盈
43,000011,深物业A,2026-07-29,7.364,2026-07-31,7.916,7.3937%,7.5011%,2,止盈
44,000012,南玻Ａ,2024-10-10,5.395,2024-10-23,5.279,-2.2358%,-2.1380%,9,到期
45,000012,南玻Ａ,2026-06-01,4.043,2026-06-08,4.179,3.2577%,3.3611%,5,止盈
46,000012,南玻Ａ,2026-06-22,4.363,2026-06-24,4.629,5.9790%,6.0851%,2,止盈
47,000012,南玻Ａ,2026-07-07,4.513,2026-07-09,4.169,-7.7219%,-7.6295%,2,止损
48,000014,沙河股份,2021-12-23,6.025,2022-01-05,6.428,6.5784%,6.6850%,8,止盈
49,000014,沙河股份,2022-04-08,9.686,2022-04-12,8.385,-13.5189%,-13.4323%,2,止损
50,000014,沙河股份,2022-09-19,8.768,2022-09-22,9.159,4.3552%,4.4596%,3,止盈
51,000014,沙河股份,2022-12-07,9.649,2022-12-20,9.949,3.0082%,3.1113%,9,止盈
52,000014,沙河股份,2023-09-01,14.161,2023-09-06,12.978,-8.4495%,-8.3579%,3,止损
53,000014,沙河股份,2024-10-10,9.705,2024-10-23,10.195,4.9445%,5.0495%,9,到期
54,000014,沙河股份,2024-11-04,11.206,2024-11-06,11.994,6.9288%,7.0358%,2,止盈
55,000014,沙河股份,2025-08-22,15.368,2025-08-28,14.453,-6.0475%,-5.9535%,4,止损
56,000014,沙河股份,2025-09-29,18.969,2025-10-13,19.7,3.7480%,3.8518%,4,止盈
57,000016,ST康佳A,2024-08-07,2.501,2024-08-09,2.339,-6.5870%,-6.4936%,2,止损
58,000016,ST康佳A,2024-08-23,2.631,2024-08-27,2.889,9.6664%,9.7761%,2,止盈
59,000016,ST康佳A,2024-10-10,3.252,2024-10-14,3.078,-5.4201%,-5.3255%,2,止损
60,000016,ST康佳A,2024-11-05,6.983,2024-11-07,6.237,-10.7804%,-10.6911%,2,止损
61,000016,ST康佳A,2025-01-20,6.253,2025-01-22,5.497,-12.1758%,-12.0880%,2,止损
62,000016,ST康佳A,2025-03-03,5.143,2025-03-05,5.587,8.5375%,8.6462%,2,止盈
63,000016,ST康佳A,2025-04-17,5.183,2025-04-21,4.848,-6.5578%,-6.4642%,2,止损
64,000017,深中华A,2022-03-01,3.702,2022-03-09,3.458,-6.6733%,-6.5800%,6,止损
65,000017,深中华A,2022-05-23,3.362,2022-05-25,3.238,-3.7641%,-3.6678%,2,止损
66,000017,深中华A,2022-06-30,4.522,2022-07-05,4.348,-3.9534%,-3.8573%,3,止损
67,000017,深中华A,2022-12-12,4.982,2022-12-21,4.648,-6.8131%,-6.7198%,7,止损
68,000017,深中华A,2024-02-01,10.625,2024-02-06,11.494,8.0699%,8.1780%,3,止盈
69,000017,深中华A,2024-10-10,6.103,2024-10-23,6.197,1.4362%,1.5378%,9,到期
70,000017,深中华A,2025-11-25,7.924,2025-11-28,7.506,-5.3662%,-5.2715%,3,止损
71,000017,深中华A,2026-07-13,5.763,2026-07-21,5.197,-9.9026%,-9.8125%,6,止损
72,000019,深粮控股,2024-10-10,6.183,2024-10-23,6.377,3.0300%,3.1331%,9,到期
73,000020,深华发Ａ,2022-02-24,10.905,2022-02-28,9.795,-10.2714%,-10.1816%,2,止损
74,000020,深华发Ａ,2023-07-12,13.587,2023-07-21,12.694,-6.6670%,-6.5736%,7,止损
75,000020,深华发Ａ,2024-01-19,13.777,2024-01-23,15.982,15.8900%,16.0059%,2,止盈
76,000020,深华发Ａ,2024-01-30,16.888,2024-02-01,13.813,-18.2916%,-18.2098%,2,止损
77,000020,深华发Ａ,2024-03-28,14.507,2024-04-01,15.372,5.8570%,5.9629%,2,止盈
78,000020,深华发Ａ,2024-09-06,11.686,2024-09-10,12.304,5.1832%,5.2885%,2,止盈
79,000020,深华发Ａ,2024-09-12,11.326,2024-09-19,12.154,7.2058%,7.3131%,3,止盈
80,000020,深华发Ａ,2024-10-10,14.267,2024-10-17,13.283,-6.9885%,-6.8954%,5,止损
81,000020,深华发Ａ,2025-09-30,14.707,2025-10-20,14.043,-4.6128%,-4.5173%,8,止损
82,000020,深华发Ａ,2026-03-24,20.37,2026-03-26,17.061,-16.3267%,-16.2429%,2,止损
83,000021,深科技,2023-05-24,17.679,2023-05-29,20.43,15.4451%,15.5607%,3,止盈
84,000021,深科技,2024-02-29,12.846,2024-03-04,14.553,13.1690%,13.2823%,2,止盈
85,000021,深科技,2024-11-04,19.16,2024-11-06,20.31,5.8976%,6.0036%,2,止盈
86,000021,深科技,2025-10-15,29.295,2025-10-20,27.746,-5.3807%,-5.2860%,3,止损
87,000021,深科技,2026-06-02,36.348,2026-06-05,38.441,5.6514%,5.7571%,3,止盈
88,000021,深科技,2026-07-03,53.026,2026-07-10,59.85,12.7554%,12.8682%,5,止盈
89,000021,深科技,2026-07-14,52.146,2026-07-16,45.417,-12.9908%,-12.9037%,2,止损
90,000023,ST深天,2022-04-08,14.007,2022-04-12,12.644,-9.8234%,-9.7332%,2,止损
91,000023,ST深天,2022-11-15,12.636,2022-11-18,13.563,7.2279%,7.3352%,3,止盈
92,000023,ST深天,2022-12-05,14.007,2022-12-16,13.663,-2.5523%,-2.4547%,9,到期
93,000025,特力Ａ,2022-06-07,19.036,2022-06-09,27.522,44.4391%,44.5836%,2,止盈
94,000025,特力Ａ,2022-06-10,21.967,2022-06-14,25.973,18.1184%,18.2366%,2,止盈
95,000025,特力Ａ,2022-06-20,29.921,2022-06-22,27.917,-6.7907%,-6.6974%,2,止损
96,000025,特力Ａ,2022-06-23,25.044,2022-07-01,23.339,-6.8981%,-6.8049%,6,止损
97,000025,特力Ａ,2024-04-16,15.747,2024-04-19,14.582,-7.4919%,-7.3993%,3,止损
98,000025,特力Ａ,2024-10-10,15.618,2024-10-23,16.352,4.5952%,4.6999%,9,到期
99,000025,特力Ａ,2024-11-04,17.959,2024-11-15,18.071,0.5230%,0.6236%,9,到期
100,000025,特力Ａ,2025-04-24,17.359,2025-05-12,16.852,-3.0184%,-2.9213%,9,到期
101,000026,飞亚达,2023-01-20,10.815,2023-02-02,12.044,11.2481%,11.3594%,4,止盈
102,000026,飞亚达,2024-10-10,9.485,2024-10-18,9.045,-4.7266%,-4.6313%,6,止损
103,000026,飞亚达,2025-06-06,13.207,2025-06-11,12.404,-6.1727%,-6.0788%,3,止损
104,000026,飞亚达,2025-07-07,16.988,2025-07-18,17.371,2.1512%,2.2534%,9,到期
105,000026,飞亚达,2025-08-15,19.39,2025-08-28,17.871,-7.9243%,-7.8322%,9,止损
106,000026,飞亚达,2026-04-23,16.898,2026-04-27,18.271,8.0135%,8.1215%,2,止盈
107,000026,飞亚达,2026-05-27,23.632,2026-06-03,22.039,-6.8335%,-6.7402%,5,止损
108,000027,深圳能源,2021-09-30,8.639,2021-10-13,7.881,-8.8681%,-8.7769%,4,止损
109,000027,深圳能源,2024-10-10,7.394,2024-10-14,6.607,-10.7335%,-10.6442%,2,止损
110,000027,深圳能源,2026-03-31,7.164,2026-04-02,6.737,-6.0540%,-5.9600%,2,止损
111,000028,国药一致,2024-10-10,25.629,2024-10-16,23.823,-7.1386%,-7.0457%,4,止损
112,000029,深深房Ａ,2022-04-08,9.311,2022-04-12,8.712,-6.5272%,-6.4336%,2,止损
113,000029,深深房Ａ,2022-12-07,12.28,2022-12-15,11.448,-6.8673%,-6.7741%,6,止损
114,000029,深深房Ａ,2024-10-10,13.782,2024-10-23,14.388,4.2921%,4.3965%,9,到期
115,000029,深深房Ａ,2025-08-28,27.999,2025-09-10,27.131,-3.1954%,-3.0986%,9,到期
116,000029,深深房Ａ,2025-10-10,29.49,2025-10-22,27.351,-7.3441%,-7.2514%,8,止损
117,000029,深深房Ａ,2026-05-21,25.908,2026-06-02,23.883,-7.9079%,-7.8157%,8,止损
118,000029,深深房Ａ,2026-06-25,25.012,2026-06-29,24.188,-3.3934%,-3.2968%,2,止损
119,000030,富奥股份,2021-08-18,5.095,2021-08-20,5.419,6.2680%,6.3743%,2,止盈
120,000030,富奥股份,2021-12-07,6.605,2021-12-10,6.109,-7.6070%,-7.5145%,3,止损
121,000030,富奥股份,2024-10-10,4.962,2024-10-16,4.638,-6.6385%,-6.5451%,4,止损
122,000031,大悦城,2022-04-08,4.842,2022-04-12,4.568,-5.7672%,-5.6729%,2,止损
123,000031,大悦城,2022-12-13,4.052,2022-12-21,3.758,-7.3460%,-7.2533%,6,止损
124,000031,大悦城,2024-10-10,3.062,2024-10-23,3.048,-0.5260%,-0.4264%,9,到期
125,000031,大悦城,2024-12-18,3.552,2024-12-20,3.408,-4.1356%,-4.0397%,2,止损
126,000032,深桑达Ａ,2022-12-07,24.827,2022-12-14,23.153,-6.8357%,-6.7425%,5,止损
127,000032,深桑达Ａ,2024-02-29,17.974,2024-03-04,20.735,15.2438%,15.3591%,2,止盈
128,000032,深桑达Ａ,2024-10-14,16.493,2024-10-21,18.446,11.7266%,11.8384%,5,止盈
129,000032,深桑达Ａ,2025-02-28,29.12,2025-03-04,25.682,-11.8926%,-11.8044%,2,止损
130,000032,深桑达Ａ,2026-07-03,21.641,2026-07-14,20.12,-7.1208%,-7.0278%,7,止损
131,000034,神州数码,2023-06-26,19.172,2023-06-28,18.653,-2.8039%,-2.7067%,2,止损
132,000034,神州数码,2025-02-26,38.292,2025-02-28,34.735,-9.3811%,-9.2905%,2,止损
133,000034,神州数码,2026-07-08,27.884,2026-07-13,29.005,3.9182%,4.0222%,3,止盈
134,000035,中国天楹,2024-10-10,4.708,2024-10-14,4.344,-7.8343%,-7.7421%,2,止损
135,000036,华联控股,2024-10-10,3.702,2024-10-14,4.018,8.4315%,8.5401%,2,止盈
136,000036,华联控股,2024-11-19,5.243,2024-11-21,5.947,13.3227%,13.4361%,2,止盈
137,000036,华联控股,2025-11-20,4.592,2025-11-24,4.268,-7.1576%,-7.0647%,2,止损
138,000036,华联控股,2025-12-30,6.753,2026-01-08,6.177,-8.6274%,-8.5360%,5,止损
139,000037,深南电A,2022-06-28,8.672,2022-06-30,7.984,-8.0291%,-7.9371%,2,止损
140,000037,深南电A,2022-09-02,8.792,2022-09-06,8.274,-5.9916%,-5.8975%,2,止损
141,000037,深南电A,2022-11-11,8.272,2022-11-24,8.474,2.3350%,2.4374%,9,到期
142,000037,深南电A,2023-07-03,11.724,2023-07-10,13.571,15.6415%,15.7572%,5,止盈
143,000037,深南电A,2023-07-14,11.994,2023-07-20,11.272,-6.1106%,-6.0166%,4,止损
144,000037,深南电A,2024-02-01,9.453,2024-02-05,7.764,-17.9458%,-17.8637%,2,止损
145,000037,深南电A,2024-10-10,7.932,2024-10-23,8.434,6.2202%,6.3265%,9,止盈
146,000037,深南电A,2025-07-16,9.553,2025-07-29,9.243,-3.3356%,-3.2388%,9,到期
147,000037,深南电A,2026-04-02,11.434,2026-04-07,9.453,-17.4037%,-17.3211%,2,止损
148,000037,深南电A,2026-07-27,8.754,2026-08-04,10.195,16.3385%,16.4549%,6,止盈
149,000038,大通退,2022-01-26,8.494,2022-01-28,9.615,13.0834%,13.1965%,2,止盈
150,000039,中集集团,2021-09-07,11.504,2021-09-09,13.085,13.6358%,13.7495%,2,止盈
151,000039,中集集团,2024-06-12,9.347,2024-06-25,9.117,-2.5501%,-2.4526%,9,到期
152,000040,ST旭蓝,2022-08-26,5.623,2022-08-30,4.938,-12.2753%,-12.1875%,2,止损
153,000042,中洲控股,2022-05-18,8.88,2022-05-20,9.951,11.9435%,12.0555%,2,止盈
154,000042,中洲控股,2022-09-19,10.153,2022-09-23,9.653,-5.0187%,-4.9237%,4,止损
155,000042,中洲控股,2024-03-15,4.652,2024-03-28,4.488,-3.6338%,-3.5374%,9,到期
156,000042,中洲控股,2024-10-10,4.552,2024-10-15,4.908,7.6965%,7.8042%,3,止盈
157,000042,中洲控股,2025-03-05,6.043,2025-03-18,6.207,2.6091%,2.7118%,9,到期
158,000045,深纺织Ａ,2022-08-25,11.562,2022-08-29,8.902,-23.0858%,-23.0088%,2,止损
159,000045,深纺织Ａ,2022-12-07,10.221,2022-12-09,9.651,-5.6705%,-5.5761%,2,止损
160,000045,深纺织Ａ,2023-01-09,10.771,2023-01-12,10.041,-6.8742%,-6.7810%,3,止损
161,000045,深纺织Ａ,2023-11-21,11.822,2023-11-23,12.06,1.9117%,2.0137%,2,止盈
162,000045,深纺织Ａ,2024-02-29,8.79,2024-03-12,9.431,7.1835%,7.2908%,8,止盈
163,000045,深纺织Ａ,2024-09-03,8.655,2024-09-09,8.077,-6.7755%,-6.6822%,4,止损
164,000045,深纺织Ａ,2024-10-10,9.026,2024-10-23,9.476,4.8892%,4.9942%,9,到期
165,000045,深纺织Ａ,2024-11-04,11.047,2024-11-14,11.735,6.1275%,6.2337%,8,止盈
166,000045,深纺织Ａ,2025-10-16,14.359,2025-10-21,13.155,-8.4748%,-8.3832%,3,止损
167,000045,深纺织Ａ,2025-10-27,14.289,2025-10-31,13.295,-7.0479%,-6.9549%,4,止损
168,000046,ST泛海,2022-04-19,1.851,2022-04-21,1.639,-11.5285%,-11.4400%,2,止损
169,000048,京基智农,2024-10-10,14.313,2024-10-16,13.349,-6.8271%,-6.7339%,4,止损
170,000048,京基智农,2025-05-22,16.136,2025-06-05,16.01,-0.8805%,-0.7813%,9,到期
171,000048,京基智农,2026-04-02,20.01,2026-04-07,16.532,-17.4653%,-17.3827%,2,止损
172,000048,京基智农,2026-06-16,16.908,2026-06-18,19.04,12.4966%,12.6092%,2,止盈
173,000049,德赛电池,2024-07-18,25.853,2024-07-24,23.808,-8.0015%,-7.9095%,4,止损
174,000049,德赛电池,2024-10-10,24.592,2024-10-23,25.477,3.4950%,3.5985%,9,到期
175,000055,方大集团,2024-10-10,3.812,2024-10-23,3.818,0.0621%,0.1623%,9,到期
176,000056,ST皇庭,2021-10-27,3.512,2021-10-29,3.698,5.2025%,5.3077%,2,止盈
177,000056,ST皇庭,2021-11-10,3.802,2021-11-16,4.458,17.1339%,17.2511%,4,止盈
178,000056,ST皇庭,2022-01-14,7.754,2022-01-18,8.766,12.9352%,13.0482%,2,止盈
179,000056,ST皇庭,2022-08-01,5.253,2022-08-03,4.628,-11.9858%,-11.8977%,2,止损
180,000056,ST皇庭,2023-11-17,4.882,2023-11-21,5.127,4.9129%,5.0179%,2,止盈
181,000056,ST皇庭,2023-11-23,4.502,2023-11-28,4.038,-10.4016%,-10.3120%,3,止损
182,000056,ST皇庭,2024-02-29,2.481,2024-03-04,2.739,10.2631%,10.3734%,2,止盈
183,000056,ST皇庭,2024-05-22,2.421,2024-05-27,2.279,-5.9734%,-5.8793%,3,止损
184,000056,ST皇庭,2024-10-10,2.161,2024-10-23,2.219,2.5724%,2.6751%,9,到期
185,000056,ST皇庭,2024-11-05,2.881,2024-11-08,3.148,9.1564%,9.2657%,3,止盈
186,000056,ST皇庭,2024-12-10,3.702,2024-12-12,3.438,-7.2128%,-7.1200%,2,止损
187,000056,ST皇庭,2024-12-24,3.302,2024-12-26,3.088,-6.5507%,-6.4572%,2,止损
188,000056,ST皇庭,2026-02-12,2.131,2026-02-26,2.299,7.7654%,7.8733%,4,止盈
189,000056,ST皇庭,2026-08-11,1.971,2026-08-17,1.99,0.8638%,0.9647%,4,区间结束平仓
190,000058,深赛格,2022-06-30,6.067,2022-07-06,5.721,-5.7955%,-5.7012%,4,止损
191,000058,深赛格,2022-12-09,7.788,2022-12-13,7.17,-8.0208%,-7.9287%,2,止损
192,000058,深赛格,2022-12-21,7.118,2022-12-26,7.62,6.9548%,7.0618%,3,止盈
193,000058,深赛格,2023-09-20,7.288,2023-10-11,7.07,-3.0771%,-2.9801%,9,到期
194,000058,深赛格,2023-11-24,8.248,2023-11-28,7.47,-9.5213%,-9.4307%,2,止损
195,000058,深赛格,2024-09-11,6.587,2024-09-13,6.211,-5.8083%,-5.7140%,2,止损
196,000058,深赛格,2024-10-10,6.817,2024-10-23,7.31,7.1233%,7.2305%,9,止盈
197,000058,深赛格,2024-11-04,8.878,2024-11-07,9.209,3.6239%,3.7276%,3,止盈
198,000059,华锦股份,2024-04-16,4.9,2024-04-22,5.335,8.7655%,8.8743%,4,止盈
199,000059,华锦股份,2024-10-10,4.454,2024-10-18,4.14,-7.1491%,-7.0562%,6,止损
200,000059,华锦股份,2026-03-05,6.013,2026-03-12,5.777,-4.0191%,-3.9231%,5,止损
201,000060,中金岭南,2021-09-15,5.92,2021-09-22,5.414,-8.6332%,-8.5417%,3,止损
202,000060,中金岭南,2026-02-02,6.878,2026-02-13,7.071,2.7035%,2.8062%,9,到期
203,000060,中金岭南,2026-03-04,7.549,2026-03-16,7.061,-6.5489%,-6.4554%,8,止损
204,000060,中金岭南,2026-05-13,7.629,2026-05-20,7.131,-6.6132%,-6.5198%,5,止损
205,000060,中金岭南,2026-06-24,7.839,2026-07-03,7.481,-4.6580%,-4.5626%,7,止损
206,000061,农产品,2024-10-10,6.073,2024-10-23,6.207,2.1020%,2.2042%,9,到期
207,000062,深圳华强,2024-09-10,33.427,2024-09-18,29.435,-12.0289%,-11.9408%,4,止损
208,000062,深圳华强,2024-10-24,27.584,2024-10-28,29.055,5.2300%,5.3353%,2,止盈
209,000062,深圳华强,2024-11-04,30.295,2024-11-13,32.054,5.6999%,5.8056%,7,止盈
210,000063,中兴通讯,2025-02-05,40.505,2025-02-18,39.275,-3.1333%,-3.0364%,9,到期
211,000063,中兴通讯,2025-10-20,48.616,2025-10-30,45.179,-7.1623%,-7.0694%,8,止损
212,000065,北方国际,2022-03-14,8.496,2022-03-17,7.777,-8.5557%,-8.4642%,3,止损
213,000065,北方国际,2022-09-01,10.605,2022-09-05,10.045,-5.3781%,-5.2834%,2,止损
214,000065,北方国际,2023-03-22,16.398,2023-03-27,15.152,-7.6894%,-7.5970%,3,止损
215,000065,北方国际,2023-04-19,15.468,2023-05-04,17.351,12.0654%,12.1775%,8,止盈
216,000065,北方国际,2023-05-10,18.229,2023-05-12,17.151,-6.0060%,-5.9119%,2,止损
217,000065,北方国际,2024-10-10,9.97,2024-10-23,9.94,-0.4001%,-0.3005%,9,到期
218,000065,北方国际,2025-11-28,11.889,2025-12-08,12.547,5.4272%,5.5327%,6,止盈
219,000065,北方国际,2026-04-07,14.07,2026-04-09,15.355,9.0258%,9.1349%,2,止盈
220,000065,北方国际,2026-04-10,15.051,2026-04-14,13.666,-9.2889%,-9.1981%,2,止损
221,000066,中国长城,2024-10-10,10.305,2024-10-14,9.595,-6.9824%,-6.8893%,2,止损
222,000066,中国长城,2024-11-05,16.308,2024-11-07,18.281,11.9844%,12.0964%,2,止盈
223,000066,中国长城,2024-11-13,21.961,2024-11-15,18.791,-14.5219%,-14.4364%,2,止损
224,000066,中国长城,2024-11-19,17.409,2024-11-21,19.38,11.2141%,11.3254%,2,止盈
225,000066,中国长城,2026-05-15,21.521,2026-05-19,20.04,-6.9738%,-6.8807%,2,止损
226,000066,中国长城,2026-06-29,18.579,2026-07-03,17.281,-7.0789%,-6.9859%,4,止损
227,000068,华控赛格,2022-05-17,3.062,2022-05-19,3.748,22.3041%,22.4265%,2,止盈
228,000068,华控赛格,2022-05-23,3.382,2022-05-25,3.128,-7.5815%,-7.4890%,2,止损
229,000068,华控赛格,2024-01-23,3.812,2024-01-26,5.477,43.5446%,43.6883%,3,止盈
230,000068,华控赛格,2024-01-31,5.103,2024-02-02,4.108,-19.5728%,-19.4923%,2,止损
231,000068,华控赛格,2024-10-10,3.362,2024-10-14,3.208,-4.6552%,-4.5598%,2,止损
232,000068,华控赛格,2024-11-04,3.772,2024-11-08,4.078,8.0066%,8.1146%,4,止盈
233,000069,华侨城Ａ,2024-10-10,2.751,2024-10-23,2.689,-2.3773%,-2.2796%,9,到期
234,000070,特发信息,2024-02-01,7.614,2024-02-06,6.177,-18.9533%,-18.8722%,3,止损
235,000070,特发信息,2024-02-29,8.234,2024-03-04,8.956,8.6524%,8.7612%,2,止盈
236,000070,特发信息,2025-12-04,12.716,2025-12-08,15.402,21.0008%,21.1219%,2,止盈
237,000070,特发信息,2025-12-10,13.667,2025-12-16,12.114,-11.4511%,-11.3625%,4,止损
238,000070,特发信息,2026-02-24,18.269,2026-03-03,19.65,7.4519%,7.5594%,5,止盈
239,000070,特发信息,2026-03-06,17.549,2026-03-10,16.372,-6.8001%,-6.7068%,2,止损
240,000070,特发信息,2026-06-29,21.901,2026-07-02,19.01,-13.2846%,-13.1979%,3,止损
241,000078,ST海王,2022-05-18,3.502,2022-05-20,3.838,9.4950%,9.6046%,2,止盈
242,000078,ST海王,2024-10-10,2.471,2024-10-23,2.509,1.4164%,1.5179%,9,到期
243,000078,ST海王,2025-12-10,4.182,2025-12-23,4.028,-3.7812%,-3.6849%,9,到期
244,000078,ST海王,2026-01-16,4.202,2026-01-20,3.648,-13.2689%,-13.1821%,2,止损
245,000078,ST海王,2026-07-16,2.041,2026-07-21,1.689,-17.3224%,-17.2397%,3,止损
246,000088,盐田港,2024-10-10,4.587,2024-10-23,4.513,-1.7235%,-1.6251%,9,到期
247,000090,天健集团,2023-09-01,6.057,2023-09-14,5.991,-1.1889%,-1.0900%,9,到期
248,000090,天健集团,2024-10-10,3.886,2024-10-23,3.932,1.0849%,1.1861%,9,到期
249,000096,广聚能源,2022-06-16,10.08,2022-06-21,9.18,-9.0159%,-8.9249%,3,止损
250,000096,广聚能源,2022-08-22,8.729,2022-09-02,8.391,-3.9745%,-3.8784%,9,到期
251,000096,广聚能源,2024-10-10,9.295,2024-10-21,9.955,6.9978%,7.1049%,7,止盈
252,000096,广聚能源,2025-03-04,19.06,2025-03-11,17.891,-6.2245%,-6.1307%,5,止损
253,000096,广聚能源,2026-03-05,11.921,2026-03-11,11.069,-7.2357%,-7.1428%,4,止损
254,000099,中信海直,2024-03-15,11.709,2024-03-19,12.747,8.7543%,8.8631%,2,止盈
255,000099,中信海直,2024-04-08,15.191,2024-04-10,14.076,-7.4303%,-7.3377%,2,止损
256,000099,中信海直,2024-04-23,20.313,2024-04-25,21.622,6.3378%,6.4443%,2,止盈
257,000099,中信海直,2024-05-06,21.654,2024-05-14,20.253,-6.5633%,-6.4698%,6,止损
258,000099,中信海直,2024-08-09,16.923,2024-08-19,15.487,-8.5780%,-8.4865%,6,止损
259,000099,中信海直,2024-10-10,17.624,2024-10-14,16.507,-6.4320%,-6.3384%,2,止损
260,000099,中信海直,2024-11-04,23.307,2024-11-06,29.73,27.4332%,27.5607%,2,止盈
261,000100,TCL科技,2024-10-10,4.182,2024-10-17,3.978,-4.9750%,-4.8799%,5,止损
262,000100,TCL科技,2026-07-07,5.193,2026-07-14,4.988,-4.0457%,-3.9497%,5,止损
263,000150,ST宜康,2021-10-18,3.332,2021-10-20,3.548,6.3936%,6.5001%,2,止盈
264,000151,中成股份,2021-12-23,8.804,2022-01-06,8.846,0.3672%,0.4677%,9,到期
265,000151,中成股份,2022-03-09,8.914,2022-03-16,8.096,-9.2726%,-9.1818%,5,止损
266,000151,中成股份,2022-06-06,18.789,2022-06-08,20.98,11.5445%,11.6561%,2,止盈
267,000151,中成股份,2022-06-13,17.979,2022-06-15,15.502,-13.8620%,-13.7757%,2,止损
268,000151,中成股份,2022-12-01,14.307,2022-12-05,13.573,-5.2247%,-5.1299%,2,止损
269,000151,中成股份,2024-01-31,13.107,2024-02-02,10.735,-18.1791%,-18.0972%,2,止损
270,000151,中成股份,2024-10-10,11.586,2024-10-14,12.374,6.6948%,6.8016%,2,止盈
