序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
114,600905,三峡能源,2021-10-19,6.652,2021-11-08,6.746,75100,1.3012%,6503.81,14,信号
115,000591,太阳能,2021-10-21,10.283,2021-10-26,9.623,48600,-6.5114%,-32557.44,3,信号
116,000993,闽东电力,2021-10-21,19.18,2021-11-01,17.021,26000,-11.3408%,-56581.21,7,信号
117,002475,立讯精密,2021-10-21,35.981,2021-11-09,39.643,12600,10.0680%,45667.12,13,信号
118,601318,中国平安,2021-10-22,42.327,2021-10-28,39.21,11800,-7.4561%,-37258.93,4,信号
119,000333,美的集团,2021-10-25,59.231,2021-10-27,54.244,8400,-8.5107%,-42365.18,2,信号
120,600031,三一重工,2021-10-25,23.32,2021-10-27,22.987,21400,-1.5272%,-7624.95,2,信号
121,600887,伊利股份,2021-10-25,34.217,2021-11-05,36.722,14600,7.2123%,36048.29,9,信号
122,603986,兆易创新,2021-10-25,153.667,2021-11-05,166.347,1500,8.1434%,18779.97,9,信号
123,300274,阳光电源,2021-10-26,121.836,2021-11-16,103.428,1900,-15.1934%,-35188.49,15,信号
124,601012,隆基绿能,2021-10-26,62.633,2021-11-04,65.64,7900,4.6960%,23247.53,7,信号
125,000591,太阳能,2021-10-27,9.913,2021-11-04,9.613,50400,-3.1209%,-15600.11,6,信号
126,002230,科大讯飞,2021-10-27,55.74,2021-11-12,58.083,8900,4.0995%,20346.97,12,信号
127,300433,蓝思科技,2021-10-27,19.069,2021-11-10,19.799,10000,3.7275%,7111.32,10,信号
128,600703,三安光电,2021-10-27,32.219,2021-11-15,37.174,15500,15.2647%,76269.38,13,信号
129,002352,顺丰控股,2021-10-28,58.801,2021-11-08,59.052,8500,0.3266%,1633.24,7,信号
130,002385,大北农,2021-10-28,8.236,2021-11-12,10.127,60700,22.8347%,114215.33,11,信号
131,300073,当升科技,2021-10-28,82.614,2021-11-04,81.622,3700,-1.2997%,-3974.67,5,信号
132,300207,欣旺达,2021-10-28,47.517,2021-11-22,50.008,10500,5.1377%,25645.98,17,信号
133,600733,北汽蓝谷,2021-10-29,14.007,2021-11-03,12.414,35600,-11.4630%,-57188.57,3,信号
134,300750,宁德时代,2021-11-01,334.429,2021-11-04,337.982,1400,0.9613%,4503.22,3,信号
135,600438,通威股份,2021-11-01,51.855,2021-11-25,41.508,9600,-20.0331%,-99776.26,18,信号
136,002610,ST爱康,2021-11-02,5.723,2021-11-04,5.257,87300,-8.2257%,-41116.56,2,信号
137,002074,国轩高科,2021-11-03,59.432,2021-11-08,57.263,8400,-3.7448%,-18704.23,3,信号
138,600460,士兰微,2021-11-03,62.601,2021-11-17,61.459,7900,-1.9224%,-9512.08,10,信号
139,601615,明阳智能,2021-11-03,30.757,2021-11-09,33.505,16200,8.8251%,43994.93,4,信号
140,000876,新希望,2021-11-04,15.684,2021-11-11,15.268,31800,-2.7464%,-13704.28,5,信号
141,300677,英科医疗,2021-11-04,45.655,2021-11-19,44.71,6300,-2.1682%,-6239.29,11,信号
142,600196,复星医药,2021-11-04,47.831,2021-11-23,50.572,10400,5.6245%,27992.61,13,信号
143,600875,东方电气,2021-11-04,17.276,2021-11-08,16.559,28900,-4.2457%,-21207.81,2,信号
144,601985,中国核电,2021-11-04,6.488,2021-11-08,5.782,77000,-10.9724%,-54844.80,2,信号
145,000858,五粮液,2021-11-05,184.536,2021-11-16,183.422,1500,-0.7030%,-1946.94,7,信号
146,002202,金风科技,2021-11-05,19.991,2021-11-09,18.982,25000,-5.1446%,-25724.31,2,信号
147,000977,浪潮信息,2021-11-08,31.177,2021-11-11,30.466,14600,-2.3777%,-10827.98,3,信号
148,002304,洋河股份,2021-11-08,165.067,2021-11-24,156.397,3000,-5.3475%,-26494.39,12,信号
149,002466,天齐锂业,2021-11-08,90.896,2021-11-16,91.245,5500,0.2835%,1418.22,6,信号
150,600436,片仔癀,2021-11-08,409.485,2021-11-22,435.062,1200,6.1401%,30186.54,10,信号
151,600519,贵州茅台,2021-11-08,1597.858,2021-11-11,1529.224,300,-4.3910%,-21059.12,3,信号
152,002460,赣锋锂业,2021-11-09,124.219,2021-11-12,112.623,4000,-9.4261%,-46859.36,3,信号
153,300014,亿纬锂能,2021-11-09,131.271,2021-11-17,125.232,3800,-4.6952%,-23432.71,6,信号
154,600111,北方稀土,2021-11-09,49.897,2021-11-16,44.58,10000,-10.7457%,-53644.75,5,信号
155,002326,永太科技,2021-11-10,70.715,2021-11-16,60.07,3100,-15.1388%,-33203.43,4,信号
156,300142,沃森生物,2021-11-11,53.815,2021-11-30,68.754,9200,27.6317%,136872.34,13,信号
157,300343,联创股份,2021-11-11,24.212,2021-11-15,21.989,16200,-9.2725%,-36388.45,2,信号
158,600276,恒瑞医药,2021-11-11,52.607,2021-11-19,50.376,9500,-4.3375%,-21688.33,6,信号
159,000422,湖北宜化,2021-11-12,29.345,2021-11-17,23.928,17000,-18.5402%,-92535.61,3,信号
160,002241,歌尔股份,2021-11-12,48.02,2021-11-19,49.791,10400,3.5846%,17910.76,5,信号
161,601318,中国平安,2021-11-12,39.65,2021-11-19,37.881,12600,-4.5565%,-22774.88,5,信号
162,600522,中天科技,2021-11-15,16.93,2021-11-19,17.403,29500,2.6901%,13442.15,4,信号
163,601012,隆基绿能,2021-11-15,66.342,2021-11-25,63.498,7500,-4.3824%,-21816.30,8,信号
164,002176,江特电机,2021-11-16,20.57,2021-12-07,25.087,24300,21.8378%,109212.49,15,信号
165,002475,立讯精密,2021-11-16,40.423,2021-11-19,39.713,12300,-1.8548%,-9226.67,3,信号
166,002655,共达电声,2021-11-16,14.128,2021-11-26,15.563,100,9.4170%,133.52,8,信号
167,300031,宝通科技,2021-11-16,28.774,2021-11-19,28.626,4300,-0.6162%,-762.82,3,信号
168,600150,中国船舶,2021-11-16,21.796,2021-11-29,21.474,22900,-1.5741%,-7860.88,9,信号
169,000661,长春高新,2021-11-17,276.152,2021-11-29,283.872,1400,2.6928%,10415.96,8,信号
170,000858,五粮液,2021-11-17,188.768,2021-12-01,200.544,2600,6.1318%,30109.78,10,信号
171,600519,贵州茅台,2021-11-17,1582.85,2021-12-02,1716.2,300,8.3163%,39510.27,11,信号
172,000155,川能动力,2021-11-19,27.534,2021-12-06,28.656,18100,3.9706%,19797.97,11,信号
173,002340,格林美,2021-11-19,10.176,2021-12-03,10.666,300,4.4762%,136.87,10,信号
174,002460,赣锋锂业,2021-11-19,112.599,2021-12-02,115.649,4400,2.6060%,12917.30,9,信号
175,002466,天齐锂业,2021-11-19,103.703,2021-12-02,113.094,4800,8.9473%,44559.36,9,信号
176,300474,景嘉微,2021-11-19,128.324,2021-11-26,130.895,3100,1.9011%,7566.42,5,信号
177,600010,包钢股份,2021-11-19,2.47,2021-12-06,2.838,202400,14.7561%,73813.68,11,信号
178,600905,三峡能源,2021-11-19,6.6,2021-11-25,6.334,75700,-4.1331%,-20661.11,4,信号
179,002475,立讯精密,2021-11-22,42.294,2021-11-24,41.262,11800,-2.5370%,-12667.96,2,信号
180,600418,江淮汽车,2021-11-22,16.779,2021-12-14,19.811,29700,17.9500%,89498.24,16,信号
181,600111,北方稀土,2021-11-23,52.048,2021-12-02,52.126,9600,0.0496%,247.93,7,信号
182,002056,横店东磁,2021-11-24,16.413,2021-12-01,17.946,30400,9.2297%,46075.47,5,信号
183,300124,汇川技术,2021-11-24,67.004,2021-11-30,64.649,7400,-3.6124%,-17920.23,4,信号
184,002304,洋河股份,2021-11-25,160.565,2021-12-01,157.866,2400,-1.7793%,-6860.23,4,信号
185,002617,露笑科技,2021-11-25,20.01,2021-11-29,18.091,24900,-9.6808%,-48258.70,2,信号
186,300052,中青宝,2021-11-25,37.199,2021-12-21,32.294,13400,-13.2721%,-66189.18,18,信号
187,600039,四川路桥,2021-11-26,5.494,2021-12-09,6.438,100,15.2250%,84.40,9,信号
188,601899,紫金矿业,2021-11-26,8.814,2021-12-16,8.416,46800,-4.6177%,-19058.37,14,信号
189,002240,盛新锂能,2021-11-29,56.291,2021-12-08,53.836,8800,-4.4570%,-22089.11,7,信号
190,002487,大金重工,2021-11-29,50.84,2021-12-01,46.502,6800,-8.6253%,-29833.92,2,信号
191,603259,药明康德,2021-11-29,138.01,2021-12-07,131.525,3600,-4.7940%,-23830.32,6,信号
192,600893,航发动力,2021-11-30,63.113,2021-12-08,61.31,7900,-2.9526%,-14728.94,6,信号
193,601919,中远海控,2021-11-30,9.075,2021-12-14,11.184,55000,23.1273%,115485.73,10,信号
194,000422,湖北宜化,2021-12-01,23.042,2021-12-08,23.658,21600,2.5736%,12815.28,5,信号
195,600196,复星医药,2021-12-01,53.074,2021-12-16,48.823,9400,-8.1015%,-40437.81,11,信号
196,600460,士兰微,2021-12-01,61.331,2021-12-08,60.37,8100,-1.6651%,-8275.77,5,信号
197,601778,晶科科技,2021-12-01,9.519,2021-12-15,9.509,39800,-0.1998%,-757.31,10,信号
198,000338,潍柴动力,2021-12-02,14.21,2021-12-15,14.995,35100,5.4216%,27054.88,9,信号
199,002405,四维图新,2021-12-02,15.862,2021-12-07,14.867,31500,-6.3689%,-31837.94,3,信号
200,600438,通威股份,2021-12-02,40.979,2021-12-20,40.019,12200,-2.4415%,-12212.18,12,信号
201,603986,兆易创新,2021-12-02,167.314,2021-12-15,170.245,2900,1.6502%,8011.08,9,信号
202,600111,北方稀土,2021-12-03,53.859,2022-01-06,42.031,1500,-22.0390%,-17813.83,23,信号
203,000858,五粮液,2021-12-06,208.728,2021-12-16,221.813,2300,6.1626%,29599.75,8,信号
204,600519,贵州茅台,2021-12-06,1760.939,2021-12-17,1876.62,200,6.4628%,22772.48,9,信号
205,002610,ST爱康,2021-12-07,5.603,2021-12-10,5.247,89200,-6.4373%,-32187.83,3,信号
206,300059,东方财富,2021-12-07,24.629,2021-12-21,25.763,20300,4.4989%,22504.73,10,信号
207,600031,三一重工,2021-12-07,21.439,2021-12-16,21.907,23300,2.0824%,10407.04,7,信号
208,002384,东山精密,2021-12-08,23.095,2021-12-21,25.18,21600,8.9229%,44533.25,9,信号
209,002475,立讯精密,2021-12-08,40.683,2021-12-21,43.121,12200,5.8869%,29233.57,9,信号
210,600276,恒瑞医药,2021-12-08,49.296,2021-12-17,49.336,10100,-0.0175%,-87.18,7,信号
211,601012,隆基绿能,2021-12-08,59.632,2021-12-20,57.094,8300,-4.3507%,-21544.52,8,信号
212,002241,歌尔股份,2021-12-09,53.993,2021-12-21,49.441,5200,-8.5217%,-23937.85,8,信号
