序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
84,300366,ST创意,2021-09-27,12.996,2021-10-21,14.623,38400,12.4001%,61915.41,13,信号
85,600887,伊利股份,2021-09-27,31.326,2021-10-21,32.034,15900,2.1589%,10758.58,13,信号
86,000596,古井贡酒,2021-09-28,216.538,2021-10-19,203.798,2300,-5.9776%,-29785.77,10,信号
87,300531,优博讯,2021-09-28,17.673,2021-09-30,15.986,28200,-9.6352%,-48043.17,2,止损
88,300674,宇信科技,2021-09-28,18.623,2021-09-30,17.505,26800,-6.0975%,-30448.24,2,止损
89,300720,海川智能,2021-09-28,14.122,2021-09-30,13.378,300,-5.4961%,-233.12,2,止损
90,601222,林洋能源,2021-09-28,11.957,2021-10-08,11.365,41800,-5.0433%,-25218.87,3,信号
91,605011,杭州热电,2021-09-28,22.971,2021-10-08,23.058,21700,0.2783%,1388.15,3,信号
92,688161,威高骨科,2021-09-28,77.56,2021-09-30,72.835,4500,-6.1862%,-21601.77,2,信号
93,600487,亨通光电,2021-09-29,13.156,2021-10-22,13.472,38000,2.3049%,11528.14,12,信号
94,600733,北汽蓝谷,2021-09-29,13.407,2021-10-15,12.904,37200,-3.8492%,-19206.74,7,信号
95,600779,水井坊,2021-09-29,120.424,2021-10-22,124.832,4100,3.5563%,17567.45,12,信号
96,002142,宁波银行,2021-09-30,30.706,2021-11-04,32.922,16200,7.1069%,35370.62,20,信号
97,300830,金现代,2021-09-30,14.358,2021-10-12,12.645,26100,-12.0220%,-45074.76,3,止损
98,600221,海航控股,2021-09-30,2.411,2021-10-11,2.199,207300,-8.8961%,-44488.66,2,止损
99,601601,中国太保,2021-09-30,22.621,2021-10-29,23.638,22100,4.3907%,21961.66,16,信号
100,603105,芯能科技,2021-09-30,14.927,2021-10-11,13.253,33400,-11.3036%,-56385.23,2,止损
101,000733,振华科技,2021-10-08,98.93,2021-11-01,100.411,5000,1.3949%,6903.29,16,信号
102,300002,神州泰岳,2021-10-08,5.708,2021-10-22,5.472,1500,-4.2418%,-363.38,10,信号
103,600406,国电南瑞,2021-10-08,22.906,2021-10-12,20.843,21800,-9.1010%,-45469.32,2,止损
104,600517,国网英大,2021-10-08,7.792,2021-10-12,6.705,64100,-14.0396%,-70157.21,2,止损
105,000552,甘肃能化,2021-10-11,4.096,2021-10-13,3.64,93000,-11.2183%,-42755.46,2,止损
106,002701,奥瑞金,2021-10-11,6.308,2021-10-14,5.682,79200,-10.0136%,-50053.62,3,止损
