序号,代码,名称,买入日,买入价,卖出日,卖出价,净收益率,毛收益率,持有交易日,卖出原因
1,000002,万科Ａ,2024-05-09,7.244,2024-05-17,8.326,14.8253%,14.9403%,6,止盈
2,000002,万科Ａ,2024-10-14,9.415,2024-10-29,9.305,-1.2604%,-1.1616%,11,到期
3,000002,万科Ａ,2025-02-19,7.504,2025-03-06,7.576,0.8647%,0.9657%,11,到期
4,000004,国华退,2023-08-01,18.109,2023-08-04,19.97,10.1662%,10.2764%,3,止盈
5,000004,国华退,2024-05-14,10.555,2024-05-16,11.644,10.2059%,10.3162%,2,止盈
6,000004,国华退,2024-06-25,9.765,2024-07-01,11.764,20.3533%,20.4737%,4,止盈
7,000004,国华退,2024-07-29,11.136,2024-08-02,12.194,9.3946%,9.5041%,4,止盈
8,000004,国华退,2024-12-19,18.759,2024-12-26,13.163,-29.9004%,-29.8302%,5,止损
9,000006,深振业Ａ,2022-12-08,5.179,2022-12-20,5.803,11.9474%,12.0594%,8,止盈
10,000006,深振业Ａ,2023-01-04,6.029,2023-01-09,5.563,-7.8182%,-7.7259%,3,止损
11,000006,深振业Ａ,2023-11-29,4.682,2023-12-14,4.798,2.3592%,2.4616%,11,到期
12,000006,深振业Ａ,2024-11-05,8.424,2024-11-08,9.375,11.1788%,11.2901%,3,止盈
13,000006,深振业Ａ,2025-04-03,7.054,2025-04-08,5.997,-15.0637%,-14.9787%,2,止损
14,000007,全新好,2025-12-08,9.505,2025-12-15,10.615,11.5661%,11.6777%,5,止盈
15,000008,神州高铁,2021-12-30,2.631,2022-01-04,2.959,12.3226%,12.4350%,2,止盈
16,000008,神州高铁,2022-06-08,2.591,2022-06-23,2.449,-5.5944%,-5.5000%,11,到期
17,000008,神州高铁,2024-08-07,2.111,2024-08-22,2.019,-4.4567%,-4.3611%,11,到期
18,000008,神州高铁,2024-12-12,3.292,2024-12-18,3.018,-8.3901%,-8.2984%,4,止损
19,000008,神州高铁,2026-04-08,2.781,2026-04-23,2.689,-3.4308%,-3.3341%,11,到期
20,000008,神州高铁,2026-07-20,2.291,2026-08-04,2.469,7.6447%,7.7525%,11,到期
21,000009,中国宝安,2021-09-17,20.345,2021-09-28,18.666,-8.3468%,-8.2551%,5,止损
22,000009,中国宝安,2024-10-14,8.874,2024-10-29,10.055,13.1894%,13.3026%,11,止盈
23,000009,中国宝安,2026-08-07,7.474,2026-08-13,8.326,11.2899%,11.4013%,4,止盈
24,000010,ST美丽,2022-05-23,3.412,2022-05-26,3.718,8.8729%,8.9819%,3,止盈
25,000010,ST美丽,2022-05-31,3.502,2022-06-06,4.028,14.9128%,15.0278%,3,止盈
26,000010,ST美丽,2023-08-07,2.821,2023-08-14,2.529,-10.4630%,-10.3734%,5,止损
27,000010,ST美丽,2023-09-04,3.122,2023-09-08,2.909,-6.9171%,-6.8240%,4,止损
28,000010,ST美丽,2024-01-31,2.521,2024-02-05,2.279,-9.7046%,-9.6142%,3,止损
29,000010,ST美丽,2024-10-11,1.991,2024-10-28,2.199,10.3319%,10.4423%,11,止盈
30,000010,ST美丽,2024-11-13,3.052,2024-11-18,2.759,-9.6890%,-9.5986%,3,止损
31,000010,ST美丽,2025-07-18,3.252,2025-07-23,3.558,9.3196%,9.4290%,3,止盈
32,000010,ST美丽,2025-09-05,4.502,2025-09-22,4.638,2.9051%,3.0081%,11,到期
33,000011,深物业A,2022-04-12,10.772,2022-04-25,9.642,-10.5812%,-10.4917%,9,止损
34,000011,深物业A,2022-12-16,11.393,2022-12-21,10.382,-8.9642%,-8.8731%,3,止损
35,000011,深物业A,2023-09-04,10.443,2023-09-06,9.723,-6.9883%,-6.8952%,2,止损
36,000011,深物业A,2024-08-16,7.944,2024-08-21,7.286,-8.3699%,-8.2782%,3,止损
37,000012,南玻Ａ,2026-03-04,4.743,2026-03-19,4.689,-1.2523%,-1.1535%,11,到期
38,000014,沙河股份,2021-12-27,5.984,2022-01-11,6.603,10.2291%,10.3394%,10,止盈
39,000014,沙河股份,2022-09-22,9.169,2022-09-26,8.54,-6.9519%,-6.8588%,2,止损
40,000014,沙河股份,2022-12-05,10.069,2022-12-20,9.949,-1.2906%,-1.1919%,11,到期
41,000014,沙河股份,2025-09-30,18.879,2025-10-17,22.909,21.2199%,21.3412%,7,止盈
42,000014,沙河股份,2026-07-23,8.604,2026-07-29,9.705,12.6814%,12.7941%,4,止盈
43,000016,ST康佳A,2024-01-08,3.852,2024-01-19,3.538,-8.2357%,-8.1439%,9,止损
44,000016,ST康佳A,2024-08-30,2.711,2024-09-09,2.499,-7.9334%,-7.8413%,6,止损
45,000016,ST康佳A,2024-10-14,3.082,2024-10-21,3.778,22.4820%,22.6046%,5,止盈
46,000016,ST康佳A,2025-01-22,5.503,2025-01-24,4.878,-11.4500%,-11.3614%,2,止损
47,000016,ST康佳A,2025-03-10,5.383,2025-03-24,4.948,-8.1764%,-8.0845%,10,止损
48,000016,ST康佳A,2025-04-18,5.103,2025-05-08,5.407,5.8665%,5.9724%,11,到期
49,000016,ST康佳A,2025-09-01,5.763,2025-09-04,5.407,-6.2641%,-6.1703%,3,止损
50,000016,ST康佳A,2026-02-13,3.752,2026-03-04,3.468,-7.6516%,-7.5592%,7,止损
51,000016,ST康佳A,2026-07-22,2.411,2026-08-06,2.599,7.6682%,7.7760%,11,到期
52,000017,深中华A,2022-05-26,3.252,2022-05-30,3.618,11.1620%,11.2733%,2,止盈
53,000017,深中华A,2022-06-02,3.392,2022-06-17,4.038,18.9359%,19.0549%,10,止盈
54,000017,深中华A,2022-06-30,4.522,2022-07-12,4.208,-7.0445%,-6.9515%,8,止损
55,000017,深中华A,2022-12-15,4.862,2022-12-26,4.548,-6.5657%,-6.4722%,7,止损
56,000017,深中华A,2024-02-01,10.625,2024-02-19,9.345,-12.1345%,-12.0466%,6,止损
57,000017,深中华A,2024-03-04,10.435,2024-03-12,9.745,-6.7065%,-6.6131%,6,止损
58,000017,深中华A,2024-04-17,7.274,2024-05-07,7.996,9.8214%,9.9313%,11,到期
59,000019,深粮控股,2022-04-06,7.064,2022-04-08,8.066,14.0775%,14.1917%,2,止盈
60,000020,深华发Ａ,2022-07-04,10.165,2022-07-06,9.365,-7.9599%,-7.8678%,2,止损
61,000020,深华发Ａ,2022-08-31,9.565,2022-09-14,10.605,10.7615%,10.8723%,9,止盈
62,000020,深华发Ａ,2023-07-17,13.087,2023-07-24,12.134,-7.3720%,-7.2793%,5,止损
63,000020,深华发Ａ,2024-02-08,11.136,2024-02-20,12.694,13.8780%,13.9920%,2,止盈
64,000020,深华发Ａ,2024-08-29,10.765,2024-09-04,11.994,11.3013%,11.4127%,4,止盈
65,000020,深华发Ａ,2025-10-13,14.027,2025-10-28,14.343,2.1493%,2.2515%,11,到期
66,000020,深华发Ａ,2026-03-27,16.988,2026-04-01,16.092,-5.3720%,-5.2773%,3,止损
67,000021,深科技,2023-04-13,18.849,2023-04-27,15.882,-15.8267%,-15.7425%,10,止损
68,000021,深科技,2024-10-14,15.328,2024-10-22,17.581,14.5878%,14.7025%,6,止盈
69,000021,深科技,2024-11-05,19.64,2024-11-12,23.078,17.3910%,17.5085%,5,止盈
70,000021,深科技,2024-11-15,20.4,2024-11-26,18.581,-9.0100%,-8.9190%,7,止损
71,000021,深科技,2025-10-16,29.275,2025-10-20,27.746,-5.3160%,-5.2213%,2,止损
72,000021,深科技,2026-07-03,53.026,2026-07-16,45.417,-14.4355%,-14.3498%,9,止损
73,000023,ST深天,2022-04-13,12.786,2022-04-18,11.494,-10.1955%,-10.1056%,3,止损
74,000025,特力Ａ,2022-06-28,25.654,2022-06-30,23.519,-8.4124%,-8.3207%,2,止损
75,000025,特力Ａ,2022-07-13,23.733,2022-07-28,22.27,-6.2583%,-6.1645%,11,止损
76,000025,特力Ａ,2024-02-07,14.086,2024-02-28,15.551,10.2913%,10.4017%,9,止盈
77,000025,特力Ａ,2025-04-08,15.758,2025-04-18,19.96,26.5403%,26.6669%,8,止盈
78,000025,特力Ａ,2025-04-25,17.069,2025-05-15,16.802,-1.6623%,-1.5639%,11,到期
79,000026,飞亚达,2022-06-07,8.964,2022-06-22,8.926,-0.5340%,-0.4344%,11,到期
80,000026,飞亚达,2022-12-08,9.655,2022-12-20,8.995,-6.9221%,-6.8290%,8,止损
81,000026,飞亚达,2023-02-08,10.845,2023-02-17,10.185,-6.1842%,-6.0903%,7,止损
82,000026,飞亚达,2025-05-16,10.695,2025-05-20,12.304,14.9242%,15.0393%,2,止盈
83,000026,飞亚达,2025-07-09,16.828,2025-07-24,17.151,1.8175%,1.9194%,11,到期
84,000026,飞亚达,2025-08-19,19.63,2025-08-28,17.871,-9.0506%,-8.9596%,7,止损
85,000027,深圳能源,2024-10-15,6.493,2024-10-30,6.437,-0.9687%,-0.8696%,11,到期
86,000029,深深房Ａ,2022-04-12,8.72,2022-04-25,7.802,-10.6195%,-10.5301%,9,止损
87,000029,深深房Ａ,2022-05-19,8.73,2022-05-25,8.062,-7.7483%,-7.6560%,4,止损
88,000029,深深房Ａ,2022-06-09,9.741,2022-06-22,11.05,13.3310%,13.4444%,9,止盈
89,000029,深深房Ａ,2022-12-30,13.561,2023-01-12,12.328,-9.1829%,-9.0920%,8,止损
90,000029,深深房Ａ,2023-05-17,11.21,2023-05-22,10.189,-9.1964%,-9.1056%,3,止损
91,000029,深深房Ａ,2024-10-11,13.972,2024-10-28,15.487,10.7342%,10.8451%,11,止盈
92,000029,深深房Ａ,2025-07-17,18.784,2025-08-01,18.806,0.0128%,0.1129%,11,到期
93,000029,深深房Ａ,2025-09-01,28.169,2025-09-16,27.571,-2.2203%,-2.1224%,11,到期
94,000030,富奥股份,2021-12-21,6.905,2021-12-28,6.439,-6.8512%,-6.7580%,5,止损
95,000030,富奥股份,2026-04-08,4.772,2026-04-20,5.347,11.9352%,12.0472%,8,止盈
96,000031,大悦城,2021-12-27,3.662,2022-01-12,3.998,9.0712%,9.1804%,11,到期
97,000031,大悦城,2022-12-15,3.962,2022-12-21,3.758,-5.2402%,-5.1454%,4,止损
98,000031,大悦城,2024-10-11,3.002,2024-10-28,3.148,4.7902%,4.8951%,11,到期
99,000032,深桑达Ａ,2021-12-30,19.595,2022-01-10,22.554,14.9855%,15.1006%,6,止盈
100,000032,深桑达Ａ,2023-06-27,34.362,2023-07-10,32.039,-6.8541%,-6.7609%,9,止损
101,000034,神州数码,2023-11-03,20.572,2023-11-09,23.264,12.9729%,13.0860%,4,止盈
102,000034,神州数码,2026-06-24,25.012,2026-06-26,27.436,9.5806%,9.6903%,2,止盈
103,000035,中国天楹,2025-12-11,5.583,2025-12-26,5.587,-0.0210%,0.0791%,11,到期
104,000035,中国天楹,2026-03-31,7.124,2026-04-03,6.697,-6.0869%,-5.9929%,3,止损
105,000036,华联控股,2022-05-12,3.79,2022-05-16,4.256,12.1830%,12.2953%,2,止盈
106,000036,华联控股,2022-10-12,3.858,2022-10-27,3.754,-2.7880%,-2.6907%,11,到期
107,000036,华联控股,2023-06-27,3.972,2023-07-12,4.128,3.8223%,3.9262%,11,到期
108,000036,华联控股,2025-11-21,4.472,2025-12-08,4.688,4.7120%,4.8168%,11,到期
109,000036,华联控股,2026-01-05,6.503,2026-01-20,6.207,-4.6524%,-4.5570%,11,到期
110,000036,华联控股,2026-01-29,6.093,2026-02-05,5.657,-7.2465%,-7.1536%,5,止损
111,000036,华联控股,2026-03-04,5.053,2026-03-19,4.938,-2.3737%,-2.2760%,11,到期
112,000036,华联控股,2026-05-15,5.773,2026-05-22,5.387,-6.7725%,-6.6792%,5,止损
113,000036,华联控股,2026-07-21,4.182,2026-07-29,3.928,-6.1687%,-6.0748%,6,止损
114,000037,深南电A,2022-06-29,8.562,2022-07-14,8.234,-3.9315%,-3.8354%,11,到期
115,000037,深南电A,2022-09-06,8.282,2022-09-16,7.574,-8.6391%,-8.5476%,7,止损
116,000037,深南电A,2024-02-06,6.851,2024-02-23,7.704,12.3335%,12.4459%,7,止盈
117,000037,深南电A,2024-04-15,9.433,2024-04-17,8.064,-14.5961%,-14.5106%,2,止损
118,000037,深南电A,2025-07-14,9.983,2025-07-24,9.263,-7.3013%,-7.2085%,8,止损
119,000037,深南电A,2026-04-03,10.583,2026-04-08,9.783,-7.6532%,-7.5608%,2,止损
120,000037,深南电A,2026-06-08,10.473,2026-06-17,11.452,9.2387%,9.3480%,7,止盈
121,000037,深南电A,2026-07-27,8.754,2026-08-04,10.195,16.3385%,16.4549%,6,止盈
122,000038,大通退,2023-07-04,0.58,2023-07-06,0.54,-7.0826%,-6.9896%,2,止损
123,000039,中集集团,2021-09-15,12.531,2021-09-28,11.386,-9.2277%,-9.1368%,7,止损
124,000040,ST旭蓝,2022-08-31,4.472,2022-09-02,4.118,-8.0142%,-7.9221%,2,止损
125,000040,ST旭蓝,2023-01-13,4.262,2023-02-06,4.258,-0.1998%,-0.1000%,11,到期
126,000042,中洲控股,2021-12-28,7.84,2022-01-11,8.602,9.6070%,9.7167%,9,止盈
127,000042,中洲控股,2022-09-21,9.753,2022-09-26,9.073,-7.0593%,-6.9663%,3,止损
128,000042,中洲控股,2024-03-05,4.122,2024-03-13,4.698,13.8497%,13.9636%,6,止盈
129,000042,中洲控股,2024-10-10,4.552,2024-10-17,5.197,14.0573%,14.1715%,5,止盈
130,000045,深纺织Ａ,2022-08-30,8.81,2022-09-15,8.752,-0.7665%,-0.6672%,11,到期
131,000045,深纺织Ａ,2023-01-10,10.641,2023-02-01,11.14,4.5856%,4.6903%,11,到期
132,000045,深纺织Ａ,2024-09-06,8.295,2024-09-18,7.777,-6.3388%,-6.2451%,6,止损
133,000045,深纺织Ａ,2024-11-05,11.207,2024-11-20,10.886,-2.9619%,-2.8648%,11,到期
134,000046,ST泛海,2021-12-27,1.911,2022-01-12,2.039,6.5929%,6.6995%,11,到期
135,000046,ST泛海,2022-04-22,1.661,2022-04-26,1.499,-9.8191%,-9.7289%,2,止损
136,000048,京基智农,2026-01-07,15.828,2026-01-16,14.883,-6.0667%,-5.9727%,7,止损
137,000048,京基智农,2026-04-03,17.889,2026-04-08,16.242,-9.2979%,-9.2072%,2,止损
138,000048,京基智农,2026-07-16,20.91,2026-07-20,18.791,-10.2276%,-10.1378%,2,止损
139,000048,京基智农,2026-07-27,17.839,2026-08-05,20.04,12.2262%,12.3385%,7,止盈
140,000049,德赛电池,2024-07-16,26.943,2024-07-22,25.037,-7.1669%,-7.0740%,4,止损
141,000049,德赛电池,2024-08-07,22.291,2024-08-22,22.089,-1.0061%,-0.9070%,11,到期
142,000050,深天马Ａ,2023-03-17,9.895,2023-03-27,10.915,10.1939%,10.3042%,6,止盈
143,000050,深天马Ａ,2024-09-19,6.163,2024-09-27,7.216,16.9736%,17.0906%,6,止盈
144,000055,方大集团,2021-12-14,4.632,2021-12-29,4.568,-1.4931%,-1.3946%,11,到期
145,000055,方大集团,2026-06-09,3.682,2026-06-25,3.448,-6.4373%,-6.3437%,11,到期
146,000056,ST皇庭,2022-01-21,8.264,2022-02-07,6.347,-23.2771%,-23.2003%,6,止损
147,000056,ST皇庭,2022-03-04,7.964,2022-03-11,7.366,-7.5971%,-7.5046%,5,止损
148,000056,ST皇庭,2022-08-02,4.942,2022-08-04,4.518,-8.6849%,-8.5935%,2,止损
149,000056,ST皇庭,2022-11-22,4.542,2022-12-07,4.768,4.8561%,4.9611%,11,到期
150,000056,ST皇庭,2023-01-18,4.652,2023-02-07,5.067,8.8144%,8.9233%,9,止盈
151,000056,ST皇庭,2023-06-26,3.872,2023-07-11,3.798,-2.0050%,-1.9069%,11,到期
152,000056,ST皇庭,2024-03-05,2.671,2024-03-08,2.998,12.1350%,12.2472%,3,止盈
153,000056,ST皇庭,2024-03-14,3.022,2024-03-26,2.779,-8.1310%,-8.0390%,8,止损
154,000056,ST皇庭,2024-11-07,2.921,2024-11-18,2.699,-7.7190%,-7.6267%,7,止损
155,000056,ST皇庭,2024-12-13,3.502,2024-12-18,3.208,-8.4690%,-8.3774%,3,止损
156,000056,ST皇庭,2025-03-11,3.502,2025-03-26,3.788,8.0693%,8.1775%,11,到期
157,000056,ST皇庭,2026-02-24,2.071,2026-02-26,2.299,10.8891%,11.0001%,2,止盈
158,000056,ST皇庭,2026-08-12,1.931,2026-08-17,1.99,2.9542%,3.0573%,3,区间结束平仓
159,000058,深赛格,2021-09-09,6.127,2021-09-28,5.711,-6.8814%,-6.7882%,11,止损
160,000058,深赛格,2022-07-04,5.877,2022-07-18,5.341,-9.2046%,-9.1137%,10,止损
161,000058,深赛格,2022-08-30,6.417,2022-09-01,5.881,-8.4465%,-8.3549%,2,止损
162,000058,深赛格,2022-12-13,7.178,2022-12-20,7.78,8.2861%,8.3945%,5,止盈
163,000058,深赛格,2023-09-21,6.947,2023-10-16,7.11,2.2434%,2.3458%,11,到期
164,000058,深赛格,2023-11-29,7.548,2023-12-14,7.32,-3.1102%,-3.0133%,11,到期
165,000058,深赛格,2024-09-12,6.317,2024-09-19,5.891,-6.8384%,-6.7452%,3,止损
166,000058,深赛格,2024-11-06,8.958,2024-11-21,8.64,-3.6550%,-3.5586%,11,到期
167,000058,深赛格,2025-03-10,8.838,2025-03-25,8.18,-7.5431%,-7.4505%,11,止损
168,000058,深赛格,2025-10-17,10.481,2025-10-29,9.671,-7.8211%,-7.7288%,8,止损
169,000058,深赛格,2025-10-30,9.901,2025-11-14,9.321,-5.9482%,-5.8541%,11,到期
170,000059,华锦股份,2022-09-01,6.939,2022-09-07,7.702,10.8795%,10.9905%,4,止盈
171,000059,华锦股份,2022-10-31,6.649,2022-11-08,7.492,12.5643%,12.6769%,6,止盈
172,000059,华锦股份,2023-04-03,7.33,2023-04-19,7.122,-2.9244%,-2.8272%,11,到期
173,000060,中金岭南,2026-02-02,6.878,2026-02-25,7.331,6.4777%,6.5843%,11,到期
174,000061,农产品,2025-09-04,7.914,2025-09-11,9.495,19.8611%,19.9811%,5,止盈
175,000062,深圳华强,2024-06-26,7.694,2024-07-11,7.806,1.3575%,1.4590%,11,到期
176,000062,深圳华强,2024-10-15,25.583,2024-10-18,30.925,20.7594%,20.8802%,3,止盈
177,000062,深圳华强,2024-11-04,30.295,2024-11-14,32.424,6.9193%,7.0263%,8,止盈
178,000062,深圳华强,2025-03-24,22.331,2025-04-08,19.81,-11.3782%,-11.2895%,10,止损
179,000062,深圳华强,2025-04-21,24.032,2025-05-07,27.916,16.0457%,16.1619%,9,止盈
180,000062,深圳华强,2026-05-18,31.706,2026-05-26,34.803,9.6574%,9.7671%,6,止盈
181,000062,深圳华强,2026-06-09,31.446,2026-06-15,29.135,-7.4395%,-7.3469%,4,止损
182,000063,中兴通讯,2022-03-30,21.743,2022-04-12,19.332,-11.1755%,-11.0866%,7,止损
183,000063,中兴通讯,2024-10-14,28.969,2024-10-29,30.14,3.9363%,4.0403%,11,到期
184,000063,中兴通讯,2024-11-18,32.331,2024-11-25,29.77,-8.0134%,-7.9213%,5,止损
185,000063,中兴通讯,2025-12-08,41.123,2025-12-12,36.474,-11.3934%,-11.3047%,4,止损
186,000065,北方国际,2022-09-05,10.055,2022-09-19,9.355,-7.0518%,-6.9588%,9,止损
187,000065,北方国际,2023-06-27,13.917,2023-07-04,15.652,12.3559%,12.4684%,5,止盈
188,000065,北方国际,2024-02-01,10.498,2024-02-06,8.519,-18.9367%,-18.8556%,3,止损
189,000065,北方国际,2025-07-04,10.978,2025-07-21,11.007,0.1640%,0.2642%,11,到期
190,000066,中国长城,2024-11-15,18.809,2024-11-19,17.391,-7.6318%,-7.5393%,2,止损
191,000066,中国长城,2024-11-25,18.029,2024-11-27,16.602,-8.0088%,-7.9168%,2,止损
192,000066,中国长城,2025-04-16,15.598,2025-04-25,14.593,-6.5374%,-6.4438%,7,止损
193,000066,中国长城,2026-01-28,17.139,2026-02-02,15.892,-7.3659%,-7.2732%,3,止损
194,000066,中国长城,2026-03-16,16.298,2026-03-24,14.593,-10.5536%,-10.4640%,6,止损
195,000068,华控赛格,2022-05-25,3.132,2022-06-07,3.518,12.2353%,12.3477%,8,止盈
196,000068,华控赛格,2022-09-09,3.822,2022-09-19,3.548,-7.2538%,-7.1609%,5,止损
197,000068,华控赛格,2022-10-11,3.582,2022-10-13,3.938,9.8359%,9.9459%,2,止盈
198,000068,华控赛格,2024-02-05,3.712,2024-02-08,3.248,-12.5740%,-12.4865%,3,止损
199,000068,华控赛格,2024-11-04,3.772,2024-11-19,3.578,-5.2295%,-5.1347%,11,到期
200,000068,华控赛格,2024-12-18,4.012,2024-12-24,3.608,-10.1550%,-10.0650%,4,止损
201,000068,华控赛格,2026-06-15,3.472,2026-06-23,3.148,-9.4033%,-9.3126%,5,止损
202,000068,华控赛格,2026-07-08,2.751,2026-07-22,2.529,-8.1838%,-8.0920%,10,止损
203,000069,华侨城Ａ,2024-10-15,2.691,2024-10-30,2.779,3.1392%,3.2424%,11,到期
204,000070,特发信息,2022-06-23,5.973,2022-06-29,6.877,15.0126%,15.1277%,4,止盈
205,000070,特发信息,2022-07-06,6.463,2022-07-21,6.637,2.5810%,2.6836%,11,到期
206,000070,特发信息,2022-12-12,7.244,2022-12-20,6.787,-6.4029%,-6.3092%,6,止损
207,000070,特发信息,2025-08-21,9.835,2025-08-27,11.724,19.0901%,19.2093%,4,止盈
208,000070,特发信息,2025-09-03,10.465,2025-09-15,11.294,7.8147%,7.9226%,8,止盈
209,000070,特发信息,2025-12-15,12.566,2025-12-17,11.024,-12.3570%,-12.2693%,2,止损
210,000078,ST海王,2022-03-10,3.452,2022-03-22,3.798,9.9248%,10.0348%,8,止盈
211,000078,ST海王,2025-12-12,4.412,2025-12-16,4.118,-6.7626%,-6.6693%,2,止损
212,000078,ST海王,2026-01-21,3.552,2026-01-27,4.318,21.4470%,21.5685%,4,止盈
213,000078,ST海王,2026-01-30,3.802,2026-02-13,3.468,-8.8667%,-8.7755%,10,止损
214,000078,ST海王,2026-07-21,1.691,2026-07-27,1.529,-9.6484%,-9.5579%,4,止损
215,000088,盐田港,2022-03-09,4.88,2022-03-15,4.516,-7.5652%,-7.4726%,4,止损
216,000088,盐田港,2025-05-23,4.537,2025-06-10,4.413,-2.8406%,-2.7434%,11,到期
217,000090,天健集团,2022-05-19,6.137,2022-06-06,5.901,-3.9419%,-3.8458%,11,到期
218,000090,天健集团,2025-11-20,4.256,2025-12-04,3.962,-7.0033%,-6.9102%,10,止损
219,000090,天健集团,2026-06-05,3.576,2026-06-09,3.382,-5.5054%,-5.4108%,2,止损
220,000096,广聚能源,2022-06-17,9.57,2022-06-23,8.691,-9.2773%,-9.1865%,4,止损
221,000096,广聚能源,2025-03-06,18.869,2025-03-21,19.34,2.3931%,2.4955%,11,到期
222,000099,中信海直,2023-06-15,9.073,2023-07-04,9.083,0.0203%,0.1204%,11,到期
223,000099,中信海直,2024-04-10,14.09,2024-04-16,15.525,10.0757%,10.1859%,4,止盈
224,000099,中信海直,2024-11-13,29.31,2024-11-18,26.172,-10.7948%,-10.7055%,3,止损
225,000099,中信海直,2026-06-22,15.718,2026-06-30,14.473,-8.0136%,-7.9215%,6,止损
226,000150,ST宜康,2021-10-20,3.552,2021-10-22,3.998,12.4509%,12.5634%,2,止盈
227,000150,ST宜康,2021-10-27,3.692,2021-11-08,3.278,-11.2887%,-11.2000%,8,止损
228,000150,ST宜康,2022-03-14,3.562,2022-03-16,3.098,-13.0954%,-13.0084%,2,止损
229,000151,中成股份,2021-12-28,8.594,2022-01-13,8.995,4.5636%,4.6683%,11,到期
230,000151,中成股份,2022-03-10,9.405,2022-03-15,8.446,-10.2860%,-10.1962%,3,止损
231,000151,中成股份,2022-06-14,16.408,2022-06-22,15.292,-6.8937%,-6.8006%,6,止损
232,000151,中成股份,2022-09-16,11.796,2022-09-20,10.925,-7.4796%,-7.3870%,2,止损
233,000151,中成股份,2022-12-15,12.786,2022-12-30,12.314,-3.7920%,-3.6957%,11,到期
234,000151,中成股份,2023-03-10,14.707,2023-03-17,16.142,9.6444%,9.7541%,5,止盈
235,000151,中成股份,2023-06-27,11.896,2023-06-30,13.043,9.5368%,9.6464%,3,止盈
236,000151,中成股份,2024-10-17,12.206,2024-10-24,14.493,18.6150%,18.7337%,5,止盈
237,000151,中成股份,2024-11-07,15.628,2024-11-22,16.852,7.7229%,7.8307%,11,到期
238,000151,中成股份,2025-04-01,14.207,2025-04-08,11.704,-17.7000%,-17.6176%,4,止损
239,000151,中成股份,2026-06-22,13.237,2026-06-25,11.974,-9.6292%,-9.5387%,3,止损
240,000153,丰原药业,2022-06-10,5.424,2022-06-27,5.483,0.9968%,1.0979%,11,到期
241,000153,丰原药业,2022-11-28,7.625,2022-11-30,8.475,11.0360%,11.1472%,2,止盈
242,000153,丰原药业,2022-12-15,9.769,2023-01-05,7.467,-23.6371%,-23.5607%,4,止损
243,000155,川能动力,2021-09-28,29.275,2021-09-30,27.166,-7.2943%,-7.2015%,2,止损
244,000155,川能动力,2022-03-07,24.072,2022-03-09,22.169,-7.9980%,-7.9059%,2,止损
245,000156,华数传媒,2024-10-14,6.723,2024-10-29,7.316,8.7109%,8.8197%,11,到期
246,000156,华数传媒,2026-02-25,8.624,2026-03-04,7.716,-10.6198%,-10.5303%,5,止损
247,000158,常山北明,2021-09-22,7.257,2021-10-14,7.329,0.9010%,1.0019%,11,到期
248,000158,常山北明,2023-10-18,9.908,2023-10-25,9.368,-5.5410%,-5.4465%,5,止损
249,000158,常山北明,2024-01-31,8.327,2024-02-02,7.469,-10.3921%,-10.3024%,2,止损
250,000158,常山北明,2025-02-19,24.295,2025-02-25,27.429,12.7874%,12.9003%,4,止盈
251,000158,常山北明,2025-03-03,24.895,2025-03-18,26.97,8.2228%,8.3311%,11,到期
252,000158,常山北明,2025-07-24,23.085,2025-08-08,23.771,2.8712%,2.9742%,11,到期
253,000159,国际实业,2024-12-20,6.423,2025-01-02,5.937,-7.6615%,-7.5691%,8,止损
254,000159,国际实业,2025-06-26,5.693,2025-07-11,5.807,1.9049%,2.0069%,11,到期
255,000166,申万宏源,2024-10-15,5.195,2024-10-30,5.139,-1.1609%,-1.0620%,11,到期
256,000301,东方盛虹,2024-11-20,8.924,2024-12-05,9.245,3.4923%,3.5959%,11,到期
257,000301,东方盛虹,2026-03-09,13.437,2026-03-11,11.694,-13.0557%,-12.9687%,2,止损
258,000400,许继电气,2021-09-29,18.395,2021-10-13,16.178,-12.1415%,-12.0536%,5,止损
259,000400,许继电气,2021-10-14,15.964,2021-10-21,17.877,11.8718%,11.9837%,5,止盈
260,000401,金隅冀东,2025-07-28,4.952,2025-08-12,4.958,0.0018%,0.1019%,11,到期
261,000402,金融街,2024-10-15,3.182,2024-10-30,3.238,1.6832%,1.7850%,11,到期
262,000402,金融街,2024-11-13,3.882,2024-11-18,3.718,-4.3153%,-4.2195%,3,止损
263,000402,金融街,2026-04-20,2.791,2026-04-30,3.108,11.2468%,11.3581%,8,止损
264,000404,长虹华意,2022-07-01,4.372,2022-07-11,5.367,22.6377%,22.7605%,6,止盈
265,000404,长虹华意,2022-07-20,5.603,2022-08-01,6.117,9.0673%,9.1765%,8,止盈
266,000407,胜利股份,2022-03-09,4.14,2022-03-15,3.816,-7.9176%,-7.8254%,4,止损
267,000407,胜利股份,2022-09-13,4.055,2022-09-19,3.681,-9.3106%,-9.2199%,4,止损
268,000407,胜利股份,2022-10-24,4.355,2022-10-26,4.001,-8.2242%,-8.1323%,2,止损
269,000407,胜利股份,2025-11-25,4.842,2025-12-10,4.818,-0.6122%,-0.5128%,11,到期
270,000407,胜利股份,2026-03-09,5.568,2026-03-11,5.102,-8.4493%,-8.3576%,2,止损
271,000408,藏格矿业,2025-01-24,27.769,2025-02-18,29.72,6.9198%,7.0268%,11,到期
