序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
60,000683,博源化工,2021-09-23,10.706,2021-09-27,9.426,46700,-12.0441%,-60249.18,2,止损
61,600031,三一重工,2021-09-23,24.27,2021-10-28,22.327,20600,-8.0989%,-40511.89,20,止损
62,600036,招商银行,2021-09-23,40.272,2021-10-12,43.43,12400,7.7342%,38642.08,8,信号
63,000762,西藏矿业,2021-09-27,60.919,2021-09-29,55.431,8200,-9.0998%,-45480.06,2,止损
64,002460,赣锋锂业,2021-09-27,117.745,2021-09-30,110.002,4200,-6.6694%,-32998.33,3,止损
65,601318,中国平安,2021-09-27,35.544,2021-10-11,39.706,14000,11.5989%,57746.49,5,信号
66,002340,格林美,2021-09-28,10.866,2021-10-22,11.225,46000,3.2001%,16003.77,13,信号
67,600089,特变电工,2021-09-28,16.021,2021-10-11,14.698,31200,-8.3518%,-41768.01,4,止损
68,601600,中国铝业,2021-09-28,7.319,2021-10-12,6.842,68300,-6.6121%,-33068.14,5,止损
69,601919,中远海控,2021-09-28,11.056,2021-09-30,9.385,45200,-15.1924%,-75955.91,2,止损
70,002466,天齐锂业,2021-09-29,90.696,2021-10-21,97.602,5500,7.5067%,37464.35,11,信号
71,600111,北方稀土,2021-09-29,42.673,2021-10-22,48.528,11700,13.6054%,67962.93,12,信号
72,002176,江特电机,2021-09-30,22.811,2021-10-15,18.991,21900,-16.8332%,-84135.44,6,止损
73,300059,东方财富,2021-09-30,23.275,2021-11-05,22.182,21400,-4.7902%,-23870.76,21,到期
74,600150,中国船舶,2021-09-30,23.647,2021-10-13,21.924,19400,-7.3782%,-33864.07,4,止损
75,002202,金风科技,2021-10-11,15.399,2021-10-28,17.682,32400,14.7141%,73448.16,13,信号
76,002812,恩捷股份,2021-10-11,251.106,2021-10-21,307.427,1900,22.3066%,106478.76,8,信号
77,601919,中远海控,2021-10-11,9.895,2021-10-15,8.066,50500,-18.5655%,-92817.00,4,止损
78,002326,永太科技,2021-10-12,52.976,2021-10-20,64.218,9400,21.0984%,105118.35,6,信号
79,002371,北方华创,2021-10-12,245.665,2021-10-26,275.033,1900,11.8429%,55305.76,10,信号
80,300343,联创股份,2021-10-12,18.189,2021-10-21,24.828,27400,36.3607%,181305.30,7,信号
81,601669,中国电建,2021-10-12,6.394,2021-10-27,7.657,78100,19.6322%,98089.56,11,信号
82,002241,歌尔股份,2021-10-13,38.485,2021-10-27,42.785,12900,11.0603%,54937.61,10,信号
83,300124,汇川技术,2021-10-13,57.52,2021-10-27,62.17,7200,7.9764%,33050.23,10,信号
84,300015,爱尔眼科,2021-10-15,27.211,2021-11-08,27.947,18300,2.6037%,12971.81,16,信号
85,300671,富满微,2021-10-15,89.256,2021-10-29,82.28,5600,-7.9076%,-39544.59,10,止损
86,600150,中国船舶,2021-10-15,21.146,2021-11-03,23.323,14700,10.1887%,31686.30,13,信号
87,002176,江特电机,2021-10-18,19.29,2021-10-25,23.768,25900,23.0938%,115434.78,5,信号
88,600702,舍得酒业,2021-10-19,176.921,2021-11-17,182.742,2600,3.1865%,14664.87,21,到期
89,600703,三安光电,2021-10-20,31.589,2021-11-02,33.736,15800,6.6910%,33411.86,9,信号
90,000002,万科Ａ,2021-10-21,18.565,2021-11-01,16.518,26900,-11.1178%,-55550.72,7,止损
91,300760,迈瑞医疗,2021-10-21,334.476,2021-11-04,353.632,1400,5.6215%,26336.64,10,信号
92,603259,药明康德,2021-10-21,134.458,2021-11-02,125.278,3700,-6.9204%,-34446.02,8,止损
93,000725,京东方Ａ,2021-10-22,4.579,2021-11-22,4.525,109100,-1.2900%,-6448.25,21,到期
94,002352,顺丰控股,2021-10-22,60.272,2021-11-22,64.35,8200,6.6588%,32926.09,21,到期
95,300999,金龙鱼,2021-10-22,61.415,2021-11-05,67.36,8100,9.5715%,47637.91,10,信号
96,000807,云铝股份,2021-10-25,11.324,2021-10-29,10.583,44100,-6.6368%,-33159.06,4,止损
97,601600,中国铝业,2021-10-25,6.118,2021-10-29,5.632,81700,-8.0337%,-40175.98,4,止损
98,002415,海康威视,2021-10-26,49.679,2021-11-19,45.821,10000,-7.8576%,-39054.99,18,止损
99,600143,金发科技,2021-10-27,11.178,2021-11-17,12.076,44700,7.9293%,39637.56,15,信号
100,600171,上海贝岭,2021-10-27,29.385,2021-11-09,25.977,17000,-11.6851%,-58401.13,9,止损
101,603077,和邦生物,2021-10-27,3.685,2021-10-29,3.391,135600,-8.0581%,-40283.52,2,止损
102,000333,美的集团,2021-10-28,51.737,2021-11-02,57.992,9600,11.9783%,59522.59,3,信号
103,000651,格力电器,2021-10-28,25.265,2021-11-11,23.5,19700,-7.0766%,-35238.66,10,止损
104,300339,润和软件,2021-10-29,26.084,2021-11-26,28.267,19100,8.2601%,41172.89,20,信号
105,600010,包钢股份,2021-10-29,2.75,2021-11-08,2.498,181700,-9.2758%,-46378.57,6,止损
