序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
60,601162,天风证券,2021-08-27,4.391,2021-08-31,4.237,113800,-3.6106%,-18051.87,2,信号
61,000877,天山股份,2021-08-30,14.043,2021-09-01,13.929,35600,-0.9108%,-4555.80,2,信号
62,002080,中材科技,2021-08-30,26.479,2021-09-02,25.653,18800,-3.2165%,-16020.09,3,信号
63,002369,卓翼科技,2021-08-30,7.454,2021-09-01,7.196,67000,-3.5488%,-17731.55,2,信号
64,300775,三角防务,2021-08-30,49.443,2021-09-02,48.814,10100,-1.3711%,-6850.39,3,信号
65,600760,中航沈飞,2021-08-30,53.886,2021-09-06,50.976,9200,-5.4938%,-27249.13,5,信号
66,300341,麦克奥迪,2021-08-31,10.466,2021-09-02,9.556,47700,-8.7860%,-43885.06,2,止损
67,300405,科隆股份,2021-08-31,8.75,2021-09-02,8.088,57100,-7.6626%,-38304.86,2,止损
68,300875,捷强装备,2021-08-31,60.399,2021-09-02,56.287,8200,-6.9017%,-34199.62,2,止损
69,300950,德固特,2021-08-31,24.762,2021-09-02,22.919,17000,-7.5386%,-31750.57,2,止损
70,300962,中金辐照,2021-08-31,19.994,2021-09-02,19.284,25000,-3.6457%,-18231.95,2,信号
71,600684,珠江股份,2021-08-31,3.542,2021-09-06,3.598,141100,1.4917%,7458.55,4,信号
72,601211,国泰海通,2021-08-31,14.927,2021-09-15,15.862,33400,6.1548%,30701.62,11,信号
73,603112,华翔股份,2021-08-31,11.324,2021-09-02,10.423,44100,-8.0477%,-40208.01,2,止损
74,000659,珠海中富,2021-09-01,4.742,2021-09-03,4.598,105400,-3.1475%,-15740.44,2,信号
75,002285,世联行,2021-09-01,7.314,2021-09-07,6.917,68300,-5.5243%,-27608.92,4,信号
76,002480,新筑股份,2021-09-01,5.123,2021-09-06,5.147,97600,0.3850%,1925.65,3,信号
77,002655,共达电声,2021-09-01,10.216,2021-09-03,10.266,48900,0.3866%,1932.43,2,信号
78,300487,蓝晓科技,2021-09-01,41.808,2021-09-03,37.27,11900,-10.9424%,-54467.22,2,止损
79,603776,永安行,2021-09-01,17.32,2021-09-13,17.172,28800,-0.9493%,-4737.37,8,信号
80,002211,ST宏达,2021-09-02,4.352,2021-09-06,4.198,114800,-3.6412%,-18201.54,2,信号
81,002489,浙江永强,2021-09-02,3.447,2021-09-06,3.493,145000,1.2487%,6243.70,2,信号
82,300776,帝尔激光,2021-09-02,64.867,2021-09-07,66.524,7700,2.4509%,12247.68,3,信号
83,300802,矩子科技,2021-09-02,30.218,2021-09-06,29.282,16500,-3.1935%,-15930.75,2,信号
84,600333,长春燃气,2021-09-02,5.683,2021-09-15,6.007,87900,5.5985%,27979.46,9,信号
85,600503,华丽家族,2021-09-02,3.503,2021-09-06,3.499,142700,-0.1998%,-999.19,2,信号
86,600576,祥源文旅,2021-09-02,5.213,2021-09-15,5.297,95900,1.5242%,7623.09,9,信号
87,601113,华鼎股份,2021-09-02,3.762,2021-09-06,3.708,132900,-1.5269%,-7637.76,2,信号
88,605336,ST帅电,2021-09-02,20.591,2021-09-06,20.51,24200,-0.4956%,-2470.84,2,信号
89,688028,沃尔德,2021-09-02,26.655,2021-09-06,34.525,18700,29.3934%,146585.90,2,止盈
90,688059,华锐精密,2021-09-02,63.497,2021-09-06,63.929,4900,0.5802%,1806.01,2,信号
91,300489,光智科技,2021-09-03,28.734,2021-09-07,29.605,15100,2.9276%,12709.07,2,信号
92,601012,隆基绿能,2021-09-03,63.134,2021-09-07,60.999,7900,-3.4768%,-17349.45,2,信号
93,603993,洛阳钼业,2021-09-03,6.386,2021-09-07,6.24,78200,-2.3887%,-11935.36,2,信号
94,000546,金圆股份,2021-09-06,7.314,2021-09-09,7.436,68300,1.5750%,7871.58,3,信号
95,000655,金岭矿业,2021-09-06,10.249,2021-09-15,10.369,48700,1.0667%,5326.90,7,信号
