日期,权益
2024-01-23,3610681.45
2024-01-24,3604519.43
2024-01-25,3640022.43
2024-01-26,3580936.43
2024-01-29,3659038.92
2024-01-30,3694951.92
2024-01-31,3593636.80
2024-02-01,3487869.79
2024-02-02,3427239.70
2024-02-05,3414391.14
2024-02-06,3394513.77
2024-02-07,3394513.77
2024-02-08,3394513.77
2024-02-19,3394513.77
2024-02-20,3394513.77
2024-02-21,3394513.77
2024-02-22,3394513.77
2024-02-23,3394513.77
2024-02-26,3394513.77
2024-02-27,3394597.19
2024-02-28,3394014.19
2024-02-29,3399844.19
2024-03-01,3394014.19
2024-03-04,3384686.19
2024-03-05,3382448.94
2024-03-06,3382448.94
2024-03-07,3374910.65
2024-03-08,3378878.65
2024-03-11,3385406.65
2024-03-12,3380798.65
2024-03-13,3375678.65
2024-03-14,3373652.41
2024-03-15,3373652.41
2024-03-18,3373652.41
2024-03-19,3373652.41
2024-03-20,3373652.41
2024-03-21,3373652.41
2024-03-22,3354335.73
2024-03-25,3319165.74
2024-03-26,3321213.20
2024-03-27,3205961.16
2024-03-28,3203365.25
2024-03-29,3197416.25
2024-04-01,3212918.55
2024-04-02,3261719.28
2024-04-03,3208305.55
2024-04-08,3133850.97
2024-04-09,3208449.61
2024-04-10,3124961.48
2024-04-11,3073011.30
2024-04-12,3143939.77
2024-04-15,3041780.77
2024-04-16,2905147.04
2024-04-17,2980181.82
2024-04-18,2950070.09
2024-04-19,2947294.20
2024-04-22,2858034.98
2024-04-23,2841064.65
2024-04-24,2891439.03
2024-04-25,2911499.03
2024-04-26,2911231.03
2024-04-29,2948314.82
2024-04-30,2982376.82
2024-05-06,3088817.32
2024-05-07,3063465.32
2024-05-08,3020565.32
2024-05-09,3018085.66
2024-05-10,3029187.66
2024-05-13,2993055.18
2024-05-14,3037060.00
2024-05-15,2995571.89
2024-05-16,2976112.83
2024-05-17,3053347.06
2024-05-20,3073083.36
2024-05-21,3047094.96
2024-05-22,2998364.30
2024-05-23,3000976.48
2024-05-24,3016795.78
2024-05-27,2989145.78
2024-05-28,3016958.40
2024-05-29,3005081.40
2024-05-30,2964726.40
2024-05-31,2966346.82
2024-06-03,2966346.82
2024-06-04,2966346.82
2024-06-05,2969873.37
2024-06-06,2915768.17
2024-06-07,2894086.92
2024-06-11,2895597.42
2024-06-12,2895597.42
2024-06-13,2895597.42
2024-06-14,2953205.75
2024-06-17,3015353.75
2024-06-18,3057176.23
2024-06-19,3032532.83
2024-06-20,3005673.39
2024-06-21,2914149.93
2024-06-24,2833400.25
2024-06-25,2816819.38
2024-06-26,2816667.02
2024-06-27,2816667.02
2024-06-28,2816667.02
2024-07-01,2816667.02
2024-07-02,2813049.02
2024-07-03,2821357.02
2024-07-04,2825637.02
2024-07-05,2821489.49
2024-07-08,2769632.88
2024-07-09,2739326.78
2024-07-10,2738867.81
2024-07-11,2738867.81
2024-07-12,2738867.81
2024-07-15,2738867.81
2024-07-16,2750802.74
2024-07-17,2765730.74
2024-07-18,2825849.64
2024-07-19,2844423.64
2024-07-22,2784764.58
2024-07-23,2816672.58
2024-07-24,2766093.47
2024-07-25,2679587.24
2024-07-26,2688554.16
2024-07-29,2687966.16
2024-07-30,2677196.54
2024-07-31,2698367.67
2024-08-01,2743029.67
2024-08-02,2678856.41
2024-08-05,2598051.83
2024-08-06,2629312.80
2024-08-07,2600767.80
2024-08-08,2577238.71
2024-08-09,2542570.50
2024-08-12,2467481.26
2024-08-13,2472641.25
2024-08-14,2452287.31
2024-08-15,2465257.99
2024-08-16,2482566.52
2024-08-19,2453519.50
2024-08-20,2426745.43
2024-08-21,2408683.50
2024-08-22,2450297.68
2024-08-23,2415815.88
2024-08-26,2389986.16
2024-08-27,2405108.13
2024-08-28,2400766.10
2024-08-29,2414146.10
2024-08-30,2427300.84
2024-09-02,2406465.84
2024-09-03,2469247.60
2024-09-04,2523979.50
2024-09-05,2491662.08
2024-09-06,2407214.08
2024-09-09,2396135.63
2024-09-10,2396625.74
2024-09-11,2378033.74
2024-09-12,2396468.91
2024-09-13,2367318.16
2024-09-18,2448060.31
2024-09-19,2498497.90
2024-09-20,2510717.90
2024-09-23,2452466.33
2024-09-24,2636640.48
2024-09-25,2793416.68
2024-09-26,2807391.18
2024-09-27,2962134.38
2024-09-30,3317697.58
2024-10-08,3703552.58
2024-10-09,3579346.98
2024-10-10,3236102.18
2024-10-11,3093085.96
2024-10-14,3211828.82
2024-10-15,3166254.82
2024-10-16,3138267.01
2024-10-17,3162378.03
2024-10-18,3269813.56
2024-10-21,3395470.56
2024-10-22,3360361.56
2024-10-23,3351914.56
2024-10-24,3362085.56
2024-10-25,3394251.56
2024-10-28,3453124.56
2024-10-29,3512744.56
2024-10-30,3438145.01
2024-10-31,3552112.01
2024-11-01,3459014.01
2024-11-04,3475443.78
2024-11-05,3500007.78
2024-11-06,3538099.78
2024-11-07,3516917.78
2024-11-08,3545041.78
2024-11-11,3633625.98
2024-11-12,3612011.50
2024-11-13,3579870.41
2024-11-14,3477006.41
2024-11-15,3443437.68
2024-11-18,3486340.93
2024-11-19,3458489.85
2024-11-20,3449725.57
2024-11-21,3444306.76
2024-11-22,3405922.88
2024-11-25,3453400.09
2024-11-26,3366399.18
2024-11-27,3447557.40
2024-11-28,3479640.12
2024-11-29,3484371.74
2024-12-02,3528979.74
2024-12-03,3670934.70
2024-12-04,3556107.38
2024-12-05,3523677.55
2024-12-06,3479482.55
2024-12-09,3467136.52
2024-12-10,3540639.65
2024-12-11,3599646.49
2024-12-12,3651676.49
2024-12-13,3517819.49
2024-12-16,3475311.15
2024-12-17,3353446.26
2024-12-18,3339012.98
2024-12-19,3289106.65
2024-12-20,3282165.88
2024-12-23,3211909.26
2024-12-24,3225005.45
2024-12-25,3231454.79
2024-12-26,3347212.34
2024-12-27,3324417.19
2024-12-30,3273167.09
2024-12-31,3156022.35
2025-01-02,3134381.33
2025-01-03,3136640.12
2025-01-06,3136640.12
2025-01-07,3136640.12
2025-01-08,3136640.12
2025-01-09,3140376.85
2025-01-10,3137552.85
2025-01-13,3136898.23
2025-01-14,3153867.09
2025-01-15,3131675.09
2025-01-16,3140727.09
2025-01-17,3141311.09
2025-01-20,3136931.09
2025-01-21,3127879.09
2025-01-22,3123282.20
2025-01-23,3123282.20
2025-01-24,3123282.20
2025-01-27,3123282.20
2025-02-05,3141927.39
2025-02-06,3154508.39
2025-02-07,3155055.39
2025-02-10,3155497.71
2025-02-11,3156439.71
2025-02-12,3162075.18
2025-02-13,3136058.99
2025-02-14,3180395.70
2025-02-17,3206603.70
2025-02-18,3129079.70
2025-02-19,3162283.37
2025-02-20,3181444.37
2025-02-21,3165251.91
2025-02-24,3123209.65
2025-02-25,3127518.36
2025-02-26,3159783.12
2025-02-27,3121592.12
2025-02-28,3005629.12
2025-03-03,2989518.50
2025-03-04,2994652.50
2025-03-05,2959149.78
2025-03-06,2987310.75
2025-03-07,3003447.91
2025-03-10,3048090.59
2025-03-11,3097711.98
2025-03-12,3061615.38
2025-03-13,2951295.13
2025-03-14,2949222.26
2025-03-17,2915140.12
2025-03-18,2933215.38
2025-03-19,2928892.78
2025-03-20,2920688.60
2025-03-21,2881110.12
2025-03-24,2866562.01
2025-03-25,2798212.56
2025-03-26,2859567.18
2025-03-27,2771641.15
2025-03-28,2784018.88
2025-03-31,2635969.00
2025-04-01,2749053.20
2025-04-02,2737121.95
2025-04-03,2722909.08
2025-04-07,2518677.59
2025-04-08,2525239.93
2025-04-09,2426017.28
2025-04-10,2462559.40
2025-04-11,2392166.52
2025-04-14,2439711.56
2025-04-15,2458522.16
2025-04-16,2317218.08
2025-04-17,2281028.99
2025-04-18,2232527.60
2025-04-21,2203760.97
2025-04-22,2203760.97
2025-04-23,2203760.97
2025-04-24,2203760.97
2025-04-25,2203760.97
2025-04-28,2203760.97
2025-04-29,2203716.26
2025-04-30,2231000.67
2025-05-06,2227549.17
2025-05-07,2221762.34
2025-05-08,2278739.34
2025-05-09,2269841.34
2025-05-12,2277227.70
2025-05-13,2320226.20
2025-05-14,2324234.70
2025-05-15,2311891.20
2025-05-16,2342355.72
