日期,权益
2026-01-08,8317741.01
2026-01-09,8347454.80
2026-01-12,8387501.59
2026-01-13,8311860.22
2026-01-14,8293630.30
2026-01-15,8332447.64
2026-01-16,8316618.93
2026-01-19,8329388.22
2026-01-20,8349980.71
2026-01-21,8397572.82
2026-01-22,8399626.89
2026-01-23,8428943.39
2026-01-26,8423403.93
2026-01-27,8399181.27
2026-01-28,8382439.47
2026-01-29,8366226.08
2026-01-30,8312567.41
2026-02-02,8288702.04
2026-02-03,8313018.04
2026-02-04,8334200.60
2026-02-05,8335436.60
2026-02-06,8338830.60
2026-02-09,8363966.45
2026-02-10,8406910.85
2026-02-11,8381932.15
2026-02-12,8384028.25
2026-02-13,8360544.15
2026-02-24,8410918.38
2026-02-25,8426843.42
2026-02-26,8454916.16
2026-02-27,8442683.79
2026-03-02,8305670.07
2026-03-03,8134383.34
2026-03-04,8027479.01
2026-03-05,8012723.86
2026-03-06,8107760.54
2026-03-09,8091539.54
2026-03-10,8224266.07
2026-03-11,8207532.61
2026-03-12,8193266.61
2026-03-13,8218813.61
2026-03-16,8237789.97
2026-03-17,8106962.72
2026-03-18,8091286.22
2026-03-19,7870851.77
2026-03-20,7854043.11
2026-03-23,7798826.99
2026-03-24,7818314.75
2026-03-25,7878182.13
2026-03-26,7707131.58
2026-03-27,7817697.83
2026-03-30,7852202.83
2026-03-31,7823147.83
2026-04-01,8062018.98
2026-04-02,7914918.01
2026-04-03,7839809.12
2026-04-07,7879460.14
2026-04-08,8134830.47
2026-04-09,8070841.54
2026-04-10,8114834.30
2026-04-13,8113714.64
2026-04-14,8118760.64
2026-04-15,8104690.64
2026-04-16,8120010.64
2026-04-17,8117750.09
2026-04-20,8100649.09
2026-04-21,8093335.78
2026-04-22,8089943.09
2026-04-23,8075215.51
2026-04-24,8072014.20
2026-04-27,8058386.82
2026-04-28,8049751.42
2026-04-29,8122825.87
2026-04-30,8134175.13
2026-05-06,8185440.53
2026-05-07,8176927.33
2026-05-08,8160285.83
2026-05-11,8194825.23
2026-05-12,8158206.03
2026-05-13,8140385.31
2026-05-14,8095819.65
2026-05-15,8041853.41
2026-05-18,8020819.41
2026-05-19,7965942.06
2026-05-20,7945887.70
2026-05-21,7832626.70
2026-05-22,7828684.06
2026-05-25,7715977.68
2026-05-26,7704996.21
2026-05-27,7653334.87
2026-05-28,7526098.86
2026-05-29,7470458.93
2026-06-01,7523999.01
2026-06-02,7452002.46
2026-06-03,7368607.35
2026-06-04,7328998.56
2026-06-05,7352872.19
2026-06-08,7177514.03
2026-06-09,7280271.26
2026-06-10,7204713.35
2026-06-11,7184565.58
2026-06-12,7305514.09
2026-06-15,7465850.82
2026-06-16,7528448.44
2026-06-17,7417221.49
2026-06-18,7429004.77
2026-06-22,7496047.45
2026-06-23,7388264.28
2026-06-24,7381294.13
2026-06-25,7281005.13
2026-06-26,7161013.22
2026-06-29,7156083.46
2026-06-30,7166875.38
2026-07-01,7341440.27
2026-07-02,7265725.27
2026-07-03,7363541.98
2026-07-06,7341873.29
2026-07-07,7127322.30
2026-07-08,7151771.28
2026-07-09,7127184.28
2026-07-10,7146698.11
2026-07-13,6888423.11
2026-07-14,6969525.10
2026-07-15,6687208.41
2026-07-16,6371484.91
2026-07-17,6314110.48
2026-07-20,6323826.94
2026-07-21,6357264.71
2026-07-22,6383713.24
2026-07-23,6611326.43
2026-07-24,6398563.06
2026-07-27,6591472.31
2026-07-28,6427184.25
2026-07-29,6411981.74
2026-07-30,6418553.80
2026-07-31,6481511.80
2026-08-03,6480607.13
2026-08-04,6549407.08
2026-08-05,6670999.60
2026-08-06,6665921.72
2026-08-07,6683672.50
2026-08-10,6674447.50
2026-08-11,6671003.50
2026-08-12,6681458.50
2026-08-13,6687526.50
2026-08-14,6701589.50
2026-08-17,6697481.43
