序号,代码,名称,买入日,买入价,卖出日,卖出价,净收益率,毛收益率,持有交易日,卖出原因
1,000001,平安银行,2023-01-05,12.198,2023-02-01,12.816,4.9572%,5.0622%,14,信号
2,000001,平安银行,2024-04-19,8.791,2024-05-31,9.212,4.6840%,4.7888%,27,信号
3,000001,平安银行,2026-04-28,11.005,2026-05-13,10.885,-1.1978%,-1.0990%,8,信号
4,000006,深振业Ａ,2024-09-04,4.282,2024-11-07,8.596,100.5331%,100.7337%,39,信号
5,000006,深振业Ａ,2026-05-13,10.635,2026-05-18,9.785,-8.0862%,-7.9942%,3,止损
6,000007,全新好,2024-07-03,5.303,2024-07-17,5.197,-2.0828%,-1.9849%,10,信号
7,000007,全新好,2024-11-07,7.704,2024-11-14,7.576,-1.7552%,-1.6568%,5,信号
8,000007,全新好,2025-12-16,11.796,2025-12-29,11.354,-3.8397%,-3.7435%,9,信号
9,000008,神州高铁,2023-05-05,2.531,2023-05-23,2.399,-5.3279%,-5.2332%,12,信号
10,000008,神州高铁,2023-08-21,2.531,2023-08-24,2.369,-6.5113%,-6.4177%,3,信号
11,000009,中国宝安,2025-06-10,8.204,2025-06-19,7.956,-3.1208%,-3.0239%,7,信号
12,000009,中国宝安,2025-06-24,8.514,2025-07-11,8.806,3.3184%,3.4218%,13,信号
13,000009,中国宝安,2025-07-29,9.325,2025-08-06,9.105,-2.4485%,-2.3509%,6,信号
14,000009,中国宝安,2025-09-26,12.186,2025-10-16,11.564,-5.1980%,-5.1032%,8,信号
15,000011,深物业A,2023-08-14,9.733,2023-09-06,9.723,-0.1998%,-0.1000%,17,信号
16,000011,深物业A,2025-08-12,9.585,2025-08-25,9.405,-1.9708%,-1.8727%,9,信号
17,000012,南玻Ａ,2026-02-26,5.164,2026-03-06,4.769,-7.7414%,-7.6491%,6,信号
18,000014,沙河股份,2023-05-05,9.849,2023-05-24,9.949,0.9154%,1.0164%,13,信号
19,000014,沙河股份,2023-06-07,11.25,2023-06-26,10.979,-2.5075%,-2.4100%,11,信号
20,000014,沙河股份,2025-03-12,11.005,2025-04-01,10.675,-3.1031%,-3.0061%,14,信号
21,000016,ST康佳A,2025-08-12,5.403,2025-09-03,5.587,3.3117%,3.4151%,16,信号
22,000017,深中华A,2022-06-17,4.042,2022-07-01,4.458,10.1754%,10.2857%,10,信号
23,000019,深粮控股,2022-03-22,7.694,2022-03-24,6.747,-12.3991%,-12.3114%,2,止损
24,000020,深华发Ａ,2022-06-22,9.515,2022-07-05,9.695,1.7941%,1.8960%,9,信号
25,000020,深华发Ａ,2024-01-16,13.857,2024-02-02,13.873,0.0163%,0.1164%,13,信号
26,000021,深科技,2025-08-13,19.19,2025-09-04,20.12,4.7434%,4.8482%,16,信号
27,000021,深科技,2026-02-25,33.457,2026-03-04,30.445,-9.0935%,-9.0025%,5,止损
28,000025,特力Ａ,2023-10-30,16.667,2023-11-27,16.391,-1.7574%,-1.6591%,20,信号
29,000025,特力Ａ,2025-04-01,17.839,2025-04-08,15.742,-11.8422%,-11.7540%,4,止损
30,000025,特力Ａ,2025-08-12,17.699,2025-09-04,17.581,-0.7640%,-0.6647%,17,信号
31,000027,深圳能源,2023-03-07,5.823,2023-03-10,5.647,-3.1150%,-3.0180%,3,信号
32,000027,深圳能源,2026-03-26,7.434,2026-04-01,6.857,-7.8561%,-7.7639%,4,止损
33,000028,国药一致,2022-10-17,19.415,2022-10-26,18.543,-4.5868%,-4.4913%,7,信号
34,000028,国药一致,2022-12-06,23.837,2022-12-16,23.526,-1.4020%,-1.3034%,8,信号
35,000028,国药一致,2025-09-19,23.861,2025-09-23,22.602,-5.3721%,-5.2774%,2,信号
36,000029,深深房Ａ,2023-08-14,11.941,2023-08-22,12.009,0.4691%,0.5697%,6,信号
37,000030,富奥股份,2022-06-23,4.948,2022-07-01,4.644,-6.2532%,-6.1594%,6,信号
38,000030,富奥股份,2023-06-13,4.258,2023-07-24,4.771,11.9235%,12.0355%,27,信号
39,000030,富奥股份,2023-10-30,5.066,2023-12-05,5.35,5.5166%,5.6222%,26,信号
40,000031,大悦城,2022-02-22,4.202,2022-03-02,3.948,-6.1403%,-6.0464%,6,信号
41,000031,大悦城,2023-03-27,3.892,2023-04-21,3.848,-1.2260%,-1.1272%,18,信号
42,000032,深桑达Ａ,2021-11-30,18.694,2021-12-20,18.586,-0.6805%,-0.5811%,14,信号
43,000034,神州数码,2021-12-23,11.103,2021-12-28,10.235,-7.9072%,-7.8150%,3,止损
44,000034,神州数码,2022-01-18,12.596,2022-01-27,10.942,-13.2238%,-13.1369%,7,止损
45,000034,神州数码,2024-11-01,24.699,2024-11-15,25.51,3.1798%,3.2831%,10,信号
46,000035,中国天楹,2024-06-04,5.2,2024-06-07,4.715,-9.4175%,-9.3268%,3,止损
47,000035,中国天楹,2025-09-30,5.353,2025-10-23,5.707,6.5157%,6.6223%,11,信号
48,000036,华联控股,2022-09-27,4.148,2022-10-13,3.814,-8.1434%,-8.0515%,7,信号
49,000036,华联控股,2025-03-03,4.292,2025-03-20,4.118,-4.1546%,-4.0587%,13,信号
50,000036,华联控股,2025-08-13,3.962,2025-09-04,4.228,6.6047%,6.7114%,16,信号
51,000037,深南电A,2021-10-11,8.932,2021-10-15,8.044,-10.0368%,-9.9467%,4,止损
52,000037,深南电A,2025-05-30,9.773,2025-06-06,8.884,-9.1908%,-9.1000%,4,止损
53,000037,深南电A,2026-03-20,10.463,2026-04-07,9.453,-9.7428%,-9.6525%,11,信号
54,000039,中集集团,2024-01-26,8.226,2024-01-31,7.488,-9.0607%,-8.9697%,3,信号
55,000039,中集集团,2025-03-17,8.788,2025-04-01,8.43,-4.1764%,-4.0805%,11,信号
56,000039,中集集团,2025-11-17,9.143,2025-11-21,8.264,-9.7015%,-9.6111%,4,止损
57,000039,中集集团,2026-02-05,11.434,2026-03-12,12.742,11.3277%,11.4391%,19,信号
58,000039,中集集团,2026-04-30,12.354,2026-05-19,11.382,-7.9588%,-7.8667%,10,止损
59,000040,ST旭蓝,2022-08-10,4.162,2022-08-30,4.938,18.5127%,18.6313%,14,信号
60,000045,深纺织Ａ,2021-10-11,9.621,2021-10-18,8.912,-7.4648%,-7.3722%,5,信号
61,000045,深纺织Ａ,2023-10-09,10.611,2023-10-24,10.601,-0.1998%,-0.1000%,11,信号
62,000048,京基智农,2025-08-27,16.636,2025-09-04,15.58,-6.4418%,-6.3482%,6,信号
63,000048,京基智农,2026-03-31,23.312,2026-04-02,19.99,-14.3346%,-14.2489%,2,止损
64,000049,德赛电池,2022-06-21,35.105,2022-07-12,37.13,5.6653%,5.7710%,15,信号
65,000049,德赛电池,2024-06-18,21.921,2024-06-25,19.73,-10.0842%,-9.9942%,5,止损
66,000049,德赛电池,2025-08-12,23.582,2025-09-03,23.978,1.5785%,1.6802%,16,信号
67,000049,德赛电池,2025-09-08,26.073,2025-09-24,25.707,-1.5019%,-1.4033%,12,信号
68,000050,深天马Ａ,2022-12-07,9.425,2022-12-12,9.245,-2.0009%,-1.9028%,3,信号
69,000050,深天马Ａ,2023-03-13,10.505,2023-03-20,9.935,-5.5225%,-5.4280%,5,信号
70,000050,深天马Ａ,2023-11-07,10.305,2023-11-22,10.415,0.9629%,1.0639%,11,信号
71,000050,深天马Ａ,2025-08-12,9.695,2025-08-18,9.545,-1.6417%,-1.5433%,4,信号
72,000055,方大集团,2021-12-08,5.053,2021-12-13,4.668,-7.7095%,-7.6172%,3,信号
73,000058,深赛格,2023-09-07,7.268,2023-09-22,6.911,-5.0085%,-4.9134%,11,信号
74,000058,深赛格,2025-08-06,8.78,2025-08-26,9.011,2.5294%,2.6320%,14,信号
75,000059,华锦股份,2024-04-02,5.281,2024-04-17,4.766,-9.8433%,-9.7530%,9,信号
76,000059,华锦股份,2025-07-23,5.783,2025-08-01,5.247,-9.3511%,-9.2603%,7,止损
77,000059,华锦股份,2026-03-03,6.353,2026-03-09,6.367,0.1145%,0.2147%,4,信号
78,000060,中金岭南,2023-04-03,4.624,2023-04-25,4.57,-1.2794%,-1.1807%,15,信号
79,000060,中金岭南,2025-10-09,5.898,2025-10-21,5.632,-4.6015%,-4.5061%,8,信号
80,000061,农产品,2021-10-12,6.153,2021-10-27,6.047,-1.8226%,-1.7243%,11,信号
81,000061,农产品,2023-03-28,5.623,2023-04-03,5.447,-3.2187%,-3.1218%,4,信号
82,000062,深圳华强,2022-08-29,12.026,2022-09-08,11.584,-3.7700%,-3.6737%,8,信号
83,000063,中兴通讯,2022-05-27,21.903,2022-06-27,22.881,4.3589%,4.4634%,20,信号
84,000063,中兴通讯,2023-02-10,25.705,2023-03-13,29.557,14.8720%,14.9869%,21,信号
85,000063,中兴通讯,2023-03-20,32.608,2023-03-29,32.756,0.3514%,0.4518%,7,信号
86,000063,中兴通讯,2024-07-10,27.106,2024-07-24,26.032,-4.0567%,-3.9607%,10,信号
87,000063,中兴通讯,2025-10-10,50.627,2025-10-23,49.317,-2.6849%,-2.5875%,9,信号
88,000066,中国长城,2022-11-18,12.499,2022-11-29,11.607,-7.2297%,-7.1369%,7,信号
89,000066,中国长城,2023-03-14,14.48,2023-03-17,13.866,-4.3372%,-4.2415%,3,信号
90,000066,中国长城,2025-08-13,15.798,2025-09-03,17.341,9.6601%,9.7698%,15,信号
91,000068,华控赛格,2021-12-02,3.522,2021-12-10,3.228,-8.4220%,-8.3304%,6,止损
92,000070,特发信息,2022-06-17,6.953,2022-06-22,6.157,-11.5440%,-11.4555%,3,止损
93,000070,特发信息,2023-03-15,9.035,2023-03-17,8.756,-3.1839%,-3.0870%,2,信号
94,000070,特发信息,2025-08-08,8.514,2025-09-04,10.345,21.3786%,21.5001%,19,信号
95,000078,ST海王,2025-11-27,2.961,2025-12-17,4.178,40.9340%,41.0751%,14,信号
96,000089,深圳机场,2022-09-28,6.713,2022-10-10,6.337,-5.7030%,-5.6086%,3,信号
97,000089,深圳机场,2022-11-30,6.913,2022-12-21,7.266,4.9996%,5.1047%,15,信号
98,000089,深圳机场,2024-02-08,6.273,2024-03-06,6.027,-4.0199%,-3.9239%,13,信号
99,000089,深圳机场,2024-04-26,6.713,2024-05-14,6.637,-1.2410%,-1.1421%,9,信号
100,000090,天健集团,2021-12-31,4.846,2022-01-21,5.231,7.8353%,7.9432%,14,信号
101,000090,天健集团,2023-08-29,6.547,2023-09-04,6.161,-5.9951%,-5.9010%,4,信号
102,000090,天健集团,2025-10-14,3.826,2025-11-03,3.802,-0.7218%,-0.6224%,14,信号
103,000090,天健集团,2025-11-13,4.066,2025-11-25,4.062,-0.1998%,-0.1000%,8,信号
104,000090,天健集团,2026-06-01,3.806,2026-06-05,3.572,-6.2340%,-6.1402%,4,止损
105,000099,中信海直,2021-12-30,8.412,2022-01-11,7.914,-6.0160%,-5.9219%,7,信号
106,000099,中信海直,2023-12-14,7.987,2023-12-22,7.639,-4.4504%,-4.3547%,6,信号
107,000099,中信海直,2024-01-26,9.238,2024-02-02,8.419,-8.9552%,-8.8641%,5,止损
108,000099,中信海直,2025-08-05,23.102,2025-09-04,22.729,-1.7126%,-1.6142%,22,信号
109,000100,TCL科技,2024-04-02,4.892,2024-04-17,4.628,-5.5062%,-5.4116%,9,信号
110,000100,TCL科技,2026-01-07,4.782,2026-01-30,4.828,0.8441%,0.9450%,17,信号
111,000151,中成股份,2026-06-01,13.257,2026-06-22,13.223,-0.3505%,-0.2507%,14,信号
112,000153,丰原药业,2022-07-22,5.767,2022-07-28,5.554,-3.7839%,-3.6876%,4,信号
113,000153,丰原药业,2025-07-02,6.773,2025-07-24,6.697,-1.2317%,-1.1329%,16,信号
114,000155,川能动力,2023-12-07,12.746,2023-12-15,11.984,-6.0750%,-5.9810%,6,信号
115,000155,川能动力,2024-12-04,13.037,2024-12-17,11.924,-8.6250%,-8.5336%,9,止损
116,000155,川能动力,2025-02-24,11.426,2025-03-05,10.895,-4.7441%,-4.6488%,7,信号
117,000155,川能动力,2025-10-10,10.735,2025-11-25,11.964,11.3335%,11.4449%,32,信号
118,000155,川能动力,2026-03-30,16.518,2026-04-16,16.152,-2.3155%,-2.2178%,12,信号
119,000156,华数传媒,2021-12-31,7.454,2022-01-14,7.576,1.5417%,1.6433%,9,信号
120,000156,华数传媒,2023-01-04,6.993,2023-02-23,7.476,6.7962%,6.9031%,31,信号
121,000157,中联重科,2023-07-17,5.579,2023-08-08,5.797,3.8094%,3.9133%,16,信号
122,000157,中联重科,2025-09-18,7.344,2025-10-24,7.706,4.8310%,4.9359%,20,信号
123,000157,中联重科,2026-02-04,9.065,2026-03-04,9.255,2.0033%,2.1053%,14,信号
124,000158,常山北明,2023-03-06,6.826,2023-04-11,7.939,16.1824%,16.2987%,25,信号
125,000159,国际实业,2022-08-04,8.324,2022-08-15,8.086,-2.9587%,-2.8616%,7,信号
126,000159,国际实业,2024-07-31,5.713,2024-08-19,5.997,4.8688%,4.9738%,13,信号
127,000159,国际实业,2025-06-09,5.583,2025-06-27,5.717,2.3041%,2.4065%,14,信号
128,000159,国际实业,2026-03-03,7.584,2026-03-10,6.877,-9.4162%,-9.3255%,5,信号
129,000159,国际实业,2026-05-15,6.773,2026-05-29,6.617,-2.4111%,-2.3134%,10,信号
130,000166,申万宏源,2025-08-18,5.548,2025-08-29,5.512,-0.7398%,-0.6404%,9,信号
131,000301,东方盛虹,2021-08-26,29.014,2021-09-23,35.532,22.3412%,22.4637%,18,信号
132,000301,东方盛虹,2026-03-04,14.587,2026-03-09,13.423,-8.0716%,-7.9796%,3,止损
133,000333,美的集团,2021-10-25,59.231,2021-10-28,51.685,-12.8264%,-12.7391%,3,止损
134,000338,潍柴动力,2023-08-01,11.017,2023-08-09,10.706,-2.9189%,-2.8218%,6,信号
135,000338,潍柴动力,2026-01-12,18.305,2026-02-09,24.134,31.7105%,31.8423%,20,信号
136,000400,许继电气,2024-04-12,25.429,2024-04-26,25.733,1.0960%,1.1971%,10,信号
137,000400,许继电气,2024-05-28,28.64,2024-06-24,31.726,10.6636%,10.7744%,18,信号
138,000403,派林生物,2022-06-22,15.189,2022-06-24,13.32,-12.3881%,-12.3004%,2,止损
139,000403,派林生物,2023-10-31,17.348,2023-11-16,17.838,2.7241%,2.8269%,12,信号
140,000403,派林生物,2023-11-17,18.694,2023-12-14,21.805,16.5234%,16.6401%,19,信号
141,000403,派林生物,2025-04-08,18.201,2025-04-18,17.199,-5.5980%,-5.5035%,8,信号
142,000404,长虹华意,2022-12-21,4.862,2022-12-30,4.238,-12.9315%,-12.8444%,7,止损
143,000404,长虹华意,2023-07-11,6.273,2023-07-14,5.957,-5.1341%,-5.0392%,3,信号
144,000404,长虹华意,2024-04-19,7.034,2024-04-23,5.927,-15.8158%,-15.7315%,2,止损
145,000404,长虹华意,2026-05-20,9.035,2026-05-28,8.496,-6.0574%,-5.9634%,6,信号
146,000407,胜利股份,2022-09-06,4.415,2022-09-09,4.051,-8.3412%,-8.2495%,3,止损
147,000408,藏格矿业,2023-09-05,20.561,2023-09-21,19.831,-3.6477%,-3.5513%,12,信号
148,000408,藏格矿业,2025-05-27,35.243,2025-06-03,34.088,-3.3730%,-3.2763%,4,信号
149,000409,云鼎科技,2021-12-16,6.103,2022-01-14,6.657,8.9622%,9.0712%,20,信号
150,000409,云鼎科技,2022-09-05,7.394,2022-09-14,6.777,-8.4377%,-8.3461%,6,信号
151,000409,云鼎科技,2023-03-22,8.684,2023-04-11,8.995,3.4794%,3.5830%,13,信号
152,000409,云鼎科技,2023-12-12,9.745,2023-12-21,8.816,-9.6265%,-9.5361%,7,止损
153,000410,沈阳机床,2022-08-23,5.683,2022-09-08,5.817,2.2600%,2.3624%,12,信号
154,000410,沈阳机床,2023-04-21,6.333,2023-06-05,7.546,19.0350%,19.1541%,27,信号
155,000411,英特集团,2021-12-14,10.687,2021-12-29,10.836,1.2857%,1.3870%,11,信号
156,000411,英特集团,2022-10-10,10.487,2022-10-26,9.667,-7.9119%,-7.8198%,12,信号
157,000411,英特集团,2023-08-14,11.894,2023-08-22,10.933,-8.1751%,-8.0832%,6,止损
158,000411,英特集团,2024-12-10,11.029,2024-12-19,10.278,-6.8996%,-6.8065%,7,信号
159,000411,英特集团,2025-09-02,11.862,2025-09-08,11.11,-6.4289%,-6.3353%,4,信号
160,000413,ST旭电,2023-07-24,1.851,2023-08-14,1.869,0.8791%,0.9801%,15,信号
161,000415,渤海租赁,2021-12-01,3.002,2021-12-10,2.969,-1.1978%,-1.0990%,7,信号
162,000415,渤海租赁,2026-01-23,4.442,2026-02-04,4.398,-1.0989%,-1.0000%,8,信号
163,000417,合百集团,2023-01-18,4.877,2023-01-20,4.633,-5.1131%,-5.0181%,2,信号
164,000417,合百集团,2024-11-26,5.748,2024-12-18,6.322,9.8757%,9.9857%,16,信号
165,000417,合百集团,2025-04-14,6.068,2025-04-29,5.572,-8.2628%,-8.1710%,11,信号
166,000417,合百集团,2025-08-13,6.848,2025-08-15,6.092,-11.1348%,-11.0459%,2,止损
167,000417,合百集团,2025-10-14,7.189,2025-10-30,7.001,-2.7000%,-2.6027%,12,信号
168,000417,合百集团,2025-12-22,8.449,2025-12-30,7.641,-9.6540%,-9.5635%,6,止损
169,000419,通程控股,2022-09-19,5.713,2022-09-26,4.888,-14.5319%,-14.4464%,5,止损
170,000419,通程控股,2025-12-22,6.673,2026-01-05,6.267,-6.1848%,-6.0910%,8,信号
171,000420,吉林化纤,2022-07-20,5.443,2022-07-26,4.918,-9.7395%,-9.6492%,4,止损
172,000420,吉林化纤,2024-05-20,4.332,2024-05-29,3.778,-12.8765%,-12.7893%,7,止损
173,000420,吉林化纤,2026-05-08,5.523,2026-05-15,5.157,-6.7085%,-6.6152%,5,信号
174,000421,南京公用,2023-06-19,4.982,2023-07-18,5.227,4.8102%,4.9151%,19,信号
175,000421,南京公用,2023-12-01,5.563,2023-12-25,6.807,22.2373%,22.3596%,16,信号
176,000421,南京公用,2026-03-04,7.664,2026-03-06,6.817,-11.1440%,-11.0550%,2,止损
177,000422,湖北宜化,2024-04-03,8.634,2024-04-19,8.336,-3.5535%,-3.4570%,10,信号
178,000422,湖北宜化,2026-02-26,17.879,2026-03-18,17.301,-3.3273%,-3.2306%,14,信号
179,000423,东阿阿胶,2022-07-18,30.733,2022-07-20,29.173,-5.1707%,-5.0758%,2,信号
180,000423,东阿阿胶,2022-12-27,34.055,2023-01-06,31.992,-6.1518%,-6.0579%,7,信号
181,000423,东阿阿胶,2023-01-13,34.345,2023-02-16,37.499,9.0743%,9.1835%,19,信号
182,000423,东阿阿胶,2023-03-30,43.75,2023-04-18,43.576,-0.4965%,-0.3969%,12,信号
183,000423,东阿阿胶,2023-06-30,46.749,2023-07-05,43.154,-7.7821%,-7.6898%,3,止损
184,000423,东阿阿胶,2023-08-09,47.31,2023-08-22,44.414,-6.2149%,-6.1211%,9,信号
185,000423,东阿阿胶,2024-01-04,45.639,2024-01-12,41.885,-8.3167%,-8.2249%,6,信号
186,000425,徐工机械,2021-09-02,6.339,2021-09-16,5.993,-5.5553%,-5.4607%,10,信号
187,000425,徐工机械,2023-02-14,5.539,2023-03-10,6.433,16.0249%,16.1410%,18,信号
188,000425,徐工机械,2023-07-17,6.449,2023-07-28,6.353,-1.5932%,-1.4948%,9,信号
189,000425,徐工机械,2025-09-22,10.376,2025-10-21,10.806,4.0343%,4.1384%,15,信号
190,000426,兴业银锡,2023-03-03,7.452,2023-03-13,7.444,-0.1998%,-0.1000%,6,信号
191,000426,兴业银锡,2023-03-15,8.052,2023-03-28,7.894,-2.0599%,-1.9619%,9,信号
192,000426,兴业银锡,2023-04-12,8.862,2023-04-24,8.474,-4.4812%,-4.3856%,8,信号
193,000426,兴业银锡,2024-05-21,15.083,2024-05-24,13.488,-10.6598%,-10.5704%,3,止损
194,000426,兴业银锡,2024-11-07,13.987,2024-11-12,13.903,-0.6995%,-0.6002%,3,信号
195,000428,华天酒店,2023-08-15,4.902,2023-08-23,4.608,-6.1064%,-6.0124%,6,信号
196,000428,华天酒店,2024-09-26,3.162,2024-10-15,3.108,-1.7789%,-1.6806%,8,信号
197,000428,华天酒店,2025-04-14,3.562,2025-04-28,3.358,-5.8066%,-5.7123%,10,信号
198,000428,华天酒店,2025-12-22,3.622,2025-12-30,3.318,-8.4706%,-8.3790%,6,止损
199,000429,粤高速Ａ,2022-02-09,5.171,2022-02-24,5.055,-2.3241%,-2.2263%,11,信号
200,000430,张家界,2026-05-18,8.004,2026-05-22,7.346,-8.3086%,-8.2168%,4,止损
201,000488,ST晨鸣,2022-12-14,5.223,2022-12-21,5.037,-3.6412%,-3.5448%,5,信号
202,000488,ST晨鸣,2024-04-17,3.722,2024-05-14,3.808,2.2147%,2.3170%,16,信号
203,000498,山东路桥,2021-09-01,5.97,2021-09-17,6.194,3.6470%,3.7507%,12,信号
204,000498,山东路桥,2022-04-28,9.622,2022-05-17,8.923,-7.3603%,-7.2676%,10,信号
205,000498,山东路桥,2024-04-16,5.205,2024-04-25,5.019,-3.6531%,-3.5567%,7,信号
206,000503,国新健康,2022-08-12,10.085,2022-08-29,10.775,6.7307%,6.8376%,11,信号
207,000503,国新健康,2023-05-30,13.006,2023-06-16,12.894,-0.9675%,-0.8684%,13,信号
208,000504,南华生物,2025-07-24,10.775,2025-08-15,10.735,-0.4778%,-0.3782%,16,信号
209,000505,京粮控股,2023-08-01,8.095,2023-08-14,7.847,-3.1602%,-3.0632%,9,信号
210,000505,京粮控股,2025-04-08,6.355,2025-04-24,6.579,3.4138%,3.5173%,12,信号
211,000506,招金黄金,2023-03-08,3.752,2023-03-31,4.928,31.2040%,31.3353%,17,信号
212,000506,招金黄金,2023-09-15,5.263,2023-09-22,4.858,-7.7892%,-7.6969%,5,信号
213,000506,招金黄金,2025-06-09,9.005,2025-06-25,8.926,-0.9760%,-0.8770%,12,信号
214,000507,珠海港,2021-09-07,8.235,2021-09-14,7.667,-6.9898%,-6.8967%,5,信号
215,000507,珠海港,2025-05-15,5.786,2025-05-27,5.38,-7.1028%,-7.0099%,8,信号
216,000507,珠海港,2025-08-12,5.65,2025-08-29,5.474,-3.2043%,-3.1074%,13,信号
217,000509,华塑控股,2023-08-23,3.952,2023-08-25,3.488,-11.8221%,-11.7339%,2,止损
218,000509,华塑控股,2025-03-10,3.732,2025-03-24,3.428,-8.2266%,-8.1348%,10,信号
219,000509,华塑控股,2026-03-06,3.652,2026-04-01,4.168,14.0183%,14.1324%,18,信号
220,000510,新金路,2022-03-24,7.474,2022-04-06,6.667,-10.8879%,-10.7988%,7,止损
221,000510,新金路,2024-12-05,4.952,2024-12-09,4.438,-10.4823%,-10.3927%,2,止损
222,000510,新金路,2025-11-04,5.913,2025-11-25,6.607,11.6208%,11.7325%,15,信号
223,000513,丽珠集团,2023-04-03,32.026,2023-04-24,30.675,-4.3153%,-4.2195%,14,信号
224,000513,丽珠集团,2023-06-16,34.647,2023-06-26,32.844,-5.3008%,-5.2060%,4,信号
225,000513,丽珠集团,2024-02-07,33.232,2024-03-14,34.978,5.1485%,5.2537%,20,信号
226,000518,四环生物,2022-04-19,3.972,2022-04-22,3.348,-15.7857%,-15.7015%,3,止损
227,000519,中兵红箭,2023-03-06,23.777,2023-03-20,22.954,-3.5594%,-3.4629%,10,信号
228,000519,中兵红箭,2024-10-29,16.983,2024-11-08,16.517,-2.8455%,-2.7483%,8,信号
229,000519,中兵红箭,2025-05-08,17.844,2025-05-19,16.967,-5.0122%,-4.9171%,7,信号
230,000519,中兵红箭,2025-08-14,23.527,2025-08-28,20.955,-11.0223%,-10.9333%,10,止损
231,000519,中兵红箭,2026-05-26,18.774,2026-06-11,18.646,-0.7849%,-0.6856%,12,信号
232,000521,长虹美菱,2023-02-21,4.227,2023-03-06,4.263,0.7450%,0.8458%,9,信号
233,000521,长虹美菱,2026-07-02,5.903,2026-07-13,5.417,-8.3192%,-8.2274%,7,信号
234,000523,红棉股份,2025-09-05,3.402,2025-09-19,3.348,-1.6675%,-1.5691%,10,信号
235,000523,红棉股份,2025-11-27,3.492,2025-12-12,3.328,-4.7752%,-4.6799%,11,信号
236,000523,红棉股份,2026-01-21,4.302,2026-01-29,3.978,-7.6268%,-7.5344%,6,信号
237,000524,岭南控股,2022-02-08,8.553,2022-02-21,8.945,4.4697%,4.5743%,9,信号
238,000524,岭南控股,2024-04-15,9.474,2024-04-17,7.715,-18.6443%,-18.5628%,2,止损
239,000525,红太阳,2023-07-06,9.318,2023-07-14,8.886,-4.7328%,-4.6374%,6,信号
240,000525,红太阳,2025-05-19,7.164,2025-05-22,6.947,-3.1269%,-3.0300%,3,信号
241,000526,学大教育,2021-10-15,22.521,2021-10-28,19.0,-15.7174%,-15.6331%,9,止损
242,000526,学大教育,2023-10-09,29.815,2023-11-06,36.582,22.5734%,22.6960%,20,信号
243,000528,柳工,2025-10-15,11.24,2025-10-30,11.138,-0.9994%,-0.9003%,11,信号
244,000529,广弘控股,2022-12-14,6.873,2022-12-20,6.347,-7.7538%,-7.6615%,4,止损
245,000529,广弘控股,2022-12-26,8.614,2022-12-30,7.846,-9.0091%,-8.9181%,4,止损
246,000529,广弘控股,2023-02-20,8.624,2023-02-28,7.866,-8.8831%,-8.7919%,6,止损
247,000530,冰山冷热,2023-03-03,4.912,2023-03-08,4.608,-6.2976%,-6.2038%,3,信号
248,000530,冰山冷热,2023-07-19,5.703,2023-07-25,5.387,-5.6276%,-5.5331%,4,信号
249,000530,冰山冷热,2023-10-30,5.813,2023-11-24,5.557,-4.4942%,-4.3986%,19,信号
250,000531,穗恒运Ａ,2021-09-23,6.911,2021-09-28,6.422,-7.1777%,-7.0849%,3,信号
251,000531,穗恒运Ａ,2023-12-05,6.795,2023-12-08,6.659,-2.1100%,-2.0121%,3,信号
252,000531,穗恒运Ａ,2024-12-05,6.075,2024-12-18,6.029,-0.8573%,-0.7581%,9,信号
253,000531,穗恒运Ａ,2025-02-18,6.325,2025-02-21,6.029,-4.7778%,-4.6825%,3,信号
254,000532,华金资本,2023-02-27,13.212,2023-03-03,12.039,-8.9668%,-8.8757%,4,止损
255,000532,华金资本,2023-07-26,11.321,2023-08-14,11.149,-1.6111%,-1.5126%,13,信号
256,000533,顺钠股份,2023-10-31,4.232,2023-12-04,4.478,5.6985%,5.8043%,24,信号
257,000533,顺钠股份,2024-01-02,4.702,2024-01-18,4.588,-2.5356%,-2.4380%,12,信号
258,000533,顺钠股份,2025-08-05,7.594,2025-08-26,7.596,-0.0683%,0.0317%,15,信号
259,000533,顺钠股份,2026-02-05,11.206,2026-03-04,11.114,-0.9127%,-0.8135%,13,信号
260,000534,万泽股份,2022-06-24,13.158,2022-07-08,12.925,-1.8694%,-1.7712%,10,信号
261,000534,万泽股份,2023-02-27,19.061,2023-03-09,19.011,-0.3570%,-0.2573%,8,信号
262,000534,万泽股份,2025-02-28,15.661,2025-03-19,16.225,3.4981%,3.6017%,13,信号
263,000534,万泽股份,2025-08-04,16.771,2025-08-26,17.001,1.2707%,1.3721%,16,信号
264,000536,华映科技,2023-09-01,2.051,2023-10-18,4.518,120.0472%,120.2674%,27,信号
265,000536,华映科技,2024-10-29,4.582,2024-11-15,5.997,30.7426%,30.8734%,13,信号
266,000536,华映科技,2025-11-17,5.353,2025-12-12,5.067,-5.4230%,-5.3284%,19,信号
267,000537,绿发电力,2022-07-21,14.572,2022-07-26,13.008,-10.8205%,-10.7313%,3,止损
268,000537,绿发电力,2025-09-09,9.27,2025-09-17,8.841,-4.7240%,-4.6286%,6,信号
269,000538,云南白药,2023-04-28,48.978,2023-05-19,48.309,-1.4658%,-1.3672%,12,信号
270,000538,云南白药,2024-04-17,46.256,2024-05-13,48.036,3.7440%,3.8478%,15,信号
271,000539,粤电力Ａ,2025-05-29,5.233,2025-06-06,4.748,-9.3593%,-9.2686%,5,止损
