序号,代码,名称,买入日,买入价,卖出日,卖出价,净收益率,毛收益率,持有交易日,卖出原因
882,002306,ST云网,2023-01-03,5.773,2023-01-05,4.818,-16.6314%,-16.5480%,2,信号
883,002306,ST云网,2024-01-02,6.003,2024-01-04,5.447,-9.3482%,-9.2575%,2,信号
884,002307,北新路桥,2022-04-12,8.284,2022-04-14,5.787,-30.2122%,-30.1424%,2,信号
885,002307,北新路桥,2025-08-13,5.613,2025-08-15,4.958,-11.7631%,-11.6748%,2,信号
886,002309,中利集团,2021-11-16,8.704,2021-11-19,7.736,-11.2123%,-11.1234%,3,信号
887,002309,中利集团,2022-05-23,6.443,2022-05-25,5.297,-17.8663%,-17.7841%,2,信号
888,002309,中利集团,2025-11-14,4.262,2025-11-18,3.948,-7.4623%,-7.3697%,2,信号
889,002309,中利集团,2026-03-25,4.832,2026-03-27,4.528,-6.3986%,-6.3049%,2,信号
890,002310,东方新能,2023-07-24,2.501,2023-07-26,2.319,-7.3854%,-7.2928%,2,信号
891,002310,东方新能,2026-03-24,3.842,2026-03-26,3.638,-5.3978%,-5.3031%,2,信号
892,002312,川发龙蟒,2024-02-19,6.662,2024-02-21,6.126,-8.1431%,-8.0511%,2,信号
893,002312,川发龙蟒,2024-10-31,18.658,2024-11-04,19.259,3.1181%,3.2213%,2,信号
894,002313,日海智能,2023-11-08,10.435,2023-11-10,8.896,-14.8397%,-14.7545%,2,信号
895,002313,日海智能,2023-12-05,10.925,2023-12-07,9.935,-9.1563%,-9.0653%,2,信号
896,002313,日海智能,2024-02-27,8.804,2024-02-29,7.726,-12.3346%,-12.2469%,2,信号
897,002313,日海智能,2024-03-13,12.066,2024-03-15,10.585,-12.3645%,-12.2768%,2,信号
898,002313,日海智能,2025-08-08,14.007,2025-08-12,14.893,6.2159%,6.3222%,2,信号
899,002314,南山控股,2022-04-08,5.966,2022-04-12,5.39,-9.7397%,-9.6493%,2,信号
900,002315,焦点科技,2022-05-09,9.067,2022-05-11,8.604,-5.1997%,-5.1049%,2,信号
901,002315,焦点科技,2023-05-08,30.307,2023-05-10,31.753,4.6663%,4.7711%,2,信号
902,002316,亚联发展,2021-12-24,5.333,2021-12-28,5.017,-6.0043%,-5.9103%,2,信号
903,002316,亚联发展,2022-01-21,9.165,2022-01-28,5.857,-36.1540%,-36.0901%,5,信号
904,002316,亚联发展,2024-02-29,4.752,2024-03-04,4.498,-5.4525%,-5.3578%,2,信号
905,002316,亚联发展,2026-01-13,6.003,2026-01-15,5.327,-11.3442%,-11.2555%,2,信号
906,002322,理工能科,2022-11-04,10.286,2022-11-08,7.977,-22.5265%,-22.4490%,2,信号
907,002323,ST雅博,2022-06-08,4.462,2022-06-10,3.858,-13.6259%,-13.5394%,2,信号
908,002323,ST雅博,2026-02-12,2.361,2026-02-24,2.299,-2.7371%,-2.6398%,2,信号
909,002324,普利特,2026-01-09,24.958,2026-01-13,22.935,-8.2011%,-8.1093%,2,信号
910,002325,ST洪涛,2024-02-08,1.371,2024-02-20,1.439,4.8995%,5.0044%,2,信号
911,002325,ST洪涛,2024-03-04,1.901,2024-03-06,1.639,-13.8567%,-13.7705%,2,信号
912,002329,皇氏集团,2026-08-13,4.622,2026-08-14,4.27,-7.7143%,-7.6219%,1,区间结束平仓
913,002330,得利斯,2022-01-19,10.985,2022-01-24,11.914,8.3441%,8.4525%,3,信号
914,002331,皖通科技,2023-11-28,11.876,2023-11-30,9.875,-16.9313%,-16.8481%,2,信号
915,002333,罗普斯金,2022-07-12,6.788,2022-07-15,7.041,3.6245%,3.7282%,3,信号
916,002333,罗普斯金,2022-10-26,6.758,2022-10-28,5.622,-16.8947%,-16.8116%,2,信号
917,002333,罗普斯金,2023-08-29,8.249,2023-08-31,6.942,-15.9355%,-15.8513%,2,信号
918,002334,英威腾,2022-08-22,10.646,2022-08-24,11.055,3.7393%,3.8431%,2,信号
919,002336,人乐退,2022-01-18,7.754,2022-01-20,5.927,-23.6368%,-23.5603%,2,信号
920,002336,人乐退,2022-09-22,9.015,2022-09-26,7.976,-11.6087%,-11.5203%,2,信号
921,002336,人乐退,2022-12-12,12.626,2022-12-16,15.292,20.9939%,21.1150%,4,信号
922,002336,人乐退,2023-07-24,15.788,2023-07-26,15.442,-2.2869%,-2.1891%,2,信号
923,002336,人乐退,2024-02-28,11.126,2024-03-01,9.505,-14.6493%,-14.5639%,2,信号
924,002337,赛象科技,2022-07-14,5.383,2022-07-18,4.568,-15.2255%,-15.1407%,2,信号
925,002337,赛象科技,2022-08-03,7.134,2022-08-05,5.617,-21.3356%,-21.2569%,2,信号
926,002337,赛象科技,2022-08-15,7.984,2022-08-17,6.577,-17.7086%,-17.6263%,2,信号
927,002338,奥普光电,2025-05-12,49.895,2025-05-14,46.667,-6.5637%,-6.4702%,2,信号
928,002339,积成电子,2022-08-02,9.695,2022-08-04,7.816,-19.4595%,-19.3789%,2,信号
929,002339,积成电子,2024-05-14,8.314,2024-05-16,6.977,-16.1727%,-16.0888%,2,信号
930,002342,巨力索具,2025-03-19,4.996,2025-03-24,6.381,27.5780%,27.7056%,3,信号
931,002342,巨力索具,2026-01-13,12.57,2026-01-15,12.788,1.6271%,1.7288%,2,信号
932,002342,巨力索具,2026-01-26,14.521,2026-01-28,13.067,-10.1015%,-10.0115%,2,信号
933,002343,慈文传媒,2023-01-05,8.004,2023-01-09,6.447,-19.5361%,-19.4556%,2,信号
934,002343,慈文传媒,2023-04-14,8.884,2023-04-19,9.735,9.4655%,9.5751%,3,信号
935,002343,慈文传媒,2025-02-24,9.205,2025-02-26,7.956,-13.6512%,-13.5647%,2,信号
936,002344,海宁皮城,2024-11-20,5.685,2024-11-25,6.489,14.0272%,14.1413%,3,信号
937,002347,泰尔股份,2022-06-23,6.113,2022-06-27,5.637,-7.8768%,-7.7846%,2,信号
938,002347,泰尔股份,2024-12-03,7.504,2024-12-12,10.105,34.5306%,34.6653%,7,信号
939,002347,泰尔股份,2025-12-30,9.215,2026-01-06,12.404,34.4756%,34.6102%,3,信号
940,002348,高乐股份,2022-07-07,3.162,2022-07-11,2.569,-18.8334%,-18.7522%,2,信号
941,002348,高乐股份,2022-11-24,3.552,2022-11-29,3.648,2.6114%,2.7141%,3,信号
942,002348,高乐股份,2024-11-11,3.902,2024-11-13,3.618,-7.3650%,-7.2723%,2,信号
943,002348,高乐股份,2025-12-05,7.044,2025-12-09,6.577,-6.7209%,-6.6275%,2,信号
944,002349,精华制药,2021-12-29,8.834,2022-01-07,10.825,22.4050%,22.5275%,6,信号
945,002349,精华制药,2022-01-18,17.309,2022-01-24,17.591,1.5308%,1.6324%,4,信号
946,002349,精华制药,2022-03-23,21.491,2022-03-28,24.298,12.9489%,13.0619%,3,信号
947,002349,精华制药,2022-05-09,17.589,2022-05-12,17.511,-0.5404%,-0.4409%,3,信号
948,002350,北京科锐,2021-09-03,9.595,2021-09-07,8.256,-14.0407%,-13.9547%,2,信号
949,002354,天娱数科,2022-01-04,5.833,2022-01-07,6.407,9.7288%,9.8386%,3,信号
950,002354,天娱数科,2023-02-08,6.733,2023-02-10,5.907,-12.3597%,-12.2720%,2,信号
951,002354,天娱数科,2024-12-10,7.484,2024-12-12,8.296,10.7408%,10.8517%,2,信号
952,002354,天娱数科,2026-06-10,8.284,2026-06-12,7.416,-10.5655%,-10.4760%,2,信号
953,002354,天娱数科,2026-08-05,7.514,2026-08-07,7.996,6.3118%,6.4182%,2,信号
954,002355,兴民智通,2022-06-28,7.304,2022-07-05,6.877,-5.9418%,-5.8476%,5,信号
955,002355,兴民智通,2023-06-15,5.203,2023-06-19,4.618,-11.3314%,-11.2426%,2,信号
956,002356,鹏飞绿能,2023-07-05,5.353,2023-07-07,5.407,0.9194%,1.0204%,2,信号
957,002356,鹏飞绿能,2025-07-14,4.002,2025-07-16,3.498,-12.6748%,-12.5875%,2,信号
958,002357,富临运业,2021-12-17,7.774,2021-12-22,6.977,-10.3468%,-10.2571%,3,信号
959,002358,森源电气,2026-01-21,7.794,2026-01-23,7.086,-9.1677%,-9.0768%,2,信号
960,002361,神剑股份,2025-01-02,5.653,2025-01-07,5.837,3.1563%,3.2595%,3,信号
961,002361,神剑股份,2025-12-23,9.885,2025-12-31,12.604,27.3765%,27.5040%,6,信号
962,002361,神剑股份,2026-03-31,16.158,2026-04-02,17.091,5.6708%,5.7765%,2,信号
963,002362,汉王科技,2022-08-01,19.91,2022-08-03,14.943,-25.0245%,-24.9495%,2,信号
964,002362,汉王科技,2023-02-07,32.646,2023-02-09,33.983,3.9904%,4.0944%,2,信号
965,002362,汉王科技,2024-12-10,31.015,2024-12-12,28.986,-6.6385%,-6.5451%,2,信号
966,002363,隆基机械,2023-01-18,9.865,2023-01-20,7.316,-25.9090%,-25.8349%,2,信号
967,002363,隆基机械,2025-12-29,10.935,2025-12-31,10.505,-4.0348%,-3.9387%,2,信号
968,002364,中恒电气,2025-01-09,14.758,2025-01-13,12.945,-12.3780%,-12.2903%,2,信号
969,002364,中恒电气,2025-08-20,22.811,2025-08-22,21.369,-6.4155%,-6.3218%,2,信号
970,002364,中恒电气,2026-04-14,41.921,2026-04-16,43.878,4.5639%,4.6685%,2,信号
971,002365,永安药业,2022-05-09,15.532,2022-05-11,14.797,-4.8285%,-4.7333%,2,信号
972,002365,永安药业,2025-05-26,20.474,2025-05-28,22.883,11.6510%,11.7627%,2,信号
973,002366,融发核电,2022-03-04,6.093,2022-03-08,5.817,-4.6245%,-4.5290%,2,信号
974,002366,融发核电,2023-05-25,7.354,2023-05-29,6.987,-5.0880%,-4.9930%,2,信号
975,002366,融发核电,2025-05-28,7.344,2025-06-03,6.747,-8.2219%,-8.1301%,3,信号
976,002368,太极股份,2024-10-09,22.419,2024-10-11,21.397,-4.6536%,-4.5582%,2,信号
977,002369,卓翼科技,2021-08-24,9.575,2021-08-26,7.306,-23.7681%,-23.6918%,2,信号
978,002369,卓翼科技,2022-07-28,6.703,2022-08-02,6.257,-6.7539%,-6.6606%,3,信号
979,002369,卓翼科技,2024-03-06,5.123,2024-03-08,4.808,-6.2424%,-6.1486%,2,信号
980,002369,卓翼科技,2024-08-19,4.782,2024-08-21,3.878,-18.9907%,-18.9096%,2,信号
981,002369,卓翼科技,2025-02-24,10.885,2025-02-27,13.023,19.5217%,19.6413%,3,信号
982,002370,亚太药业,2022-01-13,8.474,2022-01-18,9.315,9.8155%,9.9254%,3,信号
983,002370,亚太药业,2022-03-28,8.404,2022-03-30,6.747,-19.8034%,-19.7232%,2,信号
984,002370,亚太药业,2024-08-20,3.032,2024-08-22,3.158,4.0820%,4.1862%,2,信号
985,002370,亚太药业,2025-10-17,7.554,2025-10-21,7.136,-5.6194%,-5.5250%,2,信号
986,002372,伟星新材,2024-10-08,15.53,2024-10-10,12.906,-16.9811%,-16.8980%,2,信号
987,002374,中锐股份,2021-12-03,4.752,2021-12-07,4.148,-12.8062%,-12.7189%,2,信号
988,002374,中锐股份,2021-12-15,6.353,2021-12-22,7.496,17.8742%,17.9922%,5,信号
989,002374,中锐股份,2021-12-31,11.286,2022-01-06,10.315,-8.6935%,-8.6021%,3,信号
990,002374,中锐股份,2022-07-15,4.812,2022-07-19,4.998,3.7424%,3.8462%,2,信号
991,002374,中锐股份,2024-11-12,3.932,2024-11-14,3.348,-14.9286%,-14.8435%,2,信号
992,002374,中锐股份,2025-11-13,4.342,2025-11-17,3.778,-13.0773%,-12.9903%,2,信号
993,002377,国创高新,2023-08-02,4.062,2023-08-04,3.798,-6.5910%,-6.4975%,2,信号
994,002378,章源钨业,2026-03-02,44.562,2026-03-04,38.391,-13.9352%,-13.8491%,2,信号
995,002379,宏桥控股,2025-01-09,10.465,2025-01-13,9.245,-11.7446%,-11.6563%,2,信号
996,002380,科远智慧,2022-06-10,13.898,2022-06-15,15.953,14.6721%,14.7869%,3,信号
997,002380,科远智慧,2022-10-13,17.369,2022-10-17,17.751,2.0997%,2.2019%,2,信号
998,002380,科远智慧,2023-01-31,19.06,2023-02-02,17.481,-8.3724%,-8.2807%,2,信号
999,002387,维信诺,2024-11-08,12.236,2024-11-12,12.984,6.0020%,6.1081%,2,信号
1000,002388,新亚制程,2024-09-05,5.603,2024-09-12,4.158,-25.8627%,-25.7885%,5,信号
1001,002388,新亚制程,2026-07-29,5.043,2026-07-31,4.498,-10.8927%,-10.8035%,2,信号
1002,002393,力生制药,2025-07-18,21.214,2025-07-22,20.918,-1.4942%,-1.3956%,2,信号
1003,002394,联发股份,2025-07-18,11.686,2025-07-22,10.005,-14.4692%,-14.3836%,2,信号
1004,002395,双象股份,2021-11-12,12.116,2021-11-16,11.194,-7.6993%,-7.6069%,2,信号
1005,002395,双象股份,2022-10-13,12.246,2022-10-17,11.144,-9.0873%,-8.9963%,2,信号
1006,002395,双象股份,2023-12-28,18.309,2024-01-02,20.63,12.5615%,12.6742%,2,信号
1007,002397,梦洁股份,2025-01-06,3.442,2025-01-09,3.858,11.9851%,12.0971%,3,信号
1008,002398,垒知集团,2025-02-05,5.305,2025-02-07,4.82,-9.2349%,-9.1441%,2,信号
1009,002400,省广集团,2022-02-15,6.286,2022-02-17,5.78,-8.1419%,-8.0500%,2,信号
1010,002400,省广集团,2024-12-16,11.962,2024-12-18,10.461,-12.6373%,-12.5499%,2,信号
1011,002400,省广集团,2026-01-14,12.501,2026-01-16,12.419,-0.7589%,-0.6596%,2,信号
1012,002401,中远海科,2023-01-06,15.55,2023-01-10,12.976,-16.6384%,-16.5550%,2,信号
1013,002401,中远海科,2023-01-30,17.551,2023-02-01,17.633,0.3691%,0.4695%,2,信号
1014,002402,和而泰,2024-11-14,18.5,2024-11-18,20.191,9.0294%,9.1385%,2,信号
1015,002403,爱仕达,2022-04-29,9.977,2022-05-06,8.208,-17.8140%,-17.7317%,2,信号
1016,002403,爱仕达,2023-02-01,11.368,2023-02-03,11.286,-0.8147%,-0.7154%,2,信号
1017,002403,爱仕达,2024-01-11,12.918,2024-01-15,9.747,-24.6243%,-24.5488%,2,信号
1018,002403,爱仕达,2024-02-27,9.077,2024-02-29,7.368,-18.9014%,-18.8202%,2,信号
1019,002403,爱仕达,2024-08-23,7.986,2024-08-27,6.629,-17.0791%,-16.9961%,2,信号
1020,002403,爱仕达,2024-11-07,11.528,2024-11-11,9.577,-17.0035%,-16.9205%,2,信号
1021,002403,爱仕达,2024-11-22,13.369,2024-11-28,13.305,-0.5733%,-0.4738%,4,信号
1022,002403,爱仕达,2024-12-11,19.132,2024-12-13,23.37,22.0337%,22.1558%,2,信号
1023,002406,远东传动,2023-09-28,7.454,2023-10-10,6.577,-11.8543%,-11.7661%,2,信号
1024,002406,远东传动,2025-03-24,9.955,2025-03-26,7.766,-22.0656%,-21.9876%,2,信号
1025,002407,多氟多,2026-07-02,56.038,2026-07-06,48.486,-13.5635%,-13.4770%,2,信号
1026,002408,齐翔腾达,2024-02-19,5.174,2024-02-21,4.569,-11.7798%,-11.6915%,2,信号
1027,002410,广联达,2024-10-08,14.5,2024-10-10,14.476,-0.2687%,-0.1689%,2,信号
1028,002411,必康退,2023-06-28,1.071,2023-06-30,0.86,-19.7868%,-19.7065%,2,信号
1029,002413,雷科防务,2025-11-27,7.594,2025-12-04,8.476,11.5027%,11.6143%,5,信号
1030,002413,雷科防务,2026-01-06,14.507,2026-01-09,17.311,19.2096%,19.3289%,3,信号
1031,002414,高德红外,2024-03-13,8.22,2024-03-15,7.372,-10.4033%,-10.3137%,2,信号
1032,002416,爱施德,2024-11-01,14.787,2024-11-08,16.332,10.3339%,10.4443%,5,信号
1033,002417,深南退,2022-02-07,7.034,2022-02-09,7.646,8.6019%,8.7106%,2,信号
1034,002418,康盛股份,2021-11-23,4.782,2021-11-25,4.498,-6.0459%,-5.9518%,2,信号
1035,002418,康盛股份,2024-03-05,3.012,2024-03-07,2.559,-15.1201%,-15.0352%,2,信号
1036,002418,康盛股份,2025-01-10,3.962,2025-01-16,3.748,-5.4923%,-5.3977%,4,信号
1037,002419,天虹股份,2022-01-24,8.205,2022-01-26,6.618,-19.4273%,-19.3466%,2,信号
1038,002420,毅昌科技,2022-05-30,7.504,2022-06-01,6.687,-10.9782%,-10.8892%,2,信号
1039,002420,毅昌科技,2022-12-01,9.965,2022-12-06,9.175,-8.0155%,-7.9234%,3,信号
1040,002421,达实智能,2026-05-20,4.272,2026-05-22,3.858,-9.7825%,-9.6922%,2,信号
1041,002423,中粮资本,2022-12-08,8.847,2022-12-12,7.219,-18.4828%,-18.4012%,2,信号
1042,002423,中粮资本,2024-01-29,8.065,2024-01-31,7.557,-6.3901%,-6.2965%,2,信号
1043,002423,中粮资本,2024-09-27,10.469,2024-10-14,17.595,67.8978%,68.0658%,6,信号
1044,002424,ST百灵,2022-03-30,9.965,2022-04-01,9.455,-5.2099%,-5.1150%,2,信号
1045,002425,凯撒文化,2026-08-07,3.822,2026-08-11,3.308,-13.5239%,-13.4374%,2,信号
1046,002427,尤夫股份,2025-03-27,6.343,2025-04-01,4.628,-27.1175%,-27.0446%,3,信号
1047,002427,尤夫股份,2025-04-22,7.484,2025-04-28,7.036,-6.0704%,-5.9764%,4,信号
1048,002427,尤夫股份,2025-05-16,8.214,2025-05-21,7.996,-2.7526%,-2.6552%,3,信号
1049,002428,云南锗业,2023-07-07,16.308,2023-07-11,15.822,-3.0775%,-2.9805%,2,信号
1050,002428,云南锗业,2024-11-05,23.312,2024-11-07,25.517,9.3519%,9.4613%,2,信号
1051,002428,云南锗业,2026-08-07,97.048,2026-08-11,97.871,0.7467%,0.8476%,2,信号
1052,002431,ST棕榈,2022-05-13,4.252,2022-05-18,5.017,17.8816%,17.9996%,3,信号
1053,002431,ST棕榈,2025-05-23,2.871,2025-05-28,2.839,-1.2430%,-1.1442%,3,信号
1054,002432,九安医疗,2021-11-18,4.945,2021-11-29,11.377,129.8251%,130.0551%,7,信号
1055,002432,九安医疗,2021-12-02,16.691,2021-12-06,14.956,-10.4891%,-10.3995%,2,信号
1056,002432,九安医疗,2021-12-16,22.594,2021-12-24,29.468,30.2931%,30.4235%,6,信号
1057,002432,九安医疗,2022-01-14,70.298,2022-01-19,62.032,-11.8469%,-11.7587%,3,信号
1058,002432,九安医疗,2022-04-15,91.018,2022-04-19,73.556,-19.2662%,-19.1854%,2,信号
1059,002433,太安退,2022-04-01,7.604,2022-04-07,6.407,-15.8264%,-15.7422%,2,信号
1060,002435,ST长康,2022-03-09,6.993,2022-03-15,8.206,17.2188%,17.3361%,4,信号
1061,002437,誉衡药业,2023-11-01,3.152,2023-11-03,2.559,-18.8926%,-18.8114%,2,信号
1062,002439,启明星辰,2024-10-09,18.509,2024-10-11,16.622,-10.2877%,-10.1980%,2,信号
1063,002441,众业达,2023-01-10,11.016,2023-01-12,10.095,-8.4485%,-8.3569%,2,信号
1064,002442,龙星科技,2026-05-25,8.594,2026-05-27,7.206,-16.2329%,-16.1491%,2,信号
1065,002445,中南文化,2022-08-22,3.222,2022-08-24,3.148,-2.3694%,-2.2717%,2,信号
1066,002445,中南文化,2026-03-16,4.722,2026-03-18,3.688,-21.9783%,-21.9002%,2,信号
1067,002449,国星光电,2024-12-24,12.356,2024-12-27,11.554,-6.5838%,-6.4903%,3,信号
1068,002451,摩恩电气,2022-06-29,8.874,2022-07-01,7.026,-20.9025%,-20.8233%,2,信号
1069,002451,摩恩电气,2023-12-08,8.974,2023-12-12,7.666,-14.6636%,-14.5782%,2,信号
1070,002451,摩恩电气,2025-11-07,10.365,2025-11-17,12.584,21.2823%,21.4036%,6,信号
1071,002453,华软科技,2024-11-04,7.844,2024-11-06,7.006,-10.7654%,-10.6761%,2,信号
1072,002453,华软科技,2025-09-26,9.505,2025-09-30,7.496,-21.2104%,-21.1315%,2,信号
1073,002454,松芝股份,2022-06-29,10.024,2022-07-01,8.042,-19.8531%,-19.7729%,2,信号
1074,002455,百川股份,2024-05-09,11.726,2024-05-13,12.924,10.1038%,10.2140%,2,信号
1075,002455,百川股份,2026-02-02,9.895,2026-02-05,10.775,8.7812%,8.8900%,3,信号
1076,002455,百川股份,2026-02-11,14.517,2026-02-13,14.133,-2.7447%,-2.6474%,2,信号
1077,002456,欧菲光,2023-10-12,9.365,2023-10-17,10.395,10.8891%,11.0001%,3,信号
1078,002456,欧菲光,2024-10-22,13.947,2024-10-24,11.994,-14.0888%,-14.0028%,2,信号
1079,002456,欧菲光,2024-11-01,17.649,2024-11-06,16.892,-4.3865%,-4.2908%,3,信号
1080,002457,青龙管业,2023-10-30,12.341,2023-11-01,10.12,-18.0805%,-17.9985%,2,信号
1081,002457,青龙管业,2024-10-17,16.831,2024-10-21,14.046,-16.6325%,-16.5490%,2,信号
1082,002462,嘉事堂,2026-01-08,19.7,2026-01-12,15.882,-19.4604%,-19.3798%,2,信号
1083,002466,天齐锂业,2024-10-09,38.019,2024-10-11,35.232,-7.4222%,-7.3296%,2,信号
1084,002467,二六三,2022-11-15,5.873,2022-11-18,6.627,12.7215%,12.8343%,3,信号
1085,002467,二六三,2024-02-26,5.603,2024-02-28,4.848,-13.5659%,-13.4794%,2,信号
1086,002467,二六三,2024-11-27,7.654,2024-12-02,7.646,-0.1998%,-0.1000%,3,信号
1087,002469,三维化学,2022-08-22,7.124,2022-08-25,7.706,8.0701%,8.1783%,3,信号
1088,002469,三维化学,2024-11-19,9.055,2024-11-26,12.724,40.3819%,40.5224%,5,信号
1089,002470,金正大,2026-02-27,2.961,2026-03-03,2.939,-0.8742%,-0.7750%,2,信号
1090,002471,中超控股,2022-08-09,3.361,2022-08-11,3.617,7.5251%,7.6327%,2,信号
1091,002471,中超控股,2025-05-08,3.912,2025-05-12,3.768,-3.7732%,-3.6769%,2,信号
1092,002471,中超控股,2025-05-27,5.363,2025-05-29,5.537,3.1517%,3.2549%,2,信号
1093,002471,中超控股,2025-12-16,5.833,2025-12-18,5.447,-6.7048%,-6.6114%,2,信号
1094,002474,榕基软件,2022-11-10,9.375,2022-11-14,9.495,1.1848%,1.2861%,2,信号
1095,002474,榕基软件,2025-11-20,11.106,2025-11-25,11.504,3.4865%,3.5901%,3,信号
1096,002478,常宝股份,2022-06-10,5.548,2022-06-14,4.523,-18.5580%,-18.4765%,2,信号
1097,002480,新筑股份,2021-12-29,6.523,2022-01-04,6.907,5.7698%,5.8757%,3,信号
1098,002482,广田集团,2022-03-24,3.452,2022-03-28,3.378,-2.2248%,-2.1269%,2,信号
1099,002482,广田集团,2024-12-04,3.032,2024-12-06,2.799,-7.7754%,-7.6831%,2,信号
1100,002487,大金重工,2021-09-16,18.524,2021-09-23,21.904,18.1270%,18.2452%,3,信号
1101,002487,大金重工,2021-11-01,38.534,2021-11-03,39.905,3.4538%,3.5573%,2,信号
1102,002489,浙江永强,2022-02-22,4.387,2022-02-24,3.643,-17.0418%,-16.9588%,2,信号
1103,002490,山东墨龙,2025-05-09,5.273,2025-05-13,4.498,-14.7816%,-14.6964%,2,信号
1104,002490,山东墨龙,2025-06-18,5.503,2025-06-25,6.497,17.9457%,18.0637%,5,信号
1105,002490,山东墨龙,2025-10-24,9.555,2025-10-28,8.026,-16.0843%,-16.0003%,2,信号
1106,002490,山东墨龙,2026-03-05,11.896,2026-03-09,14.513,21.8754%,21.9974%,2,信号
1107,002491,通鼎互联,2026-05-12,24.512,2026-05-14,26.147,6.5621%,6.6688%,2,信号
1108,002496,辉丰股份,2022-10-14,2.921,2022-10-19,2.879,-1.5670%,-1.4684%,3,信号
1109,002498,汉缆股份,2026-01-21,5.703,2026-01-23,5.717,0.1504%,0.2506%,2,信号
1110,002498,汉缆股份,2026-02-25,7.794,2026-02-27,8.336,6.8464%,6.9533%,2,信号
1111,002498,汉缆股份,2026-03-09,9.805,2026-03-11,9.775,-0.4035%,-0.3038%,2,信号
1112,002500,山西证券,2024-10-09,6.773,2024-10-11,5.897,-13.0250%,-12.9379%,2,信号
1113,002501,ST利源,2025-02-27,2.851,2025-03-03,2.109,-26.1129%,-26.0389%,2,信号
1114,002506,协鑫集成,2026-02-09,5.023,2026-02-11,5.267,4.7703%,4.8752%,2,信号
1115,002510,天汽模,2024-11-11,6.983,2024-11-14,7.336,4.9475%,5.0525%,3,信号
1116,002510,天汽模,2025-05-22,8.564,2025-05-26,7.066,-17.5716%,-17.4891%,2,信号
1117,002512,ST达华,2022-08-09,5.163,2022-08-12,4.948,-4.2615%,-4.1656%,3,信号
1118,002512,ST达华,2023-10-11,6.253,2023-10-13,5.227,-16.4872%,-16.4036%,2,信号
1119,002512,ST达华,2025-10-28,5.303,2025-10-30,4.938,-6.9787%,-6.8856%,2,信号
1120,002513,蓝丰生化,2024-11-05,6.783,2024-11-11,7.146,5.2465%,5.3518%,4,信号
1121,002513,蓝丰生化,2025-09-25,7.154,2025-10-10,8.776,22.5518%,22.6745%,5,信号
1122,002514,ST宝馨,2022-06-21,6.703,2022-06-23,5.757,-14.2016%,-14.1158%,2,信号
1123,002514,ST宝馨,2022-06-28,8.374,2022-06-30,8.756,4.4504%,4.5549%,2,信号
1124,002514,ST宝馨,2022-07-12,11.005,2022-07-15,14.323,30.0124%,30.1425%,3,信号
1125,002514,ST宝馨,2022-08-02,18.369,2022-08-04,14.493,-21.1818%,-21.1029%,2,信号
1126,002514,ST宝馨,2023-10-12,11.196,2023-10-16,10.795,-3.6781%,-3.5817%,2,信号
1127,002514,ST宝馨,2024-09-02,5.203,2024-09-04,4.358,-16.3214%,-16.2377%,2,信号
1128,002514,ST宝馨,2024-10-29,9.325,2024-10-31,9.395,0.6568%,0.7576%,2,信号
1129,002516,旷达科技,2022-11-17,5.948,2022-11-21,4.963,-16.6513%,-16.5679%,2,信号
1130,002519,银河电子,2026-01-08,9.485,2026-01-14,10.385,9.3801%,9.4896%,4,信号
1131,002520,日发精机,2024-02-28,5.983,2024-03-01,5.397,-9.8794%,-9.7893%,2,信号
1132,002520,日发精机,2024-09-06,4.942,2024-09-11,4.828,-2.4221%,-2.3244%,3,信号
1133,002520,日发精机,2024-12-04,7.524,2024-12-10,8.146,8.1611%,8.2693%,4,信号
1134,002522,浙江众成,2025-02-24,5.988,2025-02-26,5.942,-0.8668%,-0.7676%,2,信号
1135,002523,天桥起重,2022-07-21,4.337,2022-07-25,3.843,-11.4806%,-11.3920%,2,信号
1136,002527,新时达,2025-02-25,18.449,2025-02-27,17.571,-4.8543%,-4.7591%,2,信号
1137,002528,ST英飞,2022-07-05,4.842,2022-07-07,3.618,-25.3561%,-25.2814%,2,信号
1138,002528,ST英飞,2022-10-17,4.702,2022-10-24,5.817,23.5823%,23.7060%,5,信号
1139,002528,ST英飞,2022-12-06,6.603,2022-12-09,6.547,-0.9559%,-0.8568%,3,信号
1140,002528,ST英飞,2022-12-27,9.905,2022-12-30,10.255,3.4293%,3.5328%,3,信号
1141,002529,海源复材,2021-09-15,22.621,2021-09-17,19.79,-12.6031%,-12.5157%,2,信号
1142,002529,海源复材,2022-05-24,17.509,2022-05-26,16.092,-8.1838%,-8.0920%,2,信号
1143,002529,海源复材,2024-10-25,8.004,2024-10-30,9.305,16.1425%,16.2587%,3,信号
1144,002530,金财互联,2022-01-19,10.709,2022-01-25,13.967,30.2885%,30.4188%,4,信号
1145,002530,金财互联,2022-02-11,14.371,2022-02-15,14.587,1.3982%,1.4997%,2,信号
1146,002530,金财互联,2024-12-11,12.68,2024-12-16,12.148,-4.2945%,-4.1987%,3,信号
1147,002534,西子洁能,2023-04-12,18.25,2023-04-14,17.212,-5.7804%,-5.6862%,2,信号
1148,002535,林州重机,2023-07-05,5.413,2023-07-07,5.157,-4.8117%,-4.7164%,2,信号
1149,002535,林州重机,2023-10-09,5.683,2023-10-12,4.998,-12.1477%,-12.0598%,3,信号
1150,002536,飞龙股份,2023-06-14,13.387,2023-06-16,12.384,-7.5841%,-7.4917%,2,信号
