序号,代码,名称,买入日,买入价,卖出日,卖出价,净收益率,毛收益率,持有交易日,卖出原因
1,000002,万科Ａ,2023-09-25,13.347,2023-10-16,12.554,-6.0352%,-5.9412%,9,止损
2,000002,万科Ａ,2025-12-05,4.942,2025-12-22,4.878,-1.4120%,-1.3133%,11,到期
3,000006,深振业Ａ,2026-06-08,8.254,2026-06-18,7.746,-6.2483%,-6.1545%,8,止损
4,000007,全新好,2025-07-09,7.264,2025-07-24,7.106,-2.2618%,-2.1640%,11,到期
5,000014,沙河股份,2023-09-21,12.05,2023-10-16,11.238,-6.8289%,-6.7356%,11,止损
6,000016,ST康佳A,2023-08-18,4.462,2023-08-24,4.238,-5.1227%,-5.0278%,4,止损
7,000023,ST深天,2021-10-29,11.886,2021-11-08,12.704,6.7727%,6.8796%,6,止盈
8,000023,ST深天,2022-04-27,9.325,2022-05-05,10.345,10.8296%,10.9405%,3,止盈
9,000027,深圳能源,2025-01-14,5.713,2025-02-06,5.777,1.0236%,1.1247%,11,到期
10,000029,深深房Ａ,2023-06-28,11.111,2023-06-30,10.64,-4.3338%,-4.2381%,2,止损
11,000030,富奥股份,2023-04-18,3.908,2023-04-26,3.674,-6.0764%,-5.9824%,6,止损
12,000032,深桑达Ａ,2023-09-25,22.336,2023-10-18,21.134,-5.4748%,-5.3802%,11,到期
13,000032,深桑达Ａ,2023-10-27,19.165,2023-11-13,21.034,9.6473%,9.7571%,11,到期
14,000035,中国天楹,2022-01-27,5.155,2022-02-10,5.769,11.8103%,11.9222%,5,止盈
15,000035,中国天楹,2023-11-14,5.69,2023-11-27,5.384,-5.4645%,-5.3699%,9,止损
16,000039,中集集团,2025-04-09,6.937,2025-04-24,7.29,4.9816%,5.0867%,11,到期
17,000042,中洲控股,2022-11-01,7.232,2022-11-10,7.904,9.1892%,9.2985%,7,止盈
18,000048,京基智农,2025-12-05,12.646,2025-12-22,13.153,3.9059%,4.0099%,11,到期
19,000050,深天马Ａ,2023-08-30,8.404,2023-09-07,9.225,9.6614%,9.7711%,6,止盈
20,000050,深天马Ａ,2024-01-16,9.445,2024-01-23,8.576,-9.2918%,-9.2010%,5,止损
21,000059,华锦股份,2023-09-04,5.901,2023-09-19,6.075,2.8460%,2.9489%,11,到期
22,000061,农产品,2023-05-29,5.733,2023-06-09,6.207,8.1604%,8.2686%,9,止盈
23,000061,农产品,2026-04-03,7.334,2026-04-21,7.356,0.2086%,0.3089%,11,到期
24,000063,中兴通讯,2023-10-27,23.704,2023-11-10,25.679,8.2250%,8.3333%,10,止盈
25,000065,北方国际,2022-10-13,8.534,2022-10-28,7.776,-8.9748%,-8.8837%,11,止损
26,000066,中国长城,2022-07-15,9.451,2022-08-01,9.648,1.9872%,2.0893%,11,到期
27,000088,盐田港,2023-04-03,4.48,2023-04-19,4.726,5.3719%,5.4773%,11,到期
28,000089,深圳机场,2025-12-01,6.783,2025-12-16,6.757,-0.4942%,-0.3946%,11,到期
29,000099,中信海直,2025-11-25,20.413,2025-12-10,20.003,-2.1075%,-2.0095%,11,到期
30,000151,中成股份,2026-03-25,11.636,2026-04-10,11.804,1.3448%,1.4462%,11,到期
31,000156,华数传媒,2023-06-30,8.004,2023-07-17,8.276,3.2932%,3.3966%,11,到期
32,000157,中联重科,2023-04-03,4.918,2023-04-19,5.143,4.4694%,4.5740%,11,到期
33,000159,国际实业,2023-04-03,7.614,2023-04-18,8.246,8.1934%,8.3016%,10,止盈
34,000301,东方盛虹,2025-03-26,8.804,2025-04-01,8.336,-5.4167%,-5.3220%,4,止损
35,000338,潍柴动力,2023-09-04,10.232,2023-09-19,10.252,0.0929%,0.1931%,11,到期
36,000402,金融街,2023-05-26,4.567,2023-06-12,4.803,5.0471%,5.1522%,11,到期
37,000408,藏格矿业,2026-03-25,76.972,2026-04-10,82.893,7.5835%,7.6911%,11,到期
38,000420,吉林化纤,2022-04-28,3.422,2022-05-31,4.098,19.6435%,19.7632%,3,止盈
39,000425,徐工机械,2023-08-18,5.839,2023-08-25,5.493,-6.0141%,-5.9200%,5,止损
40,000426,兴业银锡,2026-03-25,40.52,2026-04-10,43.688,7.7103%,7.8181%,11,到期
41,000429,粤高速Ａ,2023-06-28,5.681,2023-07-13,5.565,-2.1333%,-2.0353%,11,到期
42,000430,张家界,2025-12-11,6.856,2025-12-29,7.206,4.9992%,5.1042%,11,到期
43,000488,ST晨鸣,2023-04-18,5.223,2023-04-25,4.968,-4.9795%,-4.8844%,5,止损
44,000503,国新健康,2021-10-26,6.643,2021-10-28,6.227,-6.3622%,-6.2685%,2,止损
45,000503,国新健康,2022-01-27,11.736,2022-02-07,11.324,-3.6031%,-3.5066%,2,止损
46,000504,南华生物,2023-03-22,11.316,2023-03-24,12.714,12.2421%,12.3544%,2,止盈
47,000504,南华生物,2024-02-19,6.663,2024-02-22,8.096,21.3786%,21.5001%,3,止盈
48,000507,珠海港,2023-03-31,5.374,2023-04-18,5.568,3.5164%,3.6200%,11,到期
49,000510,新金路,2026-03-25,15.408,2026-03-27,13.913,-9.7910%,-9.7007%,2,止损
50,000519,中兵红箭,2026-07-22,13.737,2026-08-06,14.793,7.5778%,7.6854%,11,到期
51,000528,柳工,2023-10-17,6.003,2023-10-24,5.587,-7.0195%,-6.9265%,5,止损
52,000528,柳工,2026-03-25,9.069,2026-04-10,9.329,2.7730%,2.8759%,11,到期
53,000534,万泽股份,2022-04-28,8.985,2022-05-11,10.196,13.3573%,13.4707%,6,止盈
54,000537,绿发电力,2025-06-18,8.089,2025-07-03,8.251,1.8986%,2.0006%,11,到期
55,000543,皖能电力,2023-09-06,5.264,2023-09-15,5.808,10.2336%,10.3439%,7,止盈
56,000543,皖能电力,2025-01-15,6.385,2025-02-07,6.469,1.2076%,1.3089%,11,到期
57,000547,航天发展,2022-03-14,11.677,2022-03-16,11.235,-3.8768%,-3.7806%,2,止损
58,000550,江铃汽车,2026-06-01,16.111,2026-06-16,17.504,8.5388%,8.6474%,11,止盈
59,000553,安道麦A,2021-11-02,7.539,2021-11-17,7.741,2.5816%,2.6843%,11,到期
60,000553,安道麦A,2022-12-27,9.278,2023-01-12,8.989,-3.2133%,-3.1165%,11,到期
61,000555,神州信息,2024-07-02,9.455,2024-07-05,8.806,-6.9588%,-6.8657%,3,止损
62,000557,西部创业,2022-01-27,4.422,2022-02-15,4.708,6.3482%,6.4546%,8,止盈
63,000557,西部创业,2025-12-01,4.962,2025-12-16,4.888,-1.6083%,-1.5098%,11,到期
64,000558,天府文旅,2023-08-15,3.072,2023-08-23,2.909,-5.4011%,-5.3065%,6,止损
65,000560,我爱我家,2022-10-17,2.407,2022-10-26,2.275,-5.5922%,-5.4977%,7,止损
66,000561,烽火电子,2023-09-25,8.894,2023-10-18,8.756,-1.6592%,-1.5608%,11,到期
67,000568,泸州老窖,2023-10-17,191.288,2023-11-01,215.784,12.6933%,12.8061%,11,到期
68,000571,新大洲A,2026-03-25,6.133,2026-04-01,5.847,-4.7584%,-4.6631%,5,止损
69,000573,粤宏远Ａ,2024-06-11,2.231,2024-06-25,2.029,-9.1505%,-9.0596%,10,止损
70,000590,古汉医药,2022-12-30,9.045,2023-01-17,8.896,-1.7454%,-1.6471%,11,到期
71,000590,古汉医药,2023-12-28,8.884,2024-01-08,11.244,26.4360%,26.5626%,6,止盈
72,000591,太阳能,2025-12-01,4.426,2025-12-16,4.392,-0.8766%,-0.7774%,11,到期
73,000593,德龙汇能,2025-12-18,10.195,2025-12-26,11.444,12.1405%,12.2528%,6,止盈
74,000598,兴蓉环境,2024-09-06,6.061,2024-09-23,5.705,-5.9658%,-5.8717%,9,止损
75,000606,顺利退,2022-03-17,1.541,2022-04-01,1.449,-6.0323%,-5.9383%,11,止损
76,000623,吉林敖东,2023-12-28,13.393,2024-01-15,13.009,-2.9584%,-2.8613%,11,到期
77,000623,吉林敖东,2025-12-01,18.815,2025-12-16,19.006,0.9146%,1.0156%,11,到期
78,000625,长安汽车,2024-01-10,13.883,2024-01-23,12.92,-7.0325%,-6.9395%,9,止损
79,000626,远大控股,2022-04-07,14.467,2022-04-15,12.824,-11.4498%,-11.3612%,6,止损
80,000630,铜陵有色,2025-04-10,2.851,2025-04-25,2.969,4.0023%,4.1064%,11,到期
81,000630,铜陵有色,2026-03-25,5.903,2026-04-10,6.107,3.3524%,3.4558%,11,到期
82,000631,顺发恒能,2022-10-13,3.452,2022-10-24,4.008,15.9996%,16.1157%,7,止盈
83,000635,英力特,2024-02-19,5.563,2024-02-21,5.997,7.6980%,7.8058%,2,止盈
84,000635,英力特,2024-08-27,5.873,2024-09-11,5.817,-1.0499%,-0.9509%,11,到期
85,000639,ST西王,2024-02-19,2.871,2024-02-23,3.158,9.8845%,9.9945%,4,止盈
86,000650,仁和药业,2022-02-07,6.703,2022-02-22,6.997,4.2688%,4.3732%,11,到期
87,000651,格力电器,2023-05-10,27.195,2023-05-25,27.087,-0.4936%,-0.3940%,11,到期
88,000659,珠海中富,2023-03-16,3.222,2023-03-27,3.488,8.1685%,8.2768%,7,止盈
89,000661,长春高新,2023-06-02,151.685,2023-06-08,131.873,-13.1481%,-13.0611%,4,止损
90,000668,荣丰控股,2023-01-19,12.556,2023-02-10,12.814,1.9473%,2.0493%,11,到期
91,000668,荣丰控股,2023-07-20,11.156,2023-08-04,11.834,5.9761%,6.0822%,11,到期
92,000672,上峰材料,2023-06-05,8.438,2023-06-20,8.08,-4.3414%,-4.2457%,11,到期
93,000683,博源化工,2024-08-26,5.283,2024-09-06,4.938,-6.6264%,-6.5329%,9,止损
94,000688,国城矿业,2023-08-25,12.568,2023-09-11,12.816,1.8658%,1.9677%,11,到期
95,000688,国城矿业,2023-10-10,10.627,2023-10-20,9.957,-6.4009%,-6.3073%,8,止损
96,000688,国城矿业,2026-07-22,26.313,2026-07-24,28.586,8.5279%,8.6366%,2,止盈
97,000691,亚太实业,2023-04-10,3.512,2023-04-20,3.291,-6.3698%,-6.2761%,8,止损
98,000695,滨海能源,2025-09-25,11.206,2025-10-20,10.895,-2.8730%,-2.7758%,11,到期
99,000695,滨海能源,2025-12-16,12.746,2025-12-29,14.153,10.9239%,11.0349%,9,止盈
100,000715,中兴商业,2024-06-11,3.845,2024-06-21,3.625,-5.8092%,-5.7149%,8,止损
101,000717,中南股份,2022-11-01,2.661,2022-11-11,2.959,11.0558%,11.1670%,8,止盈
102,000717,中南股份,2023-04-03,2.741,2023-04-19,2.719,-0.9283%,-0.8291%,11,到期
103,000733,振华科技,2023-10-25,62.387,2023-11-09,64.934,3.9775%,4.0815%,11,到期
104,000735,罗牛山,2023-04-27,7.389,2023-05-17,7.281,-1.5512%,-1.4527%,11,到期
105,000737,北方铜业,2026-03-25,13.257,2026-04-10,13.633,2.7377%,2.8405%,11,到期
106,000738,航发控制,2023-07-19,23.067,2023-08-03,22.284,-3.4897%,-3.3931%,11,到期
107,000739,普洛药业,2022-02-15,24.689,2022-03-02,27.073,9.5468%,9.6565%,11,止盈
108,000753,漳州发展,2023-12-29,4.077,2024-01-16,4.033,-1.1795%,-1.0806%,11,到期
109,000753,漳州发展,2024-06-11,2.866,2024-06-25,2.644,-7.8634%,-7.7712%,10,止损
110,000753,漳州发展,2026-03-25,6.328,2026-03-31,7.121,12.4231%,12.5356%,4,止盈
111,000756,新华制药,2022-08-02,19.785,2022-08-04,18.216,-8.0223%,-7.9303%,2,止损
112,000756,新华制药,2023-08-30,18.634,2023-09-14,18.326,-1.7538%,-1.6554%,11,到期
113,000758,中色股份,2026-03-25,6.508,2026-04-10,6.742,3.4823%,3.5858%,11,到期
114,000761,本钢板材,2024-01-24,3.142,2024-01-26,3.388,7.7460%,7.8539%,2,止盈
115,000762,西藏矿业,2023-03-22,36.687,2023-03-30,34.772,-5.3165%,-5.2218%,6,止损
116,000776,广发证券,2026-05-27,18.509,2026-06-11,18.491,-0.1998%,-0.1000%,11,到期
117,000782,恒申新材,2024-12-27,4.602,2025-01-06,4.318,-6.2746%,-6.1808%,5,止损
118,000783,长江证券,2023-12-28,4.702,2024-01-15,4.538,-3.5973%,-3.5008%,11,到期
119,000785,居然智家,2023-08-30,3.84,2023-09-07,3.616,-5.9205%,-5.8264%,6,止损
120,000786,北新建材,2023-11-01,22.126,2023-11-16,21.834,-1.4183%,-1.3196%,11,到期
121,000790,华神科技,2022-02-07,5.093,2022-02-22,5.177,1.5648%,1.6665%,11,到期
122,000792,盐湖股份,2023-08-25,17.649,2023-09-11,17.701,0.1962%,0.2965%,11,到期
123,000792,盐湖股份,2026-05-21,33.117,2026-05-28,31.644,-4.5416%,-4.4461%,5,止损
124,000802,北京文化,2026-03-25,3.902,2026-04-10,3.928,0.5679%,0.6685%,11,到期
125,000803,山高环能,2025-09-25,6.893,2025-10-17,6.577,-4.6901%,-4.5947%,10,止损
126,000807,云铝股份,2021-10-15,12.054,2021-10-25,11.312,-6.2468%,-6.1530%,6,止损
127,000809,和展能源,2023-10-17,3.352,2023-10-24,3.148,-6.1580%,-6.0641%,5,止损
128,000815,美利云,2022-08-25,9.105,2022-08-30,8.466,-7.1091%,-7.0161%,3,止损
129,000818,航锦科技,2022-09-22,30.995,2022-10-11,28.776,-7.2548%,-7.1620%,8,止损
130,000818,航锦科技,2022-12-27,27.874,2022-12-29,26.527,-4.9283%,-4.8332%,2,止损
131,000819,岳阳兴长,2026-03-26,14.857,2026-04-13,14.873,0.0018%,0.1019%,11,到期
132,000821,ST京机,2023-03-21,21.272,2023-03-28,23.189,8.9066%,9.0156%,5,止盈
133,000823,超声电子,2022-03-17,10.415,2022-04-01,10.175,-2.4048%,-2.3072%,11,到期
134,000825,太钢不锈,2021-10-14,7.704,2021-10-25,7.246,-6.0323%,-5.9383%,7,止损
135,000829,天音控股,2021-12-27,20.042,2021-12-29,18.333,-8.6195%,-8.5280%,2,止损
136,000829,天音控股,2026-05-27,9.155,2026-05-29,8.596,-6.1987%,-6.1049%,2,止损
137,000831,中国稀土,2026-03-24,46.724,2026-04-09,50.326,7.6002%,7.7079%,11,止盈
138,000837,秦川机床,2022-04-06,7.944,2022-04-12,7.536,-5.2275%,-5.1327%,4,止损
139,000838,ST发展,2022-04-28,6.243,2022-05-12,6.997,11.9553%,12.0674%,7,止盈
140,000848,承德露露,2022-07-19,7.202,2022-08-01,6.805,-5.6072%,-5.5127%,9,止损
141,000851,ST高鸿,2022-09-22,4.612,2022-09-27,4.358,-5.6120%,-5.5175%,3,止损
142,000858,五粮液,2025-01-10,119.659,2025-01-27,119.615,-0.1364%,-0.0365%,11,到期
143,000858,五粮液,2025-12-08,109.749,2025-12-23,107.498,-2.1486%,-2.0507%,11,到期
144,000860,顺鑫农业,2024-06-05,18.689,2024-06-07,17.811,-4.7945%,-4.6992%,2,止损
145,000869,张裕Ａ,2022-08-04,25.449,2022-08-11,29.921,17.4563%,17.5738%,5,止盈
146,000877,天山股份,2023-04-03,8.5,2023-04-19,8.832,3.7941%,3.8979%,11,到期
147,000881,中广核技,2023-04-03,8.064,2023-04-19,8.156,1.0384%,1.1395%,11,到期
148,000883,湖北能源,2025-11-26,4.472,2025-12-11,4.438,-0.8696%,-0.7704%,11,到期
149,000885,城发环境,2024-01-24,9.911,2024-02-05,9.141,-7.8566%,-7.7644%,8,止损
150,000895,双汇发展,2022-07-21,21.321,2022-08-03,19.68,-7.7867%,-7.6944%,9,止损
151,000895,双汇发展,2023-10-24,21.751,2023-11-08,22.379,2.7841%,2.8869%,11,到期
152,000901,航天科技,2023-12-28,9.215,2024-01-10,8.746,-5.1844%,-5.0895%,8,止损
153,000908,石药景峰,2023-12-28,2.191,2024-01-15,2.148,-2.0682%,-1.9702%,11,到期
154,000910,大亚圣象,2022-12-28,7.964,2023-01-13,8.176,2.5585%,2.6611%,11,到期
155,000911,ST广糖,2025-12-16,7.484,2025-12-31,7.346,-1.9343%,-1.8362%,11,到期
156,000913,钱江摩托,2022-11-02,18.309,2022-11-04,20.05,9.3984%,9.5079%,2,止盈
157,000913,钱江摩托,2023-08-18,13.687,2023-08-23,12.874,-6.0361%,-5.9421%,3,止损
158,000913,钱江摩托,2024-06-04,16.498,2024-06-07,15.642,-5.2836%,-5.1889%,3,止损
159,000918,ST嘉凯,2021-10-25,2.701,2021-10-28,2.519,-6.8532%,-6.7600%,3,止损
160,000921,海信家电,2024-07-12,24.917,2024-07-22,23.593,-5.4092%,-5.3146%,6,止损
161,000933,神火股份,2026-03-30,31.242,2026-04-10,33.489,7.0872%,7.1944%,8,止盈
162,000935,四川双马,2026-03-25,24.012,2026-04-10,26.197,8.9901%,9.0992%,11,到期
163,000937,冀中能源,2024-07-01,5.285,2024-07-11,4.789,-9.4770%,-9.3864%,8,止损
164,000938,紫光股份,2023-10-27,19.43,2023-11-10,20.82,7.0462%,7.1533%,10,止盈
165,000949,新乡化纤,2021-11-10,5.774,2021-11-25,5.928,2.5671%,2.6698%,11,到期
166,000950,重药控股,2023-08-30,5.464,2023-09-14,5.408,-1.1136%,-1.0146%,11,到期
167,000951,中国重汽,2022-08-08,9.646,2022-08-23,9.766,1.1459%,1.2471%,11,到期
168,000952,广济药业,2025-09-25,6.333,2025-10-20,6.367,0.4308%,0.5313%,11,到期
169,000959,首钢股份,2022-03-17,4.89,2022-04-01,4.956,1.2294%,1.3307%,11,到期
170,000959,首钢股份,2026-04-17,4.772,2026-04-21,4.538,-5.0120%,-4.9169%,2,止损
171,000959,首钢股份,2026-05-27,3.712,2026-06-04,3.498,-5.8489%,-5.7547%,6,止损
172,000960,锡业股份,2026-03-25,32.446,2026-04-03,30.875,-4.9390%,-4.8439%,7,止损
173,000968,蓝焰控股,2022-03-18,7.344,2022-04-06,7.476,1.7037%,1.8055%,11,到期
174,000975,山金国际,2024-12-25,14.962,2025-01-10,15.707,4.8719%,4.9769%,11,到期
175,000985,大庆华科,2022-10-13,15.516,2022-10-28,15.9,2.3743%,2.4768%,11,到期
176,000987,越秀资本,2022-03-14,4.903,2022-03-16,4.699,-4.2725%,-4.1767%,2,止损
177,000988,华工科技,2023-10-27,26.915,2023-11-08,29.457,9.3343%,9.4437%,8,止盈
178,000989,九芝堂,2022-02-09,7.471,2022-02-24,7.653,2.3396%,2.4420%,11,到期
179,000990,诚志股份,2024-01-24,5.124,2024-01-29,5.626,9.7003%,9.8101%,3,止盈
180,000998,隆平高科,2023-12-27,14.125,2024-01-08,13.321,-5.7843%,-5.6901%,7,止损
181,001203,大中矿业,2026-05-21,41.783,2026-05-26,38.263,-8.5161%,-8.4246%,3,止损
182,001205,盛航股份,2024-02-19,12.591,2024-02-23,13.698,8.6819%,8.7906%,4,止盈
183,001207,联科科技,2023-04-12,9.28,2023-04-18,10.405,12.0129%,12.1250%,4,止盈
184,001209,洪兴股份,2024-02-19,11.255,2024-02-22,12.283,9.0270%,9.1361%,3,止盈
185,001213,中铁特货,2025-12-01,4.047,2025-12-16,4.013,-0.9400%,-0.8409%,11,到期
186,001215,千味央厨,2023-10-20,51.989,2023-10-30,58.834,13.0523%,13.1655%,6,止盈
187,001215,千味央厨,2024-04-18,36.321,2024-04-22,34.466,-5.2032%,-5.1083%,2,止损
188,001215,千味央厨,2024-08-27,23.322,2024-09-11,23.478,0.5708%,0.6715%,11,到期
189,001217,华尔泰,2024-02-07,8.414,2024-02-21,9.035,7.2763%,7.3836%,4,止盈
190,001218,丽臣实业,2024-01-26,17.789,2024-01-31,16.762,-5.8690%,-5.7748%,3,止损
191,001221,悍高集团,2026-06-15,44.992,2026-06-24,43.008,-4.5052%,-4.4096%,6,止损
192,001223,欧克科技,2024-01-26,24.869,2024-01-30,23.467,-5.7325%,-5.6381%,2,止损
193,001225,和泰机电,2023-10-25,36.164,2023-11-09,37.767,4.3283%,4.4327%,11,到期
194,001225,和泰机电,2026-03-25,48.012,2026-04-10,48.254,0.4033%,0.5038%,11,到期
195,001228,永泰运,2024-06-27,19.917,2024-07-05,18.638,-6.5166%,-6.4231%,6,止损
196,001230,劲旅环境,2024-01-26,12.019,2024-01-31,11.524,-4.2124%,-4.1166%,3,止损
197,001230,劲旅环境,2026-05-28,17.959,2026-06-12,17.362,-3.4190%,-3.3224%,11,到期
198,001233,海安集团,2026-06-10,48.504,2026-06-16,52.194,7.4993%,7.6069%,4,止盈
199,001234,泰慕士,2026-06-02,24.642,2026-06-04,23.198,-5.9536%,-5.8595%,2,止损
200,001238,浙江正特,2023-04-27,15.094,2023-05-17,15.763,4.3317%,4.4361%,11,到期
201,001256,炜冈科技,2024-01-25,14.833,2024-01-29,16.248,9.4261%,9.5356%,2,止盈
202,001267,汇绿生态,2023-10-25,5.07,2023-11-09,5.194,2.3607%,2.4631%,11,到期
203,001267,汇绿生态,2026-07-10,44.032,2026-07-14,41.779,-5.2114%,-5.1165%,2,止损
204,001268,联合精密,2026-07-22,18.499,2026-07-30,17.361,-6.2450%,-6.1512%,6,止损
205,001277,速达股份,2026-06-02,32.936,2026-06-05,30.955,-6.1114%,-6.0175%,3,止损
206,001278,一彬科技,2024-01-26,21.051,2024-01-31,19.66,-6.6982%,-6.6048%,3,止损
207,001278,一彬科技,2024-02-19,14.737,2024-02-22,15.862,7.5240%,7.6316%,3,止盈
208,001282,三联锻造,2026-06-02,18.094,2026-06-11,16.897,-6.7115%,-6.6182%,7,止损
209,001286,陕西能源,2025-01-14,8.044,2025-02-06,8.396,4.2688%,4.3732%,11,到期
210,001287,中电港,2025-12-01,22.343,2025-12-16,21.491,-3.9090%,-3.8129%,11,到期
211,001288,运机集团,2025-04-10,18.116,2025-04-15,19.804,9.2086%,9.3179%,3,止盈
212,001289,龙源电力,2025-12-08,15.596,2025-12-23,15.05,-3.5931%,-3.4966%,11,到期
213,001299,美能能源,2023-03-16,9.421,2023-03-31,8.821,-6.4638%,-6.3702%,11,止损
214,001300,三柏硕,2024-02-19,10.015,2024-02-21,11.464,14.3564%,14.4709%,2,止盈
215,001301,尚太科技,2026-07-14,49.875,2026-07-24,54.473,9.1095%,9.2187%,8,止盈
216,001318,阳光乳业,2026-05-25,12.086,2026-06-05,11.224,-7.2222%,-7.1293%,9,止损
217,001322,箭牌家居,2025-09-05,8.445,2025-09-22,8.137,-3.7468%,-3.6505%,11,到期
218,001323,慕思股份,2023-03-16,32.485,2023-03-28,28.562,-12.1658%,-12.0779%,8,止损
219,001323,慕思股份,2026-03-02,25.969,2026-03-17,25.503,-1.8916%,-1.7934%,11,到期
220,001323,慕思股份,2026-06-01,19.786,2026-06-10,18.691,-5.6299%,-5.5355%,7,止损
221,001325,元创股份,2026-05-25,46.213,2026-05-27,43.268,-6.4657%,-6.3721%,2,止损
222,001326,联域股份,2026-03-26,52.576,2026-04-13,54.313,3.1996%,3.3029%,11,到期
223,001332,锡装股份,2026-03-25,36.789,2026-04-10,38.86,5.5215%,5.6271%,11,到期
224,001332,锡装股份,2026-07-15,30.985,2026-07-20,28.606,-7.7727%,-7.6804%,3,止损
225,001335,信凯科技,2026-07-15,32.286,2026-07-21,29.365,-9.1376%,-9.0467%,4,止损
226,001366,播恩集团,2024-08-27,9.775,2024-09-11,10.015,2.3539%,2.4563%,11,到期
227,001367,海森药业,2026-06-10,19.7,2026-06-26,18.871,-4.3054%,-4.2096%,11,到期
228,001382,新亚电缆,2025-11-25,20.345,2025-12-10,20.215,-0.7397%,-0.6403%,11,到期
229,001388,信通电子,2025-11-25,28.798,2025-12-10,28.79,-0.1305%,-0.0305%,11,到期
230,001914,招商积余,2023-10-25,12.656,2023-11-09,13.223,4.3760%,4.4804%,11,到期
231,001914,招商积余,2025-01-14,9.265,2025-02-06,9.135,-1.4931%,-1.3946%,11,到期
232,001914,招商积余,2025-09-09,11.826,2025-09-24,11.484,-2.9861%,-2.8890%,11,到期
233,002004,华邦健康,2021-10-14,5.565,2021-10-27,5.239,-5.9417%,-5.8475%,9,止损
234,002008,大族激光,2022-01-18,47.304,2022-02-09,45.377,-4.1682%,-4.0723%,11,到期
235,002010,传化智联,2022-07-19,5.406,2022-08-03,5.02,-7.2189%,-7.1261%,11,止损
236,002013,中航机电,2022-02-09,11.817,2022-02-24,12.275,3.7716%,3.8754%,11,到期
237,002014,永新股份,2026-03-09,11.526,2026-03-24,11.294,-2.1057%,-2.0078%,11,到期
238,002016,世荣兆业,2023-03-30,6.195,2023-04-17,6.559,5.7637%,5.8695%,11,到期
239,002016,世荣兆业,2026-06-24,4.414,2026-06-26,4.098,-7.2573%,-7.1645%,2,止损
240,002017,东信和平,2023-12-28,9.556,2024-01-11,8.996,-5.9469%,-5.8528%,9,止损
241,002019,亿帆医药,2022-02-10,17.029,2022-02-25,16.732,-1.8417%,-1.7434%,11,到期
242,002019,亿帆医药,2024-08-27,10.375,2024-09-11,10.075,-2.9908%,-2.8937%,11,到期
243,002019,亿帆医药,2026-04-23,11.926,2026-04-27,11.044,-7.4839%,-7.3913%,2,止损
244,002020,京新药业,2023-12-28,11.542,2024-01-09,10.861,-5.9961%,-5.9021%,7,止损
245,002025,航天电器,2024-01-19,39.46,2024-01-23,36.382,-7.8923%,-7.8002%,2,止损
246,002027,分众传媒,2023-05-29,5.203,2023-06-13,5.487,5.3660%,5.4714%,11,到期
247,002027,分众传媒,2026-03-09,6.463,2026-03-24,6.277,-2.9806%,-2.8835%,11,到期
248,002030,达安基因,2024-01-24,8.459,2024-02-01,7.181,-15.1905%,-15.1056%,6,止损
249,002037,保利联合,2026-03-25,7.954,2026-04-09,8.876,11.4749%,11.5865%,10,止盈
250,002041,登海种业,2023-12-29,13.032,2024-01-09,12.179,-6.6361%,-6.5426%,6,止损
251,002043,兔宝宝,2023-09-19,8.764,2023-09-27,8.276,-5.6683%,-5.5739%,6,止损
252,002046,国机精工,2023-10-23,9.609,2023-11-07,9.979,3.7490%,3.8528%,11,到期
253,002048,宁波华翔,2022-09-07,12.059,2022-09-16,11.217,-7.0723%,-6.9793%,6,止损
254,002048,宁波华翔,2023-08-18,11.779,2023-08-25,13.136,11.4137%,11.5252%,5,止盈
255,002048,宁波华翔,2026-07-01,22.821,2026-07-06,26.087,14.1949%,14.3091%,3,止盈
256,002051,中工国际,2023-05-30,10.655,2023-06-14,10.705,0.3624%,0.4629%,11,到期
257,002052,同洲电子,2026-06-08,9.085,2026-06-22,8.496,-6.5747%,-6.4812%,9,止损
258,002053,云南能投,2024-09-20,9.525,2024-09-27,10.935,14.6863%,14.8011%,5,止盈
259,002055,ST得润,2022-03-14,12.336,2022-03-16,11.594,-6.1085%,-6.0146%,2,止损
260,002055,ST得润,2024-02-19,5.383,2024-02-22,5.837,8.3333%,8.4417%,3,止盈
261,002058,威尔泰,2024-05-30,8.504,2024-06-05,7.916,-7.0097%,-6.9167%,4,止损
262,002066,瑞泰科技,2024-01-25,10.435,2024-02-02,9.215,-11.7778%,-11.6895%,6,止损
263,002067,景兴纸业,2023-10-13,3.337,2023-10-24,3.153,-5.5863%,-5.4919%,7,止损
264,002072,凯瑞德,2023-06-19,6.123,2023-07-06,6.527,6.4861%,6.5927%,11,到期
265,002073,软控股份,2023-05-04,5.917,2023-05-15,5.551,-6.2749%,-6.1811%,7,止损
266,002080,中材科技,2022-03-31,22.067,2022-04-12,19.696,-10.8332%,-10.7440%,6,止损
267,002081,金螳螂,2023-05-26,4.293,2023-06-12,4.318,0.4747%,0.5752%,11,到期
268,002082,ST万邦,2021-10-08,9.627,2021-10-14,10.617,10.1723%,10.2825%,4,止盈
269,002082,ST万邦,2023-12-29,6.274,2024-01-16,6.158,-1.9504%,-1.8523%,11,到期
270,002088,鲁阳节能,2022-01-24,17.309,2022-01-26,16.422,-5.2187%,-5.1238%,2,止损
271,002088,鲁阳节能,2024-07-26,9.845,2024-08-12,10.095,2.4372%,2.5397%,11,到期
272,002090,金智科技,2026-06-16,9.45,2026-06-29,8.846,-6.4869%,-6.3933%,8,止损
