序号,代码,名称,买入日,买入价,卖出日,卖出价,净收益率,毛收益率,持有交易日,卖出原因
1,000001,平安银行,2024-02-23,8.961,2024-03-05,8.373,-6.6623%,-6.5689%,7,信号
2,000004,国华退,2022-01-07,21.931,2022-01-21,21.189,-3.4779%,-3.3813%,10,信号
3,000006,深振业Ａ,2023-11-23,5.303,2023-11-28,4.678,-11.8746%,-11.7864%,3,信号
4,000006,深振业Ａ,2025-03-31,7.804,2025-04-07,6.477,-17.0891%,-17.0061%,4,信号
5,000008,神州高铁,2021-12-22,2.981,2021-12-30,2.629,-11.9213%,-11.8332%,6,信号
6,000008,神州高铁,2025-02-21,2.871,2025-03-03,2.759,-4.0249%,-3.9289%,6,信号
7,000008,神州高铁,2025-11-13,3.322,2025-11-20,3.178,-4.4083%,-4.3126%,5,信号
8,000009,中国宝安,2026-08-03,7.984,2026-08-17,7.916,-0.9502%,-0.8511%,10,信号
9,000010,ST美丽,2026-03-02,4.022,2026-03-13,4.098,1.7862%,1.8881%,9,信号
10,000012,南玻Ａ,2026-02-27,4.993,2026-03-04,4.739,-5.1988%,-5.1040%,3,信号
11,000014,沙河股份,2022-09-05,8.468,2022-09-21,8.99,6.0495%,6.1556%,11,信号
12,000014,沙河股份,2025-05-21,11.826,2025-06-04,11.574,-2.2262%,-2.1284%,9,信号
13,000014,沙河股份,2025-08-14,14.857,2025-08-25,14.893,0.1362%,0.2364%,7,信号
14,000017,深中华A,2022-02-28,3.732,2022-03-04,3.648,-2.3403%,-2.2426%,4,信号
15,000017,深中华A,2025-09-11,7.204,2025-09-18,6.897,-4.3582%,-4.2625%,5,信号
16,000019,深粮控股,2023-02-27,7.634,2023-03-08,7.366,-3.6006%,-3.5041%,7,信号
17,000019,深粮控股,2025-10-27,6.983,2025-10-29,6.807,-2.6305%,-2.5330%,2,信号
18,000020,深华发Ａ,2025-09-29,15.228,2025-10-14,14.543,-4.5931%,-4.4977%,5,信号
19,000021,深科技,2021-11-09,14.987,2021-11-17,14.563,-2.9313%,-2.8342%,6,信号
20,000025,特力Ａ,2024-01-23,16.367,2024-01-31,16.851,2.8505%,2.9534%,6,信号
21,000025,特力Ａ,2025-04-02,17.779,2025-04-08,15.742,-11.5446%,-11.4561%,3,信号
22,000025,特力Ａ,2026-08-03,15.128,2026-08-10,14.933,-1.3879%,-1.2892%,5,信号
23,000026,飞亚达,2022-08-12,9.245,2022-08-22,8.876,-4.0881%,-3.9922%,6,信号
24,000026,飞亚达,2022-12-05,9.845,2022-12-12,9.565,-2.9382%,-2.8411%,5,信号
25,000026,飞亚达,2026-01-06,16.288,2026-01-16,16.462,0.9649%,1.0660%,8,信号
26,000027,深圳能源,2025-10-27,7.044,2025-11-03,6.887,-2.3262%,-2.2285%,5,信号
27,000029,深深房Ａ,2025-02-12,15.263,2025-02-24,15.377,0.6507%,0.7514%,8,信号
28,000031,大悦城,2021-12-23,3.812,2021-12-27,3.658,-4.1290%,-4.0330%,2,信号
29,000035,中国天楹,2025-09-15,4.982,2025-09-19,4.828,-3.2059%,-3.1090%,4,信号
30,000037,深南电A,2024-01-19,8.862,2024-02-02,8.374,-5.6078%,-5.5134%,10,信号
31,000037,深南电A,2025-06-03,9.002,2025-06-10,8.934,-0.8653%,-0.7661%,5,信号
32,000037,深南电A,2025-11-12,9.813,2025-11-19,9.253,-5.7963%,-5.7020%,5,信号
33,000038,大通退,2022-01-26,8.494,2022-02-15,9.635,13.3185%,13.4319%,9,信号
34,000042,中洲控股,2021-12-22,9.891,2021-12-27,7.762,-21.6014%,-21.5230%,3,信号
35,000042,中洲控股,2022-09-08,9.323,2022-09-20,9.933,6.4407%,6.5472%,7,信号
36,000045,深纺织Ａ,2025-09-19,12.038,2025-10-21,13.155,9.1730%,9.2823%,16,信号
37,000045,深纺织Ａ,2026-01-23,13.269,2026-01-30,12.546,-5.5428%,-5.4482%,5,信号
38,000048,京基智农,2022-01-26,16.572,2022-02-22,18.405,10.9467%,11.0577%,14,信号
39,000050,深天马Ａ,2023-03-14,10.185,2023-03-17,9.885,-3.0429%,-2.9458%,3,信号
40,000050,深天马Ａ,2024-09-12,6.783,2024-09-18,6.347,-6.5293%,-6.4358%,2,信号
41,000055,方大集团,2021-12-09,4.842,2021-12-13,4.668,-3.7052%,-3.6088%,2,信号
42,000058,深赛格,2021-11-22,6.097,2021-11-26,5.981,-2.0013%,-1.9032%,4,信号
43,000058,深赛格,2021-12-30,6.577,2022-01-10,6.231,-5.3614%,-5.2667%,6,信号
44,000058,深赛格,2022-11-25,6.127,2022-12-13,7.17,16.9116%,17.0286%,12,信号
45,000058,深赛格,2023-09-08,6.777,2023-09-20,7.28,7.3139%,7.4213%,8,信号
46,000059,华锦股份,2022-08-16,7.01,2022-08-25,6.793,-3.1913%,-3.0944%,7,信号
47,000061,农产品,2025-04-10,6.853,2025-04-17,6.667,-2.8223%,-2.7251%,5,信号
48,000061,农产品,2025-08-29,8.294,2025-09-23,8.686,4.6156%,4.7203%,17,信号
49,000062,深圳华强,2021-11-03,14.237,2021-11-17,14.443,1.3431%,1.4445%,10,信号
50,000065,北方国际,2023-02-03,9.595,2023-02-16,9.645,0.4246%,0.5251%,9,信号
51,000066,中国长城,2025-08-15,18.119,2025-09-01,18.071,-0.3651%,-0.2654%,11,信号
52,000068,华控赛格,2021-12-03,3.352,2021-12-10,3.228,-3.7748%,-3.6785%,5,信号
53,000070,特发信息,2022-08-08,6.973,2022-08-17,6.977,-0.0566%,0.0434%,7,信号
54,000070,特发信息,2025-08-11,8.554,2025-08-22,9.495,10.8891%,11.0001%,9,信号
55,000078,ST海王,2025-05-29,2.491,2025-06-13,2.559,2.6058%,2.7085%,10,信号
56,000088,盐田港,2022-03-07,5.151,2022-03-09,4.876,-5.4341%,-5.3395%,2,信号
57,000090,天健集团,2025-10-27,3.886,2025-10-31,3.732,-4.0541%,-3.9581%,4,信号
58,000096,广聚能源,2022-06-13,11.841,2022-06-21,9.18,-22.5463%,-22.4688%,6,信号
59,000151,中成股份,2023-12-05,12.616,2023-12-19,12.674,0.3542%,0.4546%,10,信号
60,000153,丰原药业,2022-06-08,5.674,2022-06-10,5.418,-4.5994%,-4.5039%,2,信号
61,000153,丰原药业,2023-09-27,6.974,2023-10-11,6.618,-5.2106%,-5.1157%,4,信号
62,000155,川能动力,2023-11-17,12.016,2023-11-27,11.964,-0.5322%,-0.4327%,6,信号
63,000156,华数传媒,2024-03-26,8.084,2024-04-03,7.516,-7.1167%,-7.0237%,6,信号
64,000156,华数传媒,2026-02-12,9.345,2026-02-24,8.956,-4.2602%,-4.1644%,2,信号
65,000158,常山北明,2025-07-21,24.005,2025-07-30,23.121,-3.7770%,-3.6807%,7,信号
66,000301,东方盛虹,2026-03-05,13.707,2026-03-09,13.423,-2.1667%,-2.0688%,2,信号
67,000400,许继电气,2025-07-23,24.273,2025-07-31,22.33,-8.0979%,-8.0060%,6,信号
68,000403,派林生物,2025-04-09,18.971,2025-04-17,17.345,-8.6630%,-8.5716%,6,信号
69,000404,长虹华意,2022-12-22,4.862,2022-12-29,4.488,-7.7978%,-7.7055%,5,信号
70,000404,长虹华意,2023-04-24,5.923,2023-05-08,5.507,-7.1117%,-7.0187%,7,信号
71,000404,长虹华意,2026-04-22,7.584,2026-05-11,8.056,6.1200%,6.2262%,10,信号
72,000407,胜利股份,2025-09-04,3.762,2025-09-10,3.648,-3.1195%,-3.0226%,4,信号
73,000409,云鼎科技,2021-12-17,6.653,2021-12-30,6.387,-4.1018%,-4.0058%,9,信号
74,000409,云鼎科技,2022-08-01,6.453,2022-08-11,6.347,-1.7471%,-1.6488%,8,信号
75,000409,云鼎科技,2025-07-17,12.206,2025-07-24,11.914,-2.4903%,-2.3927%,5,信号
76,000410,沈阳机床,2025-03-12,7.624,2025-03-25,7.676,0.5860%,0.6867%,9,信号
77,000411,英特集团,2023-02-20,12.518,2023-02-27,11.986,-4.3475%,-4.2518%,5,信号
78,000411,英特集团,2023-08-16,13.655,2023-08-21,11.472,-16.0678%,-15.9838%,3,信号
79,000413,ST旭电,2021-09-17,2.461,2021-09-27,2.369,-3.8511%,-3.7548%,4,信号
80,000413,ST旭电,2022-06-28,2.011,2022-07-05,1.919,-4.6685%,-4.5731%,5,信号
81,000413,ST旭电,2023-10-17,2.451,2023-10-27,2.379,-3.0513%,-2.9542%,8,信号
82,000415,渤海租赁,2021-12-02,3.072,2021-12-09,2.989,-2.8005%,-2.7032%,5,信号
83,000416,ST民控,2023-01-18,4.142,2023-02-06,4.198,1.2466%,1.3479%,8,信号
84,000417,合百集团,2025-03-18,5.798,2025-03-28,5.712,-1.5776%,-1.4791%,8,信号
85,000417,合百集团,2025-08-14,6.798,2025-08-22,6.032,-11.3622%,-11.2735%,6,信号
86,000419,通程控股,2022-01-18,4.342,2022-01-25,4.258,-2.0395%,-1.9414%,5,信号
87,000419,通程控股,2022-09-20,5.243,2022-09-26,4.888,-6.8659%,-6.7727%,4,信号
88,000419,通程控股,2023-08-02,5.753,2023-08-08,5.537,-3.8447%,-3.7485%,4,信号
89,000426,兴业银锡,2022-01-24,8.342,2022-01-26,7.574,-9.2965%,-9.2057%,2,信号
90,000428,华天酒店,2024-04-15,4.012,2024-04-17,3.158,-21.3545%,-21.2758%,2,信号
91,000430,张家界,2025-03-26,6.699,2025-04-01,6.606,-1.4965%,-1.3979%,4,信号
92,000503,国新健康,2022-08-15,11.166,2022-08-25,11.484,2.7513%,2.8541%,8,信号
93,000505,京粮控股,2024-12-04,7.256,2024-12-10,7.108,-2.1265%,-2.0285%,4,信号
94,000507,珠海港,2022-08-29,5.524,2022-09-01,5.488,-0.7421%,-0.6428%,3,信号
95,000507,珠海港,2025-03-20,5.146,2025-03-31,5.16,0.1883%,0.2885%,7,信号
96,000513,丽珠集团,2025-07-18,40.8,2025-07-30,40.53,-0.7627%,-0.6634%,8,信号
97,000514,渝开发,2021-12-17,3.84,2021-12-28,3.976,3.4406%,3.5441%,7,信号
98,000517,荣安地产,2026-02-06,2.081,2026-02-27,2.139,2.6790%,2.7818%,9,信号
99,000520,凤凰航运,2021-09-09,3.672,2021-09-29,3.388,-7.8140%,-7.7218%,12,信号
100,000520,凤凰航运,2022-08-24,3.962,2022-09-01,3.508,-11.5408%,-11.4522%,6,信号
101,000520,凤凰航运,2023-02-21,3.612,2023-03-03,3.548,-1.8586%,-1.7603%,8,信号
102,000520,凤凰航运,2024-04-09,2.461,2024-04-16,2.329,-5.4738%,-5.3792%,5,信号
103,000526,学大教育,2021-12-07,18.549,2021-12-20,19.25,3.6759%,3.7797%,9,信号
104,000529,广弘控股,2021-08-26,4.922,2021-09-15,4.928,0.0030%,0.1031%,14,信号
105,000529,广弘控股,2022-12-15,6.783,2022-12-19,6.497,-4.3214%,-4.2256%,2,信号
106,000529,广弘控股,2025-02-27,5.943,2025-03-06,5.697,-4.2322%,-4.1363%,5,信号
107,000532,华金资本,2022-06-17,11.521,2022-06-29,11.709,1.5336%,1.6352%,8,信号
108,000532,华金资本,2023-01-30,11.941,2023-02-06,11.829,-1.0360%,-0.9370%,5,信号
109,000532,华金资本,2023-02-28,12.411,2023-03-03,12.039,-3.0961%,-2.9991%,3,信号
110,000532,华金资本,2025-12-12,15.258,2025-12-23,15.192,-0.5270%,-0.4275%,7,信号
111,000533,顺钠股份,2024-10-09,3.882,2024-10-14,3.528,-9.2024%,-9.1116%,3,信号
112,000534,万泽股份,2024-03-26,11.887,2024-03-28,11.765,-1.1238%,-1.0249%,2,信号
113,000534,万泽股份,2025-08-05,17.562,2025-08-15,16.342,-7.0397%,-6.9466%,8,信号
114,000536,华映科技,2022-06-22,2.111,2022-07-05,2.119,0.2732%,0.3735%,9,信号
115,000536,华映科技,2023-02-14,2.201,2023-02-23,2.219,0.7074%,0.8082%,7,信号
116,000537,绿发电力,2023-07-11,12.861,2023-07-18,12.229,-5.0132%,-4.9182%,5,信号
117,000540,ST中天,2022-04-01,2.491,2022-04-12,2.429,-2.6046%,-2.5072%,5,信号
118,000541,佛山照明,2022-07-22,5.426,2022-08-03,5.61,3.2968%,3.4001%,8,信号
119,000541,佛山照明,2023-02-02,5.396,2023-02-17,5.33,-1.3102%,-1.2114%,11,信号
120,000541,佛山照明,2023-10-13,6.164,2023-11-03,6.918,12.1112%,12.2234%,15,信号
121,000544,中原环保,2022-07-18,6.633,2022-07-29,7.036,5.9718%,6.0779%,9,信号
122,000544,中原环保,2023-07-19,7.314,2023-07-28,7.176,-1.9747%,-1.8766%,7,信号
123,000546,金圆股份,2024-08-26,4.412,2024-08-29,4.248,-3.8207%,-3.7244%,3,信号
124,000546,金圆股份,2025-06-06,4.802,2025-06-16,4.688,-2.4869%,-2.3893%,6,信号
125,000547,航天发展,2025-06-25,7.784,2025-07-07,8.056,3.3920%,3.4954%,8,信号
126,000547,航天发展,2025-10-30,8.704,2025-11-11,8.476,-2.7235%,-2.6262%,8,信号
127,000548,湖南投资,2022-07-14,5.613,2022-07-19,4.558,-18.8790%,-18.7978%,3,信号
128,000548,湖南投资,2024-11-26,6.873,2024-12-09,5.817,-15.4531%,-15.3685%,9,信号
129,000548,湖南投资,2025-10-23,5.863,2025-10-30,5.577,-4.9684%,-4.8733%,5,信号
130,000552,甘肃能化,2021-12-20,3.294,2021-12-29,3.11,-5.6567%,-5.5623%,7,信号
131,000553,安道麦A,2026-03-16,6.713,2026-03-19,6.287,-6.4466%,-6.3530%,3,信号
132,000554,泰山石油,2024-01-19,6.348,2024-01-24,5.822,-8.3789%,-8.2872%,3,信号
133,000554,泰山石油,2025-06-17,7.572,2025-06-25,6.759,-10.8286%,-10.7394%,6,信号
134,000555,神州信息,2024-09-26,9.675,2024-10-16,10.595,9.3983%,9.5078%,9,信号
135,000555,神州信息,2025-06-03,12.516,2025-06-16,12.084,-3.5504%,-3.4539%,9,信号
136,000557,西部创业,2021-12-20,3.912,2022-01-19,4.668,19.1987%,19.3180%,21,信号
137,000557,西部创业,2023-05-05,5.953,2023-05-16,5.727,-3.8899%,-3.7937%,7,信号
138,000557,西部创业,2023-11-28,4.712,2023-12-21,4.768,1.0715%,1.1727%,17,信号
139,000558,天府文旅,2024-08-07,2.441,2024-08-14,2.279,-6.7441%,-6.6508%,5,信号
140,000558,天府文旅,2025-03-26,3.692,2025-03-31,3.608,-2.3635%,-2.2658%,3,信号
141,000560,我爱我家,2023-04-06,3.368,2023-04-18,3.364,-0.1998%,-0.1000%,8,信号
142,000560,我爱我家,2026-02-02,3.322,2026-02-12,3.378,1.6038%,1.7055%,8,信号
143,000561,烽火电子,2023-03-16,10.845,2023-03-20,10.285,-5.2635%,-5.1687%,2,信号
144,000564,供销大集,2024-09-24,1.781,2024-10-10,1.799,0.9215%,1.0225%,7,信号
145,000565,渝三峡Ａ,2022-08-01,8.364,2022-08-04,7.186,-14.1671%,-14.0812%,3,信号
146,000565,渝三峡Ａ,2026-01-27,8.589,2026-02-03,8.091,-5.8960%,-5.8019%,5,信号
147,000565,渝三峡Ａ,2026-04-29,7.939,2026-05-19,8.021,0.9321%,1.0331%,11,信号
148,000566,海南海药,2023-04-04,5.193,2023-04-18,5.207,0.1848%,0.2850%,9,信号
149,000567,海德股份,2022-07-18,6.3,2022-07-25,6.713,6.4408%,6.5474%,5,信号
150,000567,海德股份,2026-05-06,6.613,2026-05-15,6.407,-3.2195%,-3.1226%,7,信号
151,000570,苏常柴Ａ,2025-03-04,5.421,2025-03-20,5.975,10.1154%,10.2256%,12,信号
152,000573,粤宏远Ａ,2023-07-21,3.622,2023-08-08,3.788,4.4869%,4.5915%,12,信号
153,000573,粤宏远Ａ,2026-01-30,4.322,2026-02-03,4.218,-2.5100%,-2.4125%,2,信号
154,000576,甘化科工,2023-12-01,10.245,2023-12-06,9.725,-5.1703%,-5.0754%,3,信号
155,000581,威孚高科,2023-02-22,20.94,2023-03-03,18.931,-9.6887%,-9.5983%,7,信号
156,000581,威孚高科,2025-02-25,19.35,2025-03-17,22.089,14.0426%,14.1567%,14,信号
157,000586,汇源通信,2022-08-11,9.535,2022-08-18,9.195,-3.6557%,-3.5592%,5,信号
158,000590,古汉医药,2022-07-25,8.934,2022-08-01,8.646,-3.3291%,-3.2323%,5,信号
159,000591,太阳能,2026-01-16,5.23,2026-02-02,5.314,1.5186%,1.6202%,11,信号
160,000592,平潭发展,2022-08-04,2.781,2022-08-19,2.969,6.6211%,6.7278%,11,信号
161,000592,平潭发展,2023-06-30,2.501,2023-07-10,2.449,-2.1958%,-2.0980%,6,信号
162,000592,平潭发展,2025-10-21,3.922,2025-11-25,9.645,145.6816%,145.9274%,22,信号
163,000593,德龙汇能,2021-12-24,6.203,2022-01-06,6.357,2.3757%,2.4781%,8,信号
164,000595,新能股份,2021-12-10,3.192,2021-12-23,3.508,9.8115%,9.9214%,9,信号
165,000595,新能股份,2022-02-24,3.602,2022-03-08,3.548,-1.5859%,-1.4875%,8,信号
166,000595,新能股份,2023-07-03,5.903,2023-07-10,5.637,-4.5978%,-4.5023%,5,信号
167,000596,古井贡酒,2023-01-09,278.479,2023-01-20,275.862,-1.0388%,-0.9398%,9,信号
168,000599,青岛双星,2022-12-05,4.402,2022-12-13,4.318,-2.0144%,-1.9163%,6,信号
169,000599,青岛双星,2024-09-19,3.742,2024-10-14,4.198,12.0751%,12.1872%,12,信号
170,000599,青岛双星,2025-09-01,5.603,2025-09-09,5.377,-4.1205%,-4.0246%,6,信号
171,000601,韶能股份,2025-03-21,5.283,2025-03-31,4.868,-7.9495%,-7.8573%,6,信号
172,000603,盛达资源,2025-06-10,15.588,2025-06-20,14.853,-4.8119%,-4.7166%,8,信号
173,000605,渤海股份,2022-03-14,6.181,2022-03-16,5.625,-9.0846%,-8.9936%,2,信号
174,000605,渤海股份,2022-11-29,6.661,2022-12-07,6.445,-3.3476%,-3.2509%,6,信号
175,000605,渤海股份,2025-05-21,8.532,2025-05-26,7.514,-12.0195%,-11.9315%,3,信号
176,000609,ST中迪,2022-12-15,6.823,2022-12-19,6.537,-4.2972%,-4.2014%,2,信号
177,000610,ST西旅,2022-06-30,10.805,2022-07-05,9.345,-13.5989%,-13.5125%,3,信号
178,000617,中油资本,2022-03-02,4.817,2022-03-09,4.673,-3.1016%,-3.0046%,5,信号
179,000617,中油资本,2022-08-16,4.329,2022-09-01,4.435,2.3373%,2.4397%,12,信号
180,000619,海螺新材,2022-01-12,6.253,2022-01-21,5.527,-11.6968%,-11.6084%,7,信号
181,000619,海螺新材,2023-03-09,7.504,2023-03-13,7.096,-5.5225%,-5.4280%,2,信号
182,000619,海螺新材,2025-11-13,7.504,2025-11-19,6.687,-10.9782%,-10.8892%,4,信号
183,000622,恒立退,2023-02-09,5.023,2023-02-16,4.878,-2.9831%,-2.8860%,5,信号
184,000626,远大控股,2023-12-06,7.714,2023-12-14,7.636,-1.1059%,-1.0070%,6,信号
185,000627,ST天茂,2022-06-17,3.342,2022-06-29,3.368,0.6966%,0.7974%,8,信号
186,000628,高新发展,2023-01-19,12.484,2023-02-17,13.281,6.2786%,6.3850%,16,信号
187,000628,高新发展,2025-08-13,53.107,2025-09-01,57.481,8.1294%,8.2376%,13,信号
188,000629,钒钛股份,2024-12-11,3.302,2024-12-18,3.138,-5.0386%,-4.9436%,5,信号
189,000629,钒钛股份,2026-01-08,3.502,2026-01-20,3.518,0.3705%,0.4709%,8,信号
190,000631,顺发恒能,2022-07-15,4.542,2022-07-29,5.017,10.3517%,10.4622%,10,信号
191,000632,ST三木,2023-09-15,4.412,2023-09-19,4.288,-2.9155%,-2.8183%,2,信号
192,000633,合金投资,2022-06-10,7.344,2022-06-29,7.456,1.4318%,1.5333%,13,信号
193,000633,合金投资,2023-11-28,7.564,2023-11-30,7.226,-4.5562%,-4.4607%,2,信号
194,000633,合金投资,2025-11-17,7.804,2025-11-28,7.786,-0.3278%,-0.2280%,9,信号
195,000635,英力特,2022-08-02,9.995,2022-08-17,10.175,1.6983%,1.8001%,11,信号
196,000635,英力特,2023-02-16,11.786,2023-02-24,10.785,-8.5871%,-8.4956%,6,信号
197,000635,英力特,2025-07-14,9.525,2025-07-16,9.125,-4.2883%,-4.1925%,2,信号
198,000635,英力特,2025-11-21,9.275,2025-11-25,8.856,-4.6139%,-4.5184%,2,信号
199,000636,风华高科,2025-10-28,17.15,2025-11-12,16.953,-1.2478%,-1.1490%,11,信号
200,000637,茂化实华,2022-12-16,5.803,2022-12-20,4.898,-15.6861%,-15.6017%,2,信号
201,000637,茂化实华,2025-10-23,4.962,2025-10-31,4.748,-4.4252%,-4.3296%,6,信号
202,000637,茂化实华,2026-03-04,5.353,2026-03-11,5.017,-6.3557%,-6.2620%,5,信号
203,000652,泰达股份,2022-06-27,3.982,2022-07-06,3.898,-2.2059%,-2.1080%,7,信号
204,000655,金岭矿业,2025-03-13,6.617,2025-03-31,6.511,-1.7087%,-1.6104%,12,信号
205,000661,长春高新,2022-10-18,192.205,2022-10-26,177.14,-7.9300%,-7.8378%,6,信号
206,000661,长春高新,2025-09-03,126.035,2025-09-17,123.78,-1.8873%,-1.7891%,10,信号
207,000663,永安林业,2023-06-13,10.615,2023-06-27,10.625,-0.0117%,0.0884%,8,信号
208,000665,湖北广电,2021-11-18,3.722,2021-11-26,3.618,-2.8826%,-2.7854%,6,信号
209,000665,湖北广电,2023-06-15,6.103,2023-06-21,5.807,-4.9444%,-4.8493%,4,信号
210,000665,湖北广电,2025-07-29,5.523,2025-08-15,5.807,5.0433%,5.1484%,13,信号
211,000665,湖北广电,2026-08-14,4.202,2026-08-17,4.17,-0.8631%,-0.7639%,1,区间结束平仓
212,000668,荣丰控股,2024-09-13,6.353,2024-09-24,6.387,0.4288%,0.5293%,5,信号
213,000670,盈方微,2023-10-23,6.623,2023-11-01,6.577,-0.8028%,-0.7036%,7,信号
214,000670,盈方微,2024-08-05,4.982,2024-08-12,4.578,-8.2159%,-8.1241%,5,信号
215,000670,盈方微,2025-08-11,8.144,2025-09-04,9.005,10.4668%,10.5773%,18,信号
216,000672,上峰材料,2021-12-06,14.158,2021-12-15,13.752,-2.9644%,-2.8673%,7,信号
217,000672,上峰材料,2025-09-26,8.792,2025-10-20,10.433,18.5383%,18.6569%,10,信号
218,000676,智度股份,2023-03-28,7.204,2023-03-31,6.617,-8.2393%,-8.1475%,3,信号
219,000678,襄阳轴承,2021-12-10,4.822,2021-12-14,4.678,-3.0986%,-3.0016%,2,信号
220,000678,襄阳轴承,2023-02-01,6.693,2023-02-14,6.897,2.9329%,3.0359%,9,信号
221,000678,襄阳轴承,2023-05-22,5.603,2023-05-30,5.497,-1.9820%,-1.8839%,6,信号
222,000678,襄阳轴承,2024-08-22,5.013,2024-09-03,4.128,-17.7296%,-17.6473%,8,信号
223,000679,大连友谊,2022-03-01,4.302,2022-03-07,4.258,-1.1282%,-1.0293%,4,信号
224,000682,东方电子,2023-02-16,9.251,2023-02-27,8.842,-4.5174%,-4.4218%,7,信号
225,000682,东方电子,2024-04-24,9.636,2024-05-23,10.496,8.8155%,8.9244%,18,信号
226,000682,东方电子,2025-08-27,12.209,2025-09-03,11.007,-9.9320%,-9.8419%,5,信号
227,000683,博源化工,2025-07-23,5.363,2025-08-04,5.367,-0.0136%,0.0864%,8,信号
228,000686,东北证券,2022-08-29,6.703,2022-08-31,6.557,-2.2852%,-2.1874%,2,信号
229,000686,东北证券,2023-04-19,7.464,2023-04-25,6.777,-9.2969%,-9.2061%,4,信号
230,000688,国城矿业,2022-07-22,18.246,2022-08-15,18.218,-0.2545%,-0.1547%,16,信号
231,000691,亚太实业,2022-08-05,3.426,2022-08-19,3.601,5.0175%,5.1226%,10,信号
232,000692,惠天热电,2025-10-22,3.892,2025-10-30,3.798,-2.5088%,-2.4113%,6,信号
233,000695,滨海能源,2021-12-21,10.655,2021-12-28,10.555,-1.0432%,-0.9442%,5,信号
234,000697,炼石航空,2022-06-30,7.421,2022-07-13,7.819,5.2631%,5.3685%,9,信号
235,000698,ST沈化,2022-08-23,5.123,2022-08-29,4.518,-11.8952%,-11.8070%,4,信号
236,000698,ST沈化,2025-07-22,4.332,2025-07-29,4.188,-3.4266%,-3.3300%,5,信号
237,000700,模塑科技,2023-01-17,4.312,2023-02-17,4.458,3.2735%,3.3768%,18,信号
238,000700,模塑科技,2025-08-15,9.178,2025-09-01,9.098,-0.9614%,-0.8623%,11,信号
239,000701,厦门信达,2022-01-25,6.093,2022-01-28,5.077,-16.7512%,-16.6679%,3,信号
240,000701,厦门信达,2025-06-09,6.453,2025-06-19,6.397,-0.9735%,-0.8744%,8,信号
241,000702,正虹科技,2025-05-21,7.304,2025-05-29,6.807,-6.8987%,-6.8056%,6,信号
242,000705,浙江震元,2022-01-05,9.525,2022-01-14,8.376,-12.1507%,-12.0628%,7,信号
243,000705,浙江震元,2023-08-15,8.904,2023-08-21,8.206,-7.9371%,-7.8450%,4,信号
244,000710,贝瑞基因,2021-12-06,23.102,2021-12-08,21.389,-7.5044%,-7.4118%,2,信号
245,000710,贝瑞基因,2023-08-18,11.706,2023-08-23,10.085,-13.9330%,-13.8469%,3,信号
246,000712,锦龙股份,2025-07-28,14.657,2025-08-05,14.293,-2.5841%,-2.4866%,6,信号
247,000713,国投丰乐,2024-08-12,5.943,2024-08-19,5.527,-7.0884%,-6.9954%,5,信号
248,000715,中兴商业,2023-09-05,5.9,2023-09-11,5.54,-6.1909%,-6.0970%,4,信号
249,000715,中兴商业,2026-04-23,5.868,2026-05-06,5.942,1.1615%,1.2627%,6,信号
250,000715,中兴商业,2026-08-14,5.243,2026-08-17,5.24,-0.1499%,-0.0500%,1,区间结束平仓
251,000716,黑芝麻,2022-08-26,3.902,2022-09-13,4.598,17.7130%,17.8308%,11,信号
252,000716,黑芝麻,2025-12-18,6.643,2025-12-25,6.427,-3.3562%,-3.2594%,5,信号
253,000717,中南股份,2024-09-19,1.781,2024-10-14,2.479,39.0474%,39.1866%,12,信号
254,000719,中原传媒,2022-01-06,6.123,2022-01-19,6.477,5.6708%,5.7765%,9,信号
255,000719,中原传媒,2024-12-10,10.995,2024-12-19,10.455,-5.0128%,-4.9177%,7,信号
256,000720,新能泰山,2022-12-08,5.523,2022-12-13,5.287,-4.3582%,-4.2625%,3,信号
257,000720,新能泰山,2024-09-19,2.491,2024-11-04,3.708,48.6983%,48.8471%,27,信号
258,000720,新能泰山,2025-11-07,3.802,2025-11-18,3.768,-0.9877%,-0.8886%,7,信号
259,000721,西安饮食,2021-12-23,3.892,2021-12-28,3.908,0.3133%,0.4137%,3,信号
260,000721,西安饮食,2024-09-30,8.474,2024-10-14,7.486,-11.7470%,-11.6586%,5,信号
261,000721,西安饮食,2025-08-22,9.975,2025-09-04,10.265,2.8032%,2.9061%,9,信号
262,000723,美锦能源,2025-07-14,4.772,2025-07-29,4.718,-1.2459%,-1.1471%,11,信号
263,000727,冠捷科技,2021-11-12,2.891,2021-11-24,2.809,-2.9625%,-2.8653%,8,信号
264,000727,冠捷科技,2026-03-09,2.701,2026-03-20,2.759,2.0180%,2.1201%,9,信号
265,000728,国元证券,2022-08-15,6.973,2022-08-31,6.857,-1.7749%,-1.6766%,12,信号
266,000731,四川美丰,2022-01-04,9.655,2022-01-14,8.716,-9.8179%,-9.7276%,8,信号
267,000731,四川美丰,2026-03-03,8.324,2026-03-18,7.836,-5.9575%,-5.8634%,11,信号
268,000735,罗牛山,2022-06-06,6.498,2022-06-16,6.462,-0.6608%,-0.5614%,8,信号
269,000735,罗牛山,2024-07-17,4.817,2024-07-24,4.613,-4.3452%,-4.2495%,5,信号
270,000736,中交发展,2021-12-08,6.353,2021-12-20,5.907,-7.1151%,-7.0222%,8,信号
271,000736,中交发展,2026-07-31,4.302,2026-08-17,4.448,3.2816%,3.3849%,11,信号
