序号,代码,名称,买入日,买入价,卖出日,卖出价,净收益率,毛收益率,持有交易日,卖出原因
1,000002,万科Ａ,2024-04-30,7.704,2024-05-09,7.236,-6.1619%,-6.0680%,4,止损
2,000002,万科Ａ,2024-05-20,9.005,2024-05-28,8.956,-0.6434%,-0.5440%,6,到期
3,000002,万科Ａ,2024-09-27,8.524,2024-10-08,10.685,25.2188%,25.3441%,2,止盈
4,000002,万科Ａ,2025-12-11,5.183,2025-12-16,4.878,-5.9798%,-5.8857%,3,止损
5,000004,国华退,2021-09-15,19.93,2021-09-27,20.45,2.5056%,2.6082%,6,到期
6,000004,国华退,2021-11-16,19.51,2021-11-24,18.791,-3.7824%,-3.6861%,6,到期
7,000004,国华退,2022-01-06,22.111,2022-01-14,21.369,-3.4512%,-3.3546%,6,到期
8,000004,国华退,2022-03-23,20.99,2022-03-28,19.74,-6.0508%,-5.9568%,3,止损
9,000004,国华退,2023-07-06,16.708,2023-07-11,14.813,-11.4348%,-11.3462%,3,止损
10,000004,国华退,2023-07-12,16.828,2023-07-18,22.039,30.8320%,30.9629%,4,止盈
11,000004,国华退,2023-07-27,19.23,2023-08-01,18.091,-6.0154%,-5.9214%,3,止损
12,000004,国华退,2023-08-02,19.41,2023-08-08,20.86,7.3624%,7.4698%,4,止盈
13,000004,国华退,2023-09-21,16.918,2023-10-09,16.032,-5.3344%,-5.2397%,6,止损
14,000004,国华退,2023-10-11,18.239,2023-10-13,17.091,-6.3860%,-6.2923%,2,止损
15,000004,国华退,2023-11-10,18.309,2023-11-20,19.12,4.3266%,4.4310%,6,到期
16,000004,国华退,2024-02-28,14.007,2024-03-01,12.754,-9.0393%,-8.9482%,2,止损
17,000004,国华退,2024-03-07,13.447,2024-03-15,15.492,15.0969%,15.2121%,6,止盈
18,000004,国华退,2024-05-08,11.436,2024-05-14,10.545,-7.8835%,-7.7913%,4,止损
19,000004,国华退,2024-05-15,11.506,2024-05-23,11.544,0.2341%,0.3344%,6,到期
20,000004,国华退,2024-06-19,10.305,2024-06-25,9.755,-5.4321%,-5.3374%,4,止损
21,000004,国华退,2024-06-28,10.505,2024-07-08,10.295,-2.1008%,-2.0028%,6,到期
22,000004,国华退,2024-07-16,11.156,2024-07-18,10.395,-6.9128%,-6.8197%,2,止损
23,000004,国华退,2024-07-23,12.556,2024-07-26,11.514,-8.3906%,-8.2989%,3,止损
24,000004,国华退,2024-08-26,11.576,2024-09-03,11.594,0.0589%,0.1591%,6,到期
25,000004,国华退,2024-09-19,13.247,2024-09-24,16.652,25.5794%,25.7050%,3,止盈
26,000004,国华退,2024-10-08,17.939,2024-10-10,15.592,-13.1688%,-13.0819%,2,止损
27,000004,国华退,2024-10-14,17.129,2024-10-18,21.159,23.4094%,23.5329%,4,止盈
28,000004,国华退,2024-10-21,20.68,2024-10-23,22.199,7.2357%,7.3430%,2,止盈
29,000004,国华退,2024-12-13,20.04,2024-12-18,18.361,-8.4708%,-8.3792%,3,止损
30,000004,国华退,2024-12-20,19.63,2024-12-24,16.242,-17.3419%,-17.2591%,2,止损
31,000004,国华退,2025-02-06,11.626,2025-02-10,12.944,11.2231%,11.3344%,2,止盈
32,000004,国华退,2025-02-11,14.257,2025-02-19,13.223,-7.3434%,-7.2507%,6,止损
33,000004,国华退,2025-04-16,10.155,2025-04-22,9.225,-9.2458%,-9.1549%,4,止损
34,000004,国华退,2026-06-30,0.3,2026-07-02,0.36,19.7602%,19.8801%,2,止盈
35,000004,国华退,2026-07-03,0.4,2026-07-09,0.39,-2.6948%,-2.5975%,4,止损
36,000006,深振业Ａ,2022-03-31,5.058,2022-04-12,4.763,-5.9253%,-5.8311%,6,止损
37,000006,深振业Ａ,2022-11-30,5.429,2022-12-02,6.963,28.1253%,28.2535%,2,止盈
38,000006,深振业Ａ,2022-12-20,5.809,2022-12-22,5.753,-1.0593%,-0.9603%,2,止损
39,000006,深振业Ａ,2022-12-28,6.379,2022-12-30,6.193,-3.0173%,-2.9202%,2,止损
40,000006,深振业Ａ,2023-08-14,5.403,2023-08-17,5.637,4.2357%,4.3401%,3,止盈
41,000006,深振业Ａ,2024-09-30,5.493,2024-10-10,4.888,-11.1069%,-11.0180%,3,止损
42,000006,深振业Ａ,2024-10-22,6.883,2024-10-28,8.786,27.5063%,27.6339%,4,止盈
43,000006,深振业Ａ,2024-11-01,10.005,2024-11-05,8.416,-15.9683%,-15.8842%,2,止损
44,000006,深振业Ａ,2024-11-08,9.385,2024-11-15,8.666,-7.7540%,-7.6617%,5,止损
45,000006,深振业Ａ,2024-11-29,8.604,2024-12-09,9.395,9.0839%,9.1931%,6,止盈
46,000006,深振业Ａ,2025-03-28,7.584,2025-04-03,7.046,-7.1779%,-7.0850%,4,止损
47,000006,深振业Ａ,2025-08-13,7.504,2025-08-21,7.576,0.8647%,0.9657%,6,到期
48,000006,深振业Ａ,2025-09-25,9.505,2025-10-09,10.415,9.4650%,9.5746%,4,止盈
49,000006,深振业Ａ,2025-10-13,12.206,2025-10-15,13.043,6.7535%,6.8603%,2,止盈
50,000006,深振业Ａ,2025-10-22,13.757,2025-10-29,12.754,-7.3854%,-7.2928%,5,止损
51,000006,深振业Ａ,2026-05-13,10.635,2026-05-15,9.945,-6.5840%,-6.4905%,2,止损
52,000007,全新好,2024-07-03,5.303,2024-07-11,5.337,0.5534%,0.6540%,6,到期
53,000007,全新好,2024-10-08,7.454,2024-10-11,7.116,-4.6205%,-4.5251%,3,止损
54,000007,全新好,2024-11-06,8.614,2024-11-08,7.736,-10.2842%,-10.1944%,2,止损
55,000007,全新好,2025-04-28,7.064,2025-05-09,6.967,-1.4721%,-1.3735%,6,到期
56,000007,全新好,2025-12-16,11.796,2025-12-24,11.944,1.1545%,1.2558%,6,到期
57,000008,神州高铁,2021-12-23,2.901,2021-12-27,2.879,-0.8881%,-0.7889%,2,止盈
58,000008,神州高铁,2022-06-01,2.821,2022-06-07,2.629,-6.9240%,-6.8308%,3,止损
59,000008,神州高铁,2024-11-06,2.831,2024-11-14,2.709,-4.4316%,-4.3360%,6,到期
60,000008,神州高铁,2024-12-25,3.152,2025-01-02,2.949,-6.5363%,-6.4428%,5,止损
61,000008,神州高铁,2025-02-20,3.002,2025-02-28,2.899,-3.5265%,-3.4300%,6,到期
62,000008,神州高铁,2025-04-07,2.661,2025-04-10,2.809,5.4280%,5.5335%,3,止盈
63,000008,神州高铁,2025-11-12,3.362,2025-11-20,3.178,-5.5463%,-5.4517%,6,止损
64,000008,神州高铁,2026-01-07,3.162,2026-01-15,3.068,-3.0422%,-2.9452%,6,到期
65,000008,神州高铁,2026-04-01,3.602,2026-04-03,3.038,-15.7243%,-15.6400%,2,止损
66,000009,中国宝安,2021-09-15,22.026,2021-09-17,20.325,-7.8157%,-7.7235%,2,止损
67,000009,中国宝安,2021-10-26,20.655,2021-11-03,19.085,-7.6927%,-7.6003%,6,止损
68,000009,中国宝安,2022-07-28,14.812,2022-08-04,13.738,-7.3453%,-7.2525%,5,止损
69,000009,中国宝安,2022-10-17,12.366,2022-10-25,11.914,-3.7526%,-3.6563%,6,到期
70,000009,中国宝安,2026-08-03,7.984,2026-08-07,7.466,-6.5780%,-6.4845%,4,止损
71,000010,ST美丽,2022-05-16,3.522,2022-05-24,3.388,-3.8856%,-3.7894%,6,止损
72,000010,ST美丽,2022-06-07,4.182,2022-06-15,4.098,-2.1099%,-2.0119%,6,到期
73,000010,ST美丽,2023-07-26,2.721,2023-08-01,3.168,16.3112%,16.4276%,4,止盈
74,000010,ST美丽,2023-08-18,2.901,2023-08-22,3.498,20.4485%,20.5690%,2,止盈
75,000010,ST美丽,2023-08-28,3.482,2023-08-31,3.168,-9.0901%,-8.9991%,3,止损
76,000010,ST美丽,2023-09-14,3.132,2023-09-18,3.478,10.9599%,11.0710%,2,止盈
77,000010,ST美丽,2023-09-28,3.422,2023-10-16,3.748,9.4300%,9.5395%,6,止盈
78,000010,ST美丽,2023-10-25,4.332,2023-10-27,3.798,-12.4156%,-12.3279%,2,止损
79,000010,ST美丽,2024-01-25,2.791,2024-02-01,2.469,-11.6464%,-11.5580%,5,止损
80,000010,ST美丽,2024-06-21,1.621,2024-06-25,1.939,19.5138%,19.6334%,2,止盈
81,000010,ST美丽,2024-07-02,1.721,2024-07-10,1.669,-3.1010%,-3.0040%,6,到期
82,000010,ST美丽,2024-10-08,2.391,2024-10-10,2.009,-16.0676%,-15.9836%,2,止损
83,000010,ST美丽,2024-11-04,2.771,2024-11-06,3.188,14.9323%,15.0473%,2,止盈
84,000010,ST美丽,2024-11-08,3.502,2024-11-12,3.148,-10.1798%,-10.0900%,2,止损
85,000010,ST美丽,2024-11-29,2.971,2024-12-09,3.368,13.2413%,13.3546%,6,止盈
86,000010,ST美丽,2025-01-08,2.921,2025-01-16,2.979,1.8509%,1.9528%,6,到期
87,000010,ST美丽,2025-07-22,3.662,2025-07-24,3.418,-6.7441%,-6.6508%,2,止损
88,000010,ST美丽,2025-08-11,4.642,2025-08-19,4.668,0.4454%,0.5460%,6,到期
89,000010,ST美丽,2025-09-02,4.942,2025-09-04,4.648,-6.0585%,-5.9645%,2,止损
90,000010,ST美丽,2026-02-27,4.072,2026-03-05,4.558,11.8154%,11.9273%,4,止盈
91,000010,ST美丽,2026-03-16,4.492,2026-03-24,4.398,-2.2003%,-2.1024%,6,到期
92,000010,ST美丽,2026-04-14,4.322,2026-04-16,4.118,-4.8202%,-4.7250%,2,止损
93,000011,深物业A,2022-04-06,13.024,2022-04-08,11.601,-11.0102%,-10.9211%,2,止损
94,000011,深物业A,2022-11-30,11.283,2022-12-05,11.091,-1.7928%,-1.6945%,3,止损
95,000011,深物业A,2023-08-30,11.364,2023-09-01,10.733,-5.6476%,-5.5532%,2,止损
96,000011,深物业A,2024-08-09,8.104,2024-08-19,7.616,-6.1139%,-6.0200%,6,止损
97,000011,深物业A,2025-08-13,11.026,2025-08-15,9.825,-10.9768%,-10.8877%,2,止损
98,000011,深物业A,2025-10-29,11.326,2025-11-04,10.595,-6.5475%,-6.4540%,4,止损
99,000012,南玻Ａ,2026-02-26,5.164,2026-03-04,4.739,-8.3215%,-8.2298%,4,止损
100,000012,南玻Ａ,2026-05-25,4.393,2026-06-01,4.039,-8.1547%,-8.0628%,5,止损
101,000012,南玻Ａ,2026-07-01,5.044,2026-07-07,4.509,-10.6926%,-10.6032%,4,止损
102,000014,沙河股份,2021-12-22,6.842,2021-12-24,6.119,-10.6629%,-10.5735%,2,止损
103,000014,沙河股份,2022-02-16,7.426,2022-02-18,6.811,-8.3753%,-8.2836%,2,止损
104,000014,沙河股份,2022-03-31,9.811,2022-04-06,11.7,19.1373%,19.2566%,2,止盈
105,000014,沙河股份,2022-04-29,8.793,2022-05-12,8.935,1.5034%,1.6050%,6,到期
106,000014,沙河股份,2022-05-16,9.877,2022-05-18,8.543,-13.5948%,-13.5083%,2,止损
107,000014,沙河股份,2022-06-01,9.189,2022-06-10,8.72,-5.1985%,-5.1037%,6,到期
108,000014,沙河股份,2022-09-02,8.908,2022-09-13,8.89,-0.3119%,-0.2121%,6,到期
109,000014,沙河股份,2022-09-15,9.579,2022-09-23,9.079,-5.3076%,-5.2129%,6,到期
110,000014,沙河股份,2022-11-30,10.599,2022-12-05,10.059,-5.1927%,-5.0978%,3,止损
111,000014,沙河股份,2022-12-06,10.469,2022-12-08,9.639,-8.0206%,-7.9285%,2,止损
112,000014,沙河股份,2023-06-07,11.25,2023-06-15,11.858,5.3032%,5.4086%,6,到期
113,000014,沙河股份,2023-07-14,12.07,2023-07-24,13.577,12.3745%,12.4869%,6,止盈
114,000014,沙河股份,2023-07-26,14.121,2023-08-03,14.157,0.1537%,0.2540%,6,到期
115,000014,沙河股份,2024-01-29,14.381,2024-01-31,12.548,-12.8363%,-12.7490%,2,止损
116,000014,沙河股份,2025-03-12,11.005,2025-03-20,11.294,2.5220%,2.6246%,6,到期
117,000014,沙河股份,2025-04-11,10.355,2025-04-21,10.615,2.4037%,2.5061%,6,到期
118,000014,沙河股份,2025-06-12,12.206,2025-06-17,11.514,-5.7625%,-5.6681%,3,止损
119,000014,沙河股份,2025-07-08,12.316,2025-07-16,12.104,-1.8213%,-1.7230%,6,到期
120,000014,沙河股份,2025-08-13,15.118,2025-08-19,16.422,8.5187%,8.6273%,4,止盈
121,000014,沙河股份,2025-09-22,18.009,2025-09-24,20.89,15.8791%,15.9951%,2,止盈
122,000014,沙河股份,2025-10-17,22.931,2025-10-27,21.639,-5.7298%,-5.6354%,6,止损
123,000014,沙河股份,2026-03-11,14.397,2026-03-19,15.552,7.9146%,8.0226%,6,到期
124,000014,沙河股份,2026-07-17,9.905,2026-07-21,8.995,-9.2726%,-9.1818%,2,止损
125,000016,ST康佳A,2024-08-20,2.591,2024-08-22,2.789,7.5068%,7.6143%,2,止盈
126,000016,ST康佳A,2024-08-26,2.941,2024-08-30,2.709,-8.0073%,-7.9153%,4,止损
127,000016,ST康佳A,2024-10-09,3.602,2024-10-11,3.188,-11.5660%,-11.4775%,2,止损
128,000016,ST康佳A,2024-10-22,4.162,2024-11-01,7.736,85.6859%,85.8717%,8,止盈
129,000016,ST康佳A,2024-11-04,7.003,2024-11-07,6.237,-11.0353%,-10.9462%,3,止损
130,000016,ST康佳A,2024-12-20,5.503,2024-12-25,5.207,-5.4620%,-5.3674%,3,止损
131,000016,ST康佳A,2025-01-17,6.633,2025-01-21,5.877,-11.4894%,-11.4009%,2,止损
132,000016,ST康佳A,2025-02-24,5.473,2025-03-04,5.897,7.6455%,7.7533%,6,到期
133,000016,ST康佳A,2025-04-14,5.333,2025-04-21,4.848,-9.1875%,-9.0966%,5,止损
134,000016,ST康佳A,2025-08-12,5.403,2025-08-20,5.547,2.5724%,2.6751%,6,到期
135,000016,ST康佳A,2025-08-26,6.283,2025-08-28,5.917,-5.9209%,-5.8267%,2,止损
136,000016,ST康佳A,2026-02-10,4.122,2026-02-12,3.918,-5.0445%,-4.9495%,2,止损
137,000017,深中华A,2022-02-25,3.902,2022-03-01,3.698,-5.3178%,-5.2230%,2,止损
138,000017,深中华A,2022-06-17,4.042,2022-06-21,5.347,32.1611%,32.2934%,2,止盈
139,000017,深中华A,2022-06-23,5.113,2022-06-27,5.397,5.4640%,5.5695%,2,止盈
140,000017,深中华A,2022-11-30,4.952,2022-12-02,4.588,-7.4580%,-7.3654%,2,止损
141,000017,深中华A,2022-12-08,5.043,2022-12-16,4.828,-4.3582%,-4.2625%,6,到期
142,000017,深中华A,2024-01-18,9.165,2024-01-22,10.975,19.6295%,19.7492%,2,止盈
143,000017,深中华A,2024-01-23,12.346,2024-01-26,13.973,13.0637%,13.1769%,3,止盈
144,000017,深中华A,2024-02-06,11.506,2024-02-08,10.195,-11.4816%,-11.3930%,2,止损
145,000017,深中华A,2024-02-21,11.076,2024-02-27,12.774,15.2165%,15.3318%,4,止盈
146,000017,深中华A,2024-04-11,10.345,2024-04-17,7.266,-29.8310%,-29.7608%,4,止损
147,000017,深中华A,2024-05-07,8.004,2024-05-09,7.536,-5.9383%,-5.8442%,2,止损
148,000017,深中华A,2025-01-03,6.643,2025-01-07,6.267,-5.7610%,-5.6667%,2,止损
149,000017,深中华A,2025-03-12,6.363,2025-03-20,6.497,1.9970%,2.0991%,6,到期
150,000017,深中华A,2025-04-23,6.703,2025-04-25,6.187,-7.7966%,-7.7043%,2,止损
151,000017,深中华A,2025-04-28,6.673,2025-05-09,6.687,0.0994%,0.1996%,6,到期
152,000017,深中华A,2025-09-10,7.304,2025-09-18,6.897,-5.6683%,-5.5739%,6,到期
153,000017,深中华A,2025-11-20,7.844,2025-11-24,9.205,17.2397%,17.3571%,2,止盈
154,000017,深中华A,2025-12-19,8.904,2025-12-23,8.446,-5.2459%,-5.1511%,2,止损
155,000017,深中华A,2026-07-01,6.063,2026-07-09,6.007,-1.0233%,-0.9242%,6,到期
156,000019,深粮控股,2022-03-22,7.694,2022-03-24,6.747,-12.3991%,-12.3114%,2,止损
157,000019,深粮控股,2022-03-30,8.134,2022-04-01,7.526,-7.5652%,-7.4726%,2,止损
158,000019,深粮控股,2022-04-08,8.074,2022-04-13,7.796,-3.5389%,-3.4423%,3,止损
159,000019,深粮控股,2023-02-24,7.874,2023-03-06,7.546,-4.2578%,-4.1620%,6,到期
160,000019,深粮控股,2025-10-24,7.214,2025-10-31,6.827,-5.4598%,-5.3651%,5,止损
161,000020,深华发Ａ,2022-06-22,9.515,2022-06-24,10.445,9.6648%,9.7745%,2,止盈
162,000020,深华发Ａ,2022-08-25,12.016,2022-08-29,10.155,-15.5729%,-15.4884%,2,止损
163,000020,深华发Ａ,2023-07-07,14.047,2023-07-11,16.592,17.9974%,18.1154%,2,止盈
164,000020,深华发Ａ,2024-01-16,13.857,2024-01-18,15.892,14.5720%,14.6867%,2,止盈
165,000020,深华发Ａ,2024-01-23,15.998,2024-01-26,19.9,24.2665%,24.3909%,3,止盈
166,000020,深华发Ａ,2024-01-29,18.759,2024-01-31,15.182,-19.1486%,-19.0676%,2,止损
167,000020,深华发Ａ,2024-02-05,14.317,2024-02-07,12.694,-11.4282%,-11.3396%,2,止损
168,000020,深华发Ａ,2024-02-20,12.706,2024-02-26,15.002,17.9528%,18.0708%,4,止盈
169,000020,深华发Ａ,2024-08-26,11.976,2024-08-29,10.755,-10.2882%,-10.1985%,3,止损
170,000020,深华发Ａ,2024-09-04,12.006,2024-09-09,11.254,-6.3542%,-6.2605%,3,止损
171,000020,深华发Ａ,2024-09-10,12.316,2024-09-20,13.753,11.5557%,11.6673%,6,止盈
172,000020,深华发Ａ,2025-06-18,13.907,2025-06-26,14.143,1.5951%,1.6968%,6,到期
173,000020,深华发Ａ,2025-09-29,15.228,2025-10-14,14.543,-4.5931%,-4.4977%,5,止损
174,000020,深华发Ａ,2025-12-09,17.199,2025-12-12,16.322,-5.1927%,-5.0979%,3,止损
175,000021,深科技,2021-11-08,15.688,2021-11-16,15.062,-4.0824%,-3.9864%,6,到期
176,000021,深科技,2023-03-31,15.638,2023-04-04,18.611,18.8918%,19.0108%,2,止盈
177,000021,深科技,2023-04-07,19.03,2023-04-17,18.701,-1.8264%,-1.7282%,6,到期
178,000021,深科技,2023-05-12,17.649,2023-05-16,17.021,-3.6510%,-3.5545%,2,止损
179,000021,深科技,2023-05-17,18.539,2023-05-25,17.871,-3.7006%,-3.6043%,6,到期
180,000021,深科技,2024-10-09,17.599,2024-10-11,16.182,-8.1430%,-8.0511%,2,止损
181,000021,深科技,2024-10-28,19.6,2024-10-31,22.529,14.8288%,14.9437%,3,止盈
182,000021,深科技,2024-11-12,23.102,2024-11-14,21.269,-8.0231%,-7.9310%,2,止损
183,000021,深科技,2025-09-25,24.792,2025-10-09,30.425,22.5955%,22.7182%,4,止盈
184,000021,深科技,2025-10-10,29.685,2025-10-20,27.746,-6.6244%,-6.5310%,6,止损
185,000021,深科技,2026-02-24,32.296,2026-03-04,30.445,-5.8267%,-5.7325%,6,止损
186,000021,深科技,2026-05-19,36.828,2026-05-26,41.259,11.9193%,12.0314%,5,止盈
187,000021,深科技,2026-06-25,52.826,2026-06-30,59.42,12.3697%,12.4822%,3,止盈
188,000021,深科技,2026-07-10,59.91,2026-07-14,52.094,-13.1332%,-13.0462%,2,止损
189,000021,深科技,2026-07-22,39.45,2026-07-28,41.579,5.2926%,5.3980%,4,止盈
190,000023,ST深天,2022-04-07,16.398,2022-04-11,13.983,-14.8136%,-14.7284%,2,止损
191,000023,ST深天,2022-05-30,11.816,2022-06-01,11.084,-6.2842%,-6.1904%,2,止损
192,000023,ST深天,2022-06-24,12.766,2022-07-04,11.834,-7.3954%,-7.3028%,6,止损
193,000025,特力Ａ,2022-06-01,19.716,2022-06-06,25.933,31.4024%,31.5339%,2,止盈
194,000025,特力Ａ,2022-06-08,23.218,2022-06-14,25.973,11.7559%,11.8677%,4,止盈
195,000025,特力Ａ,2022-06-16,29.721,2022-06-22,27.917,-6.1631%,-6.0692%,4,止损
196,000025,特力Ａ,2022-06-24,28.475,2022-06-28,25.628,-10.0883%,-9.9983%,2,止损
197,000025,特力Ａ,2022-07-06,25.244,2022-07-08,29.206,15.5825%,15.6981%,2,止盈
198,000025,特力Ａ,2022-08-11,22.442,2022-08-15,21.11,-6.0283%,-5.9342%,2,止损
199,000025,特力Ａ,2022-11-23,19.221,2022-12-01,21.72,12.8914%,13.0044%,6,止盈
200,000025,特力Ａ,2023-01-11,19.131,2023-01-19,18.822,-1.7135%,-1.6151%,6,到期
201,000025,特力Ａ,2024-01-22,16.957,2024-01-30,17.05,0.4479%,0.5484%,6,到期
202,000025,特力Ａ,2024-04-09,16.757,2024-04-16,15.731,-6.2180%,-6.1241%,5,止损
203,000025,特力Ａ,2025-04-01,17.839,2025-04-08,15.742,-11.8422%,-11.7540%,4,止损
204,000025,特力Ａ,2025-04-18,19.98,2025-04-24,17.341,-13.2933%,-13.2065%,4,止损
205,000025,特力Ａ,2025-11-27,20.9,2025-12-02,19.46,-6.9838%,-6.8907%,3,止损
206,000026,飞亚达,2022-12-02,9.745,2022-12-12,9.565,-1.9417%,-1.8436%,6,到期
207,000026,飞亚达,2023-01-18,11.786,2023-01-20,10.805,-8.4177%,-8.3260%,2,止损
208,000026,飞亚达,2023-02-02,12.056,2023-02-07,11.064,-8.3164%,-8.2246%,3,止损
209,000026,飞亚达,2023-11-08,10.925,2023-11-16,11.314,3.4559%,3.5594%,6,到期
210,000026,飞亚达,2025-05-12,11.546,2025-05-16,10.685,-7.5508%,-7.4583%,4,止损
211,000026,飞亚达,2025-06-27,12.986,2025-07-01,17.271,32.8619%,32.9948%,2,止盈
212,000026,飞亚达,2025-07-03,17.589,2025-07-09,16.812,-4.5143%,-4.4187%,4,止损
213,000026,飞亚达,2025-08-08,19.34,2025-08-13,21.859,12.9141%,13.0271%,3,止盈
214,000026,飞亚达,2026-01-05,16.458,2026-01-13,17.521,6.3524%,6.4588%,6,到期
215,000026,飞亚达,2026-04-16,17.389,2026-04-24,17.871,2.6713%,2.7740%,6,到期
216,000026,飞亚达,2026-05-20,22.361,2026-05-25,25.417,13.5534%,13.6670%,3,止盈
217,000029,深深房Ａ,2022-06-30,11.622,2022-07-08,11.248,-3.3100%,-3.2132%,6,到期
218,000029,深深房Ａ,2022-12-26,14.111,2023-01-04,13.277,-6.0022%,-5.9081%,6,到期
219,000032,深桑达Ａ,2022-11-02,23.197,2022-11-08,22.064,-4.9778%,-4.8827%,4,止损
220,000032,深桑达Ａ,2022-11-17,25.278,2022-11-25,25.742,1.7357%,1.8376%,6,到期
221,000032,深桑达Ａ,2023-03-02,27.689,2023-03-10,28.431,2.5769%,2.6796%,6,到期
222,000032,深桑达Ａ,2023-03-14,32.321,2023-03-20,35.537,9.8404%,9.9504%,4,止盈
223,000032,深桑达Ａ,2023-04-07,38.954,2023-04-17,37.596,-3.5833%,-3.4868%,6,到期
224,000032,深桑达Ａ,2025-02-24,28.329,2025-02-27,32.339,14.0397%,14.1538%,3,止盈
225,000032,深桑达Ａ,2025-08-04,24.757,2025-08-12,23.963,-3.3053%,-3.2086%,6,到期
226,000032,深桑达Ａ,2026-06-15,19.21,2026-06-17,23.198,20.6439%,20.7646%,2,止盈
227,000032,深桑达Ａ,2026-06-25,26.493,2026-06-29,24.968,-5.8532%,-5.7589%,2,止损
228,000032,深桑达Ａ,2026-08-03,13.607,2026-08-10,14.863,9.1198%,9.2290%,5,止盈
229,000034,神州数码,2022-01-18,12.596,2022-01-26,11.806,-6.3670%,-6.2733%,6,止损
230,000034,神州数码,2022-07-27,13.244,2022-08-01,12.331,-6.9854%,-6.8923%,3,止损
231,000034,神州数码,2023-02-21,18.746,2023-02-24,17.192,-8.3811%,-8.2894%,3,止损
232,000034,神州数码,2023-03-20,18.975,2023-03-24,20.613,8.5194%,8.6280%,4,止盈
233,000034,神州数码,2023-10-31,22.816,2023-11-02,21.258,-6.9217%,-6.8286%,2,止损
234,000034,神州数码,2024-10-08,23.957,2024-10-11,21.676,-9.6109%,-9.5205%,3,止损
235,000034,神州数码,2025-02-10,30.381,2025-02-14,33.37,9.7289%,9.8387%,4,止盈
236,000034,神州数码,2025-02-17,41.373,2025-02-25,38.811,-6.2865%,-6.1927%,6,到期
237,000034,神州数码,2026-06-17,26.393,2026-06-26,27.436,3.8482%,3.9521%,6,到期
238,000035,中国天楹,2022-07-29,6.28,2022-08-08,6.974,10.9297%,11.0407%,6,止盈
239,000035,中国天楹,2026-03-03,7.644,2026-03-11,8.006,4.6334%,4.7381%,6,到期
240,000035,中国天楹,2026-03-25,7.514,2026-03-31,7.116,-5.3825%,-5.2878%,4,止损
241,000036,华联控股,2022-09-29,4.338,2022-10-11,4.064,-6.4143%,-6.3207%,3,止损
242,000036,华联控股,2025-11-18,5.443,2025-11-20,4.588,-15.7936%,-15.7093%,2,止损
243,000036,华联控股,2025-12-22,5.803,2025-12-25,6.877,18.3837%,18.5021%,3,止盈
244,000036,华联控股,2026-01-22,6.303,2026-01-26,7.086,12.3148%,12.4272%,2,止盈
245,000036,华联控股,2026-02-26,6.173,2026-03-02,5.337,-13.6251%,-13.5387%,2,止损
246,000036,华联控股,2026-05-11,5.923,2026-05-19,5.617,-5.2573%,-5.1625%,6,止损
247,000037,深南电A,2022-05-16,6.971,2022-05-19,7.464,6.9615%,7.0685%,3,止盈
248,000037,深南电A,2022-06-20,7.822,2022-06-22,9.653,23.2886%,23.4120%,2,止盈
249,000037,深南电A,2022-06-23,9.983,2022-06-28,8.664,-13.3025%,-13.2157%,3,止损
250,000037,深南电A,2022-08-29,9.453,2022-08-31,10.073,6.4549%,6.5615%,2,止盈
251,000037,深南电A,2022-12-12,9.113,2022-12-19,8.464,-7.2126%,-7.1197%,5,止损
252,000037,深南电A,2023-06-05,8.752,2023-06-13,9.463,8.0142%,8.1223%,6,到期
253,000037,深南电A,2023-06-26,9.883,2023-06-28,11.552,16.7737%,16.8905%,2,止盈
254,000037,深南电A,2023-06-29,13.285,2023-07-03,11.712,-11.9251%,-11.8370%,2,止损
255,000037,深南电A,2024-01-18,9.153,2024-01-26,9.533,4.0549%,4.1590%,6,到期
256,000037,深南电A,2024-01-30,10.693,2024-02-02,8.374,-21.7697%,-21.6914%,3,止损
257,000037,深南电A,2024-04-09,9.953,2024-04-15,9.423,-5.4166%,-5.3219%,4,止损
258,000037,深南电A,2024-06-03,9.993,2024-06-07,11.072,10.6915%,10.8022%,4,止盈
259,000037,深南电A,2025-05-30,9.773,2025-06-04,9.073,-7.2496%,-7.1568%,2,止损
260,000037,深南电A,2025-07-07,10.263,2025-07-15,10.123,-1.4646%,-1.3660%,6,到期
261,000037,深南电A,2025-11-11,10.373,2025-11-17,9.623,-7.3229%,-7.2302%,4,止损
262,000037,深南电A,2026-03-27,11.964,2026-04-01,12.562,4.8912%,4.9961%,3,止盈
263,000037,深南电A,2026-04-20,11.174,2026-04-28,10.863,-2.8807%,-2.7835%,6,到期
264,000037,深南电A,2026-06-01,12.224,2026-06-05,11.372,-7.0612%,-6.9682%,4,止损
265,000037,深南电A,2026-06-10,11.264,2026-06-18,11.272,-0.0225%,0.0775%,6,到期
266,000037,深南电A,2026-07-20,9.205,2026-07-23,9.815,6.5258%,6.6324%,3,止盈
267,000037,深南电A,2026-08-04,10.205,2026-08-12,10.105,-1.0804%,-0.9814%,6,到期
268,000038,大通退,2022-01-25,9.705,2022-02-09,10.325,6.2820%,6.3884%,6,到期
269,000038,大通退,2023-06-28,0.69,2023-06-30,0.61,-11.7709%,-11.6826%,2,止损
270,000039,中集集团,2025-11-17,9.143,2025-11-19,8.414,-8.0633%,-7.9713%,2,止损
271,000039,中集集团,2025-11-27,9.103,2025-12-05,8.984,-1.4065%,-1.3078%,6,到期
