序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
60,000338,潍柴动力,2021-09-13,16.426,2021-09-17,15.38,30400,-6.4609%,-32278.91,4,止损
61,002268,电科网安,2021-09-13,42.266,2021-09-27,47.711,11800,12.7699%,63720.25,8,止盈
62,601633,长城汽车,2021-09-14,58.639,2021-09-17,54.063,8500,-7.8964%,-39377.96,3,止损
63,601636,旗滨集团,2021-09-14,21.484,2021-09-17,18.364,23200,-14.6077%,-72844.45,3,止损
64,601877,正泰电器,2021-09-14,49.291,2021-09-16,54.439,10100,10.3341%,51472.32,2,止盈
65,688599,天合光能,2021-09-14,49.188,2021-10-14,55.035,10100,11.7771%,58537.33,15,止盈
66,600893,航发动力,2021-09-15,56.049,2021-09-22,51.365,8900,-8.4480%,-42162.98,3,止损
67,000725,京东方Ａ,2021-09-16,5.25,2021-09-27,4.815,95200,-8.3786%,-41894.10,5,止损
68,000829,天音控股,2021-09-16,17.891,2021-09-22,16.084,27900,-10.1899%,-50888.89,2,止损
69,300124,汇川技术,2021-09-16,64.013,2021-10-13,57.462,7800,-10.3232%,-51569.49,12,止损
70,600031,三一重工,2021-09-16,24.65,2021-10-19,23.016,20200,-6.7214%,-33484.86,16,止损
71,600221,海航控股,2021-09-16,2.151,2021-09-30,2.409,232400,11.8691%,59364.27,7,止盈
72,601318,中国平安,2021-09-16,36.964,2021-10-11,39.706,13500,7.3097%,36494.94,10,信号
73,002241,歌尔股份,2021-09-17,42.787,2021-10-13,38.447,11600,-10.2344%,-50822.30,11,止损
74,002271,东方雨虹,2021-09-17,36.916,2021-10-08,41.027,13500,11.0249%,54972.74,8,止盈
75,300142,沃森生物,2021-09-17,66.831,2021-09-30,62.427,7400,-6.6840%,-33072.50,7,止损
76,600030,中信证券,2021-09-17,21.378,2021-10-20,21.077,23300,-1.5029%,-7489.90,16,到期
77,600089,特变电工,2021-09-17,16.613,2021-09-23,18.65,30000,12.1453%,60562.10,2,止盈
78,600150,中国船舶,2021-09-17,24.617,2021-09-23,27.501,20300,11.6034%,58014.98,2,止盈
79,600438,通威股份,2021-09-17,46.182,2021-10-13,48.065,10800,3.9730%,19826.13,11,信号
80,000100,TCL科技,2021-09-22,5.623,2021-10-21,5.381,88900,-4.3907%,-21958.66,16,到期
81,000983,山西焦煤,2021-09-22,9.659,2021-09-27,9.129,51700,-5.5754%,-27855.35,3,止损
82,601636,旗滨集团,2021-09-22,17.772,2021-09-28,15.955,28100,-10.3130%,-51527.71,4,止损
83,000762,西藏矿业,2021-09-23,65.912,2021-09-27,60.859,7500,-7.7592%,-38375.77,2,止损
