序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
162,603026,石大胜华,2021-11-03,200.31,2021-11-05,189.225,2400,-5.6282%,-27070.88,2,止损
163,000301,东方盛虹,2021-11-04,24.282,2021-11-08,20.94,20500,-13.8519%,-68987.03,2,止损
164,600702,舍得酒业,2021-11-04,170.538,2021-11-19,177.964,2900,4.2500%,21029.34,11,到期
165,300363,博腾股份,2021-11-05,76.899,2021-11-17,89.506,6500,16.2775%,81403.34,8,止盈
166,300390,天华新能,2021-11-05,68.049,2021-11-10,73.601,7300,8.0510%,40013.84,3,止盈
167,600426,华鲁恒升,2021-11-05,19.011,2021-11-22,20.475,24900,7.5947%,35968.41,11,到期
168,600958,东方证券,2021-11-05,10.969,2021-11-12,11.877,45500,8.1654%,40774.97,5,止盈
169,600110,诺德股份,2021-11-08,18.44,2021-11-10,19.921,27100,7.9224%,39610.40,2,止盈
170,600711,盛屯矿业,2021-11-08,8.973,2021-11-10,9.574,42400,6.5878%,25077.57,2,止盈
171,603026,石大胜华,2021-11-08,185.403,2021-11-10,220.939,2600,19.0483%,91867.49,2,止盈
172,002352,顺丰控股,2021-11-09,56.97,2021-11-19,62.241,8300,9.1419%,43249.53,8,止盈
173,000933,神火股份,2021-11-10,4.631,2021-11-17,4.237,107900,-8.6081%,-43037.87,5,止损
174,002607,中公教育,2021-11-10,9.195,2021-11-25,9.485,54300,3.0581%,15275.68,11,到期
175,300142,沃森生物,2021-11-10,48.922,2021-11-16,57.209,10200,16.8220%,83985.43,4,止盈
176,600123,兰花科创,2021-11-10,4.941,2021-11-17,4.575,101100,-7.5146%,-37560.28,5,止损
177,600900,长江电力,2021-11-10,16.009,2021-11-25,15.393,31200,-3.9421%,-19699.75,11,到期
178,601918,新集能源,2021-11-10,3.632,2021-11-17,3.388,137600,-6.7982%,-33989.96,5,止损
179,000651,格力电器,2021-11-11,23.524,2021-11-26,24.07,21200,2.2197%,11075.01,11,到期
180,600036,招商银行,2021-11-11,41.323,2021-11-26,41.931,12000,1.3708%,6800.95,11,到期
181,601669,中国电建,2021-11-11,6.214,2021-11-26,6.018,80400,-3.2528%,-16259.46,11,到期
182,000799,酒鬼酒,2021-11-12,203.602,2021-11-29,217.751,2400,6.8426%,33452.74,11,止盈
183,600025,华能水电,2021-11-12,5.123,2021-11-29,5.027,97600,-1.9541%,-9774.64,11,到期
184,600027,华电国际,2021-11-12,2.481,2021-11-29,2.439,201500,-1.8095%,-9051.38,11,到期
185,000568,泸州老窖,2021-11-15,191.919,2021-11-22,210.238,2600,9.4356%,47106.38,5,止盈
186,002709,天赐材料,2021-11-16,65.686,2021-11-22,62.872,7600,-4.3801%,-21877.03,4,止损
187,002312,川发龙蟒,2021-11-17,13.186,2021-12-02,13.842,37900,4.8739%,24368.65,11,到期
188,002538,ST司特,2021-11-17,8.754,2021-12-02,9.495,57100,8.3545%,41782.94,11,止盈
189,002759,ST天际,2021-11-17,28.975,2021-11-23,32.885,17200,13.3775%,66703.99,4,止盈
190,300772,运达股份,2021-11-17,26.374,2021-11-24,24.867,18900,-5.8105%,-28978.24,5,止损
191,600011,华能国际,2021-11-17,4.922,2021-11-30,5.357,101500,8.7254%,43616.59,9,止盈
192,600338,西藏珠峰,2021-11-17,28.239,2021-11-19,33.208,17700,17.4796%,87412.36,2,止盈
193,600808,马钢股份,2021-11-18,3.282,2021-12-03,3.378,152300,2.8429%,14215.69,11,到期
194,002415,海康威视,2021-11-19,45.867,2021-11-29,42.833,10900,-6.7089%,-33557.82,6,止损
