序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
60,300610,晨化股份,2021-09-14,16.399,2021-09-22,21.45,30400,30.6700%,152977.34,4,止盈
61,600038,中直股份,2021-09-14,56.723,2021-09-22,52.719,8800,-7.1530%,-35723.08,4,信号
62,002123,梦网科技,2021-09-15,19.025,2021-09-22,17.466,26200,-8.2825%,-41304.05,3,止损
63,300223,君正股份,2021-09-15,134.957,2021-09-30,124.208,3700,-8.0572%,-40252.90,9,止损
64,300376,易事特,2021-09-15,10.065,2021-09-27,9.765,49600,-3.0767%,-15367.57,6,信号
65,300379,东通退,2021-09-15,30.295,2021-09-17,28.576,16500,-5.7699%,-28856.36,2,信号
66,603396,金辰股份,2021-09-15,144.312,2021-09-23,129.515,3400,-10.3431%,-50775.00,4,止损
67,000009,中国宝安,2021-09-16,21.406,2021-09-28,18.666,23300,-12.8876%,-64309.65,6,止损
68,002015,协鑫能科,2021-09-16,14.247,2021-09-29,13.313,35000,-6.6476%,-33164.61,7,信号
69,002129,TCL中环,2021-09-16,38.951,2021-09-22,37.153,12800,-4.7115%,-23502.14,2,止损
70,603799,华友钴业,2021-09-16,86.786,2021-09-29,78.319,5700,-9.8470%,-48735.59,7,止损
71,605358,立昂微,2021-09-16,69.961,2021-09-24,80.986,7100,15.6438%,77745.35,4,止盈
72,002179,中航光电,2021-09-17,42.797,2021-09-30,42.909,11600,0.1595%,792.21,7,信号
73,300161,华中数控,2021-09-17,28.494,2021-09-27,26.087,17500,-8.5398%,-42605.16,4,止损
74,300384,三联虹普,2021-09-17,21.209,2021-09-28,19.338,23500,-8.9096%,-44427.84,5,止损
75,300423,昇辉科技,2021-09-17,13.04,2021-09-27,12.577,38300,-3.6457%,-18216.10,4,信号
76,002007,华兰生物,2021-09-22,25.913,2021-10-18,27.576,19200,6.3123%,31421.00,13,信号
77,300122,智飞生物,2021-09-22,102.091,2021-10-11,95.325,4800,-6.7205%,-32949.19,8,信号
78,300142,沃森生物,2021-09-22,70.683,2021-09-27,65.755,7000,-7.0652%,-34975.06,3,止损
79,300601,康泰生物,2021-09-22,66.309,2021-10-13,64.207,7500,-3.2672%,-16256.37,10,信号
80,603882,金域医学,2021-09-22,91.276,2021-10-15,96.792,5400,5.9372%,29278.43,12,信号
81,688185,康希诺,2021-09-22,346.315,2021-09-27,331.036,1400,-4.5073%,-21864.29,3,信号
82,688363,华熙生物,2021-09-22,163.305,2021-09-28,187.009,3000,14.4013%,70589.04,4,止盈
83,002268,电科网安,2021-09-23,42.226,2021-09-30,40.125,11800,-5.0710%,-25279.74,5,信号
84,600399,抚顺特钢,2021-09-23,22.627,2021-09-30,20.516,22000,-9.4226%,-46929.14,5,止损
85,601012,隆基绿能,2021-09-24,56.594,2021-10-11,56.109,8800,-0.9567%,-4766.99,6,信号
86,002241,歌尔股份,2021-09-27,43.488,2021-10-13,38.447,11400,-11.6801%,-57934.04,7,止损
87,300672,国科微,2021-09-27,125.766,2021-09-30,113.636,3900,-9.7350%,-47772.66,3,止损
88,300724,捷佳伟创,2021-09-27,136.447,2021-09-30,128.145,3600,-6.1785%,-30364.52,3,信号
89,600660,福耀玻璃,2021-09-27,37.439,2021-09-29,36.042,13300,-3.8270%,-19065.29,2,信号
90,600837,海通证券,2021-09-27,11.547,2021-10-15,11.565,41800,0.0596%,287.92,9,信号
91,300014,亿纬锂能,2021-09-28,90.85,2021-10-15,105.032,5500,15.4948%,77462.62,8,止盈
92,600196,复星医药,2021-09-28,56.445,2021-09-30,50.072,7100,-11.3797%,-45628.26,2,止损
93,600438,通威股份,2021-09-28,45.502,2021-10-21,49.804,10900,9.3459%,46376.15,12,信号
94,601318,中国平安,2021-09-28,36.634,2021-10-18,38.687,13600,5.4967%,27399.63,9,信号
95,002271,东方雨虹,2021-09-29,38.847,2021-10-19,41.417,12800,6.5087%,32380.60,9,信号
96,600690,海尔智家,2021-09-29,22.289,2021-10-18,23.466,17800,5.1759%,20545.55,8,信号
97,601995,中金公司,2021-09-29,56.098,2021-10-13,51.144,8900,-8.9214%,-44564.45,5,止损
98,002506,协鑫集成,2021-09-30,4.182,2021-10-25,4.108,119500,-1.8711%,-9355.66,12,信号
99,002797,第一创业,2021-09-30,7.106,2021-10-13,6.679,70300,-6.1018%,-30495.02,4,信号
100,300438,鹏辉能源,2021-09-30,26.306,2021-10-20,29.998,5700,13.9202%,20883.06,9,止盈
101,600030,中信证券,2021-09-30,21.509,2021-10-13,20.781,23200,-3.4819%,-17383.51,4,信号
102,600584,长电科技,2021-09-30,31.466,2021-10-20,31.374,15800,-0.3902%,-1940.87,9,信号
103,601100,恒立液压,2021-09-30,83.442,2021-10-19,77.651,5900,-7.0326%,-34639.44,8,信号
104,601658,邮储银行,2021-09-30,3.846,2021-10-27,4.072,130000,5.7716%,28870.67,14,信号
105,002466,天齐锂业,2021-10-11,92.297,2021-10-13,87.647,5400,-5.1330%,-25595.69,2,信号
106,600111,北方稀土,2021-10-11,43.424,2021-10-13,42.481,10400,-2.2693%,-10253.40,2,信号
107,000422,湖北宜化,2021-10-13,19.34,2021-10-19,24.338,25800,25.7183%,128389.09,4,止盈
108,000761,本钢板材,2021-10-13,4.502,2021-10-26,4.238,54700,-5.9660%,-14700.08,9,信号
109,600586,金晶科技,2021-10-13,10.281,2021-10-22,10.281,48600,-0.1027%,-513.31,7,信号
110,601001,晋控煤业,2021-10-13,9.333,2021-10-15,8.404,53500,-10.0429%,-50168.89,2,止损
111,601127,赛力斯,2021-10-13,56.507,2021-10-20,65.286,8800,15.4208%,76720.20,5,止盈
112,601699,潞安环能,2021-10-13,9.196,2021-10-15,8.037,54300,-12.6870%,-63380.71,2,止损
113,601898,中煤能源,2021-10-13,7.27,2021-10-15,6.033,68700,-17.0941%,-85414.87,2,止损
114,000630,铜陵有色,2021-10-15,3.603,2021-10-26,3.749,138700,3.9574%,19785.28,7,信号
115,002610,ST爱康,2021-10-15,4.292,2021-10-19,5.107,116400,18.8762%,94353.86,2,止盈
116,002812,恩捷股份,2021-10-15,264.733,2021-10-21,307.427,1400,16.0111%,59370.96,4,止盈
117,300142,沃森生物,2021-10-15,57.817,2021-10-28,56.77,8600,-1.9095%,-9499.44,9,信号
118,600096,云天化,2021-10-15,18.334,2021-10-19,20.905,27200,13.9057%,69380.69,2,止盈
119,600884,杉杉股份,2021-10-15,33.701,2021-10-26,39.664,14800,17.5772%,87714.18,7,止盈
120,300124,汇川技术,2021-10-18,60.861,2021-11-11,66.548,8200,9.2337%,46105.23,18,信号
121,600141,兴发集团,2021-10-18,35.938,2021-10-21,41.389,13600,15.0536%,73612.33,3,止盈
122,601600,中国铝业,2021-10-18,6.618,2021-10-25,6.112,75500,-7.7433%,-38711.12,5,止损
123,000155,川能动力,2021-10-19,25.683,2021-10-21,31.054,19400,20.7944%,103659.27,2,止盈
124,002176,江特电机,2021-10-19,21.441,2021-10-28,24.688,23300,15.0287%,75116.19,7,止盈
125,002202,金风科技,2021-10-19,15.349,2021-10-29,17.582,32500,14.4375%,72054.73,8,止盈
126,601919,中远海控,2021-10-19,8.844,2021-10-29,8.426,56500,-4.8285%,-24140.76,8,止损
127,603026,石大胜华,2021-10-19,265.243,2021-11-01,250.485,1800,-5.6583%,-27028.30,9,信号
128,000825,太钢不锈,2021-10-20,7.514,2021-10-29,6.897,66500,-8.3061%,-41523.28,7,止损
129,600150,中国船舶,2021-10-20,21.536,2021-10-29,20.425,23200,-5.2536%,-26261.48,7,信号
130,601669,中国电建,2021-10-20,6.474,2021-10-27,7.657,77200,18.1532%,90777.03,5,止盈
131,000875,电投绿能,2021-10-21,6.293,2021-10-25,5.817,79400,-7.6570%,-38279.54,2,止损
132,300402,宝色股份,2021-10-21,27.024,2021-10-25,29.575,18500,9.3331%,46682.91,2,止盈
133,600021,上海电力,2021-10-21,9.87,2021-10-25,8.771,50600,-11.2269%,-56097.20,2,止损
134,600795,国电电力,2021-10-21,2.4,2021-10-25,2.158,208300,-10.1840%,-50941.44,2,止损
135,601377,兴业证券,2021-10-22,7.763,2021-10-29,7.523,64400,-3.1839%,-15925.22,5,信号
136,000425,徐工机械,2021-10-25,5.269,2021-10-28,5.063,94900,-3.9902%,-19960.51,3,信号
137,300413,芒果超媒,2021-10-25,40.19,2021-10-29,37.281,12400,-7.3302%,-36548.64,4,止损
138,600031,三一重工,2021-10-25,23.32,2021-10-27,22.987,21400,-1.5272%,-7624.95,2,信号
139,600170,上海建工,2021-10-25,2.921,2021-10-29,2.829,171100,-3.2758%,-16382.83,4,信号
140,600999,招商证券,2021-10-25,15.745,2021-10-28,15.019,31700,-4.7024%,-23482.22,3,信号
141,601688,华泰证券,2021-10-25,14.352,2021-10-29,13.698,34800,-4.6524%,-23248.15,4,信号
142,300595,欧普康视,2021-10-26,68.613,2021-11-03,63.497,5500,-7.5489%,-28501.60,6,止损
143,300671,富满微,2021-10-26,89.746,2021-10-29,82.28,5500,-8.4107%,-41536.13,3,止损
144,601600,中国铝业,2021-10-26,6.318,2021-10-28,5.762,79100,-8.8918%,-44460.54,2,止损
145,600157,永泰能源,2021-10-27,1.816,2021-10-29,1.774,275300,-2.3993%,-12000.33,2,信号
146,600346,恒力石化,2021-10-27,22.181,2021-10-29,19.51,22500,-12.1290%,-60563.04,2,止损
147,601015,陕西黑猫,2021-10-27,7.704,2021-10-29,7.146,64900,-7.3284%,-36658.77,2,止损
148,002023,海特高新,2021-10-28,12.546,2021-11-22,12.984,39800,3.3815%,16893.91,17,信号
149,002352,顺丰控股,2021-10-28,58.801,2021-11-08,59.052,8500,0.3266%,1633.24,7,信号
150,300185,通裕重工,2021-10-28,3.154,2021-11-12,3.24,158500,2.6498%,13251.55,11,信号
151,600380,健康元,2021-10-28,10.194,2021-11-12,10.874,49000,6.5587%,32777.68,11,信号
152,600763,通策医疗,2021-10-28,169.487,2021-11-02,157.828,2900,-6.9719%,-34284.70,3,信号
153,000425,徐工机械,2021-10-29,5.129,2021-11-04,5.023,97400,-2.1467%,-10728.81,4,信号
154,000538,云南白药,2021-10-29,52.868,2021-11-11,53.472,9400,1.0410%,5176.20,9,信号
155,000690,宝新能源,2021-10-29,4.972,2021-11-03,4.648,100500,-6.6256%,-33126.82,3,信号
156,000725,京东方Ａ,2021-10-29,4.489,2021-11-16,4.595,111300,2.2468%,11231.95,12,信号
157,000932,华菱钢铁,2021-10-29,4.413,2021-11-03,4.109,113200,-6.9874%,-34924.70,3,止损
158,002078,太阳纸业,2021-10-29,9.935,2021-11-12,10.755,35800,8.1420%,28973.31,10,信号
159,300003,乐普医疗,2021-10-29,22.483,2021-11-02,19.912,22200,-11.5246%,-57551.16,2,止损
160,300759,康龙化成,2021-10-29,81.664,2021-11-04,78.273,6100,-4.2482%,-21172.71,4,信号
161,300919,中伟新材,2021-10-29,98.791,2021-11-08,119.295,5000,20.6341%,101974.54,6,止盈
162,600707,彩虹股份,2021-10-29,6.843,2021-11-03,6.647,73000,-2.9720%,-14854.77,3,信号
163,603160,汇顶科技,2021-10-29,102.421,2021-11-15,107.566,4800,4.9184%,24192.05,11,信号
164,605499,东鹏饮料,2021-10-29,92.62,2021-11-11,91.972,5300,-0.7992%,-3925.14,9,信号
165,603259,药明康德,2021-11-01,135.789,2021-11-03,126.728,3300,-6.7663%,-30335.30,2,止损
166,000661,长春高新,2021-11-02,249.239,2021-11-15,252.887,2000,1.3626%,6795.75,9,信号
167,600584,长电科技,2021-11-02,30.335,2021-11-17,31.014,13200,2.1372%,8562.18,11,信号
168,002155,湖南黄金,2021-11-03,7.496,2021-11-18,7.181,66700,-4.2893%,-21455.86,11,信号
169,002465,海格通信,2021-11-03,9.096,2021-11-09,8.937,20700,-1.8465%,-3478.26,4,信号
170,300581,晨曦航空,2021-11-03,17.284,2021-11-08,16.497,28900,-4.6482%,-23229.25,3,信号
171,300830,金现代,2021-11-03,12.107,2021-11-17,12.845,41200,5.9857%,29871.99,10,信号
172,688396,华润微,2021-11-03,64.715,2021-11-15,64.761,7700,-0.0301%,-149.96,8,信号
173,000807,云铝股份,2021-11-04,10.193,2021-11-08,9.183,45800,-9.9957%,-46687.43,2,止损
174,000983,山西焦煤,2021-11-04,6.757,2021-11-08,6.061,73900,-10.3956%,-51938.26,2,止损
175,002415,海康威视,2021-11-08,47.448,2021-11-18,46.781,10500,-1.5045%,-7499.40,8,信号
176,002466,天齐锂业,2021-11-08,90.896,2021-11-16,91.245,5500,0.2835%,1418.22,6,信号
177,300003,乐普医疗,2021-11-08,19.782,2021-11-24,20.542,22400,3.7373%,16568.75,12,信号
178,300179,四方达,2021-11-08,10.089,2021-11-17,12.398,49500,22.7610%,113726.87,7,止盈
179,600221,海航控股,2021-11-08,1.941,2021-11-16,1.879,257600,-3.2864%,-16440.04,6,信号
180,000762,西藏矿业,2021-11-09,51.395,2021-11-15,47.845,3600,-6.9996%,-12957.26,4,信号
181,000807,云铝股份,2021-11-11,9.193,2021-11-17,8.494,54300,-7.6946%,-38427.36,4,信号
182,600309,万华化学,2021-11-11,87.849,2021-11-26,88.171,5600,0.2662%,1310.29,11,信号
183,601600,中国铝业,2021-11-11,4.767,2021-11-17,4.493,104800,-5.8548%,-29266.46,4,信号
184,000001,平安银行,2021-11-12,15.882,2021-11-24,15.326,31400,-3.5948%,-17935.94,8,信号
185,000651,格力电器,2021-11-12,25.025,2021-11-25,24.38,19100,-2.6737%,-12785.62,9,信号
186,600036,招商银行,2021-11-12,43.594,2021-11-24,42.321,11400,-3.0171%,-15001.42,8,信号
187,000049,德赛电池,2021-11-15,35.611,2021-11-30,41.059,14000,15.1854%,75744.60,11,止盈
188,000301,东方盛虹,2021-11-15,22.461,2021-11-17,20.49,22200,-8.8684%,-44243.50,2,止损
189,002407,多氟多,2021-11-15,37.511,2021-11-17,35.6,13300,-5.1882%,-25896.57,2,信号
190,600733,北汽蓝谷,2021-11-15,12.236,2021-11-17,11.714,15900,-4.3615%,-8489.81,2,信号
191,002176,江特电机,2021-11-16,20.57,2021-11-30,24.748,24300,20.1874%,100958.75,10,止盈
192,600063,皖维高新,2021-11-16,5.773,2021-12-03,6.107,86400,5.6810%,28349.58,13,信号
193,688303,大全能源,2021-11-16,64.666,2021-11-24,63.882,7700,-1.3115%,-6533.82,6,信号
194,002266,浙富控股,2021-11-17,6.115,2021-12-01,6.379,81700,4.2089%,21038.25,10,信号
195,002812,恩捷股份,2021-11-17,265.434,2021-11-25,252.665,1800,-4.9058%,-23450.57,6,信号
196,300483,首华燃气,2021-11-17,19.51,2021-11-30,18.911,7600,-3.1682%,-4699.99,9,信号
197,300957,贝泰妮,2021-11-17,217.87,2021-11-24,198.882,2200,-8.8067%,-42232.84,5,止损
198,600025,华能水电,2021-11-17,5.193,2021-12-01,5.047,96200,-2.8919%,-14453.09,10,信号
199,601919,中远海控,2021-11-17,7.704,2021-11-29,7.856,64900,1.8740%,9374.16,8,信号
200,688139,海尔生物,2021-11-17,86.295,2021-11-30,89.517,5700,3.6301%,17864.86,9,信号
201,688366,昊海生科,2021-11-17,94.08,2021-11-19,88.175,5300,-6.3704%,-31780.14,2,信号
202,000762,西藏矿业,2021-11-18,49.114,2021-11-23,59.459,10100,20.9439%,103943.39,3,止盈
203,002407,多氟多,2021-11-18,36.251,2021-11-22,35.136,13000,-3.1718%,-14955.03,2,信号
204,600905,三峡能源,2021-11-19,6.6,2021-11-25,6.334,71100,-4.1331%,-19405.61,4,信号
205,002129,TCL中环,2021-11-22,36.694,2021-11-25,35.354,13600,-3.7482%,-18714.26,3,信号
206,300724,捷佳伟创,2021-11-22,106.532,2021-11-30,126.866,4400,18.9675%,88953.03,6,止盈
207,000009,中国宝安,2021-11-23,17.994,2021-12-02,17.096,27700,-5.0830%,-25348.00,7,信号
208,002568,百润股份,2021-11-24,42.111,2021-11-30,41.396,11300,-1.7956%,-8548.53,4,信号
209,300472,ST新元,2021-11-24,18.799,2021-12-03,16.522,26500,-12.2034%,-60825.99,7,止损
210,300712,永福股份,2021-11-24,65.118,2021-12-08,68.571,7600,5.1977%,25735.96,10,信号
211,600221,海航控股,2021-11-24,1.851,2021-12-07,1.939,270100,4.6553%,23285.33,9,信号
212,603026,石大胜华,2021-11-24,194.617,2021-12-03,199.81,2500,2.5656%,12488.93,7,信号
213,002127,南极电商,2021-11-25,6.617,2021-11-29,6.291,53600,-5.0284%,-17843.87,2,信号
214,002304,洋河股份,2021-11-25,160.565,2021-12-01,157.866,3100,-1.7793%,-8861.13,4,信号
215,600199,金种子酒,2021-11-25,16.918,2021-11-29,16.342,29500,-3.5048%,-17501.17,2,信号
216,600481,双良节能,2021-11-25,11.646,2021-12-03,10.245,42900,-12.1175%,-60570.10,6,止损
217,600905,三峡能源,2021-11-26,6.32,2021-12-21,6.934,78100,9.5954%,47386.87,17,信号
218,300432,富临精工,2021-11-29,16.17,2021-12-06,16.559,20300,2.3011%,7557.10,5,信号
219,300772,运达股份,2021-11-29,24.843,2021-12-03,23.853,20100,-4.0823%,-20395.39,4,信号
220,600884,杉杉股份,2021-11-29,34.401,2021-12-08,35.616,14500,3.4283%,17109.74,7,信号
221,000625,长安汽车,2021-11-30,12.218,2021-12-15,12.136,40900,-0.7719%,-3859.08,11,信号
222,002049,紫光国微,2021-11-30,148.659,2021-12-09,152.987,3300,2.8086%,13785.26,7,信号
223,300316,晶盛机电,2021-11-30,69.557,2021-12-06,68.348,5300,-1.8363%,-6772.89,4,信号
224,300437,清水源,2021-11-30,39.3,2021-12-06,32.434,12700,-17.5530%,-87651.99,4,止损
225,600760,中航沈飞,2021-11-30,49.856,2021-12-10,49.27,10000,-1.2733%,-6351.26,8,信号
226,603906,龙蟠科技,2021-11-30,48.248,2021-12-07,45.491,10300,-5.8082%,-28878.51,5,信号
227,000422,湖北宜化,2021-12-01,23.042,2021-12-03,26.247,21600,13.7974%,68703.35,2,止盈
228,002371,北方华创,2021-12-01,281.238,2021-12-08,267.149,1700,-5.1043%,-24416.05,5,信号
229,600460,士兰微,2021-12-01,61.331,2021-12-08,60.37,8100,-1.6651%,-8275.77,5,信号
230,600438,通威股份,2021-12-02,40.979,2021-12-20,40.019,12100,-2.4415%,-12112.08,12,信号
231,000002,万科Ａ,2021-12-03,17.395,2021-12-15,17.757,28700,1.9815%,9897.14,8,信号
232,000876,新希望,2021-12-03,14.423,2021-12-15,14.329,34600,-0.7536%,-3762.82,8,信号
233,300037,新宙邦,2021-12-03,64.886,2021-12-07,64.822,7100,-0.1998%,-920.93,2,信号
234,600837,海通证券,2021-12-03,11.327,2021-12-16,11.505,44100,1.4751%,7372.11,9,信号
235,601318,中国平安,2021-12-03,37.499,2021-12-16,39.27,13300,4.6198%,23051.97,9,信号
236,603486,科沃斯,2021-12-03,162.067,2021-12-15,147.012,3000,-9.3797%,-45627.23,8,止损
237,002304,洋河股份,2021-12-06,156.353,2021-12-17,162.804,3100,4.0215%,19501.61,9,信号
238,002714,牧原股份,2021-12-06,49.418,2021-12-08,46.3,2800,-6.4028%,-8864.01,2,止损
239,601888,中国中免,2021-12-06,203.562,2021-12-17,219.07,2400,7.5111%,36713.67,9,信号
240,000333,美的集团,2021-12-07,54.338,2021-12-16,55.633,9200,2.2809%,11408.26,7,信号
241,002352,顺丰控股,2021-12-07,58.951,2021-12-16,58.343,8400,-1.1314%,-5605.27,7,信号
242,300393,中来股份,2021-12-07,16.83,2021-12-20,16.294,27200,-3.2848%,-15044.98,9,信号
243,002384,东山精密,2021-12-08,23.095,2021-12-21,25.18,21600,8.9229%,44533.25,9,信号
244,300052,中青宝,2021-12-08,31.216,2021-12-13,35.882,16000,14.8342%,74126.42,3,止盈
245,300058,蓝色光标,2021-12-08,5.027,2021-12-10,5.778,23400,14.8378%,17460.97,2,止盈
246,600276,恒瑞医药,2021-12-08,49.296,2021-12-17,49.336,10100,-0.0175%,-87.18,7,信号
247,601012,隆基绿能,2021-12-08,59.632,2021-12-20,57.094,8300,-4.3507%,-21544.52,8,信号
248,002714,牧原股份,2021-12-09,47.367,2021-12-16,44.381,10500,-6.3974%,-31833.34,5,信号
249,300122,智飞生物,2021-12-10,85.056,2021-12-23,84.345,1500,-0.9347%,-1193.10,9,信号
250,600522,中天科技,2021-12-10,15.93,2021-12-21,15.644,31300,-1.8922%,-9439.27,7,信号
251,603260,合盛硅业,2021-12-13,144.36,2021-12-20,132.722,3400,-8.1540%,-40042.07,5,止损
252,000762,西藏矿业,2021-12-15,53.396,2021-12-21,48.705,9300,-8.8766%,-44101.52,4,止损
253,002030,达安基因,2021-12-15,17.404,2021-12-23,16.777,28700,-3.6995%,-18487.97,6,信号
254,300318,博晖创新,2021-12-15,9.955,2021-12-23,9.855,50200,-1.1025%,-5512.46,6,信号
255,600973,宝胜股份,2021-12-15,6.153,2021-12-21,5.917,81200,-3.9322%,-19656.09,4,信号
256,002210,飞马国际,2021-12-16,3.822,2021-12-24,3.738,130800,-2.2899%,-11452.85,6,信号
257,300054,鼎龙股份,2021-12-16,24.452,2021-12-20,23.008,20400,-5.9983%,-29936.19,2,信号
258,300142,沃森生物,2021-12-16,62.439,2021-12-23,60.758,8000,-2.7904%,-13945.57,5,信号
259,300382,斯莱克,2021-12-16,23.866,2021-12-21,21.433,20900,-10.2827%,-51315.74,3,止损
260,600105,永鼎股份,2021-12-16,5.277,2021-12-28,5.441,94700,3.0171%,15084.01,8,信号
