序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
59,600438,通威股份,2021-09-09,50.504,2021-09-15,47.805,9900,-5.4390%,-27208.26,4,止损
60,603185,弘元绿能,2021-09-09,148.404,2021-09-17,130.374,3300,-12.2373%,-59960.25,6,止损
61,000540,ST中天,2021-09-10,2.911,2021-09-29,2.739,171700,-6.0301%,-30159.11,11,到期
62,002350,北京科锐,2021-09-10,8.114,2021-09-16,8.826,61600,8.6604%,43308.51,4,止盈
63,300809,华辰装备,2021-09-10,31.013,2021-09-15,33.093,16100,6.5999%,32971.07,3,止盈
64,000791,甘肃能源,2021-09-13,5.053,2021-09-22,5.707,98900,12.8434%,64209.85,5,止盈
65,300011,鼎汉技术,2021-09-13,9.265,2021-09-28,7.796,53900,-15.9350%,-79613.55,9,止损
66,600888,新疆众和,2021-09-13,9.175,2021-09-16,10.275,54400,11.8807%,59325.94,3,止盈
67,002079,苏州固锝,2021-09-14,17.362,2021-09-22,16.205,28700,-6.7561%,-33681.35,4,止损
68,600116,三峡水利,2021-09-14,9.874,2021-10-08,10.864,50600,9.9127%,49550.67,11,到期
69,002241,歌尔股份,2021-09-15,45.099,2021-09-29,41.945,11000,-7.0855%,-35167.47,8,止损
70,600163,中闽能源,2021-09-15,7.641,2021-09-24,9.912,65400,29.5952%,147964.01,5,止盈
71,601216,君正集团,2021-09-15,5.011,2021-09-24,5.485,99700,9.3657%,46809.56,5,止盈
72,000932,华菱钢铁,2021-09-16,7.495,2021-09-22,6.648,66700,-11.3909%,-56971.29,2,止损
73,600150,中国船舶,2021-09-16,23.897,2021-09-23,27.501,20900,14.9677%,74792.76,3,止盈
74,000009,中国宝安,2021-09-17,20.345,2021-09-28,18.666,24500,-8.3468%,-41625.76,5,止损
75,000676,智度股份,2021-09-17,8.104,2021-09-23,7.356,61600,-9.3173%,-46536.35,2,止损
76,002119,康强电子,2021-09-17,15.178,2021-09-30,14.033,32900,-7.6338%,-38138.02,7,止损
77,002233,塔牌集团,2021-09-17,11.536,2021-09-27,10.125,43300,-12.3178%,-61557.89,4,止损
78,002716,湖南白银,2021-09-17,4.002,2021-09-28,3.548,124900,-11.4273%,-57148.01,5,止损
79,600550,保变电气,2021-09-17,5.263,2021-10-12,4.838,95000,-8.1686%,-40859.51,10,止损
80,601611,中国核建,2021-09-17,9.233,2021-09-23,10.633,54100,15.0493%,75206.27,2,止盈
81,603979,金诚信,2021-09-17,23.482,2021-09-24,21.339,21200,-9.2146%,-45894.20,3,止损
82,000630,铜陵有色,2021-09-22,4.123,2021-09-28,3.529,121200,-14.4881%,-72435.44,4,止损
83,002312,川发龙蟒,2021-09-22,17.468,2021-09-27,16.161,28600,-7.5738%,-37855.77,3,止损
84,300339,润和软件,2021-09-22,25.934,2021-09-24,30.066,19200,15.8169%,78796.78,2,止盈
85,000970,中科三环,2021-09-23,11.162,2021-09-27,10.319,44700,-7.6428%,-38150.57,2,止损
86,002091,江苏国泰,2021-09-23,13.497,2021-09-27,12.404,37000,-8.1897%,-40918.31,2,止损
87,002455,百川股份,2021-09-23,18.539,2021-09-28,15.432,26900,-16.8421%,-84034.81,3,止损
88,600259,中稀有色,2021-09-23,62.431,2021-09-28,52.824,8000,-15.4737%,-77322.02,3,止损
89,002539,云图控股,2021-09-24,17.911,2021-09-28,15.454,27900,-13.8023%,-69006.87,2,止损
90,300690,双一科技,2021-09-24,29.488,2021-10-12,26.73,16900,-9.4440%,-47087.06,7,止损
91,600331,宏达股份,2021-09-24,5.033,2021-09-28,4.188,99300,-16.8662%,-84327.57,2,止损
92,600777,新潮能源,2021-09-24,2.731,2021-10-13,2.389,183000,-12.6291%,-63156.98,8,止损
93,603396,金辰股份,2021-09-24,129.335,2021-09-29,118.111,3800,-8.7693%,-43120.28,3,止损
94,001896,豫能控股,2021-09-27,9.045,2021-09-30,8.396,55200,-7.2653%,-36290.70,3,止损
95,002182,宝武镁业,2021-09-27,16.722,2021-09-29,15.063,29900,-10.0102%,-50076.08,2,止损
96,300569,天能重工,2021-09-27,11.75,2021-10-11,11.008,42500,-6.4033%,-31992.22,5,止损
97,600618,氯碱化工,2021-09-27,15.588,2021-09-29,14.283,32000,-8.4631%,-42235.85,2,止损
98,000155,川能动力,2021-09-28,29.275,2021-09-30,27.166,17000,-7.2943%,-36319.49,2,止损
99,000937,冀中能源,2021-09-28,4.102,2021-10-08,5.07,121800,23.4845%,117394.16,3,止盈
100,002487,大金重工,2021-09-28,20.025,2021-10-08,24.503,24900,22.2384%,110941.23,3,止盈
101,600470,六国化工,2021-09-28,8.454,2021-09-30,7.866,59100,-7.0500%,-35242.52,2,止损
102,601088,中国神华,2021-09-28,10.635,2021-10-11,10.165,47000,-4.5185%,-22597.61,4,止损
103,601126,四方股份,2021-09-28,13.502,2021-10-08,15.737,37000,16.4397%,82168.14,3,止盈
104,601669,中国电建,2021-09-28,7.625,2021-10-11,6.818,65500,-10.6761%,-53345.96,4,止损
105,605358,立昂微,2021-09-28,75.362,2021-09-30,69.208,2000,-8.2568%,-12451.14,2,止损
106,002165,红宝丽,2021-09-29,7.444,2021-10-08,7.056,67100,-5.2971%,-26470.96,2,止损
107,600010,包钢股份,2021-09-29,3.111,2021-10-13,2.828,160700,-9.1879%,-45950.25,5,止损
108,600160,巨化股份,2021-09-29,13.747,2021-10-13,12.554,36300,-8.7707%,-43788.70,5,止损
109,600875,东方电气,2021-09-29,15.435,2021-10-11,14.43,32300,-6.6043%,-32941.62,3,止损
110,601778,晶科科技,2021-09-29,8.741,2021-10-11,7.993,33800,-8.6526%,-25577.62,3,止损
111,000488,ST晨鸣,2021-09-30,7.944,2021-10-18,7.226,100,-10.2275%,-81.76,7,止损
112,000831,中国稀土,2021-09-30,38.87,2021-10-12,36.153,12800,-7.0842%,-35264.29,3,止损
113,300598,诚迈科技,2021-09-30,54.558,2021-10-22,58.656,9000,7.4027%,36367.07,11,到期
114,600163,中闽能源,2021-09-30,8.601,2021-10-12,7.573,58100,-12.0407%,-60201.72,3,止损
115,600795,国电电力,2021-09-30,2.52,2021-10-13,2.258,198300,-10.5007%,-52505.49,4,止损
116,000982,中银绒业,2021-10-08,2.741,2021-10-13,2.509,182300,-8.5772%,-42886.09,3,止损
117,002268,电科网安,2021-10-08,42.646,2021-10-13,37.726,11700,-11.6256%,-58036.34,3,止损
118,600871,石化油服,2021-10-08,2.611,2021-10-14,2.289,191400,-12.4358%,-62185.88,4,止损
119,601567,三星电气,2021-10-08,14.052,2021-10-12,12.199,35500,-13.2744%,-66251.89,2,止损
120,601908,京运通,2021-10-08,11.783,2021-10-12,10.322,42400,-12.4873%,-62417.22,2,止损
121,000937,冀中能源,2021-10-11,4.066,2021-10-13,3.553,122900,-12.6994%,-63492.49,2,止损
122,002366,融发核电,2021-10-11,5.043,2021-10-13,4.558,99100,-9.7046%,-48519.37,2,止损
123,600021,上海电力,2021-10-11,10.7,2021-10-14,8.571,46700,-19.9825%,-99903.93,3,止损
124,603105,芯能科技,2021-10-11,13.267,2021-10-14,14.053,37600,5.8213%,29052.78,3,止盈
125,605011,杭州热电,2021-10-11,22.781,2021-10-13,26.167,20200,14.7461%,67893.23,2,止盈
126,000591,太阳能,2021-10-12,10.123,2021-10-14,9.183,49300,-9.3730%,-46800.80,2,止损
127,000883,湖北能源,2021-10-12,4.852,2021-10-14,4.318,38200,-11.1058%,-20596.30,2,止损
128,002610,ST爱康,2021-10-12,4.202,2021-10-19,5.107,118900,21.4236%,107092.07,5,止盈
129,002665,ST航高,2021-10-12,3.272,2021-10-14,2.959,152800,-9.6610%,-48319.96,2,止损
130,600170,上海建工,2021-10-12,3.052,2021-10-14,2.849,163800,-6.7441%,-33726.43,2,止损
131,600821,金开新能,2021-10-12,8.425,2021-10-14,7.297,59300,-13.4733%,-67348.33,2,止损
132,000539,粤电力Ａ,2021-10-13,4.532,2021-10-15,3.998,25200,-11.8762%,-13570.96,2,止损
133,000767,晋控电力,2021-10-13,3.702,2021-10-15,3.298,135000,-10.9890%,-54945.01,2,止损
134,002135,东南网架,2021-10-13,8.838,2021-10-21,10.359,56500,17.0850%,85360.33,6,止盈
135,002709,天赐材料,2021-10-13,64.39,2021-10-26,73.366,7700,13.8263%,68585.76,9,止盈
136,600171,上海贝岭,2021-10-13,29.225,2021-10-18,34.033,17100,16.3368%,81682.27,3,止盈
137,600644,乐山电力,2021-10-13,7.729,2021-10-15,6.662,64600,-13.8941%,-69405.61,2,止损
138,600733,北汽蓝谷,2021-10-13,13.397,2021-10-28,13.173,37300,-1.7650%,-8824.06,11,到期
139,600956,新天绿能,2021-10-13,17.155,2021-10-15,15.858,29100,-7.6502%,-38208.66,2,止损
140,601666,平煤股份,2021-10-13,7.844,2021-10-15,7.266,63700,-7.4557%,-37271.52,2,止损
141,000400,许继电气,2021-10-14,15.964,2021-10-21,17.877,31300,11.8718%,59349.76,5,止盈
142,002312,川发龙蟒,2021-10-14,12.995,2021-10-22,15.451,38400,18.7783%,93755.62,6,止盈
143,300830,金现代,2021-10-14,13.358,2021-10-28,11.395,37400,-14.7763%,-73855.74,10,止损
144,600025,华能水电,2021-10-14,5.673,2021-10-28,6.317,88100,11.2411%,56208.70,10,止盈
145,600188,兖矿能源,2021-10-14,8.716,2021-10-18,9.805,38500,12.3783%,41559.91,2,止盈
146,601016,节能风电,2021-10-14,5.058,2021-10-20,5.532,98800,9.2768%,46377.72,4,止盈
147,601126,四方股份,2021-10-14,11.851,2021-10-19,13.538,42100,14.1236%,70501.10,3,止盈
148,000862,银星能源,2021-10-15,7.534,2021-10-19,8.476,66300,12.3912%,61923.55,2,止盈
149,600435,北方导航,2021-10-15,8.754,2021-10-19,10.875,57100,24.0944%,120502.16,2,止盈
150,600546,山煤国际,2021-10-15,5.601,2021-10-19,6.595,89200,17.6280%,88112.14,2,止盈
151,601118,海南橡胶,2021-10-15,5.291,2021-11-01,5.115,75600,-3.4082%,-13638.70,11,到期
152,002487,大金重工,2021-10-18,23.137,2021-10-20,28.001,21600,20.9039%,104519.40,2,止盈
153,600187,ST国中,2021-10-18,2.401,2021-10-29,2.229,100,-11.1095%,-27.23,9,止损
154,600737,中粮糖业,2021-10-18,8.044,2021-10-25,7.406,57100,-8.0200%,-36855.20,5,止损
155,002900,哈三联,2021-10-19,22.068,2021-10-29,20.207,22600,-8.5252%,-42539.40,8,止损
156,000150,ST宜康,2021-10-20,3.552,2021-10-22,3.998,140700,12.4509%,62252.73,2,止盈
157,002552,宝鼎科技,2021-10-20,13.967,2021-10-25,13.073,35700,-6.4909%,-32381.34,3,止损
158,300192,科德教育,2021-10-20,5.317,2021-10-26,4.977,94000,-6.4913%,-32457.55,4,止损
159,605337,李子园,2021-10-20,22.261,2021-10-28,20.564,22400,-7.7173%,-38501.67,6,止损
160,000526,学大教育,2021-10-21,21.331,2021-10-28,19.0,11500,-11.0130%,-27028.80,5,止损
161,002607,中公教育,2021-10-21,10.925,2021-11-04,10.095,45700,-7.6940%,-38434.62,10,止损
162,002659,凯文教育,2021-10-21,3.542,2021-11-05,3.388,141100,-4.4286%,-22142.83,11,到期
163,003032,传智教育,2021-10-21,22.996,2021-10-28,21.394,21700,-7.0601%,-35249.27,5,止损
164,600881,亚泰集团,2021-10-21,3.812,2021-10-27,3.518,131100,-7.7961%,-38979.97,4,止损
165,601666,平煤股份,2021-10-21,7.214,2021-10-28,6.537,69300,-9.4739%,-47383.89,5,止损
166,300845,捷安高科,2021-10-22,8.894,2021-10-28,7.734,56200,-13.1323%,-65676.91,4,止损
167,600026,中远海能,2021-10-22,5.093,2021-10-28,4.598,98100,-9.8073%,-49019.60,4,止损
168,002385,大北农,2021-10-25,8.156,2021-11-02,9.147,61300,12.0426%,60239.28,6,止盈
169,601919,中远海控,2021-10-25,7.944,2021-11-01,8.966,62900,12.7466%,63723.38,5,止盈
170,603105,芯能科技,2021-10-25,15.158,2021-10-28,16.952,32900,11.7235%,58492.60,3,止盈
171,600490,鹏欣资源,2021-10-26,5.502,2021-10-29,4.957,90800,-10.0001%,-49981.60,3,止损
172,605011,杭州热电,2021-10-26,26.513,2021-11-03,24.418,18800,-7.9955%,-39873.49,6,止损
173,600172,黄河旋风,2021-10-27,10.095,2021-10-29,9.555,49500,-5.4420%,-27207.68,2,止损
174,000516,国际医学,2021-10-28,11.466,2021-11-12,11.274,43600,-1.7673%,-8839.47,11,到期
175,000937,冀中能源,2021-10-28,2.828,2021-11-01,2.417,176700,-14.6385%,-73197.11,2,止损
176,002055,ST得润,2021-10-28,9.545,2021-11-08,10.845,52300,13.5044%,67446.62,7,止盈
177,002798,帝欧水华,2021-10-28,12.818,2021-11-12,14.295,39000,11.4067%,57052.57,11,止盈
178,300688,创业黑马,2021-10-28,22.439,2021-11-02,29.26,22200,30.2680%,150855.63,3,止盈
179,600376,首开股份,2021-10-28,4.722,2021-11-10,4.448,17400,-5.9087%,-4857.56,9,止损
180,600397,江钨装备,2021-10-28,3.332,2021-11-03,3.168,150000,-4.9950%,-24975.01,4,止损
181,600508,上海能源,2021-10-28,7.329,2021-11-01,6.551,68200,-10.7044%,-53528.76,2,止损
182,600683,京投发展,2021-10-28,5.793,2021-11-08,6.747,86300,16.3474%,81765.82,7,止盈
183,603138,海量数据,2021-10-28,16.372,2021-11-04,18.315,30500,11.7538%,58722.03,5,止盈
184,300052,中青宝,2021-10-29,18.519,2021-11-02,26.187,26900,41.2623%,205658.35,2,止盈
185,600277,ST亿利,2021-10-29,4.619,2021-11-15,4.875,108200,5.4203%,27104.76,11,到期
186,601702,华峰铝业,2021-10-29,11.76,2021-11-15,14.917,32300,26.7159%,101529.33,11,止盈
187,002665,ST航高,2021-11-01,3.312,2021-11-16,3.468,150900,4.6244%,23120.90,11,到期
188,300712,永福股份,2021-11-01,68.429,2021-11-08,62.474,7300,-8.7943%,-43952.58,5,止损
189,600063,皖维高新,2021-11-01,6.833,2021-11-03,6.417,73100,-6.1907%,-30939.58,2,止损
190,600990,四创电子,2021-11-01,25.812,2021-11-08,28.229,12500,9.2545%,29874.48,5,止盈
191,603080,新疆火炬,2021-11-01,13.186,2021-11-15,12.323,100,-7.2740%,-96.28,10,止损
192,002631,德尔未来,2021-11-02,7.214,2021-11-08,6.777,69300,-6.1518%,-30768.51,4,止损
193,000537,绿发电力,2021-11-03,15.002,2021-11-16,17.146,33300,14.1762%,70857.42,9,止盈
194,002922,伊戈尔,2021-11-03,24.931,2021-11-16,21.818,20000,-12.5752%,-62734.98,9,止损
195,600011,华能国际,2021-11-03,6.093,2021-11-08,5.557,82000,-8.8852%,-44415.31,3,止损
196,600733,北汽蓝谷,2021-11-03,12.426,2021-11-18,12.144,40200,-2.3694%,-11841.72,11,到期
197,603985,恒润股份,2021-11-03,35.557,2021-11-05,40.803,14000,14.6387%,72906.95,2,止盈
198,002312,川发龙蟒,2021-11-04,15.427,2021-11-16,13.352,32400,-13.5332%,-67676.42,8,止损
