序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
59,600585,海螺水泥,2021-09-07,39.35,2021-09-28,35.612,12700,-9.5886%,-47942.00,13,止损
60,002497,雅化集团,2021-09-08,35.489,2021-09-14,42.35,14000,19.2138%,95510.24,4,止盈
61,601066,中信建投,2021-09-08,31.981,2021-09-15,29.77,15600,-7.0061%,-34971.31,5,止损
62,300059,东方财富,2021-09-09,24.143,2021-09-28,22.772,20700,-5.7748%,-28874.73,11,止损
63,600958,东方证券,2021-09-09,14.862,2021-09-17,13.953,33600,-6.2127%,-31040.19,6,止损
64,601600,中国铝业,2021-09-09,8.359,2021-09-14,9.21,59800,10.0729%,50377.33,3,止盈
65,601669,中国电建,2021-09-09,7.725,2021-09-24,9.056,64700,17.1208%,85612.23,9,止盈
66,002092,中泰化学,2021-09-10,16.788,2021-09-27,15.882,29700,-5.4931%,-27403.31,9,止损
67,002610,ST爱康,2021-09-10,5.503,2021-09-22,4.918,90800,-10.7242%,-53610.15,6,止损
68,600096,云天化,2021-09-10,24.057,2021-09-14,28.701,20700,19.1833%,95576.89,2,止盈
69,601216,君正集团,2021-09-10,5.711,2021-09-14,5.335,87500,-6.6690%,-33341.53,2,止损
70,601618,中国中冶,2021-09-10,5.504,2021-09-15,4.979,90800,-9.6337%,-48167.78,3,止损
71,000155,川能动力,2021-09-14,35.798,2021-09-17,33.753,13900,-5.8062%,-28905.75,3,止损
72,002176,江特电机,2021-09-14,30.305,2021-09-17,28.546,16400,-5.8998%,-29337.15,3,止损
73,002240,盛新锂能,2021-09-14,73.84,2021-09-17,66.81,6700,-9.6115%,-47574.34,3,止损
74,002326,永太科技,2021-09-14,63.832,2021-09-23,62.769,7800,-1.7641%,-8787.48,5,止损
75,603993,洛阳钼业,2021-09-14,7.357,2021-09-17,6.65,67900,-9.7007%,-48481.02,3,止损
76,000807,云铝股份,2021-09-15,19.818,2021-09-22,18.069,25200,-8.9162%,-44550.74,3,止损
77,002312,川发龙蟒,2021-09-15,18.288,2021-09-24,16.351,27300,-10.6827%,-53361.63,5,止损
78,600096,云天化,2021-09-15,29.33,2021-09-24,24.503,17000,-16.5410%,-82515.13,5,止损
79,600141,兴发集团,2021-09-15,44.432,2021-09-22,52.684,11200,18.4523%,91872.28,3,止盈
80,000519,中兵红箭,2021-09-17,22.276,2021-09-28,18.826,22400,-15.5744%,-77752.66,5,止损
81,000937,冀中能源,2021-09-17,5.903,2021-09-24,4.916,84700,-16.8106%,-84091.71,3,止损
82,002080,中材科技,2021-09-17,37.965,2021-09-28,34.939,13100,-8.0637%,-40124.03,5,止损
83,002182,宝武镁业,2021-09-17,18.538,2021-09-27,16.706,26900,-9.9757%,-49771.55,4,止损
84,002218,拓日新能,2021-09-17,8.214,2021-09-30,7.526,60800,-8.4658%,-42301.00,7,止损
85,002386,天原股份,2021-09-17,13.348,2021-09-24,12.189,37400,-8.7727%,-43815.46,3,止损
86,300443,金雷股份,2021-09-17,50.186,2021-09-23,59.221,9900,17.8856%,88907.84,2,止盈
87,600759,ST洲际,2021-09-17,3.762,2021-09-30,3.518,132900,-6.5700%,-32863.52,7,止损
88,600691,潞化科技,2021-09-22,6.943,2021-09-24,7.296,72000,4.9772%,24894.73,2,止盈
89,601016,节能风电,2021-09-22,5.344,2021-10-08,6.437,93500,20.3358%,101655.00,7,止盈
90,601615,明阳智能,2021-09-22,25.535,2021-09-30,23.71,19500,-7.2384%,-36060.27,6,止损
91,300760,迈瑞医疗,2021-09-23,352.865,2021-10-21,334.142,1400,-5.4008%,-26693.80,15,止损
92,603259,药明康德,2021-09-23,147.805,2021-10-12,136.273,3300,-7.8944%,-38524.45,8,止损
93,000591,太阳能,2021-09-24,10.823,2021-10-12,10.113,46100,-6.6576%,-33235.16,7,止损
94,002165,红宝丽,2021-09-24,9.085,2021-09-28,7.616,55000,-16.2470%,-81218.52,2,止损
95,600011,华能国际,2021-09-24,7.384,2021-10-11,6.787,67700,-8.1784%,-40902.32,6,止损
96,600460,士兰微,2021-09-24,60.92,2021-09-30,56.252,8200,-7.7557%,-38762.80,4,止损
97,600795,国电电力,2021-09-24,2.89,2021-09-28,2.358,172900,-18.5086%,-92544.40,2,止损
