序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
59,601318,中国平安,2021-10-11,39.746,2021-10-19,37.457,12500,-5.8523%,-29090.03,6,信号
60,601888,中国中免,2021-10-11,264.732,2021-11-02,224.188,1800,-15.3999%,-73420.04,16,止损
61,000875,电投绿能,2021-10-12,6.583,2021-10-14,5.487,75900,-16.7321%,-83647.13,2,止损
62,600036,招商银行,2021-10-12,43.474,2021-11-04,42.731,11500,-1.8076%,-9041.35,17,信号
63,000002,万科Ａ,2021-10-13,20.616,2021-10-19,18.867,24200,-8.5786%,-42821.47,4,止损
64,300014,亿纬锂能,2021-10-14,106.258,2021-11-26,143.213,4700,34.6441%,173103.44,31,到期
65,600438,通威股份,2021-10-14,49.954,2021-11-03,45.606,10000,-8.7948%,-43955.59,14,信号
66,300274,阳光电源,2021-10-15,105.0,2021-11-16,103.428,4400,-1.5958%,-7376.28,22,信号
67,000519,中兵红箭,2021-10-19,25.718,2021-12-01,29.8,10000,15.7574%,40544.81,31,到期
68,600460,士兰微,2021-10-19,62.711,2021-11-02,58.761,7900,-6.3935%,-31690.62,10,止损
69,601012,隆基绿能,2021-10-19,61.647,2021-11-26,61.356,8100,-0.5707%,-2851.22,28,信号
70,601899,紫金矿业,2021-10-19,9.775,2021-10-29,8.956,51100,-8.4739%,-42348.11,8,止损
71,002326,永太科技,2021-10-21,70.215,2021-11-05,64.488,5700,-8.2487%,-33029.80,11,止损
72,600111,北方稀土,2021-10-28,53.249,2021-11-02,45.109,9100,-15.3699%,-74514.04,3,止损
73,002202,金风科技,2021-10-29,17.6,2021-12-03,16.783,6500,-4.7385%,-5423.48,25,信号
74,603986,兆易创新,2021-10-29,163.212,2021-11-25,153.163,3000,-6.2503%,-30619.12,19,信号
75,000422,湖北宜化,2021-11-02,31.146,2021-11-04,27.936,5900,-10.3946%,-19110.58,2,止损
76,002241,歌尔股份,2021-11-02,44.758,2021-12-15,55.338,11100,23.5143%,116881.90,31,到期
77,002610,ST爱康,2021-11-02,5.723,2021-11-04,5.257,87300,-8.2257%,-41116.56,2,止损
78,600096,云天化,2021-11-02,26.208,2021-11-04,22.324,19000,-14.9060%,-74262.09,2,止损
79,600905,三峡能源,2021-11-02,7.313,2021-11-08,6.746,68300,-7.8463%,-39208.17,4,止损
80,600460,士兰微,2021-11-03,62.601,2021-11-29,58.751,7900,-6.2449%,-30899.67,18,信号
81,600703,三安光电,2021-11-03,34.22,2021-12-02,33.276,3000,-2.8551%,-2932.49,21,信号
82,002074,国轩高科,2021-11-04,60.452,2021-12-08,57.463,8200,-5.0393%,-24992.90,24,信号
83,002385,大北农,2021-11-04,9.447,2021-11-26,8.658,52900,-8.4443%,-42219.71,16,止损
84,300052,中青宝,2021-11-04,28.114,2021-12-17,35.512,400,26.1887%,2946.55,31,到期
85,600522,中天科技,2021-11-04,12.038,2021-12-17,16.374,41500,35.8816%,179345.86,31,到期
86,601615,明阳智能,2021-11-04,30.747,2021-12-03,28.178,16200,-8.4483%,-42102.58,21,止损
87,300999,金龙鱼,2021-11-05,67.428,2021-11-25,61.633,5400,-8.6851%,-31638.92,14,止损
88,002384,东山精密,2021-11-08,23.895,2021-12-03,22.822,19400,-4.5874%,-21276.30,19,信号
89,000422,湖北宜化,2021-11-15,27.334,2021-11-17,23.928,17500,-12.5470%,-60047.06,2,止损
90,600893,航发动力,2021-11-16,62.312,2021-12-27,60.161,7300,-3.5489%,-16151.05,29,信号
91,002405,四维图新,2021-11-17,15.992,2021-12-03,14.537,31200,-9.1908%,-45880.48,12,止损
92,002610,ST爱康,2021-11-17,5.663,2021-12-13,5.197,88200,-8.3108%,-41529.86,18,止损
93,002466,天齐锂业,2021-11-22,105.204,2021-12-21,93.114,4700,-11.5797%,-57285.08,21,止损
94,600111,北方稀土,2021-11-23,52.048,2021-12-16,48.178,9600,-7.5282%,-37634.16,17,止损
95,000858,五粮液,2021-11-25,205.727,2021-12-30,202.593,2400,-1.6219%,-8011.96,25,信号
96,600519,贵州茅台,2021-11-25,1730.924,2022-01-07,1751.183,200,1.0693%,3703.58,30,信号
97,000723,美锦能源,2021-11-26,13.557,2022-01-11,15.852,36800,16.8141%,83925.73,31,到期
98,300142,沃森生物,2021-11-26,67.202,2021-12-13,60.928,7400,-9.4268%,-46902.14,11,止损
99,600010,包钢股份,2021-11-26,2.78,2021-12-28,2.748,179800,-1.2772%,-6387.94,22,信号
100,603259,药明康德,2021-11-29,138.01,2021-12-16,114.084,3600,-17.4191%,-86587.52,13,止损
101,300014,亿纬锂能,2021-12-01,144.707,2021-12-08,135.087,3300,-6.7411%,-32207.31,5,止损
102,002176,江特电机,2021-12-02,25.833,2021-12-08,23.488,4300,-9.1671%,-10188.08,4,止损
103,000338,潍柴动力,2021-12-03,15.261,2022-01-14,14.416,32700,-5.6305%,-28111.41,29,信号
104,002600,领益智造,2021-12-03,7.839,2021-12-07,7.261,60600,-7.4603%,-35457.07,2,止损
105,600166,福田汽车,2021-12-03,3.842,2021-12-14,3.558,100,-9.8589%,-38.37,7,止损
106,603986,兆易创新,2021-12-03,168.294,2022-01-06,152.154,2900,-9.6808%,-47271.29,23,止损
107,300059,东方财富,2021-12-07,24.629,2022-01-05,24.639,17800,-0.0620%,-271.77,20,信号
108,000831,中国稀土,2021-12-08,49.166,2021-12-22,45.328,400,-7.8969%,-1553.80,10,止损
109,600031,三一重工,2021-12-08,22.349,2022-01-04,21.107,22300,-5.6504%,-28175.08,18,信号
110,601600,中国铝业,2021-12-08,5.678,2022-01-06,5.162,88000,-9.1686%,-45833.93,20,止损
111,000725,京东方Ａ,2021-12-13,4.709,2021-12-30,4.535,87400,-3.8042%,-15665.93,13,信号
112,000792,盐湖股份,2021-12-13,32.496,2022-01-14,29.835,15300,-8.2809%,-41192.66,23,止损
113,300459,汤姆猫,2021-12-14,5.053,2022-01-26,5.107,100,-0.8835%,-4.51,30,信号
114,600905,三峡能源,2021-12-15,6.99,2022-01-12,6.654,71500,-4.9134%,-24570.55,19,信号
115,300663,科蓝软件,2021-12-16,23.952,2021-12-27,21.079,20300,-12.0808%,-58769.12,7,止损
116,600089,特变电工,2021-12-16,16.237,2021-12-21,14.798,30700,-8.9567%,-44669.55,3,止损
117,600702,舍得酒业,2021-12-17,237.752,2021-12-30,218.634,800,-8.1332%,-15477.10,9,止损
