序号,代码,名称,买入日,买入价,卖出日,卖出价,净收益率,毛收益率,持有交易日,卖出原因
1,000001,平安银行,2022-11-15,9.657,2022-12-13,10.937,13.1386%,13.2518%,20,信号
2,000001,平安银行,2023-01-04,11.508,2023-02-02,12.526,8.7372%,8.8461%,16,信号
3,000001,平安银行,2023-07-26,9.732,2023-08-09,10.132,4.0068%,4.1109%,10,信号
4,000001,平安银行,2024-02-22,8.731,2024-03-05,8.373,-4.2024%,-4.1065%,8,信号
5,000001,平安银行,2026-04-28,11.005,2026-05-12,10.915,-0.9256%,-0.8265%,7,信号
6,000002,万科Ａ,2022-06-30,17.765,2022-07-08,17.537,-1.3802%,-1.2815%,6,信号
7,000002,万科Ａ,2022-11-28,16.223,2022-12-16,18.676,15.0025%,15.1176%,14,信号
8,000002,万科Ａ,2023-07-26,14.132,2023-08-08,14.038,-0.7651%,-0.6658%,9,信号
9,000002,万科Ａ,2025-07-11,6.753,2025-07-17,6.557,-3.0090%,-2.9120%,4,信号
10,000002,万科Ａ,2025-08-26,6.983,2025-09-03,6.747,-3.4884%,-3.3918%,6,信号
11,000004,国华退,2021-11-17,20.01,2021-11-26,18.581,-7.2357%,-7.1429%,7,信号
12,000004,国华退,2022-01-06,22.111,2022-01-21,21.189,-4.2641%,-4.1683%,11,信号
13,000004,国华退,2022-11-18,9.925,2022-11-28,10.025,0.9068%,1.0078%,6,信号
14,000004,国华退,2023-02-01,10.455,2023-02-07,10.055,-3.9244%,-3.8283%,4,信号
15,000004,国华退,2023-07-19,21.021,2023-07-24,17.291,-17.8228%,-17.7406%,3,止损
16,000004,国华退,2023-10-12,17.008,2023-10-20,17.041,0.0937%,0.1939%,6,信号
17,000004,国华退,2024-07-01,11.776,2024-07-04,10.515,-10.7988%,-10.7096%,3,止损
18,000004,国华退,2024-09-25,14.637,2024-10-11,14.803,1.0281%,1.1292%,7,信号
19,000004,国华退,2024-12-16,19.89,2024-12-18,18.361,-7.7802%,-7.6879%,2,信号
20,000004,国华退,2025-10-13,12.206,2025-10-29,12.724,4.1358%,4.2400%,12,信号
21,000005,ST星源,2023-10-17,1.531,2023-10-19,1.429,-6.7227%,-6.6294%,2,信号
22,000006,深振业Ａ,2021-12-22,4.367,2021-12-29,4.163,-4.7726%,-4.6773%,5,信号
23,000006,深振业Ａ,2022-03-31,5.058,2022-04-12,4.763,-5.9253%,-5.8311%,6,信号
24,000006,深振业Ａ,2022-11-28,4.228,2022-12-01,6.323,49.3933%,49.5428%,3,止盈
25,000006,深振业Ａ,2023-07-25,4.612,2023-08-08,5.047,9.3256%,9.4350%,10,信号
26,000006,深振业Ａ,2023-08-14,5.403,2023-08-22,5.257,-2.7872%,-2.6900%,6,信号
27,000006,深振业Ａ,2024-05-20,4.212,2024-05-27,4.018,-4.7039%,-4.6085%,5,信号
28,000006,深振业Ａ,2024-10-29,9.385,2024-11-05,8.416,-10.4139%,-10.3243%,5,止损
29,000006,深振业Ａ,2025-03-28,7.584,2025-04-07,6.477,-14.6827%,-14.5973%,5,止损
30,000006,深振业Ａ,2025-05-20,6.823,2025-06-03,6.797,-0.4925%,-0.3929%,9,信号
31,000006,深振业Ａ,2025-08-12,7.044,2025-08-25,7.286,3.3442%,3.4476%,9,信号
32,000006,深振业Ａ,2025-10-15,13.057,2025-10-17,11.714,-10.3710%,-10.2813%,2,止损
33,000007,全新好,2022-07-04,7.534,2022-07-21,7.596,0.7279%,0.8287%,13,信号
34,000007,全新好,2023-07-04,4.692,2023-07-24,4.748,1.0769%,1.1781%,14,信号
35,000007,全新好,2024-07-03,5.303,2024-07-16,5.207,-1.8945%,-1.7964%,9,信号
36,000007,全新好,2024-09-20,5.313,2024-10-08,7.446,40.0210%,40.1611%,7,止盈
37,000007,全新好,2024-11-06,8.614,2024-11-08,7.736,-10.2842%,-10.1944%,2,止损
38,000007,全新好,2025-04-28,7.064,2025-06-16,7.926,12.0985%,12.2107%,31,到期
39,000007,全新好,2025-10-30,8.234,2025-11-24,9.595,16.4133%,16.5298%,17,信号
40,000008,神州高铁,2021-12-21,2.431,2021-12-24,3.468,42.5130%,42.6556%,3,止盈
41,000008,神州高铁,2022-06-01,2.821,2022-06-09,2.549,-9.7552%,-9.6648%,5,止损
42,000008,神州高铁,2023-05-05,2.531,2023-05-17,2.419,-4.5390%,-4.4434%,8,信号
43,000008,神州高铁,2023-08-21,2.531,2023-08-23,2.429,-4.1445%,-4.0486%,2,信号
44,000008,神州高铁,2024-03-08,2.371,2024-03-21,2.699,13.6964%,13.8102%,9,信号
45,000008,神州高铁,2024-07-22,2.101,2024-08-07,2.109,0.2754%,0.3758%,12,信号
46,000008,神州高铁,2024-12-09,3.482,2024-12-16,3.118,-10.5240%,-10.4344%,5,止损
47,000008,神州高铁,2025-08-22,2.971,2025-08-28,2.889,-2.8880%,-2.7909%,4,信号
48,000008,神州高铁,2025-11-12,3.362,2025-11-20,3.178,-5.5463%,-5.4517%,6,信号
49,000008,神州高铁,2026-01-07,3.162,2026-01-16,3.048,-3.6739%,-3.5775%,7,信号
50,000008,神州高铁,2026-04-01,3.602,2026-04-03,3.038,-15.7243%,-15.6400%,2,止损
51,000009,中国宝安,2023-05-30,11.546,2023-06-08,11.604,0.4055%,0.5060%,7,信号
52,000009,中国宝安,2023-11-07,10.71,2023-12-04,11.409,6.4193%,6.5258%,19,信号
53,000009,中国宝安,2024-01-30,11.771,2024-02-01,10.61,-9.9550%,-9.8649%,2,止损
54,000009,中国宝安,2025-06-24,8.514,2025-07-08,8.866,4.0220%,4.1261%,10,信号
55,000009,中国宝安,2025-09-26,12.186,2025-10-15,11.424,-6.3452%,-6.2514%,7,信号
56,000009,中国宝安,2026-04-30,9.005,2026-05-07,8.726,-3.1938%,-3.0970%,2,信号
57,000009,中国宝安,2026-08-03,7.984,2026-08-17,7.916,-0.9502%,-0.8511%,10,信号
58,000010,ST美丽,2021-10-13,4.092,2021-10-20,3.948,-3.6160%,-3.5195%,5,信号
59,000010,ST美丽,2022-06-07,4.182,2022-06-16,4.118,-1.6324%,-1.5339%,7,信号
60,000010,ST美丽,2023-07-20,2.451,2023-08-01,3.168,29.1292%,29.2584%,8,止盈
61,000010,ST美丽,2023-10-17,3.752,2023-10-23,3.468,-7.6516%,-7.5592%,4,信号
62,000010,ST美丽,2024-09-25,1.881,2024-10-14,1.999,6.1704%,6.2766%,8,信号
63,000010,ST美丽,2024-11-04,2.771,2024-11-14,3.018,8.8074%,8.9163%,8,信号
64,000010,ST美丽,2026-02-27,4.072,2026-03-13,4.098,0.5358%,0.6364%,10,信号
65,000010,ST美丽,2026-03-17,4.752,2026-03-24,4.398,-7.5535%,-7.4610%,5,止损
66,000011,深物业A,2022-04-06,13.024,2022-04-12,10.762,-17.4504%,-17.3678%,4,止损
67,000011,深物业A,2022-11-14,9.862,2022-11-24,9.662,-2.1235%,-2.0256%,8,信号
68,000011,深物业A,2022-11-30,11.283,2022-12-15,11.181,-0.9963%,-0.8972%,11,信号
69,000011,深物业A,2023-07-26,9.573,2023-08-08,10.103,5.4327%,5.5382%,9,信号
70,000011,深物业A,2023-08-14,9.733,2023-08-16,9.723,-0.1998%,-0.1000%,2,信号
71,000011,深物业A,2023-08-30,11.364,2023-09-04,10.433,-8.2837%,-8.1919%,3,止损
72,000011,深物业A,2023-11-22,9.673,2023-11-28,9.213,-4.8451%,-4.7498%,4,信号
73,000011,深物业A,2024-04-30,8.202,2024-05-09,8.004,-2.5128%,-2.4153%,4,信号
74,000011,深物业A,2024-08-05,8.014,2024-08-14,7.866,-1.9441%,-1.8460%,7,信号
75,000011,深物业A,2025-05-20,8.664,2025-05-26,8.286,-4.4638%,-4.3682%,4,信号
76,000011,深物业A,2025-08-12,9.585,2025-08-22,9.535,-0.6165%,-0.5171%,8,信号
77,000012,南玻Ａ,2022-06-16,5.985,2022-07-05,6.859,14.4816%,14.5961%,13,信号
78,000012,南玻Ａ,2022-09-16,7.136,2022-09-20,6.559,-8.1760%,-8.0841%,2,止损
79,000012,南玻Ａ,2024-10-08,6.215,2024-10-10,5.389,-13.3737%,-13.2870%,2,止损
80,000012,南玻Ａ,2025-07-03,4.684,2025-07-16,4.69,0.0133%,0.1134%,9,信号
81,000012,南玻Ａ,2025-07-23,5.034,2025-07-31,4.879,-3.1754%,-3.0785%,6,信号
82,000012,南玻Ａ,2026-02-26,5.164,2026-03-04,4.739,-8.3215%,-8.2298%,4,信号
83,000012,南玻Ａ,2026-05-26,4.353,2026-06-01,4.039,-7.3104%,-7.2176%,4,信号
84,000014,沙河股份,2021-12-21,6.292,2021-12-27,5.978,-5.0875%,-4.9925%,4,信号
85,000014,沙河股份,2022-01-12,6.842,2022-01-19,6.544,-4.4609%,-4.3653%,5,信号
86,000014,沙河股份,2022-03-31,9.811,2022-04-12,8.385,-14.6213%,-14.5358%,6,止损
87,000014,沙河股份,2022-09-02,8.908,2022-09-21,8.99,0.8089%,0.9098%,12,信号
88,000014,沙河股份,2022-11-14,9.169,2022-12-08,9.639,5.0276%,5.1327%,18,信号
89,000014,沙河股份,2023-05-05,9.849,2023-05-22,10.299,4.4637%,4.5683%,11,信号
90,000014,沙河股份,2023-06-07,11.25,2023-06-20,11.768,4.5044%,4.6090%,9,信号
91,000014,沙河股份,2023-11-23,11.84,2023-11-28,11.488,-3.0672%,-2.9702%,3,信号
92,000014,沙河股份,2024-05-20,11.69,2024-05-24,10.989,-6.0935%,-5.9996%,4,信号
93,000014,沙河股份,2024-08-12,8.884,2024-08-14,8.406,-5.4820%,-5.3875%,2,信号
94,000014,沙河股份,2024-09-19,8.884,2024-10-08,12.094,35.9890%,36.1251%,8,止盈
95,000014,沙河股份,2025-03-12,11.005,2025-03-25,11.004,-0.1091%,-0.0091%,9,信号
96,000014,沙河股份,2025-06-12,12.206,2025-06-16,11.644,-4.6990%,-4.6036%,2,信号
97,000014,沙河股份,2025-08-14,14.857,2025-08-25,14.893,0.1362%,0.2364%,7,信号
98,000014,沙河股份,2026-02-11,14.737,2026-02-27,13.933,-5.5523%,-5.4578%,6,信号
99,000016,ST康佳A,2021-12-01,6.413,2021-12-09,6.397,-0.3555%,-0.2558%,6,信号
100,000016,ST康佳A,2022-06-16,6.053,2022-06-30,5.947,-1.8494%,-1.7512%,10,信号
101,000016,ST康佳A,2023-03-27,5.083,2023-04-14,5.067,-0.3963%,-0.2966%,13,信号
102,000016,ST康佳A,2023-06-05,4.992,2023-06-09,4.948,-0.9998%,-0.9008%,4,信号
103,000016,ST康佳A,2024-03-13,3.482,2024-03-26,3.408,-2.2073%,-2.1094%,9,信号
104,000016,ST康佳A,2024-07-30,2.291,2024-08-05,3.368,46.8675%,47.0145%,4,止盈
105,000016,ST康佳A,2024-11-04,7.003,2024-11-07,6.237,-11.0353%,-10.9462%,3,止损
106,000016,ST康佳A,2025-01-16,5.903,2025-01-22,5.497,-6.9659%,-6.8728%,4,信号
107,000016,ST康佳A,2025-06-25,5.073,2025-07-16,4.988,-1.7746%,-1.6763%,15,信号
108,000016,ST康佳A,2025-08-12,5.403,2025-09-01,5.757,6.4535%,6.5601%,14,信号
109,000017,深中华A,2021-12-22,3.792,2021-12-24,3.598,-5.2030%,-5.1081%,2,信号
110,000017,深中华A,2022-02-25,3.902,2022-03-04,3.648,-6.5973%,-6.5038%,5,信号
111,000017,深中华A,2022-05-19,3.662,2022-05-25,3.238,-11.6523%,-11.5639%,4,止损
112,000017,深中华A,2022-06-17,4.042,2022-06-23,5.107,26.2324%,26.3587%,4,止盈
113,000017,深中华A,2022-08-11,4.792,2022-08-18,4.568,-4.7835%,-4.6883%,5,信号
114,000017,深中华A,2022-12-08,5.043,2022-12-15,4.858,-3.7641%,-3.6678%,5,信号
115,000017,深中华A,2023-07-11,4.552,2023-07-25,4.608,1.1162%,1.2174%,10,信号
116,000017,深中华A,2024-01-19,9.595,2024-01-24,13.413,39.6578%,39.7976%,3,止盈
117,000017,深中华A,2025-03-12,6.363,2025-03-24,6.247,-1.9259%,-1.8278%,8,信号
118,000017,深中华A,2025-05-23,6.833,2025-06-03,6.767,-1.0765%,-0.9775%,6,信号
119,000017,深中华A,2025-08-13,6.653,2025-08-28,6.497,-2.4510%,-2.3533%,11,信号
120,000017,深中华A,2025-11-20,7.844,2025-11-27,7.526,-4.1460%,-4.0501%,5,信号
121,000017,深中华A,2026-07-10,6.233,2026-07-14,5.687,-8.8502%,-8.7590%,2,止损
122,000019,深粮控股,2021-12-28,5.933,2021-12-30,5.857,-1.3779%,-1.2792%,2,信号
123,000019,深粮控股,2022-03-22,7.694,2022-03-24,6.747,-12.3991%,-12.3114%,2,止损
124,000019,深粮控股,2022-08-03,7.284,2022-08-09,7.036,-3.4899%,-3.3934%,4,信号
125,000019,深粮控股,2022-11-04,6.523,2022-11-17,6.737,3.1677%,3.2709%,9,信号
126,000019,深粮控股,2023-02-24,7.874,2023-03-08,7.366,-6.5404%,-6.4468%,8,信号
127,000019,深粮控股,2023-06-16,7.094,2023-06-27,6.817,-4.0004%,-3.9043%,5,信号
128,000019,深粮控股,2023-07-17,7.244,2023-07-21,7.206,-0.6134%,-0.5139%,4,信号
129,000019,深粮控股,2023-08-01,7.654,2023-08-10,7.446,-2.8090%,-2.7117%,7,信号
130,000019,深粮控股,2024-09-05,5.923,2024-09-11,5.707,-3.7400%,-3.6437%,4,信号
131,000019,深粮控股,2025-04-08,6.483,2025-04-21,6.577,1.3403%,1.4417%,9,信号
132,000019,深粮控股,2025-10-24,7.214,2025-10-29,6.807,-5.7366%,-5.6423%,3,信号
133,000019,深粮控股,2026-08-07,6.213,2026-08-14,6.087,-2.1283%,-2.0304%,5,信号
134,000020,深华发Ａ,2022-02-22,10.995,2022-02-25,10.165,-7.6462%,-7.5538%,3,信号
135,000020,深华发Ａ,2022-04-07,9.555,2022-04-12,8.746,-8.5600%,-8.4685%,3,止损
136,000020,深华发Ａ,2022-05-30,8.694,2022-06-10,8.936,2.6713%,2.7740%,8,信号
137,000020,深华发Ａ,2022-06-22,9.515,2022-07-04,10.155,6.6214%,6.7281%,8,信号
138,000020,深华发Ａ,2022-08-25,12.016,2022-08-29,10.155,-15.5729%,-15.4884%,2,止损
139,000020,深华发Ａ,2022-11-18,9.945,2022-11-24,9.655,-3.0111%,-2.9140%,4,信号
140,000020,深华发Ａ,2023-01-19,9.565,2023-02-20,10.255,7.1077%,7.2149%,17,信号
141,000020,深华发Ａ,2023-10-31,12.186,2023-11-17,12.544,2.8319%,2.9348%,13,信号
142,000020,深华发Ａ,2024-01-16,13.857,2024-01-26,19.9,43.4673%,43.6108%,8,止盈
143,000020,深华发Ａ,2024-08-23,10.205,2024-08-30,10.675,4.4967%,4.6012%,5,信号
144,000020,深华发Ａ,2025-05-23,12.596,2025-05-29,12.084,-4.1633%,-4.0674%,4,信号
145,000020,深华发Ａ,2025-06-19,15.928,2025-06-23,13.253,-16.8750%,-16.7918%,2,止损
146,000021,深科技,2021-11-08,15.688,2021-11-17,14.563,-7.2648%,-7.1720%,7,信号
147,000021,深科技,2022-06-01,10.215,2022-06-10,9.955,-2.6435%,-2.5461%,6,信号
148,000021,深科技,2023-03-27,14.587,2023-04-07,19.01,30.1920%,30.3223%,8,止盈
149,000021,深科技,2024-10-29,20.6,2024-11-07,19.88,-3.5927%,-3.4963%,7,信号
150,000021,深科技,2025-06-26,17.979,2025-07-07,17.851,-0.8107%,-0.7115%,7,信号
151,000021,深科技,2025-08-20,20.46,2025-09-03,20.67,0.9226%,1.0236%,10,信号
152,000021,深科技,2025-10-13,29.845,2025-10-20,27.746,-7.1253%,-7.0323%,5,止损
153,000023,ST深天,2022-04-01,13.927,2022-04-12,12.644,-9.3052%,-9.2144%,5,信号
154,000023,ST深天,2022-06-24,12.766,2022-07-04,11.834,-7.3954%,-7.3028%,6,信号
155,000023,ST深天,2022-11-14,13.597,2022-11-24,12.894,-5.2669%,-5.1721%,8,信号
156,000023,ST深天,2023-10-17,6.603,2023-10-19,6.057,-8.3653%,-8.2736%,2,信号
157,000023,ST深天,2023-11-22,6.363,2023-11-27,6.267,-1.6121%,-1.5136%,3,信号
158,000025,特力Ａ,2022-05-27,15.264,2022-06-01,19.696,28.9107%,29.0397%,3,止盈
159,000025,特力Ａ,2022-11-23,19.221,2022-12-09,19.881,3.3327%,3.4362%,12,信号
160,000025,特力Ａ,2023-10-30,16.667,2023-11-27,16.391,-1.7574%,-1.6591%,20,信号
161,000025,特力Ａ,2024-01-23,16.367,2024-01-31,16.851,2.8505%,2.9534%,6,信号
162,000025,特力Ａ,2024-04-09,16.757,2024-04-16,15.731,-6.2180%,-6.1241%,5,信号
163,000025,特力Ａ,2024-09-30,16.168,2024-10-16,15.282,-5.5727%,-5.4782%,7,信号
164,000025,特力Ａ,2024-10-30,19.19,2024-11-05,17.931,-6.6520%,-6.5586%,4,信号
165,000025,特力Ａ,2025-04-01,17.839,2025-04-08,15.742,-11.8422%,-11.7540%,4,止损
166,000025,特力Ａ,2025-04-21,20.14,2025-04-24,17.341,-13.9825%,-13.8964%,3,止损
167,000025,特力Ａ,2025-08-12,17.699,2025-08-28,17.461,-1.4410%,-1.3423%,12,信号
168,000026,飞亚达,2022-05-31,9.535,2022-06-13,8.876,-7.0068%,-6.9137%,8,信号
169,000026,飞亚达,2022-08-11,9.635,2022-08-22,8.876,-7.9724%,-7.8803%,7,信号
170,000026,飞亚达,2022-12-02,9.745,2022-12-12,9.565,-1.9417%,-1.8436%,6,信号
171,000026,飞亚达,2023-05-11,10.935,2023-05-17,10.745,-1.8434%,-1.7451%,4,信号
172,000026,飞亚达,2023-11-08,10.925,2023-11-24,11.254,2.9075%,3.0105%,12,信号
173,000026,飞亚达,2024-09-02,8.574,2024-09-09,8.366,-2.5289%,-2.4313%,5,信号
174,000026,飞亚达,2025-02-28,10.485,2025-03-14,10.405,-0.8664%,-0.7672%,10,信号
175,000026,飞亚达,2025-05-12,11.546,2025-06-04,14.593,26.2637%,26.3900%,16,止盈
176,000026,飞亚达,2025-07-02,16.168,2025-07-11,16.122,-0.3851%,-0.2854%,7,信号
177,000026,飞亚达,2026-01-05,16.458,2026-01-16,16.462,-0.0785%,0.0215%,9,信号
178,000026,飞亚达,2026-04-16,17.389,2026-04-29,17.631,1.2932%,1.3945%,9,信号
179,000027,深圳能源,2023-07-14,6.503,2023-07-21,6.247,-4.0383%,-3.9423%,5,信号
180,000027,深圳能源,2024-01-02,5.843,2024-01-09,5.747,-1.7378%,-1.6395%,5,信号
181,000027,深圳能源,2025-10-24,7.524,2025-10-29,6.937,-7.8972%,-7.8050%,3,止损
182,000027,深圳能源,2026-01-15,6.803,2026-01-27,6.727,-1.2272%,-1.1283%,8,信号
183,000028,国药一致,2021-12-16,21.626,2022-01-17,23.211,7.2246%,7.3319%,21,信号
184,000028,国药一致,2022-06-23,19.352,2022-06-30,18.718,-3.3731%,-3.2764%,5,信号
185,000028,国药一致,2023-02-17,23.431,2023-03-17,30.782,31.2416%,31.3729%,20,止盈
186,000028,国药一致,2023-03-20,31.519,2023-03-27,28.545,-9.5263%,-9.4358%,5,止损
187,000028,国药一致,2024-04-16,28.267,2024-05-15,35.271,24.6540%,24.7787%,18,止盈
188,000028,国药一致,2024-11-13,27.512,2024-11-25,25.976,-5.6765%,-5.5821%,8,信号
189,000028,国药一致,2025-06-11,22.755,2025-06-16,22.133,-2.8326%,-2.7354%,3,信号
190,000028,国药一致,2025-09-19,23.861,2025-09-23,22.602,-5.3721%,-5.2774%,2,信号
191,000028,国药一致,2026-01-26,23.316,2026-02-10,23.328,-0.0457%,0.0544%,11,信号
192,000028,国药一致,2026-04-03,23.725,2026-04-10,23.228,-2.1905%,-2.0926%,4,信号
193,000029,深深房Ａ,2021-12-20,7.42,2021-12-27,7.492,0.8768%,0.9777%,5,信号
194,000029,深深房Ａ,2022-04-01,8.58,2022-04-12,8.712,1.4294%,1.5309%,5,信号
195,000029,深深房Ａ,2022-10-31,8.808,2022-11-17,9.999,13.4031%,13.5166%,13,信号
196,000029,深深房Ａ,2022-11-21,10.439,2022-11-24,10.299,-1.4433%,-1.3446%,3,信号
197,000029,深深房Ａ,2023-03-06,12.9,2023-03-14,12.538,-2.9088%,-2.8117%,6,信号
198,000029,深深房Ａ,2023-05-12,12.14,2023-05-17,11.198,-7.8489%,-7.7567%,3,信号
199,000029,深深房Ａ,2023-08-14,11.941,2023-08-21,11.969,0.1347%,0.2349%,5,信号
200,000029,深深房Ａ,2023-11-23,12.661,2023-11-28,12.259,-3.2755%,-3.1787%,3,信号
201,000029,深深房Ａ,2024-01-29,11.681,2024-02-01,10.35,-11.4834%,-11.3949%,3,止损
202,000029,深深房Ａ,2024-04-30,11.351,2024-05-27,11.879,4.5505%,4.6551%,16,信号
203,000029,深深房Ａ,2024-09-30,16.473,2024-10-10,13.768,-16.5049%,-16.4213%,3,止损
204,000029,深深房Ａ,2025-06-03,19.705,2025-06-16,20.105,1.9284%,2.0304%,9,信号
205,000029,深深房Ａ,2026-05-13,26.998,2026-05-22,24.763,-8.3732%,-8.2815%,7,止损
206,000030,富奥股份,2021-11-03,5.665,2021-11-08,5.269,-7.0741%,-6.9811%,3,止损
207,000030,富奥股份,2022-06-23,4.948,2022-06-30,4.804,-3.0247%,-2.9277%,5,信号
208,000030,富奥股份,2023-07-13,4.915,2023-07-24,4.771,-3.0437%,-2.9467%,7,信号
209,000030,富奥股份,2023-11-17,5.356,2023-12-01,5.39,0.5459%,0.6465%,10,信号
210,000031,大悦城,2021-12-22,4.062,2021-12-24,3.708,-8.8033%,-8.7120%,2,止损
211,000031,大悦城,2022-02-22,4.202,2022-03-01,3.928,-6.6156%,-6.5221%,5,信号
212,000031,大悦城,2022-04-01,4.632,2022-04-12,4.568,-1.4931%,-1.3946%,5,信号
213,000031,大悦城,2022-11-30,4.202,2022-12-14,4.058,-3.5265%,-3.4300%,10,信号
214,000031,大悦城,2023-03-27,3.892,2023-04-06,3.758,-3.5350%,-3.4385%,7,信号
215,000031,大悦城,2024-05-20,3.062,2024-05-27,2.799,-8.6796%,-8.5882%,5,止损
216,000031,大悦城,2024-12-16,4.022,2024-12-18,3.548,-11.8680%,-11.7798%,2,止损
217,000031,大悦城,2025-07-24,3.122,2025-08-01,3.218,2.9989%,3.1020%,6,信号
218,000031,大悦城,2026-02-02,3.562,2026-02-11,3.568,0.0805%,0.1807%,7,信号
219,000032,深桑达Ａ,2021-08-30,19.585,2021-09-08,18.036,-8.0003%,-7.9082%,7,信号
220,000032,深桑达Ａ,2021-11-30,18.694,2021-12-13,18.546,-0.8942%,-0.7950%,9,信号
221,000032,深桑达Ａ,2021-12-27,21.136,2021-12-31,19.645,-7.1445%,-7.0516%,4,信号
222,000032,深桑达Ａ,2022-01-10,22.576,2022-01-21,22.814,0.9501%,1.0511%,9,信号
223,000032,深桑达Ａ,2022-06-01,14.302,2022-06-20,15.337,7.1307%,7.2379%,12,信号
224,000032,深桑达Ａ,2022-08-08,15.673,2022-08-17,15.257,-2.7482%,-2.6509%,7,信号
225,000032,深桑达Ａ,2022-10-27,16.633,2022-11-01,23.003,38.1595%,38.2977%,3,止盈
226,000032,深桑达Ａ,2022-11-02,23.197,2022-11-09,20.655,-11.0472%,-10.9582%,5,止损
227,000032,深桑达Ａ,2023-08-23,31.761,2023-08-25,24.803,-21.9864%,-21.9083%,2,止损
228,000032,深桑达Ａ,2025-02-12,19.975,2025-02-18,26.012,30.0926%,30.2228%,4,止盈
229,000032,深桑达Ａ,2025-07-28,22.786,2025-08-12,23.963,5.0586%,5.1637%,11,信号
230,000032,深桑达Ａ,2025-12-25,20.625,2026-01-05,19.295,-6.5417%,-6.4482%,5,信号
231,000034,神州数码,2021-12-23,11.103,2021-12-27,10.285,-7.4575%,-7.3649%,2,信号
232,000034,神州数码,2022-01-18,12.596,2022-01-26,11.806,-6.3670%,-6.2733%,6,信号
233,000034,神州数码,2022-07-27,13.244,2022-08-03,12.11,-8.6516%,-8.5602%,5,止损
234,000034,神州数码,2023-11-09,23.288,2023-11-22,23.436,0.5377%,0.6383%,9,信号
235,000034,神州数码,2024-11-01,24.699,2024-11-15,25.51,3.1798%,3.2831%,10,信号
236,000034,神州数码,2025-02-10,30.381,2025-02-18,37.454,23.1579%,23.2811%,6,止盈
237,000034,神州数码,2025-07-16,27.733,2025-07-31,27.434,-1.1755%,-1.0766%,11,信号
238,000034,神州数码,2025-08-01,29.306,2025-08-11,28.434,-3.0721%,-2.9751%,6,信号
239,000035,中国天楹,2021-08-18,4.404,2021-08-20,4.23,-4.0540%,-3.9580%,2,信号
240,000035,中国天楹,2021-09-24,5.355,2021-10-12,4.98,-7.0993%,-7.0063%,7,信号
241,000035,中国天楹,2021-11-16,5.655,2021-11-25,5.369,-5.1439%,-5.0490%,7,信号
242,000035,中国天楹,2021-12-15,5.665,2021-12-29,5.659,-0.1998%,-0.1000%,10,信号
243,000035,中国天楹,2022-05-31,5.045,2022-06-13,5.049,-0.0019%,0.0982%,8,信号
244,000035,中国天楹,2022-07-28,6.01,2022-08-15,6.654,10.5993%,10.7099%,12,信号
245,000035,中国天楹,2022-12-08,5.66,2022-12-20,5.504,-2.8461%,-2.7489%,8,信号
246,000035,中国天楹,2023-01-31,5.65,2023-02-09,5.414,-4.2646%,-4.1688%,7,信号
247,000035,中国天楹,2023-07-28,5.03,2023-08-10,5.334,5.9546%,6.0606%,9,信号
248,000035,中国天楹,2024-06-03,4.979,2024-06-07,4.715,-5.4134%,-5.3188%,4,信号
249,000035,中国天楹,2024-11-11,5.429,2024-11-18,5.143,-5.3499%,-5.2551%,5,信号
250,000035,中国天楹,2025-09-30,5.353,2025-10-21,5.727,6.8888%,6.9958%,9,信号
251,000036,华联控股,2021-08-26,4.33,2021-09-13,4.316,-0.4304%,-0.3308%,12,信号
252,000036,华联控股,2021-11-22,4.81,2021-11-25,4.606,-4.3512%,-4.2555%,3,信号
253,000036,华联控股,2022-09-27,4.148,2022-10-12,3.854,-7.1805%,-7.0877%,6,信号
254,000036,华联控股,2022-11-14,4.078,2022-11-24,4.164,2.0038%,2.1059%,8,信号
255,000036,华联控股,2022-11-30,4.478,2022-12-08,4.334,-3.3214%,-3.2246%,6,信号
256,000036,华联控股,2023-04-17,4.008,2023-04-28,4.114,2.5406%,2.6432%,9,信号
257,000036,华联控股,2023-06-19,4.222,2023-06-27,3.968,-6.1122%,-6.0182%,4,信号
258,000036,华联控股,2023-11-15,4.052,2023-11-30,4.058,0.0466%,0.1467%,11,信号
259,000036,华联控股,2024-04-30,3.102,2024-05-29,3.348,7.8486%,7.9565%,18,信号
260,000036,华联控股,2024-09-18,3.032,2024-10-08,4.188,38.0075%,38.1456%,9,止盈
261,000036,华联控股,2025-03-03,4.292,2025-03-13,4.118,-4.1546%,-4.0587%,8,信号
262,000036,华联控股,2025-11-12,4.482,2025-11-21,4.468,-0.4226%,-0.3229%,7,信号
263,000037,深南电A,2021-10-11,8.932,2021-10-14,8.414,-5.9008%,-5.8066%,3,信号
264,000037,深南电A,2021-11-29,7.452,2021-12-09,7.464,0.0682%,0.1683%,8,信号
265,000037,深南电A,2021-12-28,8.112,2021-12-30,7.784,-4.1387%,-4.0427%,2,信号
266,000037,深南电A,2022-05-16,6.971,2022-05-27,6.875,-1.4889%,-1.3903%,9,信号
267,000037,深南电A,2022-08-31,10.083,2022-09-05,8.354,-17.2326%,-17.1498%,3,止损
268,000037,深南电A,2022-11-10,8.672,2022-11-22,8.134,-6.3021%,-6.2083%,8,信号
269,000037,深南电A,2023-05-17,7.742,2023-06-01,7.874,1.6058%,1.7075%,11,信号
270,000037,深南电A,2023-06-06,8.712,2023-06-20,8.864,1.6339%,1.7356%,10,信号
271,000037,深南电A,2024-01-18,9.153,2024-02-02,8.374,-8.6001%,-8.5087%,11,信号
