序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
60,600032,浙江新能,2021-09-28,15.279,2021-10-25,14.794,32700,-3.2714%,-16352.36,14,信号
61,600436,片仔癀,2021-09-28,349.455,2021-11-04,396.482,1400,13.3439%,65315.67,22,信号
62,600519,贵州茅台,2021-09-28,1625.872,2021-10-28,1601.458,300,-1.6000%,-7808.20,17,信号
63,000568,泸州老窖,2021-09-29,194.79,2021-11-03,203.711,2500,4.4751%,21803.74,20,信号
64,003035,南网能源,2021-09-29,9.385,2021-10-12,8.736,29400,-7.0092%,-19348.73,4,信号
65,600821,金开新能,2021-09-29,9.306,2021-10-13,8.017,53700,-13.9343%,-69666.21,5,止损
66,000993,闽东电力,2021-09-30,16.038,2021-11-02,16.792,31100,4.5941%,22925.99,18,信号
67,300153,科泰电源,2021-09-30,14.197,2021-10-11,12.914,17200,-9.1319%,-22310.30,2,止损
68,600170,上海建工,2021-09-30,3.652,2021-10-12,3.048,136900,-16.6053%,-83057.25,3,止损
69,600733,北汽蓝谷,2021-09-30,14.607,2021-10-13,13.383,34200,-8.4709%,-42339.27,4,止损
70,600276,恒瑞医药,2021-10-11,53.298,2021-10-19,47.797,9300,-10.4101%,-51625.17,6,止损
71,601601,中国太保,2021-10-11,24.042,2021-11-01,22.209,6100,-7.7170%,-11323.13,15,信号
72,000998,隆平高科,2021-10-12,24.51,2021-10-18,20.308,7100,-17.2283%,-29996.20,4,止损
73,600487,亨通光电,2021-10-12,14.186,2021-11-24,15.771,35200,11.0619%,55265.49,31,到期
74,000963,华东医药,2021-10-13,30.955,2021-11-24,32.584,16100,5.1547%,25703.01,30,信号
75,600009,上海机场,2021-10-13,49.035,2021-11-04,49.435,7400,0.7165%,2601.32,16,信号
76,600737,中粮糖业,2021-10-13,8.864,2021-10-18,8.036,56400,-9.4364%,-47201.17,3,止损
77,002612,朗姿股份,2021-10-14,34.787,2021-11-09,33.873,12900,-2.7257%,-12237.72,18,信号
78,002607,中公教育,2021-10-15,12.886,2021-10-20,11.294,38800,-12.4424%,-62242.20,3,止损
79,600771,广誉远,2021-10-15,32.036,2021-10-28,29.985,4800,-6.4958%,-9993.70,9,信号
80,300450,先导智能,2021-10-18,75.029,2021-11-17,80.872,1500,7.6786%,8646.15,22,信号
81,300750,宁德时代,2021-10-18,301.078,2021-11-16,322.434,1600,6.9859%,33669.57,21,信号
82,000423,东阿阿胶,2021-10-19,32.294,2021-11-10,31.512,12400,-2.5187%,-10091.20,16,信号
83,000738,航发控制,2021-10-19,27.501,2021-10-29,25.684,18100,-6.6990%,-33361.64,8,信号
84,300207,欣旺达,2021-10-20,45.576,2021-11-24,48.919,9600,7.2272%,31636.85,25,信号
85,000625,长安汽车,2021-10-21,13.788,2021-11-17,12.844,34000,-6.9420%,-32559.46,19,信号
86,000333,美的集团,2021-10-25,59.231,2021-10-27,54.244,8100,-8.5107%,-40852.13,2,信号
87,002074,国轩高科,2021-10-27,57.491,2021-11-16,56.574,7700,-1.6935%,-7500.29,14,信号
88,002202,金风科技,2021-10-28,17.7,2021-11-17,17.282,28200,-2.4563%,-12266.50,14,信号
89,600418,江淮汽车,2021-10-28,16.269,2021-11-04,14.844,6800,-8.8535%,-9799.56,5,止损
90,601016,节能风电,2021-10-28,6.196,2021-11-03,5.632,80600,-9.1920%,-45928.15,4,止损
91,603986,兆易创新,2021-10-29,163.212,2021-11-18,158.361,2800,-3.0691%,-14032.40,14,信号
92,601012,隆基绿能,2021-11-01,68.914,2021-11-17,63.998,2000,-7.2270%,-9965.82,12,信号
93,600905,三峡能源,2021-11-02,7.313,2021-11-09,6.776,68300,-7.4366%,-37161.22,5,止损
94,300418,昆仑万维,2021-11-03,21.697,2021-11-26,21.635,23000,-0.3839%,-1916.64,17,信号
95,600529,山东药玻,2021-11-03,35.638,2021-12-10,38.941,13700,9.1582%,44736.27,27,信号
96,000876,新希望,2021-11-04,15.684,2021-11-25,14.669,1500,-6.5662%,-1545.53,15,信号
97,002385,大北农,2021-11-04,9.447,2021-11-25,8.808,52900,-6.8588%,-34292.64,15,信号
98,600522,中天科技,2021-11-04,12.038,2021-12-03,15.824,41500,31.3195%,156543.68,21,信号
99,300014,亿纬锂能,2021-11-09,131.271,2021-12-08,135.087,3800,2.8047%,13997.84,21,信号
100,600104,上汽集团,2021-11-09,21.291,2021-11-16,19.27,18800,-9.5795%,-38362.54,5,止损
101,002045,国光电器,2021-11-10,15.123,2021-11-15,14.058,33000,-7.1327%,-35612.95,3,止损
102,002617,露笑科技,2021-11-10,18.079,2021-11-22,16.492,27600,-8.8709%,-44286.14,8,止损
103,600276,恒瑞医药,2021-11-11,52.607,2021-11-30,49.706,9500,-5.6092%,-28046.97,13,信号
104,300393,中来股份,2021-11-15,21.833,2021-11-24,19.942,22900,-8.7520%,-43779.64,7,止损
105,002028,思源电气,2021-11-16,42.541,2021-12-10,47.946,10700,12.5921%,57346.77,18,信号
106,002405,四维图新,2021-11-16,15.962,2021-12-03,14.537,31300,-9.0201%,-45087.60,13,止损
107,300376,易事特,2021-11-16,11.266,2021-12-03,10.715,44300,-4.9860%,-24895.72,13,信号
108,000977,浪潮信息,2021-11-17,31.697,2021-12-08,31.715,15700,-0.0423%,-210.57,15,信号
109,300199,翰宇药业,2021-11-17,10.325,2021-11-19,8.696,18100,-15.8661%,-29666.27,2,止损
110,600237,铜峰电子,2021-11-17,6.803,2021-12-30,8.716,100,26.4429%,181.22,31,到期
111,600436,片仔癀,2021-11-17,446.003,2021-12-02,420.75,1100,-5.7564%,-28255.42,11,信号
112,002056,横店东磁,2021-11-18,16.013,2021-11-22,14.198,27600,-11.4238%,-50513.81,2,止损
113,600499,科达制造,2021-11-19,20.142,2021-12-16,22.151,7800,9.8635%,15504.11,19,信号
114,000723,美锦能源,2021-11-22,12.746,2022-01-04,16.242,39200,27.2962%,136455.63,30,信号
115,002131,利欧股份,2021-11-22,2.739,2021-11-26,2.357,126900,-14.0508%,-48868.69,4,止损
116,000831,中国稀土,2021-11-24,42.802,2021-12-20,45.878,11600,7.0786%,35163.30,18,信号
117,300373,扬杰科技,2021-11-24,69.142,2021-12-16,66.574,7200,-3.8102%,-18977.15,16,信号
118,600702,舍得酒业,2021-11-24,204.935,2021-12-22,229.668,2400,11.9565%,58836.94,20,信号
119,601908,京运通,2021-11-24,12.053,2021-12-02,10.672,41400,-11.5492%,-57658.79,6,止损
120,000858,五粮液,2021-11-25,205.727,2021-12-22,210.019,2400,1.9843%,9802.21,19,信号
121,600010,包钢股份,2021-11-25,2.89,2021-12-27,2.778,4300,-3.9997%,-497.37,22,信号
122,300224,正海磁材,2021-11-26,20.633,2021-12-06,18.814,14600,-8.9105%,-26855.92,6,止损
123,300618,寒锐钴业,2021-11-26,94.927,2021-12-16,90.135,5200,-5.1435%,-25402.32,14,信号
124,600110,诺德股份,2021-11-30,21.972,2021-12-08,19.831,21500,-9.8340%,-46478.75,6,止损
125,000591,太阳能,2021-12-02,10.433,2021-12-21,9.913,47900,-5.0807%,-25403.58,13,信号
126,000795,英洛华,2021-12-02,9.625,2021-12-07,8.716,42000,-9.5366%,-38570.29,3,止损
127,000338,潍柴动力,2021-12-03,15.261,2022-01-04,15.525,32700,1.6322%,8149.30,21,信号
128,002600,领益智造,2021-12-03,7.839,2021-12-07,7.261,63700,-7.4603%,-37270.88,2,止损
129,600418,江淮汽车,2021-12-03,18.24,2021-12-17,17.602,27400,-3.5938%,-17970.08,10,信号
130,000568,泸州老窖,2021-12-06,234.44,2021-12-30,225.04,1500,-4.1054%,-14444.22,18,信号
131,600030,中信证券,2021-12-07,21.989,2021-12-27,21.626,22700,-1.7483%,-8730.76,14,信号
132,601688,华泰证券,2021-12-07,15.163,2022-01-07,15.097,22300,-0.5291%,-1789.80,22,信号
133,600031,三一重工,2021-12-08,22.349,2021-12-30,21.537,22300,-3.7293%,-18595.66,16,信号
134,601377,兴业证券,2021-12-08,8.066,2021-12-30,7.972,54300,-1.2644%,-5540.66,16,信号
135,601600,中国铝业,2021-12-08,5.678,2021-12-30,5.442,88000,-4.2446%,-21218.57,16,信号
136,000725,京东方Ａ,2021-12-10,4.709,2021-12-27,4.555,106100,-3.3802%,-16897.91,11,信号
137,002475,立讯精密,2021-12-10,43.845,2022-01-07,45.94,11400,4.6737%,23372.45,19,信号
138,002699,ST美盛,2021-12-16,6.623,2022-01-04,6.477,25500,-2.3104%,-3904.05,12,信号
139,300663,科蓝软件,2021-12-16,23.952,2021-12-27,21.079,20800,-12.0808%,-60216.64,7,止损
140,600089,特变电工,2021-12-16,16.237,2021-12-21,14.798,30700,-8.9567%,-44669.55,3,止损
141,600986,浙文互联,2021-12-17,6.443,2022-01-24,6.947,74800,7.7036%,37146.44,25,信号
142,300459,汤姆猫,2021-12-20,5.653,2021-12-28,5.157,88400,-8.8550%,-44271.61,6,止损
143,000812,陕西金叶,2021-12-21,11.788,2021-12-24,10.097,42400,-14.4303%,-72159.90,3,止损
144,600771,广誉远,2021-12-21,40.18,2022-01-13,39.08,11400,-2.8340%,-12987.57,16,信号
145,600048,保利发展,2021-12-22,13.817,2022-01-17,13.263,36100,-4.1022%,-20471.59,17,信号
146,601700,风范股份,2021-12-22,7.465,2021-12-24,6.618,66900,-11.4358%,-57138.10,2,止损
147,300088,长信科技,2021-12-24,13.409,2022-01-10,11.826,31900,-11.8911%,-50887.98,10,止损
148,300182,捷成股份,2021-12-24,6.611,2021-12-28,6.005,75600,-9.2616%,-46313.78,2,止损
149,000862,银星能源,2021-12-27,9.405,2022-01-06,8.596,45200,-8.6934%,-36973.61,7,止损
150,003816,中国广核,2021-12-27,2.725,2021-12-30,2.573,100,-9.1033%,-25.26,3,信号
151,300261,雅本化学,2021-12-27,14.457,2022-02-14,16.282,34500,12.5083%,62419.49,14,信号
152,600905,三峡能源,2021-12-27,7.621,2021-12-30,6.944,65600,-8.9783%,-44907.41,3,止损
