序号,代码,名称,买入日,买入价,卖出日,卖出价,净收益率,毛收益率,持有交易日,卖出原因
1,000001,平安银行,2024-02-27,8.571,2024-03-05,8.373,-2.4132%,-2.3155%,5,信号
2,000004,国华退,2022-01-10,21.111,2022-01-21,21.189,0.2732%,0.3735%,9,信号
3,000006,深振业Ａ,2023-11-27,4.762,2023-11-29,4.678,-1.8771%,-1.7789%,2,信号
4,000006,深振业Ａ,2025-04-01,7.394,2025-04-07,6.477,-12.4892%,-12.4016%,3,信号
5,000008,神州高铁,2025-02-25,2.891,2025-03-03,2.759,-4.6891%,-4.5937%,4,信号
6,000008,神州高铁,2025-11-18,3.382,2025-11-20,3.178,-6.1052%,-6.0112%,2,信号
7,000009,中国宝安,2026-08-06,7.654,2026-08-17,7.916,3.3225%,3.4259%,7,信号
8,000010,ST美丽,2026-03-04,3.992,2026-03-13,4.098,2.5516%,2.6542%,7,信号
9,000012,南玻Ａ,2026-03-03,4.923,2026-03-05,4.849,-1.6195%,-1.5210%,2,信号
10,000014,沙河股份,2022-09-09,8.788,2022-09-21,8.99,2.1861%,2.2884%,7,信号
11,000014,沙河股份,2025-05-23,11.566,2025-06-04,11.574,-0.0272%,0.0729%,7,信号
12,000017,深中华A,2022-03-01,3.702,2022-03-04,3.648,-1.5485%,-1.4500%,3,信号
13,000017,深中华A,2024-01-29,12.316,2024-02-01,10.615,-13.9011%,-13.8149%,3,信号
14,000017,深中华A,2025-09-12,7.114,2025-09-18,6.897,-3.1475%,-3.0506%,4,信号
15,000019,深粮控股,2023-02-28,7.514,2023-03-08,7.366,-2.0603%,-1.9623%,6,信号
16,000019,深粮控股,2025-10-27,6.983,2025-10-29,6.807,-2.6305%,-2.5330%,2,信号
17,000021,深科技,2021-11-10,15.108,2021-11-17,14.563,-3.7027%,-3.6064%,5,信号
18,000025,特力Ａ,2024-01-29,17.168,2024-01-31,16.851,-1.9447%,-1.8466%,2,信号
19,000025,特力Ａ,2026-08-05,15.418,2026-08-10,14.933,-3.2437%,-3.1469%,3,信号
20,000026,飞亚达,2022-08-15,9.205,2022-08-22,8.876,-3.6711%,-3.5747%,5,信号
21,000026,飞亚达,2022-12-07,9.785,2022-12-12,9.565,-2.3428%,-2.2450%,3,信号
22,000026,飞亚达,2026-01-13,17.539,2026-01-16,16.462,-6.2345%,-6.1407%,3,信号
23,000027,深圳能源,2025-10-28,7.054,2025-11-03,6.887,-2.4648%,-2.3672%,4,信号
24,000029,深深房Ａ,2025-02-14,15.023,2025-02-24,15.377,2.2595%,2.3618%,6,信号
25,000031,大悦城,2021-12-24,3.712,2021-12-28,3.678,-1.0068%,-0.9078%,2,信号
26,000035,中国天楹,2025-09-15,4.982,2025-09-19,4.828,-3.2059%,-3.1090%,4,信号
27,000037,深南电A,2024-01-24,9.073,2024-02-02,8.374,-7.7938%,-7.7015%,7,信号
28,000037,深南电A,2025-06-04,9.083,2025-06-10,8.934,-1.7389%,-1.6406%,4,信号
29,000037,深南电A,2025-11-14,9.763,2025-11-19,9.253,-5.3136%,-5.2188%,3,信号
30,000038,大通退,2022-01-26,8.494,2022-02-15,9.635,13.3185%,13.4319%,9,信号
31,000042,中洲控股,2022-09-09,9.223,2022-09-20,9.933,7.5954%,7.7030%,6,信号
32,000045,深纺织Ａ,2025-09-23,12.018,2025-10-21,13.155,9.3548%,9.4642%,14,信号
33,000045,深纺织Ａ,2026-01-27,13.339,2026-01-30,12.546,-6.0387%,-5.9447%,3,信号
34,000048,京基智农,2022-02-07,16.102,2022-02-22,18.405,14.1867%,14.3010%,11,信号
35,000050,深天马Ａ,2023-03-14,10.185,2023-03-17,9.885,-3.0429%,-2.9458%,3,信号
36,000055,方大集团,2021-12-10,4.782,2021-12-14,4.628,-3.3316%,-3.2349%,2,信号
37,000058,深赛格,2022-01-06,6.607,2022-01-10,6.231,-5.7913%,-5.6970%,2,信号
38,000058,深赛格,2022-11-25,6.127,2022-12-13,7.17,16.9116%,17.0286%,12,信号
39,000058,深赛格,2023-09-12,6.737,2023-09-20,7.28,7.9514%,8.0594%,6,信号
40,000059,华锦股份,2022-08-19,6.939,2022-08-25,6.793,-2.2142%,-2.1164%,4,信号
41,000061,农产品,2025-04-14,6.743,2025-04-17,6.667,-1.2363%,-1.1375%,3,信号
42,000061,农产品,2025-09-08,7.934,2025-09-23,8.686,9.3649%,9.4743%,11,信号
43,000062,深圳华强,2021-11-08,14.317,2021-11-17,14.443,0.7766%,0.8774%,7,信号
44,000065,北方国际,2023-02-08,9.615,2023-02-16,9.645,0.2156%,0.3159%,6,信号
45,000066,中国长城,2025-08-21,17.379,2025-09-01,18.071,3.8795%,3.9835%,7,信号
46,000068,华控赛格,2021-12-07,3.342,2021-12-10,3.228,-3.4867%,-3.3901%,3,信号
47,000070,特发信息,2022-08-11,7.264,2022-08-17,6.977,-4.0489%,-3.9528%,4,信号
48,000078,ST海王,2025-06-05,2.631,2025-06-13,2.559,-2.8561%,-2.7589%,6,信号
49,000088,盐田港,2022-03-08,4.99,2022-03-10,4.756,-4.8017%,-4.7064%,2,信号
50,000090,天健集团,2025-10-27,3.886,2025-10-31,3.732,-4.0541%,-3.9581%,4,信号
51,000151,中成股份,2023-12-07,12.506,2023-12-19,12.674,1.2373%,1.3386%,8,信号
52,000153,丰原药业,2022-06-09,5.524,2022-06-14,5.44,-1.6098%,-1.5113%,3,信号
53,000153,丰原药业,2023-10-09,6.953,2023-10-11,6.618,-4.9242%,-4.8290%,2,信号
54,000155,川能动力,2023-11-22,12.216,2023-11-27,11.964,-2.1615%,-2.0636%,3,信号
55,000156,华数传媒,2024-04-01,8.064,2024-04-03,7.516,-6.8862%,-6.7930%,2,信号
56,000156,华数传媒,2026-02-13,9.115,2026-02-25,8.616,-5.5678%,-5.4733%,2,信号
57,000158,常山北明,2025-07-23,22.994,2025-07-30,23.121,0.4515%,0.5521%,5,信号
58,000301,东方盛虹,2026-03-05,13.707,2026-03-09,13.423,-2.1667%,-2.0688%,2,信号
59,000400,许继电气,2025-07-24,22.952,2025-07-31,22.33,-2.8100%,-2.7127%,5,信号
60,000403,派林生物,2025-04-11,19.049,2025-04-17,17.345,-9.0324%,-8.9414%,4,信号
61,000404,长虹华意,2022-12-23,4.632,2022-12-29,4.488,-3.2175%,-3.1207%,4,信号
62,000404,长虹华意,2023-04-26,5.803,2023-05-08,5.507,-5.1898%,-5.0950%,5,信号
63,000404,长虹华意,2026-05-08,8.054,2026-05-12,8.146,1.0399%,1.1410%,2,信号
64,000407,胜利股份,2025-09-04,3.762,2025-09-10,3.648,-3.1195%,-3.0226%,4,信号
65,000409,云鼎科技,2021-12-22,6.133,2021-12-30,6.387,4.0331%,4.1372%,6,信号
66,000409,云鼎科技,2022-08-05,6.313,2022-08-11,6.347,0.4328%,0.5333%,4,信号
67,000409,云鼎科技,2025-07-21,12.026,2025-07-24,11.914,-1.0301%,-0.9311%,3,信号
68,000410,沈阳机床,2025-03-17,7.564,2025-03-25,7.676,1.3843%,1.4858%,6,信号
69,000411,英特集团,2023-02-22,12.528,2023-02-27,11.986,-4.4239%,-4.3283%,3,信号
70,000413,ST旭电,2021-09-24,2.441,2021-09-28,2.249,-7.9712%,-7.8791%,2,信号
71,000413,ST旭电,2022-07-01,1.941,2022-07-05,1.919,-1.2287%,-1.1298%,2,信号
72,000413,ST旭电,2023-10-20,2.311,2023-10-27,2.379,2.8244%,2.9273%,5,信号
73,000415,渤海租赁,2021-12-03,3.072,2021-12-09,2.989,-2.8005%,-2.7032%,4,信号
74,000416,ST民控,2023-01-20,4.282,2023-02-06,4.198,-2.0652%,-1.9672%,6,信号
75,000417,合百集团,2025-03-19,5.728,2025-03-28,5.712,-0.3741%,-0.2744%,7,信号
76,000417,合百集团,2025-08-15,6.098,2025-08-22,6.032,-1.1823%,-1.0834%,5,信号
77,000419,通程控股,2022-01-24,4.262,2022-01-28,4.308,0.9715%,1.0726%,4,信号
78,000419,通程控股,2022-09-23,5.443,2022-09-27,4.528,-16.8943%,-16.8112%,2,信号
79,000419,通程控股,2023-08-04,5.803,2023-08-08,5.537,-4.6736%,-4.5782%,2,信号
80,000428,华天酒店,2024-04-16,3.632,2024-04-18,3.298,-9.2726%,-9.1818%,2,信号
81,000430,张家界,2025-03-28,6.69,2025-04-01,6.606,-1.3639%,-1.2652%,2,信号
82,000503,国新健康,2022-08-22,11.946,2022-08-25,11.484,-3.9611%,-3.8650%,3,信号
83,000505,京粮控股,2024-12-05,7.016,2024-12-10,7.108,1.2235%,1.3248%,3,信号
84,000507,珠海港,2022-08-30,5.744,2022-09-01,5.488,-4.5458%,-4.4502%,2,信号
85,000507,珠海港,2025-03-21,5.136,2025-03-31,5.16,0.3835%,0.4839%,6,信号
86,000513,丽珠集团,2025-07-22,41.431,2025-07-30,40.53,-2.2725%,-2.1747%,6,信号
87,000514,渝开发,2021-12-24,4.2,2021-12-28,3.976,-5.4299%,-5.3353%,2,信号
88,000517,荣安地产,2026-02-24,2.221,2026-02-27,2.139,-3.7962%,-3.7000%,3,信号
89,000520,凤凰航运,2021-09-17,4.102,2021-09-29,3.388,-17.4823%,-17.3997%,6,信号
90,000520,凤凰航运,2022-08-29,3.722,2022-09-01,3.508,-5.8337%,-5.7395%,3,信号
91,000520,凤凰航运,2023-02-23,3.552,2023-03-03,3.548,-0.1998%,-0.1000%,6,信号
92,000520,凤凰航运,2024-04-09,2.461,2024-04-16,2.329,-5.4738%,-5.3792%,5,信号
93,000526,学大教育,2021-12-08,18.569,2021-12-20,19.25,3.5642%,3.6678%,8,信号
94,000529,广弘控股,2021-08-27,4.742,2021-09-15,4.928,3.8006%,3.9045%,13,信号
95,000529,广弘控股,2022-12-15,6.783,2022-12-19,6.497,-4.3214%,-4.2256%,2,信号
96,000529,广弘控股,2025-03-03,5.743,2025-03-06,5.697,-0.8953%,-0.7961%,3,信号
97,000532,华金资本,2022-06-20,11.831,2022-06-29,11.709,-1.1282%,-1.0293%,7,信号
98,000532,华金资本,2023-01-30,11.941,2023-02-06,11.829,-1.0360%,-0.9370%,5,信号
99,000532,华金资本,2023-02-28,12.411,2023-03-03,12.039,-3.0961%,-2.9991%,3,信号
100,000532,华金资本,2025-12-15,15.018,2025-12-23,15.192,1.0635%,1.1646%,6,信号
101,000533,顺钠股份,2024-10-10,3.642,2024-10-14,3.528,-3.2158%,-3.1189%,2,信号
102,000534,万泽股份,2024-03-26,11.887,2024-03-28,11.765,-1.1238%,-1.0249%,2,信号
103,000534,万泽股份,2025-08-07,15.841,2025-08-15,16.342,3.0590%,3.1621%,6,信号
104,000536,华映科技,2022-06-24,2.141,2022-07-05,2.119,-1.1325%,-1.0336%,7,信号
105,000536,华映科技,2023-02-15,2.171,2023-02-23,2.219,2.0997%,2.2019%,6,信号
106,000537,绿发电力,2023-07-13,12.671,2023-07-18,12.229,-3.5882%,-3.4917%,3,信号
107,000540,ST中天,2022-04-08,2.531,2022-04-12,2.429,-4.1445%,-4.0486%,2,信号
108,000541,佛山照明,2022-07-27,5.476,2022-08-03,5.61,2.3531%,2.4555%,5,信号
109,000541,佛山照明,2023-02-06,5.416,2023-02-17,5.33,-1.6748%,-1.5764%,9,信号
110,000541,佛山照明,2023-10-18,6.274,2023-11-03,6.918,10.1446%,10.2549%,12,信号
111,000544,中原环保,2022-07-28,7.484,2022-08-01,6.377,-14.8763%,-14.7911%,2,信号
112,000544,中原环保,2023-07-21,7.144,2023-07-28,7.176,0.3593%,0.4597%,5,信号
113,000546,金圆股份,2025-06-10,4.842,2025-06-16,4.688,-3.2928%,-3.1960%,4,信号
114,000547,航天发展,2025-07-03,8.114,2025-07-07,8.056,-0.8151%,-0.7159%,2,信号
115,000547,航天发展,2025-10-31,8.574,2025-11-11,8.476,-1.2479%,-1.1491%,7,信号
116,000548,湖南投资,2024-11-28,5.753,2024-12-09,5.817,1.0151%,1.1162%,7,信号
117,000548,湖南投资,2025-10-27,5.703,2025-10-30,5.577,-2.3009%,-2.2031%,3,信号
118,000551,创元科技,2025-12-30,13.947,2026-01-08,14.543,4.1673%,4.2716%,5,信号
119,000552,甘肃能化,2021-12-23,3.124,2021-12-29,3.11,-0.5195%,-0.4199%,4,信号
120,000553,安道麦A,2026-03-18,6.523,2026-03-20,5.937,-9.0778%,-8.9868%,2,信号
121,000555,神州信息,2025-06-09,12.616,2025-06-16,12.084,-4.3153%,-4.2195%,5,信号
122,000557,西部创业,2021-12-23,4.012,2022-01-19,4.668,16.2261%,16.3425%,18,信号
123,000557,西部创业,2023-05-10,5.883,2023-05-16,5.727,-2.7457%,-2.6484%,4,信号
124,000557,西部创业,2023-11-29,4.682,2023-12-21,4.768,1.7194%,1.8212%,16,信号
125,000558,天府文旅,2024-08-08,2.331,2024-08-14,2.279,-2.3415%,-2.2437%,4,信号
126,000558,天府文旅,2025-03-28,3.682,2025-04-08,3.758,1.9697%,2.0718%,6,信号
127,000560,我爱我家,2023-04-07,3.208,2023-04-18,3.364,4.7808%,4.8857%,7,信号
128,000560,我爱我家,2026-02-03,3.282,2026-02-12,3.378,2.8429%,2.9458%,7,信号
129,000561,烽火电子,2023-03-16,10.845,2023-03-20,10.285,-5.2635%,-5.1687%,2,信号
130,000565,渝三峡Ａ,2022-08-03,7.564,2022-08-08,7.256,-4.1601%,-4.0642%,3,信号
131,000565,渝三峡Ａ,2026-01-28,8.429,2026-02-03,8.091,-4.1089%,-4.0129%,4,信号
132,000565,渝三峡Ａ,2026-05-06,7.839,2026-05-19,8.021,2.2203%,2.3226%,9,信号
133,000566,海南海药,2023-04-06,5.073,2023-04-18,5.207,2.5560%,2.6586%,8,信号
134,000567,海德股份,2026-05-12,6.843,2026-05-15,6.407,-6.4738%,-6.3802%,3,信号
135,000570,苏常柴Ａ,2025-03-04,5.421,2025-03-20,5.975,10.1154%,10.2256%,12,信号
136,000573,粤宏远Ａ,2023-07-25,3.722,2023-08-08,3.788,1.6781%,1.7799%,10,信号
137,000576,甘化科工,2023-12-04,10.025,2023-12-06,9.725,-3.0883%,-2.9913%,2,信号
138,000581,威孚高科,2023-02-27,19.7,2023-03-03,18.931,-4.0013%,-3.9052%,4,信号
139,000581,威孚高科,2025-03-03,20.17,2025-03-17,22.089,9.4040%,9.5134%,10,信号
140,000590,古汉医药,2022-07-27,8.834,2022-08-01,8.646,-2.2343%,-2.1364%,3,信号
141,000591,太阳能,2026-01-21,5.02,2026-02-02,5.314,5.7679%,5.8737%,8,信号
142,000592,平潭发展,2022-08-10,2.881,2022-08-19,2.969,2.9189%,3.0219%,7,信号
143,000592,平潭发展,2023-07-04,2.461,2023-07-10,2.449,-0.6055%,-0.5060%,4,信号
144,000592,平潭发展,2025-10-23,3.782,2025-11-25,9.645,154.7809%,155.0358%,20,信号
145,000593,德龙汇能,2021-12-29,6.293,2022-01-06,6.357,0.9108%,1.0118%,5,信号
146,000595,新能股份,2021-12-14,2.971,2021-12-23,3.508,17.9457%,18.0637%,7,信号
147,000595,新能股份,2022-03-01,3.402,2022-03-08,3.548,4.2031%,4.3074%,5,信号
148,000595,新能股份,2023-07-05,5.893,2023-07-10,5.637,-4.4358%,-4.3402%,3,信号
149,000596,古井贡酒,2023-01-12,275.948,2023-01-20,275.862,-0.1311%,-0.0311%,6,信号
150,000599,青岛双星,2022-12-07,4.412,2022-12-13,4.318,-2.2366%,-2.1387%,4,信号
151,000599,青岛双星,2024-09-23,3.672,2024-10-14,4.198,14.2127%,14.3270%,10,信号
152,000599,青岛双星,2025-09-08,5.423,2025-09-11,5.437,0.1684%,0.2687%,3,信号
153,000603,盛达资源,2025-06-13,15.548,2025-06-20,14.853,-4.5669%,-4.4714%,5,信号
154,000605,渤海股份,2022-03-15,6.091,2022-03-17,5.885,-3.4784%,-3.3818%,2,信号
155,000605,渤海股份,2022-11-30,6.621,2022-12-07,6.445,-2.7634%,-2.6661%,5,信号
156,000609,ST中迪,2022-12-15,6.823,2022-12-19,6.537,-4.2972%,-4.2014%,2,信号
157,000617,中油资本,2022-03-08,4.887,2022-03-10,4.623,-5.5116%,-5.4170%,2,信号
158,000617,中油资本,2022-08-17,4.299,2022-09-01,4.435,3.0518%,3.1549%,11,信号
159,000619,海螺新材,2022-01-14,6.043,2022-01-21,5.527,-8.6267%,-8.5352%,5,信号
160,000619,海螺新材,2023-03-10,7.374,2023-03-14,7.016,-4.9393%,-4.8442%,2,信号
161,000619,海螺新材,2025-11-17,7.104,2025-11-19,6.687,-5.9629%,-5.8688%,2,信号
162,000622,恒立退,2023-02-13,4.902,2023-02-16,4.878,-0.6072%,-0.5077%,3,信号
163,000626,远大控股,2023-12-07,7.794,2023-12-14,7.636,-2.1215%,-2.0236%,5,信号
164,000627,ST天茂,2022-06-21,3.232,2022-06-29,3.368,4.1259%,4.2301%,6,信号
165,000628,高新发展,2023-01-30,12.774,2023-02-17,13.281,3.8647%,3.9687%,14,信号
166,000628,高新发展,2025-08-15,50.805,2025-09-01,57.481,13.0269%,13.1401%,11,信号
167,000629,钒钛股份,2024-12-13,3.342,2024-12-18,3.138,-6.1759%,-6.0820%,3,信号
168,000629,钒钛股份,2026-01-14,3.532,2026-01-20,3.518,-0.4825%,-0.3830%,4,信号
169,000633,合金投资,2022-06-14,6.253,2022-06-29,7.456,19.1215%,19.2407%,11,信号
170,000633,合金投资,2023-11-28,7.564,2023-11-30,7.226,-4.5562%,-4.4607%,2,信号
171,000633,合金投资,2025-11-21,7.924,2025-11-28,7.786,-1.8380%,-1.7397%,5,信号
172,000635,英力特,2022-08-03,9.635,2022-08-17,10.175,5.5001%,5.6057%,10,信号
173,000635,英力特,2023-02-20,10.785,2023-02-24,10.785,-0.1072%,-0.0073%,4,信号
174,000635,英力特,2025-07-15,9.435,2025-07-17,8.976,-4.9623%,-4.8672%,2,信号
175,000635,英力特,2025-11-21,9.275,2025-11-25,8.856,-4.6139%,-4.5184%,2,信号
176,000636,风华高科,2025-11-03,16.649,2025-11-12,16.953,1.7193%,1.8211%,7,信号
177,000637,茂化实华,2022-12-19,5.093,2022-12-21,4.888,-4.1212%,-4.0253%,2,信号
178,000637,茂化实华,2025-10-24,4.762,2025-10-31,4.748,-0.4095%,-0.3098%,5,信号
179,000637,茂化实华,2026-03-05,4.952,2026-03-11,5.017,1.2115%,1.3128%,4,信号
180,000652,泰达股份,2022-06-28,3.932,2022-07-06,3.898,-0.9617%,-0.8625%,6,信号
181,000655,金岭矿业,2025-03-14,6.687,2025-03-31,6.511,-2.7381%,-2.6408%,11,信号
182,000661,长春高新,2022-10-21,188.903,2022-10-26,177.14,-6.3208%,-6.2270%,3,信号
183,000661,长春高新,2025-09-10,123.914,2025-09-17,123.78,-0.2079%,-0.1080%,5,信号
184,000663,永安林业,2023-06-16,10.855,2023-06-27,10.625,-2.2234%,-2.1256%,5,信号
185,000665,湖北广电,2021-11-19,3.622,2021-11-26,3.618,-0.1998%,-0.1000%,5,信号
186,000665,湖北广电,2023-06-16,6.003,2023-06-21,5.807,-3.3602%,-3.2635%,3,信号
187,000665,湖北广电,2025-07-31,5.503,2025-08-15,5.807,5.4253%,5.5308%,11,信号
188,000665,湖北广电,2026-08-14,4.202,2026-08-17,4.17,-0.8631%,-0.7639%,1,区间结束平仓
189,000668,荣丰控股,2024-09-18,6.433,2024-09-24,6.387,-0.8207%,-0.7214%,4,信号
190,000670,盈方微,2023-10-24,6.593,2023-11-01,6.577,-0.3513%,-0.2515%,6,信号
191,000670,盈方微,2024-08-06,4.832,2024-08-12,4.578,-5.3655%,-5.2708%,4,信号
192,000670,盈方微,2025-08-13,8.194,2025-09-04,9.005,9.7924%,9.9023%,16,信号
193,000672,上峰材料,2021-12-09,14.241,2021-12-15,13.752,-3.5302%,-3.4337%,4,信号
194,000672,上峰材料,2025-10-15,10.783,2025-10-20,10.433,-3.3481%,-3.2514%,3,信号
195,000676,智度股份,2023-03-29,6.933,2023-03-31,6.617,-4.6642%,-4.5688%,2,信号
196,000678,襄阳轴承,2021-12-13,4.812,2021-12-16,4.708,-2.2747%,-2.1769%,3,信号
197,000678,襄阳轴承,2023-02-06,6.923,2023-02-14,6.897,-0.4883%,-0.3887%,6,信号
198,000678,襄阳轴承,2023-05-24,5.633,2023-05-30,5.497,-2.5043%,-2.4067%,4,信号
199,000678,襄阳轴承,2024-08-26,4.112,2024-09-03,4.128,0.2858%,0.3862%,6,信号
200,000679,大连友谊,2022-03-02,4.212,2022-03-07,4.258,0.9855%,1.0865%,3,信号
201,000682,东方电子,2023-02-17,8.72,2023-02-27,8.842,1.2887%,1.3901%,6,信号
202,000682,东方电子,2024-04-24,9.636,2024-05-23,10.496,8.8155%,8.9244%,18,信号
203,000682,东方电子,2025-08-28,11.819,2025-09-03,11.007,-6.9585%,-6.8654%,4,信号
204,000686,东北证券,2022-08-29,6.703,2022-08-31,6.557,-2.2852%,-2.1874%,2,信号
205,000688,国城矿业,2022-07-25,17.436,2022-08-15,18.218,4.3816%,4.4860%,15,信号
206,000691,亚太实业,2022-08-05,3.426,2022-08-19,3.601,5.0175%,5.1226%,10,信号
207,000692,惠天热电,2025-10-24,3.942,2025-10-30,3.798,-3.7460%,-3.6497%,4,信号
208,000695,滨海能源,2021-12-24,10.945,2021-12-28,10.555,-3.6664%,-3.5700%,2,信号
209,000697,炼石航空,2022-07-01,7.374,2022-07-13,7.819,5.9344%,6.0404%,8,信号
210,000698,ST沈化,2022-08-25,4.892,2022-08-29,4.518,-7.7512%,-7.6588%,2,信号
211,000698,ST沈化,2025-07-24,4.272,2025-07-29,4.188,-2.0696%,-1.9716%,3,信号
212,000700,模塑科技,2023-01-19,4.302,2023-02-17,4.458,3.5137%,3.6173%,16,信号
213,000700,模塑科技,2025-08-20,9.248,2025-09-01,9.098,-1.7115%,-1.6131%,8,信号
214,000701,厦门信达,2022-01-26,5.993,2022-01-28,5.077,-15.3615%,-15.2768%,2,信号
215,000702,正虹科技,2025-05-23,7.174,2025-05-29,6.807,-5.2107%,-5.1159%,4,信号
216,000705,浙江震元,2022-01-06,8.364,2022-01-14,8.376,0.0389%,0.1390%,6,信号
217,000705,浙江震元,2023-08-17,8.824,2023-08-21,8.206,-7.1021%,-7.0091%,2,信号
218,000710,贝瑞基因,2021-12-06,23.102,2021-12-08,21.389,-7.5044%,-7.4118%,2,信号
219,000710,贝瑞基因,2023-08-21,11.316,2023-08-23,10.085,-10.9652%,-10.8761%,2,信号
220,000712,锦龙股份,2025-07-29,14.467,2025-08-05,14.293,-1.3041%,-1.2053%,5,信号
221,000713,国投丰乐,2024-08-14,5.773,2024-08-19,5.527,-4.3510%,-4.2552%,3,信号
222,000715,中兴商业,2023-09-06,5.738,2023-09-11,5.54,-3.5410%,-3.4445%,3,信号
223,000715,中兴商业,2026-04-23,5.868,2026-05-06,5.942,1.1615%,1.2627%,6,信号
224,000715,中兴商业,2026-08-17,5.133,2026-08-17,5.24,1.9911%,2.0932%,0,区间结束平仓
225,000716,黑芝麻,2022-09-05,4.822,2022-09-13,4.598,-4.7550%,-4.6597%,5,信号
226,000716,黑芝麻,2025-12-23,6.623,2025-12-25,6.427,-3.0642%,-2.9672%,2,信号
227,000717,中南股份,2024-09-23,1.761,2024-10-14,2.479,40.6275%,40.7683%,10,信号
228,000719,中原传媒,2022-01-11,6.813,2022-01-19,6.477,-5.0360%,-4.9409%,6,信号
229,000719,中原传媒,2024-12-13,10.845,2024-12-19,10.455,-3.6984%,-3.6020%,4,信号
230,000720,新能泰山,2022-12-09,5.453,2022-12-13,5.287,-3.1297%,-3.0328%,2,信号
231,000720,新能泰山,2024-10-10,3.082,2024-11-04,3.708,20.2138%,20.3342%,17,信号
232,000720,新能泰山,2025-11-10,3.802,2025-11-18,3.768,-0.9877%,-0.8886%,6,信号
233,000721,西安饮食,2021-12-23,3.892,2021-12-28,3.908,0.3133%,0.4137%,3,信号
234,000721,西安饮食,2025-08-28,10.165,2025-09-04,10.265,0.8807%,0.9816%,5,信号
235,000723,美锦能源,2025-07-15,4.712,2025-07-29,4.718,0.0121%,0.1122%,10,信号
236,000727,冠捷科技,2021-11-18,2.951,2021-11-24,2.809,-4.9361%,-4.8410%,4,信号
237,000727,冠捷科技,2026-03-12,2.741,2026-03-20,2.759,0.5286%,0.6292%,6,信号
238,000728,国元证券,2022-08-17,6.423,2022-08-31,6.857,6.6401%,6.7468%,10,信号
239,000731,四川美丰,2022-01-10,9.325,2022-01-14,8.716,-6.6247%,-6.5313%,4,信号
240,000731,四川美丰,2026-03-04,7.704,2026-03-18,7.836,1.6147%,1.7164%,10,信号
241,000735,罗牛山,2022-06-08,6.488,2022-06-16,6.462,-0.5076%,-0.4080%,6,信号
242,000735,罗牛山,2024-07-22,4.807,2024-07-24,4.613,-4.1461%,-4.0502%,2,信号
243,000736,中交发展,2021-12-13,6.143,2021-12-20,5.907,-3.9383%,-3.8421%,5,信号
244,000736,中交发展,2026-08-05,4.392,2026-08-17,4.448,1.1642%,1.2654%,8,信号
245,000737,北方铜业,2025-07-11,10.985,2025-07-15,11.054,0.5273%,0.6279%,2,信号
246,000750,国海证券,2023-07-28,3.614,2023-08-10,3.98,10.0233%,10.1334%,9,信号
247,000753,漳州发展,2022-07-18,4.017,2022-08-02,4.293,6.7601%,6.8669%,11,信号
248,000755,山西高速,2021-12-08,4.077,2021-12-24,4.353,6.6576%,6.7643%,12,信号
249,000755,山西高速,2025-11-10,5.563,2025-11-17,5.477,-1.6358%,-1.5374%,5,信号
250,000756,新华制药,2021-12-10,9.23,2021-12-14,8.401,-9.0710%,-8.9800%,2,信号
251,000756,新华制药,2024-08-15,15.633,2024-08-20,14.848,-5.1180%,-5.0230%,3,信号
252,000756,新华制药,2025-05-22,15.007,2025-05-27,14.693,-2.1958%,-2.0980%,3,信号
253,000758,中色股份,2022-06-10,4.861,2022-06-21,4.907,0.8271%,0.9280%,7,信号
254,000758,中色股份,2023-02-06,5.702,2023-02-09,5.556,-2.6515%,-2.5541%,3,信号
255,000758,中色股份,2025-07-17,5.468,2025-07-31,5.992,9.4789%,9.5884%,10,信号
256,000759,中百集团,2022-09-06,5.213,2022-09-08,5.087,-2.4985%,-2.4009%,2,信号
257,000766,通化金马,2021-12-30,4.712,2022-01-10,4.588,-2.7425%,-2.6452%,6,信号
258,000767,晋控电力,2021-12-13,3.492,2021-12-27,3.998,14.3842%,14.4986%,10,信号
259,000767,晋控电力,2023-07-14,3.542,2023-07-19,3.408,-3.8648%,-3.7686%,3,信号
260,000767,晋控电力,2023-09-12,3.372,2023-09-19,3.278,-2.8651%,-2.7679%,5,信号
261,000768,中航西飞,2026-01-16,28.764,2026-01-27,28.976,0.6333%,0.7340%,7,信号
262,000776,广发证券,2025-10-14,22.701,2025-10-21,22.149,-2.5310%,-2.4334%,5,信号
263,000777,中核科技,2022-09-15,12.601,2022-09-19,10.47,-16.9983%,-16.9152%,2,信号
264,000777,中核科技,2026-01-05,26.111,2026-01-16,27.504,5.2303%,5.3356%,9,信号
265,000779,甘咨询,2022-11-10,9.825,2022-11-28,10.705,8.8452%,8.9541%,12,信号
266,000779,甘咨询,2024-12-11,9.155,2024-12-16,9.015,-1.6178%,-1.5193%,3,信号
267,000782,恒申新材,2022-08-01,5.463,2022-08-03,5.357,-2.0277%,-1.9296%,2,信号
268,000782,恒申新材,2023-03-07,5.293,2023-03-13,5.047,-4.7276%,-4.6323%,4,信号
269,000782,恒申新材,2023-11-22,5.713,2023-11-27,5.557,-2.8215%,-2.7243%,3,信号
270,000782,恒申新材,2025-03-03,4.822,2025-03-05,4.728,-2.0633%,-1.9653%,2,信号
271,000782,恒申新材,2025-08-28,5.763,2025-09-03,5.797,0.4932%,0.5938%,4,信号
272,000783,长江证券,2026-05-11,7.894,2026-05-19,8.046,1.8240%,1.9259%,6,信号
