序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
94,300142,沃森生物,2021-11-26,67.202,2021-12-13,60.928,7400,-9.4268%,-46902.14,11,止损
95,300618,寒锐钴业,2021-11-26,94.927,2021-12-20,86.257,300,-9.2247%,-2628.35,16,止损
96,000400,许继电气,2021-11-29,26.589,2021-12-10,24.244,18800,-8.9120%,-44571.65,9,止损
97,002466,天齐锂业,2021-11-29,112.207,2021-12-08,101.76,4400,-9.4011%,-46437.44,7,止损
98,600010,包钢股份,2021-11-29,2.93,2021-12-28,2.748,170600,-6.3330%,-31676.67,21,信号
99,600111,北方稀土,2021-11-29,54.479,2021-12-15,49.327,9100,-9.5471%,-47354.63,12,止损
100,600392,盛和资源,2021-11-29,21.821,2021-12-16,19.83,22900,-9.2143%,-46066.80,13,止损
101,600773,西藏城投,2021-11-29,29.051,2021-12-08,26.573,9200,-8.6207%,-23051.73,7,止损
102,002176,江特电机,2021-11-30,24.772,2021-12-13,19.99,20100,-19.3859%,-96575.70,9,止损
103,000591,太阳能,2021-12-02,10.433,2021-12-21,9.913,27500,-5.0807%,-14584.52,13,信号
104,000723,美锦能源,2021-12-02,15.108,2022-01-12,15.422,33000,1.9813%,9882.51,28,信号
105,000338,潍柴动力,2021-12-03,15.261,2022-01-05,15.285,32700,0.0619%,309.15,22,信号
106,000831,中国稀土,2021-12-03,47.335,2021-12-23,45.828,10500,-3.2796%,-16308.20,14,信号
107,002600,领益智造,2021-12-03,7.839,2021-12-07,7.261,63700,-7.4603%,-37270.88,2,止损
108,600418,江淮汽车,2021-12-03,18.24,2021-12-20,16.843,16600,-7.7542%,-23490.37,11,信号
109,000776,广发证券,2021-12-07,23.775,2021-12-21,21.692,11000,-8.8514%,-23160.13,10,止损
110,601688,华泰证券,2021-12-07,15.163,2022-01-07,15.097,100,-1.0855%,-16.51,22,信号
111,601919,中远海控,2021-12-07,11.626,2021-12-15,10.435,43000,-10.3344%,-51688.59,6,止损
112,600031,三一重工,2021-12-08,22.349,2022-01-04,21.107,22300,-5.6504%,-28175.08,18,信号
113,601600,中国铝业,2021-12-08,5.678,2022-01-06,5.162,34000,-9.1686%,-17708.56,20,止损
