序号,代码,名称,买入日,买入价,卖出日,卖出价,股数,净收益率,盈亏(元),持有交易日,卖出原因
76,300035,中科电气,2021-10-26,34.305,2021-11-17,31.842,13100,-7.2727%,-32699.52,16,止损
77,002202,金风科技,2021-10-28,17.7,2021-11-22,18.252,5000,3.0157%,2670.24,17,信号
78,601016,节能风电,2021-10-28,6.196,2021-11-03,5.632,80600,-9.1920%,-45928.15,4,止损
79,300139,晓程科技,2021-10-29,12.806,2021-12-06,13.403,39000,4.5563%,22767.82,26,信号
80,300393,中来股份,2021-10-29,13.189,2021-12-01,17.963,37900,36.0650%,180360.31,23,信号
81,600522,中天科技,2021-10-29,8.696,2021-12-06,15.484,33700,77.8767%,228345.06,26,信号
82,688008,澜起科技,2021-11-01,63.666,2021-12-07,72.518,7300,13.7899%,64121.84,26,信号
83,000982,中银绒业,2021-11-03,2.821,2021-12-07,3.328,177200,17.8492%,89282.24,24,信号
84,600764,中国海防,2021-11-03,29.079,2021-11-29,29.379,14800,0.9334%,4018.82,18,信号
85,000876,新希望,2021-11-04,15.684,2021-11-25,14.669,31800,-6.5662%,-32765.20,15,信号
86,300264,佳创视讯,2021-11-05,7.594,2021-12-06,10.035,65800,32.0150%,160049.99,21,信号
87,002602,世纪华通,2021-11-08,7.674,2021-11-30,7.216,60100,-6.0551%,-27939.90,16,信号
88,600104,上汽集团,2021-11-08,21.021,2021-11-17,19.06,23700,-9.4150%,-46927.91,7,止损
89,600004,白云机场,2021-11-09,11.679,2021-11-26,11.077,8100,-5.2441%,-4963.32,13,信号
90,600988,赤峰黄金,2021-11-11,17.76,2021-11-23,15.903,27600,-10.5447%,-51713.08,8,止损
91,002643,万润股份,2021-11-17,21.046,2021-12-10,22.814,17500,8.2928%,30557.46,17,信号
92,600143,金发科技,2021-11-17,12.088,2021-12-20,12.286,41300,1.5348%,7666.36,23,信号
93,300471,厚普股份,2021-11-22,28.894,2021-12-16,29.985,3100,3.6706%,3289.47,18,信号
94,000723,美锦能源,2021-11-23,13.097,2022-01-07,16.522,33600,26.0273%,114588.80,32,信号
95,600010,包钢股份,2021-11-25,2.89,2021-12-29,2.808,172900,-2.9634%,-14817.19,24,信号
96,600259,中稀有色,2021-11-25,50.925,2021-12-20,51.614,9800,1.2511%,6247.11,17,信号
97,002212,天融信,2021-11-26,19.553,2021-12-20,18.264,8500,-6.6853%,-11116.44,16,信号
98,300077,国民技术,2021-11-26,28.014,2021-12-21,26.797,17800,-4.4413%,-22157.62,17,信号
99,002240,盛新锂能,2021-11-29,56.291,2021-12-22,57.544,7700,2.1239%,9210.47,17,信号
100,002030,达安基因,2021-11-30,17.464,2021-12-24,16.477,24800,-5.7458%,-24897.72,18,信号
101,002156,通富微电,2021-12-01,21.486,2021-12-03,20.795,23200,-3.3135%,-16524.90,2,信号
102,601919,中远海控,2021-12-01,9.465,2022-01-12,10.655,52800,12.4598%,62297.68,29,信号
103,603026,石大胜华,2021-12-01,197.018,2021-12-08,186.217,2500,-5.5770%,-27483.08,5,信号
104,603501,豪威集团,2021-12-03,216.066,2022-01-07,205.04,2300,-5.1977%,-25843.04,24,信号
105,000860,顺鑫农业,2021-12-06,39.645,2022-01-13,36.597,12600,-7.7808%,-38886.63,27,信号
106,002048,宁波华翔,2021-12-06,21.801,2021-12-28,20.27,22900,-7.1157%,-35542.41,16,信号
107,601669,中国电建,2021-12-06,7.105,2022-01-05,7.217,70300,1.4867%,7429.17,21,信号
108,600030,中信证券,2021-12-07,21.989,2021-12-29,21.906,22700,-0.4768%,-2381.12,16,信号
109,600277,ST亿利,2021-12-07,5.24,2021-12-30,5.174,95400,-1.3432%,-6717.50,17,信号
110,601600,中国铝业,2021-12-07,5.368,2022-01-04,5.472,93100,1.8464%,9231.80,19,信号
111,601166,兴业银行,2021-12-08,13.738,2021-12-29,13.734,36300,-0.1271%,-634.23,15,信号
112,002475,立讯精密,2021-12-10,43.845,2022-01-12,46.19,11400,5.2431%,26219.60,22,信号
113,600089,特变电工,2021-12-16,16.237,2021-12-21,14.798,30700,-8.9567%,-44669.55,3,止损
114,300471,厚普股份,2021-12-17,32.216,2021-12-24,29.985,15500,-7.0184%,-35064.11,5,信号
115,000547,航天发展,2021-12-20,17.27,2021-12-28,15.833,28900,-8.4100%,-41994.66,6,止损
116,600312,平高电气,2021-12-20,8.581,2022-01-05,7.793,42100,-9.2757%,-33527.35,11,止损
117,601168,西部矿业,2021-12-20,10.635,2021-12-22,9.805,47000,-7.8984%,-39500.69,2,止损
118,002503,ST搜特,2021-12-21,1.691,2021-12-31,1.579,295700,-6.6957%,-33493.95,8,信号
119,300026,红日药业,2021-12-21,4.282,2022-01-24,6.707,100500,56.4625%,243110.57,23,信号
120,000851,ST高鸿,2021-12-22,6.583,2021-12-28,6.037,61400,-8.3901%,-33930.88,4,止损
121,600048,保利发展,2021-12-22,13.817,2022-01-19,14.633,36100,5.7983%,28935.96,19,信号
122,000876,新希望,2021-12-24,14.893,2022-01-26,15.608,25000,4.6943%,17487.45,22,信号
123,002463,沪电股份,2021-12-24,15.608,2021-12-30,14.493,32000,-7.2370%,-36163.21,4,止损
124,000651,格力电器,2021-12-28,26.385,2022-01-28,26.269,18900,-0.5404%,-2696.16,22,信号
125,002249,大洋电机,2021-12-28,8.492,2022-01-05,7.634,58800,-10.1939%,-50928.22,5,止损
126,300075,数字政通,2021-12-28,11.402,2022-02-08,17.287,25700,51.4693%,150892.65,24,信号
127,300233,金城医药,2021-12-29,32.428,2021-12-31,28.798,15400,-11.2846%,-56382.86,2,止损
128,300465,高伟达,2021-12-29,11.296,2022-01-28,11.044,42600,-2.3213%,-11175.69,21,信号
129,601236,红塔证券,2021-12-29,12.096,2022-01-11,11.004,41300,-9.1150%,-45558.04,8,止损
130,002050,三花智控,2021-12-30,23.296,2022-01-20,22.803,19600,-2.2143%,-10115.52,14,信号
131,600118,中国卫星,2021-12-30,27.267,2022-01-21,25.67,18300,-5.9491%,-29699.74,15,信号
132,000066,中国长城,2021-12-31,14.353,2022-01-26,13.759,28600,-4.2347%,-17392.01,17,信号
133,601108,财通证券,2021-12-31,9.764,2022-01-10,9.221,51200,-5.6505%,-28261.64,5,信号
134,000970,中科三环,2022-01-04,14.642,2022-01-10,13.226,34100,-9.7604%,-48758.51,4,止损
135,002195,岩山科技,2022-01-05,2.56,2022-01-27,2.458,195200,-4.0998%,-20499.52,16,信号
136,300867,圣元环保,2022-01-05,31.167,2022-01-26,28.647,9400,-8.1772%,-23968.24,15,止损
137,601952,苏垦农发,2022-01-05,11.646,2022-01-14,10.575,42900,-9.2881%,-46427.25,7,止损
138,000969,安泰科技,2022-01-07,10.375,2022-01-12,9.585,48100,-7.7065%,-38478.09,3,止损
139,600277,ST亿利,2022-01-07,5.58,2022-01-17,5.184,89600,-7.1788%,-35908.46,6,信号
140,601155,新城控股,2022-01-10,31.496,2022-02-18,32.354,14300,2.6217%,11813.95,24,信号
141,601669,中国电建,2022-01-10,8.185,2022-01-17,7.217,61000,-11.9109%,-59499.54,5,止损
142,300676,华大基因,2022-01-11,93.25,2022-01-25,86.51,4800,-7.3205%,-32782.84,10,信号
